Elapsed Time (s),Position (mm),Force (N)
-0.020,59.0999,-0.026586
0.000,59.0999,-0.035045
0.012,59.0999,-0.025377
0.029,59.0999,-0.027794
0.044,59.0999,-0.022961
0.060,59.0999,-0.029003
0.076,59.0999,-0.026586
0.092,59.0999,-0.025377
0.108,59.0999,-0.026586
0.125,59.0999,-0.026586
0.141,59.0999,-0.022961
0.156,59.0999,-0.026586
0.172,59.0999,-0.021752
0.188,59.0999,-0.022961
0.205,59.0999,-0.016918
0.223,59.0999,-0.016918
0.246,59.0999,-0.025377
0.262,59.0999,-0.024169
0.278,59.0999,-0.018127
0.294,59.0999,-0.020544
0.310,59.0999,-0.024169
0.327,59.0999,-0.019335
0.346,59.0999,-0.019335
0.358,59.0999,-0.021752
0.374,59.0999,-0.021752
0.390,59.0999,-0.018127
0.406,59.0999,-0.022961
0.422,59.0999,-0.022961
0.438,59.0999,-0.018127
0.454,59.0999,-0.018127
0.470,59.0999,-0.024169
0.486,59.0999,-0.020544
0.502,59.0999,-0.020544
0.518,59.0999,-0.019335
0.535,59.0999,-0.019335
0.549,59.0999,-0.020544
0.566,59.0999,-0.020544
0.581,59.0999,-0.018127
0.605,59.0999,-0.020544
0.616,59.0999,-0.024169
0.631,59.0999,-0.018127
0.647,59.0999,-0.018127
0.662,59.0999,-0.016918
0.678,59.0999,-0.016918
0.695,59.0999,-0.019335
0.710,59.0999,-0.019335
0.729,59.0999,-0.018127
0.742,59.0999,-0.013293
0.758,59.0999,-0.018127
0.774,59.0999,-0.015710
0.796,59.0999,-0.015710
0.812,59.0999,-0.015710
0.828,59.0999,-0.012084
0.844,59.0999,-0.016918
0.860,59.0999,-0.014501
0.876,59.0999,-0.019335
0.892,59.0999,-0.016918
0.908,59.0999,-0.024169
0.928,59.0999,-0.024169
0.941,59.0999,-0.014501
0.956,59.0999,-0.019335
0.972,59.0999,-0.020544
0.989,59.0999,-0.014501
1.004,59.0999,-0.014501
1.019,59.0999,-0.019335
1.036,59.0999,-0.016918
1.053,59.0999,-0.015710
1.068,59.0999,-0.012084
1.086,59.0999,-0.012084
1.100,59.0999,-0.013293
1.116,59.0999,-0.013293
1.132,59.0999,-0.016918
1.148,59.0999,-0.019335
1.163,59.0999,-0.018127
1.180,59.0999,-0.013293
1.196,59.0999,-0.013293
1.211,59.0999,-0.015710
1.234,59.0999,-0.015710
1.245,59.0999,-0.021752
1.260,59.0999,-0.020544
1.275,59.0999,-0.020544
1.293,59.0999,-0.018127
1.308,59.0999,-0.013293
1.325,59.0999,-0.015710
1.353,59.0999,-0.016918
1.369,59.0999,-0.014501
1.385,59.0999,-0.014501
1.401,59.0999,-0.014501
1.418,59.0999,-0.010876
1.434,59.0999,-0.014501
1.450,59.0999,-0.014501
1.465,59.0999,-0.019335
1.483,59.0999,-0.019335
1.497,59.0999,-0.022961
1.514,59.0999,-0.025377
1.529,59.0999,-0.013293
1.545,59.0999,-0.015710
1.561,59.0999,-0.012084
1.577,59.0999,-0.015710
1.593,59.0999,-0.015710
1.609,59.0999,-0.021752
1.626,59.0999,-0.021752
1.641,59.0999,-0.013293
1.666,59.0999,-0.015710
1.677,59.0999,-0.015710
1.689,59.0999,-0.010876
1.706,59.0999,-0.021752
1.721,59.0999,-0.014501
1.738,59.0999,-0.016918
1.754,59.0999,-0.012084
1.769,59.0999,-0.015710
1.787,59.0999,-0.015710
1.801,59.0999,-0.014501
1.819,59.0999,-0.015710
1.833,59.0999,-0.018127
1.850,59.0999,-0.010876
1.867,59.0999,-0.010876
1.882,59.0999,-0.008459
1.909,59.0999,-0.016918
1.925,59.0999,-0.015710
1.941,59.0999,-0.020544
1.957,59.0999,-0.015710
1.973,59.0999,-0.015710
1.989,59.0999,-0.012084
2.007,59.0999,-0.012084
2.020,59.0999,-0.018127
2.037,59.0999,-0.012084
2.052,59.0999,-0.012084
2.068,59.0999,-0.010876
2.088,59.0999,-0.014501
2.100,59.0999,-0.014501
2.116,59.0999,-0.015710
2.132,59.0999,-0.012084
2.149,59.0999,-0.013293
2.164,59.0999,-0.010876
2.182,59.0999,-0.018127
2.197,59.0999,-0.018127
2.212,59.0999,-0.012084
2.228,59.0999,-0.009668
2.244,59.0999,-0.010876
2.261,59.0999,-0.012084
2.277,59.0999,-0.010876
2.292,59.0999,-0.013293
2.308,59.0999,-0.014501
2.325,59.0999,-0.012084
2.340,59.0999,-0.010876
2.357,59.0999,-0.010876
2.372,59.0999,-0.012084
2.389,59.0999,-0.020544
2.405,59.0999,-0.013293
2.420,59.0999,-0.014501
2.436,59.0999,-0.013293
2.453,59.0999,-0.013293
2.468,59.0999,-0.012084
2.484,59.0999,-0.012084
2.500,59.0999,-0.014501
2.516,59.0999,-0.018127
2.533,59.0999,-0.018127
2.548,59.0999,-0.012084
2.566,59.0999,-0.007251
2.581,59.0999,-0.012084
2.596,59.0999,-0.013293
2.612,59.0999,-0.020544
2.634,59.0999,-0.019335
2.657,59.0999,-0.010876
2.676,59.0999,-0.009668
2.692,59.0999,-0.009668
2.708,59.0999,-0.015710
2.725,59.0999,-0.016918
2.740,59.0999,-0.013293
2.757,59.0999,-0.018127
2.772,59.0999,-0.018127
2.789,59.0999,-0.012084
2.804,59.0999,-0.014501
2.820,59.0999,-0.015710
2.836,59.0999,-0.018127
2.852,59.0999,-0.018127
2.868,59.0999,-0.013293
2.884,59.0999,-0.014501
2.900,59.0999,-0.013293
2.916,59.0999,-0.013293
2.932,59.0999,-0.013293
2.948,59.0999,-0.015710
2.964,59.0999,-0.012084
2.980,59.0999,-0.008459
2.996,59.0999,-0.010876
3.012,59.0999,-0.013293
3.028,59.0999,-0.012084
3.044,59.0999,-0.009668
3.060,59.0999,-0.014501
3.077,59.0999,-0.014501
3.092,59.0999,-0.015710
3.108,59.0999,-0.016918
3.124,59.0999,-0.010876
3.141,59.0999,-0.013293
3.156,59.0999,-0.018127
3.172,59.0999,-0.018127
3.188,59.0999,-0.015710
3.205,59.0999,-0.015710
3.220,59.0999,-0.014501
3.235,59.0999,-0.003625
3.252,59.0999,-0.003625
3.268,59.0999,-0.007251
3.285,59.0999,-0.016918
3.299,59.0999,-0.012084
3.316,59.0999,-0.014501
3.332,59.0999,-0.013293
3.348,59.0999,-0.006042
3.365,59.0999,-0.006042
3.380,59.0999,-0.010876
3.396,59.0999,-0.012084
3.412,59.0999,-0.016918
3.430,59.0999,-0.013293
3.444,59.0999,-0.014501
3.460,59.0999,-0.013293
3.476,59.0999,-0.008459
3.492,59.0999,-0.006042
3.508,59.0999,-0.009668
3.523,59.0999,-0.012084
3.555,59.0999,-0.007251
3.572,59.0999,-0.016918
3.588,59.0999,-0.019335
3.603,59.0999,-0.020544
3.621,59.0999,-0.019335
3.635,59.0999,-0.019335
3.652,59.0999,-0.019335
3.668,59.0999,-0.020544
3.684,59.0999,-0.020544
3.700,59.0999,-0.013293
3.716,59.0999,-0.013293
3.731,59.0999,-0.010876
3.748,59.0999,-0.008459
3.763,59.0999,-0.014501
3.779,59.0999,-0.008459
3.796,59.0999,-0.010876
3.812,59.0999,-0.014501
3.828,59.0999,-0.012084
3.843,59.0999,-0.015710
3.862,59.0999,-0.015710
3.875,59.0999,-0.020544
3.891,59.0999,-0.014501
3.907,59.0999,-0.007251
3.925,59.0999,-0.007251
3.940,59.0999,-0.010876
