Elapsed Time (s),Position (mm),Force (N)
-0.017,51.6000,-0.022961
0.000,51.6000,-0.030211
0.016,51.6000,-0.013293
0.031,51.6000,-0.013293
0.048,51.6000,-0.022961
0.063,51.6000,-0.022961
0.080,51.6000,-0.022961
0.096,51.6000,-0.029003
0.113,51.6000,-0.025377
0.127,51.6000,-0.013293
0.143,51.6000,-0.024169
0.159,51.6000,-0.022961
0.175,51.6000,-0.024169
0.192,51.6000,-0.024169
0.207,51.6000,-0.020544
0.224,51.6000,-0.020544
0.248,51.6000,-0.021752
0.263,51.6000,-0.025377
0.279,51.6000,-0.022961
0.295,51.6000,-0.019335
0.312,51.6000,-0.019335
0.327,51.6000,-0.015710
0.351,51.6000,-0.018127
0.364,51.6000,-0.018127
0.375,51.6000,-0.015710
0.392,51.6000,-0.018127
0.407,51.6000,-0.018127
0.423,51.6000,-0.021752
0.444,51.6000,-0.021752
0.455,51.6000,-0.008459
0.471,51.6000,-0.008459
0.487,51.6000,-0.021752
0.504,51.6000,-0.020544
0.519,51.6000,-0.020544
0.535,51.6000,-0.020544
0.552,51.6000,-0.020544
0.567,51.6000,-0.015710
0.583,51.6000,-0.015710
0.600,51.6000,-0.020544
0.616,51.6000,-0.021752
0.632,51.6000,-0.015710
0.646,51.6000,-0.018127
0.663,51.6000,-0.020544
0.679,51.6000,-0.018127
0.695,51.6000,-0.012084
0.712,51.6000,-0.015710
0.727,51.6000,-0.019335
0.743,51.6000,-0.018127
0.759,51.6000,-0.016918
0.775,51.6000,-0.024169
0.791,51.6000,-0.014501
0.807,51.6000,-0.020544
0.823,51.6000,-0.016918
0.840,51.6000,-0.016918
0.854,51.6000,-0.019335
0.871,51.6000,-0.019335
0.887,51.6000,-0.016918
0.902,51.6000,-0.012084
0.920,51.6000,-0.012084
0.935,51.6000,-0.019335
0.951,51.6000,-0.016918
0.966,51.6000,-0.012084
0.983,51.6000,-0.014501
0.999,51.6000,-0.012084
1.014,51.6000,-0.022961
1.031,51.6000,-0.022961
1.047,51.6000,-0.018127
1.065,51.6000,-0.014501
1.079,51.6000,-0.014501
1.095,51.6000,-0.014501
1.111,51.6000,-0.014501
1.127,51.6000,-0.019335
1.142,51.6000,-0.021752
1.158,51.6000,-0.013293
1.175,51.6000,-0.015710
1.191,51.6000,-0.015710
1.206,51.6000,-0.015710
1.222,51.6000,-0.016918
1.239,51.6000,-0.015710
1.255,51.6000,-0.018127
1.271,51.6000,-0.012084
1.287,51.6000,-0.013293
1.308,51.6000,-0.018127
1.324,51.6000,-0.018127
