Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
53,0.0067,0.0149,15.0095,0.0000,15.0095,2.9611,0.0000
54,0.0068,0.0153,15.2256,0.0000,15.2256,3.0105,0.0000
55,0.0068,0.0156,15.3325,0.0000,15.3325,3.0241,0.0000
56,0.0069,0.0160,14.0526,0.0000,14.0526,2.7764,0.0000
57,0.0070,0.0164,14.6020,0.0000,14.6020,2.8828,0.0000
58,0.0070,0.0168,13.6062,0.0000,13.6062,2.6873,0.0000
59,0.0071,0.0172,14.3446,0.0000,14.3446,2.8320,0.0000
60,0.0072,0.0176,18.0842,0.0000,18.0842,2.6088,0.0000
61,0.0073,0.0180,13.2341,0.0000,13.2341,2.6122,0.0000
62,0.0073,0.0183,13.8295,0.0000,13.8295,2.7300,0.0000
63,0.0074,0.0187,13.3854,0.0000,13.3854,2.6381,0.0000
64,0.0075,0.0190,12.6523,0.0000,12.6523,2.4906,0.0000
65,0.0091,0.0193,12.2332,0.0000,12.2332,2.4120,0.0000
66,0.0080,0.0193,10.3424,0.0000,10.3424,2.0345,0.0000
67,0.0077,0.0195,12.7282,0.0000,12.7282,2.5109,0.0000
68,0.0078,0.0150,11.7722,0.0000,11.7722,2.3210,0.0000
69,0.0078,0.0150,11.0278,0.0000,11.0278,2.1718,0.0000
70,0.0079,0.0153,11.6216,0.0000,11.6216,2.2907,0.0000
71,0.0079,0.0153,10.4797,0.0000,10.4797,2.0473,0.0000
72,0.0080,0.0155,10.7824,0.0000,10.7824,2.1191,0.0000
73,0.0080,0.0156,10.2560,0.0000,10.2560,2.0150,0.0000
74,0.0037,0.0107,28.1147,0.0000,28.1147,0.5825,0.0000
75,0.0037,0.0109,16.9115,0.0000,16.9115,2.9081,0.0000
76,0.0038,0.0110,20.5311,0.0000,20.5311,2.2089,0.0000
77,0.0038,0.0111,31.5401,0.0000,31.5401,0.0500,0.0000
78,0.0038,0.0112,6.7771,0.0000,6.7771,1.3196,0.0000
79,0.0038,0.0112,0.3432,0.0000,0.3432,0.0341,0.0000
80,0.0038,0.0112,3.2654,0.0000,3.2654,0.6157,0.0000
81,0.0038,0.0112,11.0185,0.0000,11.0185,2.1684,0.0000
82,0.0039,0.0113,0.3408,0.0000,0.3408,0.0293,0.0000
83,0.0038,0.0113,24.2499,0.0000,24.2499,1.4570,0.0000
84,0.0039,0.0113,31.5198,0.0000,31.5198,0.0500,0.0000
85,0.0039,0.0113,6.5349,0.0000,6.5349,1.2722,0.0000
86,0.0039,0.0113,0.6492,0.0000,0.6492,0.0946,0.0000
87,0.0038,0.0113,14.1828,0.0000,14.1828,2.8007,0.0000
88,0.0039,0.0114,0.6244,0.0000,0.6244,0.0871,0.0000
89,0.0039,0.0113,0.6853,0.0000,0.6853,0.0996,0.0000
90,0.0039,0.0113,0.3092,0.0000,0.3092,0.0234,0.0000
91,0.0039,0.0113,0.6545,0.0000,0.6545,0.0933,0.0000
92,0.0038,0.0113,20.4985,0.0000,20.4985,2.2273,0.0000
93,0.0039,0.0113,31.2052,0.0000,31.2052,0.0500,0.0000
94,0.0039,0.0113,6.9179,0.0000,6.9179,1.3491,0.0000
95,0.0038,0.0112,11.4322,0.0000,11.4322,2.2519,0.0000
96,0.0038,0.0112,6.1829,0.0000,6.1829,1.1997,0.0000
97,0.0038,0.0111,1.7340,0.0000,1.7340,0.3128,0.0000
98,0.0038,0.0110,0.6521,0.0000,0.6521,0.0941,0.0000
99,0.0038,0.0110,0.3439,0.0000,0.3439,0.0231,0.0000
100,0.0038,0.0109,0.3418,0.0000,0.3418,0.0320,0.0000
101,0.0037,0.0108,3.0104,0.0000,3.0104,0.5522,0.0000
102,0.0037,0.0108,6.3230,0.0000,6.3230,1.2277,0.0000
103,0.0037,0.0108,31.6873,0.0000,31.6873,0.0500,0.0000
104,0.0037,0.0108,0.3447,0.0000,0.3447,0.0350,0.0000
105,0.0037,0.0108,0.2813,0.0000,0.2813,0.0310,0.0000
106,0.0037,0.0108,8.1860,0.0000,8.1860,1.5985,0.0000
107,0.0037,0.0108,20.7288,0.0000,20.7288,2.1798,0.0000
108,0.0037,0.0108,2.9788,0.0000,2.9788,0.5683,0.0000
109,0.0037,0.0108,26.4905,0.0000,26.4905,1.0110,0.0000
110,0.0037,0.0108,0.5260,0.0000,0.5260,0.0701,0.0000
111,0.0037,0.0108,6.3038,0.0000,6.3038,1.2235,0.0000
112,0.0037,0.0109,1.7338,0.0000,1.7338,0.3112,0.0000
113,0.0037,0.0109,26.9723,0.0000,26.9723,0.8859,0.0000
114,0.0038,0.0110,31.4317,0.0000,31.4317,0.0512,0.0000
115,0.0037,0.0110,2.7361,0.0000,2.7361,0.5118,0.0000
116,0.0038,0.0110,0.4339,0.0000,0.4339,0.0517,0.0000
117,0.0038,0.0110,0.5582,0.0000,0.5582,0.0774,0.0000
118,0.0037,0.0110,1.7353,0.0000,1.7353,0.3067,0.0000
119,2.9948,0.1381,16.6318,0.4969,17.1286,2.8940,-1.1394
