Elapsed Time (s),Position (mm),Force (N)
-0.015,53.7000,-0.027794
0.017,53.7000,-0.032628
0.049,53.7000,-0.030211
0.080,53.7000,-0.024169
0.112,53.7000,-0.024169
0.144,53.7000,-0.030211
0.174,53.7000,-0.031420
0.205,53.7000,-0.025377
0.235,53.7000,-0.026586
0.267,53.7000,-0.030211
0.298,53.7000,-0.024169
0.318,53.7000,-0.024169
0.343,53.7000,-0.026586
0.375,53.7000,-0.029003
0.405,53.7000,-0.027794
0.437,53.7000,-0.026586
0.467,53.7000,-0.026586
0.498,53.7000,-0.025377
0.530,53.7000,-0.031420
0.562,53.7000,-0.020544
0.594,53.7000,-0.022961
0.624,53.7000,-0.024169
0.655,53.7000,-0.024169
0.687,53.7000,-0.027794
0.717,53.7000,-0.025377
0.747,53.7000,-0.022961
0.779,53.7000,-0.020544
0.809,53.7000,-0.024169
0.831,53.7000,-0.027794
0.856,53.7000,-0.025377
0.887,53.7000,-0.024169
0.918,53.7000,-0.021752
0.954,53.7000,-0.026586
0.981,53.7000,-0.024169
1.012,53.7000,-0.019335
1.043,53.7000,-0.019335
1.074,53.7000,-0.022961
1.104,53.7000,-0.020544
1.136,53.7000,-0.021752
1.167,53.7000,-0.021752
1.199,53.7000,-0.021752
1.230,53.7000,-0.019335
1.261,53.7000,-0.025377
1.292,53.7000,-0.024169
1.323,53.7000,-0.022961
1.354,53.7000,-0.022961
1.386,53.7000,-0.022961
1.417,53.7000,-0.019335
1.441,53.7000,-0.019335
1.463,53.7000,-0.016918
1.496,53.7000,-0.022961
1.517,53.7000,-0.020544
1.541,53.7000,-0.022961
1.573,53.7000,-0.021752
1.604,53.7000,-0.020544
1.636,53.7000,-0.018127
1.666,53.7000,-0.019335
1.697,53.7000,-0.018127
1.729,53.7000,-0.019335
1.759,53.7000,-0.021752
1.789,53.7000,-0.020544
1.821,53.7000,-0.021752
1.851,53.7000,-0.021752
1.882,53.7000,-0.027794
1.913,53.7000,-0.022961
1.933,53.7000,-0.022961
1.958,53.7000,-0.019335
1.992,53.7000,-0.021752
2.013,53.7000,-0.021752
2.038,53.7000,-0.019335
2.067,53.7000,-0.016918
2.098,53.7000,-0.022961
2.129,53.7000,-0.022961
2.159,53.7000,-0.016918
2.191,53.7000,-0.016918
2.221,53.7000,-0.025377
2.252,53.7000,-0.021752
2.284,53.7000,-0.021752
2.315,53.7000,-0.020544
2.346,53.7000,-0.019335
2.376,53.7000,-0.021752
2.396,53.7000,-0.019335
2.426,53.7000,-0.019335
2.453,53.7000,-0.019335
2.485,53.7000,-0.024169
2.506,53.7000,-0.021752
2.531,53.7000,-0.021752
2.563,53.7000,-0.021752
2.594,53.7000,-0.019335
2.625,53.7000,-0.018127
2.655,53.7000,-0.020544
2.686,53.7000,-0.021752
2.717,53.7000,-0.022961
2.749,53.7000,-0.018127
2.779,53.7000,-0.025377
2.811,53.7000,-0.025377
2.841,53.7000,-0.021752
2.872,53.7000,-0.019335
2.903,53.7000,-0.020544
2.934,53.7000,-0.021752
2.965,53.7000,-0.020544
2.985,53.7000,-0.018127
3.012,53.7000,-0.018127
3.033,53.7000,-0.024169
3.059,53.7000,-0.020544
3.089,53.7000,-0.018127
3.121,53.7000,-0.021752
3.152,53.7000,-0.022961
3.183,53.7000,-0.019335
3.215,53.7000,-0.018127
3.246,53.7000,-0.018127
3.278,53.7000,-0.021752
3.308,53.7000,-0.019335
3.339,53.7000,-0.015710
3.369,53.7000,-0.018127
3.401,53.7000,-0.016918
3.421,53.7000,-0.018127
3.448,53.7000,-0.019335
3.478,53.7000,-0.021752
3.509,53.7000,-0.020544
3.539,53.7000,-0.019335
3.570,53.7000,-0.019335
3.602,53.7000,-0.021752
3.633,53.7000,-0.022961
3.664,53.7000,-0.020544
3.686,53.7000,-0.020544
3.711,53.7000,-0.024169
3.732,53.7000,-0.025377
3.758,53.7000,-0.021752
3.789,53.7000,-0.016918
3.822,53.7000,-0.019335
3.855,53.7000,-0.019335
3.876,53.7000,-0.018127
3.899,53.7000,-0.018127
3.930,53.7000,-0.018127
3.960,53.7000,-0.019335
3.992,53.7000,-0.015710
4.024,53.7000,-0.016918
4.045,53.7000,-0.019335
4.070,53.7000,-0.019335
4.101,53.7000,-0.022961
4.132,53.7000,-0.015710
4.164,53.7000,-0.020544
4.194,53.7000,-0.020544
4.226,53.7000,-0.018127
4.257,53.7000,-0.018127
4.289,53.7000,-0.019335
4.321,53.7000,-0.018127
4.353,53.7000,-0.015710
4.382,53.7000,-0.020544
4.414,53.7000,-0.021752
4.446,53.7000,-0.018127
4.476,53.7000,-0.020544
4.507,53.7000,-0.014501
4.538,53.7000,-0.019335
4.569,53.7000,-0.019335
4.600,53.7000,-0.021752
4.621,53.7000,-0.020544
4.648,53.7000,-0.020544
4.669,53.7000,-0.018127
4.694,53.7000,-0.019335
4.725,53.7000,-0.016918
4.756,53.7000,-0.015710
4.788,53.7000,-0.019335
4.818,53.7000,-0.016918
4.848,53.7000,-0.015710
4.879,53.7000,-0.020544
4.910,53.7000,-0.020544
4.942,53.7000,-0.016918
4.974,53.7000,-0.018127
5.004,53.7000,-0.021752
5.035,53.7000,-0.019335
5.067,53.7000,-0.018127
5.097,53.7000,-0.020544
5.128,53.7000,-0.021752
5.159,53.7000,-0.021752
5.190,53.7000,-0.018127
5.221,53.7000,-0.018127
5.255,53.7000,-0.021752
5.283,53.7000,-0.024169
5.315,53.7000,-0.016918
5.345,53.7000,-0.019335
5.376,53.7000,-0.019335
5.407,53.7000,-0.018127
5.438,53.7000,-0.019335
5.468,53.7000,-0.019335
5.500,53.7000,-0.016918
5.531,53.7000,-0.018127
5.562,53.7000,-0.020544
5.593,53.7000,-0.018127
5.625,53.7000,-0.013293
5.656,53.7000,-0.018127
5.688,53.7000,-0.025377
5.708,53.7000,-0.025377
5.733,53.7000,-0.019335
5.764,53.7000,-0.015710
5.795,53.7000,-0.020544
5.825,53.7000,-0.019335
5.858,53.7000,-0.019335
5.888,53.7000,-0.019335
5.919,53.7000,-0.018127
5.950,53.7000,-0.018127
5.981,53.7000,-0.016918
6.012,53.7000,-0.016918
6.044,53.7000,-0.014501
6.075,53.7000,-0.016918
6.107,53.7000,-0.016918
6.137,53.7000,-0.021752
6.169,53.7000,-0.018127
6.201,53.7000,-0.016918
6.232,53.7000,-0.014501
6.263,53.7000,-0.020544
6.285,53.7000,-0.019335
6.310,53.7000,-0.019335
6.348,53.7000,-0.019335
6.372,53.7000,-0.019335
6.404,53.7000,-0.018127
6.434,53.7000,-0.016918
6.464,53.7000,-0.020544
6.495,53.7000,-0.019335
6.526,53.7000,-0.018127
6.558,53.7000,-0.020544
6.589,53.7000,-0.020544
6.620,53.7000,-0.021752
6.651,53.7000,-0.018127
6.682,53.7000,-0.015710
6.713,53.7000,-0.016918
