Elapsed Time (s),Position (mm),Force (N)
-0.029,63.7000,-0.027794
0.000,63.7000,-0.027794
0.033,63.7000,-0.027794
0.065,63.7000,-0.027794
0.094,63.7000,-0.026586
0.126,63.7000,-0.025377
0.157,63.7000,-0.026586
0.187,63.7000,-0.029003
0.221,63.7000,-0.025377
0.249,63.7000,-0.021752
0.280,63.7000,-0.025377
0.301,63.7000,-0.025377
0.327,63.7000,-0.024169
0.357,63.7000,-0.022961
0.388,63.7000,-0.025377
0.421,63.7000,-0.026586
0.452,63.7000,-0.024169
0.484,63.7000,-0.026586
0.515,63.7000,-0.025377
0.536,63.7000,-0.025377
0.562,63.7000,-0.021752
0.583,63.7000,-0.021752
0.608,63.7000,-0.020544
0.640,63.7000,-0.027794
0.671,63.7000,-0.029003
0.701,63.7000,-0.024169
0.732,63.7000,-0.026586
0.762,63.7000,-0.025377
0.794,63.7000,-0.024169
0.825,63.7000,-0.020544
0.857,63.7000,-0.022961
0.888,63.7000,-0.024169
0.920,63.7000,-0.021752
0.950,63.7000,-0.021752
0.982,63.7000,-0.021752
1.012,63.7000,-0.020544
1.044,63.7000,-0.021752
1.075,63.7000,-0.021752
1.095,63.7000,-0.025377
1.120,63.7000,-0.027794
1.152,63.7000,-0.021752
1.183,63.7000,-0.020544
1.213,63.7000,-0.026586
1.245,63.7000,-0.022961
1.275,63.7000,-0.022961
1.307,63.7000,-0.019335
1.338,63.7000,-0.024169
1.370,63.7000,-0.024169
1.400,63.7000,-0.024169
1.431,63.7000,-0.021752
1.464,63.7000,-0.022961
1.494,63.7000,-0.022961
1.525,63.7000,-0.020544
1.556,63.7000,-0.021752
1.588,63.7000,-0.022961
1.619,63.7000,-0.027794
1.650,63.7000,-0.024169
1.682,63.7000,-0.022961
1.703,63.7000,-0.022961
1.730,63.7000,-0.022961
1.750,63.7000,-0.025377
1.775,63.7000,-0.021752
1.806,63.7000,-0.022961
1.837,63.7000,-0.020544
1.868,63.7000,-0.019335
1.899,63.7000,-0.020544
1.929,63.7000,-0.019335
1.960,63.7000,-0.021752
1.993,63.7000,-0.021752
2.023,63.7000,-0.024169
2.054,63.7000,-0.020544
2.086,63.7000,-0.020544
2.117,63.7000,-0.021752
2.148,63.7000,-0.022961
2.180,63.7000,-0.020544
2.210,63.7000,-0.020544
2.231,63.7000,-0.024169
2.256,63.7000,-0.024169
2.288,63.7000,-0.022961
2.321,63.7000,-0.018127
2.342,63.7000,-0.018127
2.365,63.7000,-0.019335
2.397,63.7000,-0.021752
2.428,63.7000,-0.020544
2.460,63.7000,-0.019335
2.490,63.7000,-0.020544
2.521,63.7000,-0.019335
2.552,63.7000,-0.019335
2.583,63.7000,-0.018127
2.613,63.7000,-0.020544
2.645,63.7000,-0.021752
2.676,63.7000,-0.018127
2.706,63.7000,-0.014501
2.738,63.7000,-0.022961
2.769,63.7000,-0.016918
2.789,63.7000,-0.022961
2.821,63.7000,-0.022961
2.846,63.7000,-0.026586
2.880,63.7000,-0.018127
2.901,63.7000,-0.018127
2.924,63.7000,-0.016918
2.956,63.7000,-0.021752
2.985,63.7000,-0.020544
3.017,63.7000,-0.020544
3.048,63.7000,-0.020544
3.079,63.7000,-0.020544
3.110,63.7000,-0.019335
3.141,63.7000,-0.020544
3.171,63.7000,-0.019335
3.203,63.7000,-0.025377
3.234,63.7000,-0.019335
3.265,63.7000,-0.021752
3.296,63.7000,-0.019335
3.317,63.7000,-0.019335
3.343,63.7000,-0.020544
3.374,63.7000,-0.018127
3.408,63.7000,-0.020544
3.429,63.7000,-0.021752
3.452,63.7000,-0.021752
3.486,63.7000,-0.016918
3.514,63.7000,-0.019335
3.545,63.7000,-0.020544
3.575,63.7000,-0.020544
3.607,63.7000,-0.020544
3.637,63.7000,-0.019335
3.669,63.7000,-0.022961
3.700,63.7000,-0.018127
3.731,63.7000,-0.019335
3.761,63.7000,-0.022961
3.792,63.7000,-0.018127
3.812,63.7000,-0.014501
3.838,63.7000,-0.016918
3.871,63.7000,-0.016918
3.901,63.7000,-0.020544
3.923,63.7000,-0.020544
3.946,63.7000,-0.019335
3.978,63.7000,-0.019335
4.008,63.7000,-0.018127
4.039,63.7000,-0.019335
4.069,63.7000,-0.016918
4.100,63.7000,-0.022961
4.130,63.7000,-0.024169
4.161,63.7000,-0.019335
4.191,63.7000,-0.020544
4.212,63.7000,-0.020544
4.237,63.7000,-0.024169
4.269,63.7000,-0.021752
4.300,63.7000,-0.019335
4.332,63.7000,-0.020544
4.362,63.7000,-0.019335
4.392,63.7000,-0.022961
4.422,63.7000,-0.018127
4.453,63.7000,-0.018127
4.483,63.7000,-0.021752
4.514,63.7000,-0.015710
4.545,63.7000,-0.019335
4.576,63.7000,-0.019335
4.607,63.7000,-0.016918
4.641,63.7000,-0.018127
4.670,63.7000,-0.020544
