Elapsed Time (s),Position (mm),Force (N)
-0.017,61.2001,-0.025377
0.014,61.2001,-0.025377
0.045,61.2001,-0.027794
0.078,61.2001,-0.024169
0.109,61.2001,-0.024169
0.140,61.2001,-0.022961
0.172,61.2001,-0.022961
0.203,61.2001,-0.022961
0.223,61.2001,-0.022961
0.250,61.2001,-0.021752
0.271,61.2001,-0.025377
0.297,61.2001,-0.026586
0.327,61.2001,-0.026586
0.358,61.2001,-0.029003
0.389,61.2001,-0.025377
0.421,61.2001,-0.024169
0.452,61.2001,-0.025377
0.482,61.2001,-0.027794
0.514,61.2001,-0.025377
0.544,61.2001,-0.019335
0.575,61.2001,-0.022961
0.606,61.2001,-0.025377
0.631,61.2001,-0.024169
0.653,61.2001,-0.022961
0.684,61.2001,-0.025377
0.716,61.2001,-0.022961
0.746,61.2001,-0.020544
0.767,61.2001,-0.020544
0.794,61.2001,-0.020544
0.815,61.2001,-0.022961
0.839,61.2001,-0.021752
0.870,61.2001,-0.021752
0.901,61.2001,-0.021752
0.932,61.2001,-0.020544
0.962,61.2001,-0.026586
0.993,61.2001,-0.022961
1.024,61.2001,-0.021752
1.055,61.2001,-0.022961
1.086,61.2001,-0.020544
1.117,61.2001,-0.020544
1.149,61.2001,-0.020544
1.180,61.2001,-0.022961
1.214,61.2001,-0.022961
1.242,61.2001,-0.024169
1.273,61.2001,-0.022961
1.304,61.2001,-0.020544
1.336,61.2001,-0.019335
1.366,61.2001,-0.018127
1.398,61.2001,-0.020544
1.427,61.2001,-0.021752
1.459,61.2001,-0.024169
1.489,61.2001,-0.021752
1.520,61.2001,-0.022961
1.552,61.2001,-0.024169
1.584,61.2001,-0.022961
1.614,61.2001,-0.021752
1.645,61.2001,-0.021752
1.676,61.2001,-0.024169
1.708,61.2001,-0.016918
1.739,61.2001,-0.016918
1.770,61.2001,-0.020544
1.802,61.2001,-0.025377
1.823,61.2001,-0.024169
1.847,61.2001,-0.021752
1.879,61.2001,-0.019335
1.910,61.2001,-0.020544
1.941,61.2001,-0.020544
1.973,61.2001,-0.018127
2.003,61.2001,-0.021752
2.035,61.2001,-0.020544
2.065,61.2001,-0.019335
2.097,61.2001,-0.022961
2.128,61.2001,-0.022961
2.159,61.2001,-0.022961
2.191,61.2001,-0.016918
2.221,61.2001,-0.016918
2.254,61.2001,-0.020544
2.284,61.2001,-0.021752
2.315,61.2001,-0.019335
2.346,61.2001,-0.026586
2.366,61.2001,-0.026586
2.392,61.2001,-0.024169
2.422,61.2001,-0.016918
2.453,61.2001,-0.019335
2.483,61.2001,-0.020544
2.514,61.2001,-0.020544
2.546,61.2001,-0.016918
2.578,61.2001,-0.018127
2.609,61.2001,-0.016918
2.640,61.2001,-0.019335
2.671,61.2001,-0.019335
2.702,61.2001,-0.021752
2.734,61.2001,-0.021752
2.766,61.2001,-0.020544
2.797,61.2001,-0.016918
2.828,61.2001,-0.022961
2.858,61.2001,-0.019335
2.890,61.2001,-0.019335
2.921,61.2001,-0.021752
2.942,61.2001,-0.020544
2.967,61.2001,-0.020544
2.998,61.2001,-0.019335
3.029,61.2001,-0.021752
3.061,61.2001,-0.019335
3.092,61.2001,-0.018127
3.123,61.2001,-0.020544
3.154,61.2001,-0.021752
3.185,61.2001,-0.018127
3.216,61.2001,-0.018127
3.248,61.2001,-0.015710
3.279,61.2001,-0.018127
3.311,61.2001,-0.019335
3.343,61.2001,-0.018127
3.374,61.2001,-0.021752
3.405,61.2001,-0.019335
3.436,61.2001,-0.015710
3.467,61.2001,-0.018127
3.497,61.2001,-0.019335
3.528,61.2001,-0.019335
3.549,61.2001,-0.018127
3.574,61.2001,-0.018127
3.605,61.2001,-0.016918
3.637,61.2001,-0.022961
3.667,61.2001,-0.018127
3.698,61.2001,-0.020544
3.728,61.2001,-0.020544
3.759,61.2001,-0.020544
3.791,61.2001,-0.018127
3.822,61.2001,-0.016918
3.852,61.2001,-0.019335
3.884,61.2001,-0.019335
3.909,61.2001,-0.019335
3.931,61.2001,-0.021752
3.961,61.2001,-0.025377
3.992,61.2001,-0.021752
4.012,61.2001,-0.018127
4.039,61.2001,-0.021752
4.070,61.2001,-0.019335
4.100,61.2001,-0.021752
4.131,61.2001,-0.016918
4.162,61.2001,-0.018127
4.193,61.2001,-0.018127
4.224,61.2001,-0.019335
4.253,61.2001,-0.021752
4.285,61.2001,-0.021752
4.315,61.2001,-0.022961
4.345,61.2001,-0.021752
4.378,61.2001,-0.019335
4.408,61.2001,-0.020544
4.429,61.2001,-0.020544
4.454,61.2001,-0.019335
4.485,61.2001,-0.016918
4.519,61.2001,-0.018127
4.540,61.2001,-0.018127
4.563,61.2001,-0.018127
4.594,61.2001,-0.018127
4.625,61.2001,-0.021752
4.656,61.2001,-0.016918
4.687,61.2001,-0.016918
4.726,61.2001,-0.015710
4.748,61.2001,-0.015710
4.781,61.2001,-0.018127
4.812,61.2001,-0.018127
4.842,61.2001,-0.016918
4.864,61.2001,-0.016918
4.888,61.2001,-0.018127
4.910,61.2001,-0.018127
4.934,61.2001,-0.018127
4.966,61.2001,-0.018127
4.997,61.2001,-0.016918
5.028,61.2001,-0.016918
5.059,61.2001,-0.015710
5.090,61.2001,-0.019335
5.120,61.2001,-0.024169
5.151,61.2001,-0.020544
5.182,61.2001,-0.016918
5.214,61.2001,-0.015710
5.245,61.2001,-0.019335
5.276,61.2001,-0.015710
5.307,61.2001,-0.015710
5.338,61.2001,-0.019335
5.369,61.2001,-0.019335
5.401,61.2001,-0.019335
5.432,61.2001,-0.016918
5.452,61.2001,-0.024169
5.479,61.2001,-0.022961
5.500,61.2001,-0.020544
5.526,61.2001,-0.020544
5.556,61.2001,-0.016918
5.578,61.2001,-0.020544
5.604,61.2001,-0.020544
5.634,61.2001,-0.015710
5.666,61.2001,-0.016918
5.696,61.2001,-0.016918
5.728,61.2001,-0.018127
5.759,61.2001,-0.013293
5.790,61.2001,-0.019335
5.821,61.2001,-0.021752
5.853,61.2001,-0.020544
5.883,61.2001,-0.016918
5.916,61.2001,-0.019335
5.946,61.2001,-0.019335
5.976,61.2001,-0.016918
6.008,61.2001,-0.018127
6.030,61.2001,-0.021752
6.054,61.2001,-0.019335
6.075,61.2001,-0.018127
6.101,61.2001,-0.018127
6.132,61.2001,-0.019335
6.163,61.2001,-0.018127
6.194,61.2001,-0.015710
6.224,61.2001,-0.015710
6.255,61.2001,-0.015710
6.286,61.2001,-0.020544
6.322,61.2001,-0.020544
6.348,61.2001,-0.014501
6.379,61.2001,-0.016918
6.410,61.2001,-0.016918
6.441,61.2001,-0.014501
6.473,61.2001,-0.019335
6.504,61.2001,-0.019335
6.535,61.2001,-0.016918
6.568,61.2001,-0.016918
6.599,61.2001,-0.015710
6.629,61.2001,-0.015710
6.650,61.2001,-0.014501
6.680,61.2001,-0.016918
6.706,61.2001,-0.018127
6.737,61.2001,-0.020544
6.769,61.2001,-0.016918
6.800,61.2001,-0.016918
6.831,61.2001,-0.020544
6.862,61.2001,-0.015710
6.892,61.2001,-0.015710
6.923,61.2001,-0.018127
6.953,61.2001,-0.015710
6.985,61.2001,-0.020544
7.016,61.2001,-0.020544
7.046,61.2001,-0.020544
7.078,61.2001,-0.018127
7.108,61.2001,-0.015710
7.140,61.2001,-0.015710
7.160,61.2001,-0.016918
7.186,61.2001,-0.016918
7.208,61.2001,-0.018127
7.234,61.2001,-0.018127
7.265,61.2001,-0.018127
7.296,61.2001,-0.020544
7.326,61.2001,-0.020544
7.357,61.2001,-0.018127
7.388,61.2001,-0.015710
7.421,61.2001,-0.018127
7.451,61.2001,-0.015710
7.482,61.2001,-0.019335
7.512,61.2001,-0.018127
7.542,61.2001,-0.018127
7.575,61.2001,-0.018127
7.607,61.2001,-0.016918
7.639,61.2001,-0.016918
7.669,61.2001,-0.016918
7.700,61.2001,-0.014501
7.730,61.2001,-0.015710
7.751,61.2001,-0.016918
7.777,61.2001,-0.016918
7.808,61.2001,-0.018127
7.839,61.2001,-0.013293
7.869,61.2001,-0.018127
7.901,61.2001,-0.018127
7.933,61.2001,-0.014501
7.962,61.2001,-0.015710
7.994,61.2001,-0.019335
8.025,61.2001,-0.021752
8.055,61.2001,-0.021752
8.087,61.2001,-0.019335
8.117,61.2001,-0.019335
8.138,61.2001,-0.015710
8.164,61.2001,-0.018127
8.196,61.2001,-0.016918
8.226,61.2001,-0.018127
8.247,61.2001,-0.015710
8.272,61.2001,-0.015710
8.303,61.2001,-0.019335
8.338,61.2001,-0.012084
8.360,61.2001,-0.015710
8.382,61.2001,-0.018127
8.414,61.2001,-0.015710
