Elapsed Time (s),Position (mm),Force (N)
-0.025,77.4094,-0.048906
0.007,77.4094,-0.048906
0.038,77.4094,-0.048906
0.069,77.4094,-0.048906
0.101,77.4094,-0.048906
0.130,77.4094,-0.048906
0.162,77.4094,-0.046224
0.193,77.4094,-0.046224
0.224,77.4094,-0.046224
0.256,77.4094,-0.046224
0.286,77.4094,-0.046224
0.319,77.4094,-0.046224
0.349,77.4094,-0.046224
0.379,77.4094,-0.042827
0.410,77.4094,-0.042827
0.442,77.4094,-0.042827
0.472,77.4094,-0.042827
0.503,77.4094,-0.042827
0.534,77.4094,-0.042827
0.565,77.4094,-0.042827
0.596,77.4094,-0.042827
0.626,77.4094,-0.042827
0.657,77.4094,-0.040531
0.694,77.4094,-0.040531
0.735,77.4094,-0.040531
0.766,77.4094,-0.040531
0.797,77.4094,-0.040531
0.829,77.4094,-0.040531
0.860,77.4094,-0.040531
0.890,77.4094,-0.040531
0.921,77.4094,-0.038827
0.952,77.4094,-0.038827
0.984,77.4094,-0.038827
1.015,77.4094,-0.038827
1.046,77.4094,-0.038827
1.078,77.4094,-0.038827
1.109,77.4094,-0.038827
1.140,77.4094,-0.037416
1.171,77.4094,-0.037416
1.202,77.4094,-0.037416
1.233,77.4094,-0.037416
1.265,77.4094,-0.037416
1.298,77.4094,-0.037416
1.327,77.4094,-0.037416
1.359,77.4094,-0.037416
1.391,77.4094,-0.037416
1.421,77.4094,-0.036277
1.452,77.4094,-0.036277
1.482,77.4094,-0.036277
1.512,77.4094,-0.036277
1.542,77.4094,-0.036277
1.574,77.4094,-0.036277
1.605,77.4094,-0.036277
1.637,77.4094,-0.035345
1.668,77.4094,-0.035345
1.699,77.4094,-0.035345
1.730,77.4094,-0.035345
1.761,77.4094,-0.035345
1.792,77.4094,-0.035345
1.823,77.4094,-0.035345
1.854,77.4094,-0.035345
1.884,77.4094,-0.035345
1.915,77.4094,-0.034498
1.945,77.4094,-0.034498
1.977,77.4094,-0.034498
2.007,77.4094,-0.034498
2.037,77.4094,-0.034498
2.068,77.4094,-0.034498
2.099,77.4094,-0.034498
2.130,77.4094,-0.033755
2.161,77.4094,-0.033755
2.192,77.4094,-0.033755
2.223,77.4094,-0.033755
2.255,77.4094,-0.033755
2.286,77.4094,-0.033755
2.317,77.4094,-0.033755
2.348,77.4094,-0.033755
2.380,77.4094,-0.033755
2.411,77.4094,-0.033115
2.442,77.4094,-0.033115
2.473,77.4094,-0.033115
2.505,77.4094,-0.033115
2.535,77.4094,-0.033115
2.566,77.4094,-0.033115
2.597,77.4094,-0.033115
2.629,77.4094,-0.032541
2.660,77.4094,-0.032541
2.690,77.4094,-0.032541
2.722,77.4094,-0.032541
2.754,77.4094,-0.032541
2.784,77.4094,-0.032541
2.815,77.4094,-0.032541
2.847,77.4094,-0.032541
2.877,77.4094,-0.032024
2.909,77.4094,-0.032024
2.938,77.4094,-0.032024
2.970,77.4094,-0.032024
3.000,77.4094,-0.032024
3.031,77.4094,-0.032024
3.061,77.4094,-0.032024
3.092,77.4094,-0.032024
3.123,77.4094,-0.031506
3.156,77.4094,-0.031506
3.185,77.4094,-0.031506
3.218,77.4094,-0.031506
3.249,77.4094,-0.031506
3.280,77.4094,-0.031506
3.311,77.4094,-0.031506
3.341,77.4094,-0.031506
3.372,77.4094,-0.031054
3.403,77.4094,-0.031054
3.434,77.4094,-0.031054
3.465,77.4094,-0.031054
3.496,77.4094,-0.031054
3.528,77.4094,-0.031054
3.558,77.4094,-0.031054
3.589,77.4094,-0.031054
3.619,77.4094,-0.030650
3.651,77.4094,-0.030650
3.681,77.4094,-0.030650
3.713,77.4094,-0.030650
3.744,77.4094,-0.030650
3.775,77.4094,-0.030650
3.808,77.4094,-0.030650
3.837,77.4094,-0.030650
3.869,77.4094,-0.030254
3.898,77.4094,-0.030254
3.930,77.4094,-0.030254
3.962,77.4094,-0.030254
3.993,77.4094,-0.030254
4.026,77.4094,-0.030254
4.055,77.4094,-0.030254
4.086,77.4094,-0.030254
4.117,77.4094,-0.030254
4.148,77.4094,-0.029850
4.179,77.4094,-0.029850
4.210,77.4091,-0.029850
4.241,77.4080,-0.029850
4.273,77.4063,-0.029850
4.303,77.4038,-0.029850
4.335,77.4004,-0.029850
4.365,77.3966,-0.029464
4.397,77.3917,-0.029464
4.428,77.3863,-0.029464
4.458,77.3805,-0.029464
4.489,77.3736,-0.029464
4.520,77.3661,-0.029464
4.551,77.3576,-0.029464
4.583,77.3483,-0.029464
4.615,77.3382,-0.029464
4.645,77.3280,-0.029464
4.676,77.3170,-0.025257
4.707,77.3052,-0.025257
4.738,77.2922,-0.025257
4.768,77.2794,-0.025257
4.799,77.2651,-0.025257
4.830,77.2505,-0.025257
4.861,77.2346,-0.025257
4.893,77.2182,-0.014125
4.925,77.2005,-0.014125
4.955,77.1834,-0.014125
4.986,77.1644,-0.014125
5.017,77.1448,-0.014125
5.049,77.1242,-0.014125
5.079,77.1046,-0.014125
5.111,77.0829,-0.014125
5.141,77.0611,0.000066
5.173,77.0374,0.000066
5.203,77.0145,0.000066
5.235,76.9898,0.000066
5.265,76.9653,0.000066
5.296,76.9388,0.000066
5.327,76.9130,0.000066
5.358,76.8854,0.000066
5.389,76.8583,0.012309
5.420,76.8279,0.012309
5.450,76.8000,0.012309
5.481,76.7704,0.012309
5.512,76.7399,0.012309
5.543,76.7079,0.012309
5.573,76.6758,0.012309
5.604,76.6439,0.012309
5.635,76.6105,0.020044
5.671,76.5701,0.020044
5.698,76.5391,0.020044
5.728,76.5045,0.020044
5.759,76.4679,0.020044
5.789,76.4311,0.020044
5.821,76.3927,0.020044
5.852,76.3534,0.020044
5.883,76.3136,0.025041
5.916,76.2697,0.025041
5.946,76.2316,0.025041
5.978,76.1875,0.025041
6.008,76.1465,0.025041
6.039,76.1036,0.025041
6.070,76.0606,0.025041
6.100,76.0168,0.025041
6.130,75.9725,0.031092
6.162,75.9254,0.031092
