Elapsed Time (s),Position (mm),Force (N)
-0.017,66.6000,-0.030211
0.001,66.6000,-0.035045
0.014,66.6000,-0.031420
0.029,66.6000,-0.025377
0.045,66.6000,-0.030211
0.061,66.6000,-0.030211
0.077,66.6000,-0.032628
0.094,66.6000,-0.029003
0.121,66.6000,-0.022961
0.137,66.6000,-0.029003
0.153,66.6000,-0.022961
0.169,66.6000,-0.031420
0.185,66.6000,-0.032628
0.201,66.6000,-0.032628
0.217,66.6000,-0.027794
0.233,66.6000,-0.027794
0.253,66.6000,-0.022961
0.266,66.6000,-0.020544
0.282,66.6000,-0.025377
0.298,66.6000,-0.024169
0.314,66.6000,-0.022961
0.330,66.6000,-0.024169
0.345,66.6000,-0.024169
0.361,66.6000,-0.020544
0.377,66.6000,-0.019335
0.393,66.6000,-0.029003
0.409,66.6000,-0.027794
0.425,66.6000,-0.031420
0.441,66.6000,-0.019335
0.460,66.6000,-0.021752
0.475,66.6000,-0.020544
0.490,66.6000,-0.018127
0.506,66.6000,-0.021752
0.521,66.6000,-0.021752
0.538,66.6000,-0.025377
0.552,66.6000,-0.025377
0.569,66.6000,-0.025377
0.585,66.6000,-0.019335
0.602,66.6000,-0.022961
0.617,66.6000,-0.025377
0.634,66.6000,-0.018127
0.662,66.6000,-0.021752
0.678,66.6000,-0.020544
0.694,66.6000,-0.024169
0.710,66.6000,-0.015710
0.726,66.6000,-0.014501
0.742,66.6000,-0.019335
0.758,66.6000,-0.024169
0.774,66.6000,-0.019335
0.790,66.6000,-0.019335
0.806,66.6000,-0.019335
0.824,66.6000,-0.019335
0.838,66.6000,-0.015710
0.854,66.6000,-0.019335
0.870,66.6000,-0.019335
0.886,66.6000,-0.022961
0.902,66.6000,-0.024169
0.918,66.6000,-0.020544
0.934,66.6000,-0.020544
0.950,66.6000,-0.020544
0.966,66.6000,-0.019335
0.982,66.6000,-0.021752
0.998,66.6000,-0.020544
1.014,66.6000,-0.019335
1.030,66.6000,-0.018127
1.046,66.6000,-0.016918
1.062,66.6000,-0.025377
1.077,66.6000,-0.022961
1.096,66.6000,-0.020544
1.109,66.6000,-0.020544
1.126,66.6000,-0.021752
1.141,66.6000,-0.020544
1.159,66.6000,-0.016918
1.175,66.6000,-0.021752
1.190,66.6000,-0.016918
1.216,66.6000,-0.020544
1.232,66.6000,-0.020544
1.249,66.6000,-0.018127
1.264,66.6000,-0.020544
1.281,66.6000,-0.020544
1.297,66.6000,-0.013293
1.312,66.6000,-0.022961
1.328,66.6000,-0.018127
1.346,66.6000,-0.024169
1.361,66.6000,-0.016918
1.377,66.6000,-0.018127
1.392,66.6000,-0.020544
1.410,66.6000,-0.015710
1.425,66.6000,-0.016918
1.443,66.6000,-0.016918
1.456,66.6000,-0.022961
1.472,66.6000,-0.024169
1.488,66.6000,-0.019335
1.504,66.6000,-0.019335
1.520,66.6000,-0.019335
1.536,66.6000,-0.018127
1.552,66.6000,-0.018127
1.568,66.6000,-0.022961
1.585,66.6000,-0.020544
1.600,66.6000,-0.015710
1.616,66.6000,-0.015710
1.632,66.6000,-0.012084
1.648,66.6000,-0.016918
1.666,66.6000,-0.021752
1.680,66.6000,-0.021752
1.696,66.6000,-0.024169
1.713,66.6000,-0.020544
1.729,66.6000,-0.022961
1.744,66.6000,-0.014501
1.775,66.6000,-0.014501
1.791,66.6000,-0.014501
1.807,66.6000,-0.020544
1.823,66.6000,-0.012084
1.839,66.6000,-0.012084
1.855,66.6000,-0.014501
1.871,66.6000,-0.018127
1.887,66.6000,-0.022961
1.904,66.6000,-0.018127
1.919,66.6000,-0.020544
1.937,66.6000,-0.018127
1.951,66.6000,-0.016918
1.967,66.6000,-0.018127
1.982,66.6000,-0.016918
1.999,66.6000,-0.016918
2.015,66.6000,-0.016918
2.032,66.6000,-0.016918
2.048,66.6000,-0.020544
2.063,66.6000,-0.020544
2.080,66.6000,-0.026586
2.097,66.6000,-0.019335
2.111,66.6000,-0.014501
2.127,66.6000,-0.020544
2.143,66.6000,-0.020544
2.160,66.6000,-0.018127
2.176,66.6000,-0.021752
2.191,66.6000,-0.018127
2.208,66.6000,-0.016918
2.224,66.6000,-0.009668
2.239,66.6000,-0.014501
2.255,66.6000,-0.016918
2.272,66.6000,-0.019335
2.288,66.6000,-0.016918
2.307,66.6000,-0.016918
2.330,66.6000,-0.018127
2.346,66.6000,-0.019335
2.362,66.6000,-0.024169
2.378,66.6000,-0.021752
2.394,66.6000,-0.016918
2.411,66.6000,-0.018127
2.428,66.6000,-0.010876
2.441,66.6000,-0.016918
2.460,66.6000,-0.021752
2.474,66.6000,-0.019335
2.493,66.6000,-0.021752
2.506,66.6000,-0.022961
2.522,66.6000,-0.022961
2.538,66.6000,-0.014501
2.553,66.6000,-0.015710
2.570,66.6000,-0.018127
2.585,66.6000,-0.016918
2.602,66.6000,-0.019335
2.618,66.6000,-0.018127
2.635,66.6000,-0.013293
2.650,66.6000,-0.018127
2.666,66.6000,-0.018127
2.682,66.6000,-0.018127
2.698,66.6000,-0.012084
2.714,66.6000,-0.022961
2.730,66.6000,-0.021752
2.745,66.6000,-0.018127
2.762,66.6000,-0.018127
2.778,66.6000,-0.015710
2.794,66.6000,-0.013293
2.809,66.6000,-0.016918
2.826,66.6000,-0.018127
2.842,66.6000,-0.024169
2.858,66.6000,-0.015710
2.887,66.6000,-0.014501
2.903,66.6000,-0.019335
2.919,66.6000,-0.015710
2.935,66.6000,-0.014501
2.952,66.6000,-0.014501
2.967,66.6000,-0.021752
2.984,66.6000,-0.021752
2.999,66.6000,-0.018127
3.016,66.6000,-0.019335
3.031,66.6000,-0.016918
3.049,66.6000,-0.015710
3.062,66.6000,-0.024169
3.079,66.6000,-0.018127
3.095,66.6000,-0.021752
3.111,66.6000,-0.021752
3.126,66.6000,-0.015710
3.143,66.6000,-0.021752
3.159,66.6000,-0.015710
3.175,66.6000,-0.016918
3.191,66.6000,-0.013293
3.207,66.6000,-0.018127
3.223,66.6000,-0.015710
3.238,66.6000,-0.016918
3.256,66.6000,-0.014501
3.271,66.6000,-0.016918
3.289,66.6000,-0.013293
3.303,66.6000,-0.019335
3.318,66.6000,-0.015710
3.335,66.6000,-0.014501
3.351,66.6000,-0.018127
3.366,66.6000,-0.019335
3.383,66.6000,-0.018127
3.400,66.6000,-0.013293
3.415,66.6000,-0.016918
3.430,66.6000,-0.018127
3.447,66.6000,-0.018127
3.463,66.6000,-0.013293
3.478,66.6000,-0.025377
3.495,66.6000,-0.018127
3.510,66.6000,-0.018127
3.526,66.6000,-0.016918
3.542,66.6000,-0.018127
3.558,66.6000,-0.015710
3.575,66.6000,-0.012084
3.591,66.6000,-0.013293
3.606,66.6000,-0.015710
3.623,66.6000,-0.020544
3.638,66.6000,-0.016918
3.654,66.6000,-0.022961
3.670,66.6000,-0.022961
3.688,66.6000,-0.016918
3.702,66.6000,-0.015710
3.718,66.6000,-0.014501
3.734,66.6000,-0.013293
3.750,66.6000,-0.020544
3.766,66.6000,-0.020544
3.782,66.6000,-0.021752
3.798,66.6000,-0.018127
3.814,66.6000,-0.015710
3.831,66.6000,-0.014501
3.846,66.6000,-0.014501
3.862,66.6000,-0.018127
3.879,66.6000,-0.019335
3.894,66.6000,-0.014501
3.910,66.6000,-0.019335
3.926,66.6000,-0.014501
3.943,66.6000,-0.016918
3.958,66.6000,-0.012084
3.976,66.6000,-0.016918
4.000,66.6000,-0.018127
4.016,66.6000,-0.009668
4.033,66.6000,-0.009668
4.048,66.6000,-0.014501
4.065,66.6000,-0.016918
4.080,66.6000,-0.012084
4.096,66.6000,-0.012084
4.112,66.6000,-0.018127
4.128,66.6000,-0.024169
4.145,66.6000,-0.009668
4.162,66.6000,-0.009668
4.176,66.6000,-0.018127
4.193,66.6000,-0.016918
4.207,66.6000,-0.014501
4.224,66.6000,-0.013293
4.240,66.6000,-0.018127
4.256,66.6000,-0.022961
4.272,66.6000,-0.013293
4.287,66.6000,-0.015710
4.306,66.6000,-0.013293
4.321,66.6000,-0.014501
4.336,66.6000,-0.016918
4.352,66.6000,-0.013293
4.369,66.6000,-0.013293
4.384,66.6000,-0.016918
4.400,66.6000,-0.015710
4.416,66.6000,-0.015710
4.433,66.6000,-0.015710
4.448,66.6000,-0.018127
4.464,66.6000,-0.018127
4.480,66.6000,-0.020544
4.498,66.6000,-0.007251
4.513,66.6000,-0.007251
4.528,66.6000,-0.010876
4.555,66.6000,-0.009668
4.571,66.6000,-0.016918
4.587,66.6000,-0.015710
4.602,66.6000,-0.013293
4.620,66.6000,-0.013293
4.636,66.6000,-0.016918
4.654,66.6000,-0.016918
4.667,66.6000,-0.018127
4.683,66.6000,-0.019335
4.699,66.6000,-0.019335
4.715,66.6000,-0.018127
4.731,66.6000,-0.015710
4.747,66.6000,-0.014501
4.763,66.6000,-0.018127
4.779,66.6000,-0.018127
4.795,66.6000,-0.019335
4.811,66.6000,-0.012084
