Elapsed Time (s),Position (mm),Force (N)
-0.019,54.0999,-0.020544
0.001,54.0999,-0.020544
0.014,54.0999,-0.019335
0.033,54.0999,-0.019335
0.057,54.0999,-0.021752
0.084,54.0999,-0.018127
0.104,54.0999,-0.019335
0.121,54.0999,-0.019335
0.137,54.0999,-0.018127
0.152,54.0999,-0.015710
0.170,54.0999,-0.010876
0.184,54.0999,-0.016918
0.200,54.0999,-0.016918
0.216,54.0999,-0.025377
0.232,54.0999,-0.013293
0.251,54.0999,-0.013293
0.264,54.0999,-0.014501
0.280,54.0999,-0.012084
0.296,54.0999,-0.020544
0.316,54.0999,-0.020544
0.328,54.0999,-0.015710
0.344,54.0999,-0.018127
0.360,54.0999,-0.020544
0.378,54.0999,-0.021752
0.392,54.0999,-0.021752
0.408,54.0999,-0.015710
0.424,54.0999,-0.015710
0.451,54.0999,-0.022961
0.473,54.0999,-0.022961
0.488,54.0999,-0.016918
0.505,54.0999,-0.012084
0.521,54.0999,-0.018127
0.536,54.0999,-0.020544
0.552,54.0999,-0.021752
0.568,54.0999,-0.016918
0.584,54.0999,-0.012084
0.614,54.0999,-0.018127
0.629,54.0999,-0.013293
0.645,54.0999,-0.014501
0.661,54.0999,-0.014501
0.677,54.0999,-0.019335
0.703,54.0999,-0.016918
0.725,54.0999,-0.018127
0.743,54.0999,-0.010876
0.757,54.0999,-0.015710
0.773,54.0999,-0.020544
0.790,54.0999,-0.020544
0.806,54.0999,-0.016918
0.821,54.0999,-0.016918
0.837,54.0999,-0.013293
0.853,54.0999,-0.012084
0.869,54.0999,-0.019335
0.885,54.0999,-0.014501
0.901,54.0999,-0.014501
0.917,54.0999,-0.015710
0.933,54.0999,-0.013293
0.949,54.0999,-0.015710
0.965,54.0999,-0.016918
0.981,54.0999,-0.016918
1.000,54.0999,-0.012084
1.014,54.0999,-0.016918
1.029,54.0999,-0.012084
1.045,54.0999,-0.015710
1.062,54.0999,-0.015710
1.079,54.0999,-0.019335
1.096,54.0999,-0.019335
1.109,54.0999,-0.008459
1.125,54.0999,-0.019335
1.141,54.0999,-0.019335
1.157,54.0999,-0.013293
1.181,54.0999,-0.018127
1.195,54.0999,-0.019335
1.211,54.0999,-0.018127
1.227,54.0999,-0.019335
1.244,54.0999,-0.012084
1.260,54.0999,-0.012084
1.277,54.0999,-0.012084
1.292,54.0999,-0.016918
1.310,54.0999,-0.016918
1.325,54.0999,-0.010876
1.342,54.0999,-0.010876
1.355,54.0999,-0.016918
1.371,54.0999,-0.015710
1.387,54.0999,-0.008459
1.403,54.0999,-0.014501
1.427,54.0999,-0.016918
1.438,54.0999,-0.014501
1.452,54.0999,-0.009668
1.468,54.0999,-0.010876
1.484,54.0999,-0.012084
1.501,54.0999,-0.012084
1.516,54.0999,-0.008459
1.531,54.0999,-0.016918
1.549,54.0999,-0.015710
1.565,54.0999,-0.014501
1.583,54.0999,-0.022961
1.595,54.0999,-0.015710
1.615,54.0999,-0.015710
1.627,54.0999,-0.018127
1.644,54.0999,-0.010876
1.659,54.0999,-0.014501
1.675,54.0999,-0.018127
1.692,54.0999,-0.013293
1.707,54.0999,-0.012084
1.731,54.0999,-0.012084
1.751,54.0999,-0.015710
1.762,54.0999,-0.012084
1.778,54.0999,-0.014501
1.794,54.0999,-0.013293
1.811,54.0999,-0.014501
1.826,54.0999,-0.013293
1.842,54.0999,-0.013293
1.859,54.0999,-0.012084
1.875,54.0999,-0.014501
1.890,54.0999,-0.010876
1.906,54.0999,-0.018127
1.923,54.0999,-0.018127
1.939,54.0999,-0.013293
1.957,54.0999,-0.014501
1.971,54.0999,-0.016918
1.987,54.0999,-0.016918
2.003,54.0999,-0.016918
2.019,54.0999,-0.012084
2.034,54.0999,-0.014501
2.050,54.0999,-0.009668
2.066,54.0999,-0.013293
2.082,54.0999,-0.013293
2.098,54.0999,-0.014501
2.115,54.0999,-0.018127
2.130,54.0999,-0.013293
2.145,54.0999,-0.016918
2.169,54.0999,-0.016918
2.184,54.0999,-0.013293
2.195,54.0999,-0.014501
2.210,54.0999,-0.014501
2.227,54.0999,-0.012084
2.242,54.0999,-0.012084
2.258,54.0999,-0.012084
2.274,54.0999,-0.013293
2.298,54.0999,-0.013293
2.314,54.0999,-0.010876
2.330,54.0999,-0.015710
2.345,54.0999,-0.008459
2.364,54.0999,-0.009668
2.377,54.0999,-0.014501
2.393,54.0999,-0.009668
2.409,54.0999,-0.014501
2.427,54.0999,-0.014501
2.442,54.0999,-0.018127
2.457,54.0999,-0.016918
2.473,54.0999,-0.012084
2.493,54.0999,-0.015710
2.505,54.0999,-0.016918
2.521,54.0999,-0.009668
2.537,54.0999,-0.010876
2.554,54.0999,-0.010876
2.569,54.0999,-0.015710
2.586,54.0999,-0.007251
2.601,54.0999,-0.012084
2.617,54.0999,-0.016918
2.633,54.0999,-0.016918
2.650,54.0999,-0.015710
2.664,54.0999,-0.012084
2.681,54.0999,-0.014501
2.697,54.0999,-0.009668
2.713,54.0999,-0.009668
2.730,54.0999,-0.012084
2.751,54.0999,-0.012084
2.764,54.0999,-0.015710
2.777,54.0999,-0.007251
2.793,54.0999,-0.012084
2.809,54.0999,-0.014501
2.831,54.0999,-0.016918
2.846,54.0999,-0.016918
2.862,54.0999,-0.016918
2.878,54.0999,-0.010876
2.894,54.0999,-0.009668
2.910,54.0999,-0.008459
2.927,54.0999,-0.008459
2.942,54.0999,-0.010876
2.959,54.0999,-0.013293
2.975,54.0999,-0.009668
2.991,54.0999,-0.009668
3.005,54.0999,-0.012084
3.022,54.0999,-0.008459
3.038,54.0999,-0.008459
3.054,54.0999,-0.010876
