Elapsed Time (s),Position (mm),Force (N)
-0.016,61.6000,-0.019335
0.000,61.6000,-0.018127
0.016,61.6000,-0.022961
0.032,61.6000,-0.022961
0.049,61.6000,-0.015710
0.074,61.6000,-0.015710
0.089,61.6000,-0.014501
0.105,61.6000,-0.021752
0.121,61.6000,-0.020544
0.138,61.6000,-0.020544
0.154,61.6000,-0.022961
0.169,61.6000,-0.019335
0.185,61.6000,-0.021752
0.201,61.6000,-0.025377
0.217,61.6000,-0.020544
0.232,61.6000,-0.020544
0.250,61.6000,-0.020544
0.265,61.6000,-0.019335
0.281,61.6000,-0.020544
0.297,61.6000,-0.020544
0.319,61.6000,-0.018127
0.330,61.6000,-0.015710
0.352,61.6000,-0.018127
0.372,61.6000,-0.015710
0.387,61.6000,-0.016918
0.402,61.6000,-0.016918
0.417,61.6000,-0.012084
0.433,61.6000,-0.014501
0.448,61.6000,-0.018127
0.458,61.6000,-0.015710
0.473,61.6000,-0.022961
0.490,61.6000,-0.024169
0.505,61.6000,-0.024169
0.521,61.6000,-0.018127
0.537,61.6000,-0.018127
0.553,61.6000,-0.018127
0.569,61.6000,-0.016918
0.585,61.6000,-0.021752
0.601,61.6000,-0.018127
0.624,61.6000,-0.015710
0.640,61.6000,-0.018127
0.656,61.6000,-0.019335
0.671,61.6000,-0.020544
0.689,61.6000,-0.020544
0.704,61.6000,-0.019335
0.721,61.6000,-0.019335
0.736,61.6000,-0.014501
0.752,61.6000,-0.018127
0.768,61.6000,-0.014501
0.784,61.6000,-0.015710
0.799,61.6000,-0.018127
0.815,61.6000,-0.014501
0.832,61.6000,-0.021752
0.847,61.6000,-0.021752
0.867,61.6000,-0.019335
0.882,61.6000,-0.015710
0.896,61.6000,-0.015710
0.912,61.6000,-0.016918
0.927,61.6000,-0.016918
0.944,61.6000,-0.022961
0.959,61.6000,-0.018127
0.975,61.6000,-0.019335
0.994,61.6000,-0.021752
1.008,61.6000,-0.016918
1.023,61.6000,-0.015710
1.039,61.6000,-0.021752
1.055,61.6000,-0.021752
1.072,61.6000,-0.014501
1.088,61.6000,-0.014501
1.103,61.6000,-0.012084
1.120,61.6000,-0.013293
1.136,61.6000,-0.013293
1.154,61.6000,-0.021752
1.179,61.6000,-0.016918
1.194,61.6000,-0.014501
1.209,61.6000,-0.015710
1.226,61.6000,-0.015710
1.243,61.6000,-0.016918
1.259,61.6000,-0.020544
1.273,61.6000,-0.015710
1.290,61.6000,-0.019335
1.306,61.6000,-0.018127
1.322,61.6000,-0.018127
1.338,61.6000,-0.018127
1.354,61.6000,-0.019335
1.370,61.6000,-0.018127
1.385,61.6000,-0.015710
1.404,61.6000,-0.016918
1.418,61.6000,-0.014501
1.433,61.6000,-0.013293
1.449,61.6000,-0.016918
1.465,61.6000,-0.014501
1.482,61.6000,-0.020544
1.497,61.6000,-0.021752
1.514,61.6000,-0.014501
1.529,61.6000,-0.012084
1.546,61.6000,-0.012084
1.562,61.6000,-0.015710
1.578,61.6000,-0.015710
1.593,61.6000,-0.016918
