Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
47,0.0092,0.0231,3.0333,0.0000,3.0333,3.2334,-0.0070
48,0.0092,0.0233,2.9277,0.0000,2.9277,3.0554,-0.0066
49,0.0092,0.0235,3.0086,0.0000,3.0086,3.2049,-0.0064
50,0.0092,0.0236,2.8784,0.0000,2.8784,3.0094,-0.0061
51,0.0092,0.0237,3.0703,0.0000,3.0703,3.3049,-0.0059
52,0.0091,0.0235,3.1573,0.0000,3.1573,3.4273,-0.0058
53,0.0092,0.0238,3.0382,0.0000,3.0382,3.2539,-0.0056
54,0.0092,0.0242,3.0415,0.0000,3.0415,3.2431,-0.0053
55,0.0091,0.0243,3.4063,0.0000,3.4063,3.8457,-0.0051
56,0.0093,0.0246,3.4681,0.0000,3.4681,3.9035,-0.0049
57,0.0091,0.0242,3.5394,0.0000,3.5394,4.0014,-0.0048
58,0.0091,0.0244,3.2211,0.0000,3.2211,3.5278,-0.0047
59,0.0092,0.0245,3.4809,0.0000,3.4809,3.8928,-0.0044
60,0.0092,0.0246,3.0609,0.0000,3.0609,3.3071,-0.0043
61,0.0092,0.0250,3.4656,0.0000,3.4656,3.9106,-0.0041
62,0.0092,0.0250,3.6299,0.0000,3.6299,4.1012,-0.0040
63,0.0094,0.0255,3.3460,0.0000,3.3460,3.7267,-0.0036
64,0.0093,0.0258,3.4438,0.0000,3.4438,3.8573,-0.0034
65,0.0093,0.0259,2.9795,0.0000,2.9795,3.1759,-0.0033
66,0.0093,0.0258,3.4499,0.0000,3.4499,3.8675,-0.0032
67,0.0094,0.0261,3.4439,0.0000,3.4439,3.8570,-0.0030
68,0.0094,0.0263,3.4125,0.0000,3.4125,3.8472,-0.0028
69,0.0094,0.0262,3.4385,0.0000,3.4385,3.8372,-0.0027
70,0.0094,0.0265,3.3791,0.0000,3.3791,3.7764,-0.0026
71,0.0094,0.0266,3.4307,0.0000,3.4307,3.8523,-0.0024
72,0.0094,0.0267,3.4164,0.0000,3.4164,3.8306,-0.0024
73,0.0094,0.0270,3.2876,0.0000,3.2876,3.6463,-0.0021
74,0.0095,0.0272,3.3199,0.0000,3.3199,3.6885,-0.0020
75,0.0094,0.0270,3.2743,0.0000,3.2743,3.6205,-0.0019
76,0.0095,0.0277,3.1055,0.0000,3.1055,3.3417,-0.0016
77,0.0095,0.0275,3.0389,0.0000,3.0389,3.2374,-0.0015
78,0.0101,0.0273,3.0700,0.2144,3.2844,3.3342,-0.0016
79,0.0092,0.0267,3.1905,0.0000,3.1905,3.5319,-0.0016
80,0.0093,0.0266,3.1969,0.0000,3.1969,3.5352,-0.0014
81,0.0092,0.0267,3.1421,0.0000,3.1421,3.4257,-0.0012
82,0.0093,0.0267,3.1263,0.0000,3.1263,3.3933,-0.0012
83,0.0092,0.0269,2.9445,0.0000,2.9445,3.1182,-0.0010
84,0.0092,0.0269,3.0918,0.0000,3.0918,3.3277,-0.0010
85,0.0093,0.0271,3.1279,0.0000,3.1279,3.3882,-0.0007
86,0.0094,0.0277,3.0757,0.0000,3.0757,3.3495,-0.0006
87,0.0093,0.0276,3.1334,0.0000,3.1334,3.4443,-0.0005
88,0.0093,0.0274,3.0364,0.0000,3.0364,3.2547,-0.0003
89,0.0092,0.0274,3.1347,0.0000,3.1347,3.4197,-0.0002
90,0.0091,0.0269,3.0431,0.0000,3.0431,3.2874,-0.0002
91,0.0092,0.0276,2.9715,0.0000,2.9715,3.1712,-0.0001
92,0.0094,0.0278,3.0073,0.0000,3.0073,3.1952,0.0000
93,0.0092,0.0280,3.0850,0.0000,3.0850,3.3731,0.0000
94,0.0093,0.0274,2.9106,0.0000,2.9106,3.0847,0.0000
95,0.0092,0.0280,3.0962,0.0000,3.0962,3.3364,0.0000
96,0.0091,0.0273,3.0416,0.0000,3.0416,3.2932,0.0000
97,0.0092,0.0287,2.8795,0.0000,2.8795,2.9900,0.0000
98,0.0094,0.0289,2.6764,0.0000,2.6764,2.6392,0.0000
99,0.0082,0.0263,2.6728,0.0000,2.6728,2.6000,0.0000
100,0.0085,0.0247,1.9815,0.0000,1.9815,1.4259,-0.0073
101,0.0078,0.0244,1.3035,0.0000,1.3035,0.6101,0.0000
