Elapsed Time (s),Position (mm),Force (N)
-0.025,78.6307,-0.044398
0.037,78.6307,-0.044398
0.099,78.6307,-0.034861
0.161,78.6307,-0.034861
0.223,78.6307,-0.034861
0.285,78.6307,-0.034861
0.348,78.6307,-0.034861
0.409,78.6307,-0.031595
0.471,78.6307,-0.031595
0.534,78.6307,-0.031595
0.597,78.6307,-0.029523
0.659,78.6307,-0.029523
0.721,78.6307,-0.029523
0.784,78.6307,-0.029523
0.847,78.6307,-0.027951
0.910,78.6307,-0.027951
0.972,78.6307,-0.027951
1.035,78.6307,-0.027951
1.098,78.6307,-0.026718
1.162,78.6307,-0.026718
1.225,78.6307,-0.026718
1.288,78.6307,-0.026718
1.351,78.6307,-0.025739
1.412,78.6307,-0.025739
1.475,78.6307,-0.025739
1.538,78.6307,-0.025739
1.600,78.6307,-0.024920
1.662,78.6307,-0.024920
1.723,78.6307,-0.024920
1.786,78.6307,-0.024920
1.849,78.6307,-0.024195
1.910,78.6307,-0.024195
1.972,78.6307,-0.024195
2.034,78.6307,-0.024195
2.097,78.6307,-0.023592
2.160,78.6307,-0.023592
2.223,78.6307,-0.023592
2.285,78.6307,-0.023592
2.348,78.6307,-0.023056
2.410,78.6307,-0.023056
2.471,78.6307,-0.023056
2.534,78.6307,-0.023056
2.597,78.6307,-0.022519
2.660,78.6307,-0.022519
2.721,78.6307,-0.022519
2.784,78.6307,-0.022519
2.844,78.6307,-0.022020
2.906,78.6307,-0.022020
2.969,78.6307,-0.022020
3.032,78.6307,-0.022020
3.094,78.6307,-0.021634
3.156,78.6307,-0.021634
3.222,78.6307,-0.021634
3.281,78.6307,-0.021634
3.343,78.6307,-0.021286
3.405,78.6307,-0.021286
3.467,78.6307,-0.021286
3.530,78.6307,-0.021286
3.592,78.6307,-0.020928
3.655,78.6307,-0.020928
3.716,78.6307,-0.020928
3.778,78.6307,-0.020928
3.840,78.6307,-0.020552
3.902,78.6307,-0.020552
3.964,78.6307,-0.020552
4.026,78.6307,-0.020552
4.088,78.6307,-0.020184
4.151,78.6286,-0.020184
4.213,78.6235,-0.020184
4.276,78.6155,-0.020184
4.337,78.6049,-0.016155
4.400,78.5923,-0.016155
4.462,78.5800,-0.016155
4.524,78.5676,-0.016155
4.586,78.5552,-0.011090
