Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
170,0.7391,1.6398,20.7269,NaN,NaN,4.0466,0.0000
171,0.7539,1.6647,20.8531,NaN,NaN,4.0500,0.0000
172,0.7688,1.6943,20.7387,NaN,NaN,4.0475,0.0000
173,0.7783,1.7200,20.8345,NaN,NaN,4.0380,0.0000
174,0.7782,1.7426,20.7327,NaN,NaN,4.0475,0.0000
175,0.7543,1.7407,20.7356,NaN,NaN,4.0500,0.0000
176,0.7595,1.7605,20.9032,NaN,NaN,4.0500,0.0000
177,0.7681,1.7860,20.7788,NaN,NaN,4.0501,0.0000
178,0.7755,1.8063,20.7197,NaN,NaN,4.0500,0.0000
179,0.7815,1.8295,20.7829,NaN,NaN,4.0438,0.0000
180,0.7880,1.8517,20.7327,NaN,NaN,4.0496,0.0000
181,0.7955,1.8756,20.7290,NaN,NaN,4.0490,0.0000
182,0.8029,1.8997,20.6764,NaN,NaN,4.0492,0.0000
183,0.8107,1.9198,20.7185,NaN,NaN,4.0500,0.0000
184,0.8176,1.9439,20.8534,NaN,NaN,4.0376,0.0000
185,0.8249,1.9642,20.7258,NaN,NaN,4.0500,0.0000
186,0.8315,1.9879,20.8519,NaN,NaN,4.0316,0.0000
187,0.8384,2.0098,20.6627,NaN,NaN,4.0500,0.0000
188,0.8448,2.0305,20.6650,NaN,NaN,4.0500,0.0000
189,0.8512,2.0509,20.7797,NaN,NaN,4.0500,0.0000
190,0.8571,2.0729,20.8422,NaN,NaN,4.0501,0.0000
191,0.8640,2.0954,20.7218,NaN,NaN,4.0500,0.0000
192,0.8712,2.1205,20.7772,NaN,NaN,4.0500,0.0000
193,0.8784,2.1603,20.7392,NaN,NaN,4.0500,0.0000
194,0.9801,2.2813,20.7157,NaN,NaN,4.0500,0.0000
195,0.9505,2.2539,20.6602,NaN,NaN,4.0500,0.0000
196,0.8893,2.2032,20.7781,NaN,NaN,4.0500,0.0000
197,0.8966,2.2271,20.7663,NaN,NaN,4.0501,0.0000
198,0.9048,2.2518,20.7920,NaN,NaN,4.0500,0.0000
199,0.9176,2.2785,20.7749,NaN,NaN,4.0500,0.0000
200,0.9290,2.2951,20.7256,NaN,NaN,4.0500,0.0000
201,0.9384,2.3153,20.7768,NaN,NaN,4.0500,0.0000
202,0.9499,2.3389,20.6508,NaN,NaN,4.0500,0.0000
203,0.9573,2.3648,20.7590,NaN,NaN,4.0484,0.0000
204,0.9707,2.3882,20.8341,NaN,NaN,4.0500,0.0000
205,0.9835,2.4168,20.6713,NaN,NaN,4.0500,0.0000
206,0.9946,2.4364,20.8495,NaN,NaN,4.0500,0.0000
207,1.0009,2.4515,20.7843,NaN,NaN,4.0500,0.0000
208,1.0079,2.4722,20.7249,NaN,NaN,4.0500,0.0000
209,1.0141,2.4929,20.8269,NaN,NaN,4.0500,0.0000
210,1.0202,2.5100,20.7226,NaN,NaN,4.0501,0.0000
211,0.9914,2.5274,20.8385,NaN,NaN,4.0500,0.0000
212,0.9997,2.4955,20.7908,NaN,NaN,4.0451,0.0000
213,1.0097,2.5112,20.8486,NaN,NaN,4.0500,0.0000
214,1.0212,2.5352,20.8295,NaN,NaN,4.0340,0.0000
215,1.0305,2.5527,20.8346,NaN,NaN,4.0330,0.0000
216,1.0322,2.5705,20.9132,NaN,NaN,4.0500,0.0000
217,1.0278,2.5810,20.6566,NaN,NaN,4.0501,0.0000
218,1.0269,2.5872,20.7947,NaN,NaN,4.0500,0.0000
219,1.0301,2.6056,20.9035,NaN,NaN,4.0280,0.0000
220,1.0428,2.6254,20.7146,NaN,NaN,4.0500,0.0000
221,1.0535,2.6379,20.7856,NaN,NaN,4.0500,0.0000
222,1.0627,2.6535,20.8338,NaN,NaN,4.0500,0.0000
223,1.0698,2.6758,20.7848,NaN,NaN,4.0500,0.0000
224,1.0720,2.6889,20.6391,NaN,NaN,4.0500,0.0000
225,1.0756,2.7057,20.7333,NaN,NaN,4.0500,0.0000
226,1.0772,2.7168,20.8555,NaN,NaN,4.0500,0.0000
227,1.0831,2.7393,20.7130,NaN,NaN,4.0500,0.0000
228,1.0881,2.7504,20.8982,NaN,NaN,4.0500,0.0000
229,1.0992,2.7684,20.7059,NaN,NaN,4.0500,0.0000
230,1.1108,2.7929,20.7987,NaN,NaN,4.0501,0.0000
231,1.1196,2.8114,20.9035,NaN,NaN,4.0500,0.0000
232,1.1277,2.8270,20.8361,NaN,NaN,4.0500,0.0000
233,1.1343,2.8405,20.7870,NaN,NaN,4.0500,0.0000
234,1.1414,2.8590,20.6758,NaN,NaN,4.0500,0.0000
235,1.1480,2.8747,20.7213,NaN,NaN,4.0500,0.0000
236,1.1561,2.8962,20.8051,NaN,NaN,4.0382,0.0000
237,1.1573,2.9084,20.7275,NaN,NaN,4.0501,0.0000
238,1.1562,2.9248,20.7699,NaN,NaN,4.0429,0.0000
239,1.1568,2.9350,20.7815,NaN,NaN,4.0500,0.0000
240,1.1577,2.9509,20.8338,NaN,NaN,4.0351,0.0000
241,1.1624,2.9679,20.6516,NaN,NaN,4.0500,0.0000
