Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
50,1.1350,0.2869,5.7180,23.5111,29.2292,1.1011,-0.0185
51,2.4451,0.8888,8.6319,20.7923,29.4243,1.6932,-0.0178
52,0.9086,0.2260,4.9767,24.2228,29.1995,0.9581,-0.0127
53,3.0433,1.2781,9.8634,18.7811,28.6446,1.9339,-0.0315
54,2.9064,1.1682,9.6289,18.9846,28.6135,1.8858,-0.0374
55,2.9265,1.1566,9.6519,19.4750,29.1269,1.8906,-0.0384
56,3.0578,1.1972,9.8244,18.7151,28.5395,1.9271,-0.0401
57,1.9799,0.5981,7.5782,21.4492,29.0274,1.4739,-0.0263
58,2.3819,0.8004,8.2318,21.2467,29.4786,1.6119,-0.0244
59,1.0463,0.2637,5.1630,24.4774,29.6404,0.9871,-0.0121
60,2.6303,0.9731,8.7283,20.4761,29.2045,1.7074,-0.0230
61,3.0641,1.2013,9.6271,19.5330,29.1600,1.8730,-0.0255
62,2.8608,1.0869,9.1351,20.4654,29.6004,1.7934,-0.0256
63,1.3664,0.3609,5.8451,24.2694,30.1145,1.1347,-0.0092
64,1.8027,0.5419,6.8954,23.2164,30.1119,1.3419,-0.0110
65,1.1287,0.3020,5.4301,24.7674,30.1975,1.0496,-0.0066
66,3.0892,1.2551,9.7891,20.2531,30.0422,1.9174,-0.0170
67,2.1051,0.6844,7.6163,22.4940,30.1103,1.4895,-0.0124
68,1.6994,0.5029,6.7144,23.5017,30.2161,1.3084,-0.0110
69,2.4934,0.8811,8.5055,21.5083,30.0138,1.6658,-0.0094
70,2.6304,1.0388,8.8284,21.2484,30.0768,1.7283,-0.0139
71,3.0781,1.3032,10.0213,19.7524,29.7737,1.9643,-0.0217
72,2.7687,1.0427,9.1639,20.7569,29.9208,1.7969,-0.0146
73,3.1567,1.2913,9.9838,19.2086,29.1924,1.9586,-0.0231
74,3.3278,1.4061,10.2888,19.2707,29.5595,2.0195,-0.0243
75,3.1797,1.3288,9.9990,19.2392,29.2382,1.9652,-0.0262
76,3.3603,1.4770,10.3440,19.2501,29.5941,2.0288,-0.0269
77,3.3228,1.3910,10.2528,19.4706,29.7234,2.0128,-0.0231
78,3.4186,1.5121,10.4459,18.7476,29.1935,2.0482,-0.0307
79,3.1690,1.3010,9.9016,19.7610,29.6626,1.9433,-0.0191
80,3.1791,1.3146,9.8783,19.5296,29.4079,1.9386,-0.0226
81,3.1806,1.2873,9.9097,20.0092,29.9189,1.9380,-0.0225
82,3.0140,1.2184,9.6919,19.7267,29.4186,1.9002,-0.0185
83,1.4747,0.4226,6.2057,24.0427,30.2484,1.2065,-0.0031
84,1.5589,0.5201,6.9602,22.7436,29.7038,1.3550,-0.0104
85,1.3710,0.4375,6.7806,22.9979,29.7785,1.3220,-0.0126
86,1.7885,0.6156,8.0506,21.2643,29.3150,1.5755,-0.0222
87,2.2981,0.9016,9.5354,19.5218,29.0571,1.8580,-0.0319
88,2.8042,1.2115,10.6983,17.9919,28.6902,2.1033,-0.0367
89,3.0165,1.3482,11.1901,17.4937,28.6838,2.2044,-0.0397
90,2.2371,0.8674,9.2975,19.7559,29.0533,1.8249,-0.0316
91,2.4330,0.9576,9.7581,19.6952,29.4533,1.9150,-0.0315
92,2.6160,1.0594,10.1294,18.9782,29.1075,1.9922,-0.0326
93,2.7687,1.1434,10.4450,19.2344,29.6794,2.0502,-0.0337
94,4.1411,2.4981,13.8684,14.4984,28.3668,2.7373,-0.0575
95,2.4159,0.9762,10.0947,19.0191,29.1138,1.9857,-0.0453
96,2.1175,0.7572,9.1856,20.2525,29.4382,1.8006,-0.0420
97,2.1448,0.7709,9.1230,20.5027,29.6257,1.7869,-0.0367
98,2.2008,0.8027,9.1273,20.5070,29.6343,1.7919,-0.0333
99,2.4606,0.9559,9.7455,19.9462,29.6917,1.9083,-0.0316
100,2.5984,1.0360,10.0219,19.7209,29.7428,1.9647,-0.0289
101,2.6509,1.1220,10.0502,19.4948,29.5450,1.9728,-0.0322
102,2.8835,1.2917,10.5399,18.8032,29.3431,2.0706,-0.0344
103,3.2209,1.4532,11.2772,18.0353,29.3125,2.2211,-0.0375
104,3.3931,1.7349,11.5977,16.6792,28.2768,2.2813,-0.0390
105,3.4560,1.6241,11.6544,17.5302,29.1847,2.2927,-0.0396
106,3.5782,1.7641,11.9075,17.4637,29.3712,2.3469,-0.0357
107,3.3981,1.6539,11.4616,18.0531,29.5147,2.2567,-0.0365
108,3.0726,1.3386,10.6882,18.5273,29.2156,2.0992,-0.0295
109,3.1698,1.4170,10.8797,18.7563,29.6359,2.1383,-0.0285
110,3.7074,1.9760,12.1879,16.7828,28.9706,2.4027,-0.0329
111,3.1621,1.4425,11.1175,17.9978,29.1152,2.1869,-0.0330
112,2.9979,1.3391,10.7082,18.5397,29.2479,2.1072,-0.0275
113,3.0904,1.4246,11.0132,18.2461,29.2594,2.1683,-0.0220
114,3.0665,1.4587,11.2698,18.2104,29.4801,2.2170,-0.0302
115,2.7404,1.5181,11.3067,18.4828,29.7895,2.2273,-0.0165
116,0.1020,0.0529,1.8628,29.2604,31.1232,0.3336,-0.0017
117,0.0335,0.0465,0.8392,NaN,NaN,0.1292,0.0000
118,0.0198,0.0453,0.6813,NaN,NaN,0.1027,0.0000
119,0.0171,0.0450,0.8662,NaN,NaN,0.1383,0.0000
120,0.0162,0.0448,0.6228,NaN,NaN,0.0889,0.0000
121,0.0158,0.0446,0.8069,NaN,NaN,0.1250,0.0000
122,0.0155,0.0445,0.7488,NaN,NaN,0.1135,0.0000
123,0.0153,0.0444,0.6513,NaN,NaN,0.0894,0.0000
124,0.0151,0.0443,0.7455,NaN,NaN,0.1150,0.0000
125,0.0151,0.0443,10.8697,NaN,NaN,2.1403,0.0000
126,0.0150,0.0442,12.5220,NaN,NaN,2.4665,0.0000
127,0.0151,0.0443,13.1250,NaN,NaN,2.5904,0.0000
128,0.0150,0.0442,12.4673,NaN,NaN,2.4538,0.0000
129,0.0150,0.0443,12.5769,NaN,NaN,2.4795,0.0000
130,0.0151,0.0444,12.7367,NaN,NaN,2.5063,0.0000
131,0.0151,0.0445,11.0499,NaN,NaN,2.1762,0.0000
132,0.0151,0.0445,11.0643,NaN,NaN,2.1791,0.0000
133,0.0151,0.0445,10.8755,NaN,NaN,2.1419,0.0000
134,0.0151,0.0446,7.9169,NaN,NaN,1.5473,0.0000
135,0.0152,0.0446,11.6877,NaN,NaN,2.2985,0.0000
136,0.0151,0.0446,7.1764,NaN,NaN,1.3956,0.0000
137,0.0152,0.0445,10.1331,NaN,NaN,1.9901,0.0000
138,0.0151,0.0445,9.0965,NaN,NaN,1.7848,0.0000
139,0.0151,0.0444,9.0964,NaN,NaN,1.7797,0.0000
140,0.0151,0.0443,7.9856,NaN,NaN,1.5605,0.0000
141,0.0151,0.0444,9.7768,NaN,NaN,1.9203,0.0000
142,0.0151,0.0439,7.9119,NaN,NaN,1.5446,0.0000
143,0.0152,0.0440,7.6144,NaN,NaN,1.4882,0.0000
144,0.0151,0.0439,5.9709,NaN,NaN,1.1601,0.0000
145,0.0151,0.0439,6.9931,NaN,NaN,1.3646,0.0000
146,0.0151,0.0439,6.3025,NaN,NaN,1.2272,0.0000
147,0.0151,0.0440,7.5172,NaN,NaN,1.4688,0.0000
148,0.0152,0.0440,7.1175,NaN,NaN,1.3902,0.0000
149,0.0152,0.0440,6.4599,NaN,NaN,1.2582,0.0000
150,0.0152,0.0439,4.2296,NaN,NaN,0.8088,0.0000
151,0.0152,0.0440,4.9102,NaN,NaN,0.9442,0.0000
152,0.0152,0.0439,6.6698,NaN,NaN,1.2941,0.0000
153,0.0152,0.0440,4.7832,NaN,NaN,0.9170,0.0000
154,0.0145,0.0433,0.5883,NaN,NaN,0.0827,0.0000
155,0.0146,0.0432,26.8475,NaN,NaN,0.8331,0.0000
