Elapsed Time (s),Position (mm),Force (N)
-0.018,64.1000,-0.001208
0.000,64.1000,-0.003625
0.015,64.1000,-0.001208
0.032,64.1000,0.001208
0.047,64.1000,0.001208
0.062,64.1000,0.001208
0.083,64.1000,0.001208
0.094,64.1000,-0.002417
0.111,64.1000,-0.003625
0.127,64.1000,-0.006042
0.142,64.1000,0.002417
0.164,64.1000,-0.002417
0.176,64.1000,-0.002417
0.190,64.1000,-0.003625
0.206,64.1000,-0.002417
0.222,64.1000,-0.007251
0.238,64.1000,-0.004834
0.255,64.1000,-0.006042
0.271,64.1000,-0.002417
0.287,64.1000,0.001208
0.303,64.1000,-0.002417
0.325,64.1000,-0.006042
0.335,64.1000,-0.002417
0.350,64.1000,-0.002417
0.366,64.1000,-0.002417
0.382,64.1000,0.001208
0.399,64.1000,0.004834
0.415,64.1000,0.004834
0.432,64.1000,-0.001208
0.457,64.1000,0.000000
0.472,64.1000,-0.002417
0.488,64.1000,-0.003625
0.504,64.1000,-0.008459
0.520,64.1000,-0.008459
0.536,64.1000,0.002417
0.556,64.1000,-0.001208
0.568,64.1000,0.000000
0.593,64.1000,-0.004834
0.606,64.1000,-0.007251
0.622,64.1000,-0.007251
0.633,64.1000,-0.002417
0.648,64.1000,-0.002417
0.664,64.1000,-0.001208
0.680,64.1000,0.002417
0.696,64.1000,0.002417
0.712,64.1000,-0.001208
0.734,64.1000,-0.001208
0.744,64.1000,0.000000
0.760,64.1000,-0.004834
0.776,64.1000,-0.008459
0.792,64.1000,-0.006042
0.810,64.1000,-0.006042
0.825,64.1000,-0.001208
0.841,64.1000,0.000000
0.856,64.1000,0.001208
0.873,64.1000,0.000000
0.888,64.1000,-0.001208
0.904,64.1000,0.001208
0.920,64.1000,-0.002417
0.938,64.1000,-0.003625
0.952,64.1000,0.002417
0.968,64.1000,-0.001208
0.984,64.1000,-0.003625
1.007,64.1000,0.001208
1.023,64.1000,-0.004834
1.038,64.1000,-0.002417
1.057,64.1000,-0.002417
1.070,64.1000,-0.004834
1.087,64.1000,-0.004834
1.102,64.1000,0.004834
1.118,64.1000,-0.001208
1.134,64.1000,0.006042
1.150,64.1000,0.007251
1.167,64.1000,0.007251
1.182,64.1000,-0.002417
1.198,64.1000,-0.002417
1.222,64.1000,0.003625
1.239,64.1000,0.000000
1.255,64.1000,0.002417
1.270,64.1000,-0.006042
1.284,64.1000,-0.007251
1.294,64.1000,0.001208
1.309,64.1000,-0.006042
1.326,64.1000,-0.006042
1.345,64.1000,-0.004834
1.358,64.1000,-0.004834
1.374,64.1000,0.003625
1.390,64.1000,0.000000
1.406,64.1000,-0.004834
1.423,64.1000,-0.008459
1.438,64.1000,-0.004834
1.454,64.1000,0.000000
1.470,64.1000,0.001208
1.487,64.1000,-0.002417
1.510,64.1000,-0.002417
1.532,64.1000,-0.001208
1.550,64.1000,0.000000
1.565,64.1000,0.002417
1.581,64.1000,0.000000
1.598,64.1000,0.000000
1.613,64.1000,0.000000
1.633,64.1000,0.000000
1.646,64.1000,0.000000
1.663,64.1000,-0.004834
1.678,64.1000,-0.006042
1.694,64.1000,0.001208
1.712,64.1000,0.001208
1.726,64.1000,0.001208
1.742,64.1000,0.000000
1.757,64.1000,0.002417
1.775,64.1000,-0.002417
1.790,64.1000,-0.001208
1.809,64.1000,0.000000
1.821,64.1000,-0.003625
1.837,64.1000,-0.006042
1.853,64.1000,-0.003625
1.870,64.1000,-0.004834
1.885,64.1000,0.000000
1.902,64.1000,0.000000
1.918,64.1000,-0.003625
1.933,64.1000,-0.003625
1.950,64.1000,-0.003625
1.966,64.1000,-0.002417
1.984,64.1000,-0.001208
1.999,64.1000,-0.001208
2.013,64.1000,-0.001208
2.030,64.1000,0.001208
2.045,64.1000,-0.001208
2.061,64.1000,-0.001208
2.077,64.1000,-0.001208
2.093,64.1000,-0.002417
2.109,64.1000,-0.002417
2.126,64.1000,0.001208
2.142,64.1000,-0.006042
2.163,64.1000,-0.002417
2.173,64.1000,-0.003625
2.190,64.1000,-0.003625
2.206,64.1000,0.000000
2.221,64.1000,-0.001208
2.239,64.1000,-0.001208
2.254,64.1000,-0.001208
2.272,64.1000,0.000000
2.285,64.1000,0.001208
2.302,64.1000,-0.001208
2.317,64.1000,-0.007251
2.334,64.1000,-0.004834
2.349,64.1000,-0.001208
2.366,64.1000,-0.004834
2.381,64.1000,-0.003625
2.397,64.1000,0.000000
2.417,64.1000,0.000000
2.430,64.1000,0.001208
2.445,64.1000,0.001208
2.461,64.1000,-0.002417
2.478,64.1000,-0.004834
2.494,64.1000,-0.002417
2.517,64.1000,-0.002417
2.536,64.1000,-0.006042
2.552,64.1000,-0.006042
2.567,64.1000,0.007251
2.580,64.1000,0.001208
2.604,64.1000,-0.006042
2.623,64.1000,-0.003625
2.636,64.1000,0.002417
2.651,64.1000,-0.002417
2.667,64.1000,-0.001208
2.683,64.1000,0.002417
2.699,64.1000,0.002417
2.715,64.1000,-0.006042
2.732,64.1000,-0.002417
2.748,64.1000,-0.002417
2.770,64.1000,0.002417
2.783,64.1000,-0.002417
2.796,64.1000,0.000000
2.812,64.1000,0.002417
2.827,64.1000,0.002417
2.843,64.1000,-0.003625
2.859,64.1000,0.001208
2.875,64.1000,-0.006042
2.891,64.1000,-0.006042
2.910,64.1000,-0.003625
2.923,64.1000,0.001208
2.939,64.1000,0.000000
2.955,64.1000,-0.003625
2.972,64.1000,-0.002417
2.987,64.1000,-0.002417
3.011,64.1000,-0.003625
3.030,64.1000,-0.002417
3.044,64.1000,0.004834
3.067,64.1000,-0.008459
3.084,64.1000,-0.002417
3.099,64.1000,0.000000
3.120,64.1000,0.003625
3.144,64.1000,-0.004834
3.160,64.1000,-0.003625
3.176,64.1000,-0.004834
3.192,64.1000,0.001208
3.209,64.1000,0.001208
3.225,64.1000,0.000000
3.243,64.1000,0.001208
3.256,64.1000,0.000000
3.272,64.1000,-0.003625
3.288,64.1000,-0.001208
3.304,64.1000,0.001208
3.320,64.1000,0.000000
3.340,64.1000,0.007251
3.352,64.1000,0.007251
3.368,64.1000,-0.006042
3.384,64.1000,-0.001208
3.400,64.1000,-0.001208
3.416,64.1000,-0.001208
3.432,64.1000,0.000000
3.449,64.1000,-0.006042
3.464,64.1000,-0.006042
3.483,64.1000,-0.002417
3.495,64.1000,-0.002417
3.513,64.1000,-0.006042
3.535,64.1000,-0.006042
3.553,64.1000,0.003625
3.569,64.1000,-0.001208
3.584,64.1000,-0.001208
3.597,64.1000,-0.004834
3.608,64.1000,-0.001208
3.626,64.1000,-0.002417
3.640,64.1000,-0.004834
3.659,64.1000,0.003625
3.683,64.1000,-0.001208
3.700,64.1000,0.000000
3.715,64.1000,-0.003625
3.731,64.1000,-0.007251
3.747,64.1000,-0.006042
3.763,64.1000,-0.006042
3.781,64.1000,-0.006042
3.795,64.1000,-0.001208
3.811,64.1000,-0.001208
3.826,64.1000,-0.001208
3.842,64.1000,-0.004834
3.859,64.1000,-0.003625
3.876,64.1000,-0.007251
3.891,64.1000,-0.002417
3.906,64.1000,0.001208
3.924,64.1000,-0.002417
3.938,64.1000,-0.002417
3.954,64.1000,0.002417
3.970,64.1000,0.001208
3.988,64.1000,-0.001208
4.004,64.1000,-0.003625
4.018,64.1000,0.002417
4.035,64.1000,0.001208
4.051,64.1000,0.001208
4.073,64.1000,-0.006042
4.089,64.1000,-0.002417
4.099,64.1000,-0.006042
4.114,64.1000,-0.001208
4.134,64.1000,-0.002417
4.146,64.1000,0.002417
4.162,64.1000,-0.002417
4.178,64.1000,-0.002417
4.194,64.1000,-0.003625
4.218,64.1000,-0.002417
4.234,64.1000,-0.010876
4.250,64.1000,0.001208
4.266,64.1000,0.003625
4.283,64.1000,-0.004834
4.298,64.1000,-0.006042
4.320,64.1000,0.002417
4.330,64.1000,-0.003625
4.347,64.1000,-0.003625
4.363,64.1000,-0.003625
4.380,64.1000,-0.003625
4.394,64.1000,0.001208
4.411,64.1000,-0.004834
4.427,64.1000,-0.009668
4.442,64.1000,-0.002417
4.461,64.1000,-0.002417
4.475,64.1000,0.002417
4.490,64.1000,0.001208
4.506,64.1000,0.001208
4.530,64.1000,0.001208
4.554,64.1000,0.000000
4.571,64.1000,0.001208
4.587,64.1000,0.002417
4.602,64.1000,-0.001208
4.618,64.1000,-0.002417
4.634,64.1000,-0.003625
4.651,64.1000,-0.001208
4.667,64.1000,-0.002417
4.683,64.1000,-0.003625
4.699,64.1000,0.003625
4.714,64.1000,0.002417
4.735,64.1000,-0.001208
4.759,64.1000,-0.003625
4.776,64.1000,-0.006042
4.791,64.1000,-0.004834
4.807,64.1000,-0.004834
4.824,64.1000,0.001208
4.839,64.1000,-0.003625
4.858,64.1000,-0.007251
4.871,64.1000,0.000000
4.887,64.1000,0.001208
4.903,64.1000,-0.006042
4.919,64.1000,-0.006042
4.935,64.1000,0.000000
4.951,64.1000,-0.002417
4.967,64.1000,-0.002417
4.983,64.1000,-0.003625
4.999,64.1000,-0.003625
5.015,64.1000,0.001208
5.033,64.1000,0.002417
5.047,64.1000,0.002417
5.063,64.1000,0.001208
5.079,64.1000,-0.004834
5.095,64.1000,-0.007251
5.112,64.1000,0.002417
5.128,64.1000,0.000000
5.150,64.1000,0.001208
5.166,64.1000,0.002417
5.182,64.1000,-0.007251
5.197,64.1000,-0.002417
5.210,64.1000,-0.002417
5.222,64.1000,0.001208
5.239,64.1000,0.000000
5.255,64.1000,0.000000
5.271,64.1000,-0.001208
5.294,64.1000,-0.001208
5.309,64.1000,-0.001208
5.326,64.1000,-0.001208
5.341,64.1000,-0.001208
5.357,64.1000,0.000000
5.373,64.1000,0.000000
5.391,64.1000,0.000000
5.407,64.1000,-0.004834
5.422,64.1000,0.000000
5.443,64.1000,0.000000
5.453,64.1000,-0.006042
5.469,64.1000,-0.006042
5.485,64.1000,-0.001208
5.501,64.1000,-0.002417
5.517,64.1000,-0.002417
5.533,64.1000,-0.008459
5.550,64.1000,-0.004834
5.565,64.1000,-0.001208
5.581,64.1000,-0.003625
5.597,64.1000,0.001208
5.613,64.1000,-0.007251
5.629,64.1000,-0.004834
5.645,64.1000,0.000000
5.661,64.1000,0.001208
5.677,64.1000,-0.002417
5.693,64.1000,-0.001208
5.711,64.1000,-0.001208
5.725,64.1000,0.000000
5.741,64.1000,-0.007251
5.757,64.1000,-0.002417
5.773,64.1000,0.002417
5.789,64.1000,0.000000
5.811,64.1000,0.003625
5.835,64.1000,0.003625
5.851,64.1000,-0.007251
5.867,64.1000,-0.007251
5.882,64.1000,0.002417
5.898,64.1000,0.002417
5.915,64.1000,0.004834
5.935,64.1000,0.006042
5.947,64.1000,0.006042
5.963,64.1000,-0.004834
5.979,64.1000,-0.008459
5.995,64.1000,0.000000
6.011,64.1000,-0.003625
6.027,64.1000,0.001208
6.049,64.1000,0.002417
6.061,64.1000,-0.006042
6.075,64.1000,0.000000
6.090,64.1000,-0.006042
6.106,64.1000,-0.006042
6.126,64.1000,-0.003625
6.139,64.1000,0.001208
6.154,64.1000,-0.003625
6.170,64.1000,-0.001208
6.186,64.1000,-0.001208
6.203,64.1000,-0.002417
6.218,64.1000,-0.001208
6.235,64.1000,0.001208
6.250,64.1000,-0.001208
6.266,64.1000,0.001208
6.290,64.1000,0.001208
6.309,64.1000,-0.004834
6.330,64.1000,0.000000
6.350,64.1000,0.000000
6.374,64.1000,0.003625
6.390,64.1000,-0.004834
6.406,64.1000,0.001208
6.422,64.1000,-0.002417
6.438,64.1000,-0.002417
6.454,64.1000,-0.001208
6.470,64.1000,0.000000
6.487,64.1000,0.000000
6.503,64.1000,0.002417
6.521,64.1000,-0.001208
6.534,64.1000,-0.003625
6.550,64.1000,-0.003625
6.567,64.1000,-0.003625
6.583,64.1000,-0.001208
6.600,64.1000,-0.001208
6.615,64.1000,-0.002417
6.634,64.1000,-0.003625
6.647,64.1000,-0.003625
6.662,64.1000,0.000000
6.678,64.1000,0.002417
6.694,64.1000,0.001208
6.711,64.1000,0.000000
6.727,64.1000,0.001208
6.742,64.1000,0.002417
6.758,64.1000,-0.002417
6.774,64.1000,-0.006042
6.790,64.1000,-0.003625
6.806,64.1000,-0.004834
6.822,64.1000,-0.010876
6.839,64.1000,0.000000
6.854,64.1000,-0.001208
6.870,64.1000,0.000000
6.902,64.1000,0.000000
6.917,64.1000,0.001208
6.933,64.1000,0.001208
6.948,64.1000,0.001208
6.965,64.1000,-0.001208
6.980,64.1000,-0.003625
7.001,64.1000,-0.003625
7.012,64.1000,0.001208
7.028,64.1000,0.001208
7.044,64.1000,-0.008459
7.062,64.1000,-0.004834
7.077,64.1000,-0.004834
7.092,64.1000,-0.004834
7.108,64.1000,-0.008459
7.124,64.1000,-0.003625
7.140,64.1000,-0.002417
7.156,64.1000,-0.001208
7.172,64.1000,0.003625
7.190,64.1000,0.000000
7.204,64.1000,-0.002417
7.220,64.1000,0.000000
7.236,64.1000,0.000000
7.252,64.1000,-0.001208
7.268,64.1000,-0.004834
7.284,64.1000,0.001208
7.300,64.1000,0.001208
7.316,64.1000,-0.008459
7.339,64.1000,-0.001208
7.357,64.1000,0.000000
7.372,64.1000,0.000000
7.387,64.1000,0.002417
7.403,64.1000,-0.003625
7.417,64.1000,-0.006042
7.441,64.1000,-0.001208
7.457,64.1000,0.001208
7.473,64.1000,0.002417
7.489,64.1000,0.000000
7.505,64.1000,-0.003625
7.521,64.1000,-0.006042
7.538,64.1000,-0.003625
7.553,64.1000,0.006042
7.570,64.1000,0.001208
7.585,64.1000,0.007251
7.601,64.1000,-0.001208
7.618,64.1000,-0.003625
7.633,64.1000,-0.003625
7.650,64.1000,-0.002417
7.669,64.1000,-0.002417
7.681,64.1000,0.006042
7.697,64.1000,0.003625
7.713,64.1000,0.001208
7.732,64.1000,0.000000
7.747,64.1000,0.003625
7.761,64.1000,0.000000
7.781,64.1000,-0.007251
7.793,64.1000,0.000000
7.809,64.1000,0.001208
7.828,64.1000,-0.001208
7.841,64.1000,0.004834
7.858,64.1000,0.000000
7.873,64.1000,0.001208
7.892,64.1000,0.001208
7.905,64.1000,-0.008459
7.921,64.1000,0.001208
7.937,64.1000,-0.003625
7.953,64.1000,-0.007251
