Elapsed Time (s),Position (mm),Force (N)
-0.018,56.6001,0.002417
0.000,56.6001,-0.004834
0.014,56.6001,-0.002417
0.033,56.6001,-0.003625
0.047,56.6001,-0.003625
0.062,56.6001,-0.002417
0.078,56.6001,-0.009668
0.095,56.6001,-0.009668
0.110,56.6001,-0.004834
0.126,56.6001,-0.003625
0.142,56.6001,-0.004834
0.159,56.6001,0.000000
0.174,56.6001,-0.004834
0.190,56.6001,-0.008459
0.206,56.6001,0.000000
0.223,56.6001,-0.001208
0.239,56.6001,0.000000
0.255,56.6001,0.000000
0.270,56.6001,-0.006042
0.287,56.6001,-0.006042
0.303,56.6001,-0.008459
0.318,56.6001,-0.006042
0.334,56.6001,-0.006042
0.351,56.6001,-0.004834
0.366,56.6001,-0.004834
0.381,56.6001,-0.003625
0.403,56.6001,-0.007251
0.419,56.6001,-0.009668
0.435,56.6001,-0.004834
0.451,56.6001,0.001208
0.470,56.6001,-0.003625
0.483,56.6001,-0.004834
0.499,56.6001,-0.008459
0.514,56.6001,-0.007251
0.531,56.6001,-0.004834
0.548,56.6001,-0.008459
0.563,56.6001,-0.003625
0.579,56.6001,0.002417
0.596,56.6001,0.001208
0.611,56.6001,-0.006042
0.630,56.6001,-0.001208
0.642,56.6001,-0.001208
0.658,56.6001,-0.001208
0.675,56.6001,-0.001208
0.691,56.6001,-0.012084
0.707,56.6001,0.000000
0.723,56.6001,-0.001208
0.742,56.6001,0.001208
0.762,56.6001,-0.004834
0.772,56.6001,-0.006042
0.787,56.6001,-0.001208
0.802,56.6001,0.003625
0.820,56.6001,-0.001208
0.835,56.6001,0.000000
0.850,56.6001,0.001208
0.866,56.6001,-0.003625
0.884,56.6001,-0.003625
0.899,56.6001,-0.002417
0.915,56.6001,-0.001208
0.946,56.6001,-0.007251
0.965,56.6001,-0.006042
0.978,56.6001,-0.003625
0.993,56.6001,-0.006042
1.010,56.6001,-0.007251
1.026,56.6001,-0.007251
1.041,56.6001,0.000000
1.057,56.6001,-0.001208
1.073,56.6001,-0.001208
1.089,56.6001,-0.001208
1.106,56.6001,-0.007251
1.122,56.6001,-0.007251
1.139,56.6001,-0.002417
1.153,56.6001,-0.003625
