Elapsed Time (s),Position (mm),Force (N)
-0.018,54.1000,0.002417
0.001,54.1000,-0.003625
0.014,54.1000,-0.006042
0.031,54.1000,-0.009668
0.047,54.1000,-0.006042
0.063,54.1000,-0.003625
0.081,54.1000,-0.010876
0.094,54.1000,-0.010876
0.110,54.1000,-0.006042
0.127,54.1000,-0.006042
0.143,54.1000,-0.002417
0.158,54.1000,-0.006042
0.175,54.1000,-0.006042
0.190,54.1000,-0.001208
0.206,54.1000,-0.001208
0.222,54.1000,0.001208
0.238,54.1000,-0.004834
0.254,54.1000,-0.004834
0.270,54.1000,-0.009668
0.286,54.1000,-0.009668
0.302,54.1000,-0.003625
0.319,54.1000,-0.004834
0.336,54.1000,-0.004834
0.351,54.1000,-0.001208
0.367,54.1000,-0.003625
0.383,54.1000,-0.007251
0.398,54.1000,-0.003625
0.414,54.1000,-0.004834
0.430,54.1000,-0.003625
0.446,54.1000,-0.003625
0.462,54.1000,0.000000
0.478,54.1000,-0.003625
0.497,54.1000,-0.002417
0.521,54.1000,-0.002417
0.537,54.1000,-0.006042
0.554,54.1000,-0.006042
0.569,54.1000,-0.009668
0.585,54.1000,-0.009668
0.601,54.1000,-0.006042
0.617,54.1000,-0.002417
0.635,54.1000,-0.002417
0.649,54.1000,-0.003625
0.668,54.1000,-0.004834
0.681,54.1000,-0.001208
0.697,54.1000,-0.002417
0.713,54.1000,-0.002417
0.730,54.1000,-0.006042
0.745,54.1000,-0.006042
0.761,54.1000,0.001208
0.777,54.1000,-0.004834
0.793,54.1000,-0.003625
0.809,54.1000,-0.003625
0.825,54.1000,-0.009668
0.844,54.1000,-0.009668
0.857,54.1000,-0.007251
0.873,54.1000,-0.002417
0.889,54.1000,-0.002417
0.905,54.1000,-0.002417
0.920,54.1000,-0.002417
0.937,54.1000,-0.004834
0.953,54.1000,-0.004834
0.969,54.1000,-0.003625
0.985,54.1000,-0.003625
1.001,54.1000,-0.002417
1.016,54.1000,0.002417
1.033,54.1000,-0.001208
1.049,54.1000,-0.009668
1.064,54.1000,-0.010876
1.081,54.1000,-0.006042
1.097,54.1000,-0.001208
1.114,54.1000,-0.001208
1.129,54.1000,-0.004834
1.144,54.1000,-0.004834
1.161,54.1000,-0.007251
1.178,54.1000,-0.008459
1.194,54.1000,-0.008459
1.211,54.1000,-0.003625
1.225,54.1000,-0.003625
1.241,54.1000,-0.002417
1.256,54.1000,-0.002417
1.272,54.1000,-0.008459
1.288,54.1000,-0.006042
1.305,54.1000,-0.006042
1.321,54.1000,0.000000
1.336,54.1000,-0.001208
1.353,54.1000,-0.008459
1.368,54.1000,-0.008459
1.384,54.1000,-0.002417
1.401,54.1000,-0.004834
1.417,54.1000,-0.003625
1.433,54.1000,-0.003625
1.448,54.1000,-0.001208
1.465,54.1000,0.001208
1.480,54.1000,-0.003625
1.496,54.1000,-0.006042
1.512,54.1000,-0.001208
1.528,54.1000,-0.003625
1.545,54.1000,-0.001208
1.560,54.1000,-0.003625
1.590,54.1000,0.001208
1.605,54.1000,-0.003625
1.621,54.1000,-0.007251
1.637,54.1000,-0.007251
1.654,54.1000,-0.003625
1.670,54.1000,0.001208
1.685,54.1000,0.000000
1.701,54.1000,-0.003625
1.718,54.1000,0.003625
1.734,54.1000,0.003625
1.752,54.1000,-0.003625
1.765,54.1000,-0.001208
1.782,54.1000,-0.003625
1.798,54.1000,0.002417
1.815,54.1000,0.002417
1.830,54.1000,-0.003625
1.846,54.1000,-0.006042
1.861,54.1000,-0.003625
1.877,54.1000,-0.003625
1.894,54.1000,-0.003625
1.909,54.1000,-0.003625
1.925,54.1000,0.002417
1.942,54.1000,0.003625
1.958,54.1000,-0.004834
1.974,54.1000,-0.002417
1.989,54.1000,-0.003625
2.006,54.1000,-0.007251
2.022,54.1000,-0.006042
2.038,54.1000,0.000000
2.053,54.1000,0.000000
2.070,54.1000,-0.004834
2.085,54.1000,0.000000
2.103,54.1000,-0.003625
2.127,54.1000,-0.003625
2.144,54.1000,-0.002417
2.159,54.1000,-0.008459
2.175,54.1000,-0.009668
2.193,54.1000,-0.001208
2.207,54.1000,0.000000
2.223,54.1000,-0.008459
2.239,54.1000,-0.004834
2.256,54.1000,-0.004834
2.271,54.1000,-0.002417
2.287,54.1000,-0.003625
2.303,54.1000,-0.003625
2.321,54.1000,-0.003625
2.335,54.1000,-0.003625
2.351,54.1000,-0.002417
2.367,54.1000,-0.002417
2.385,54.1000,-0.002417
2.399,54.1000,-0.004834
2.415,54.1000,-0.008459
2.431,54.1000,-0.007251
2.447,54.1000,-0.006042
2.463,54.1000,-0.002417
2.479,54.1000,-0.002417
2.496,54.1000,-0.002417
2.511,54.1000,-0.004834
2.527,54.1000,-0.012084
2.543,54.1000,-0.007251
2.559,54.1000,-0.003625
2.575,54.1000,0.001208
2.592,54.1000,-0.004834
2.607,54.1000,0.002417
2.625,54.1000,0.002417
2.640,54.1000,-0.001208
2.656,54.1000,-0.002417
2.671,54.1000,0.000000
2.687,54.1000,0.000000
2.703,54.1000,0.001208
2.719,54.1000,-0.003625
2.735,54.1000,-0.007251
2.751,54.1000,-0.004834
2.767,54.1000,-0.006042
2.784,54.1000,-0.002417
2.799,54.1000,-0.007251
2.818,54.1000,-0.007251
2.831,54.1000,-0.003625
2.847,54.1000,-0.006042
2.864,54.1000,-0.006042
2.879,54.1000,-0.007251
2.895,54.1000,-0.007251
2.911,54.1000,-0.002417
2.927,54.1000,0.000000
2.944,54.1000,-0.003625
2.959,54.1000,-0.009668
2.975,54.1000,-0.006042
2.991,54.1000,-0.002417
3.008,54.1000,-0.001208
3.023,54.1000,-0.003625
3.039,54.1000,-0.004834
3.055,54.1000,0.000000
3.071,54.1000,-0.002417
3.087,54.1000,-0.002417
3.103,54.1000,0.002417
3.119,54.1000,-0.002417
3.135,54.1000,-0.006042
3.152,54.1000,0.000000
3.166,54.1000,-0.004834
3.183,54.1000,-0.008459
3.211,54.1000,-0.003625
3.226,54.1000,-0.006042
3.243,54.1000,-0.001208
3.258,54.1000,-0.004834
3.279,54.1000,-0.002417
3.291,54.1000,-0.006042
3.307,54.1000,-0.006042
3.326,54.1000,-0.006042
3.340,54.1000,-0.002417
3.354,54.1000,-0.003625
3.371,54.1000,-0.006042
3.387,54.1000,-0.002417
3.403,54.1000,-0.007251
3.419,54.1000,-0.004834
3.434,54.1000,-0.004834
3.451,54.1000,0.001208
3.467,54.1000,0.001208
3.483,54.1000,-0.001208
3.498,54.1000,-0.002417
3.515,54.1000,-0.001208
3.530,54.1000,-0.004834
3.546,54.1000,-0.001208
3.562,54.1000,-0.003625
3.579,54.1000,-0.001208
3.598,54.1000,-0.001208
3.612,54.1000,-0.001208
3.627,54.1000,-0.006042
3.644,54.1000,-0.003625
3.659,54.1000,-0.003625
3.674,54.1000,-0.004834
3.690,54.1000,-0.001208
3.710,54.1000,0.002417
3.723,54.1000,-0.001208
3.738,54.1000,-0.002417
3.754,54.1000,0.000000
3.777,54.1000,0.002417
3.798,54.1000,0.002417
3.809,54.1000,-0.006042
3.824,54.1000,-0.004834
3.841,54.1000,-0.007251
3.857,54.1000,-0.008459
3.873,54.1000,-0.007251
3.888,54.1000,-0.003625
3.904,54.1000,-0.003625
3.920,54.1000,0.002417
3.936,54.1000,0.002417
3.953,54.1000,-0.004834
3.968,54.1000,-0.006042
3.984,54.1000,-0.001208
4.000,54.1000,-0.003625
4.021,54.1000,-0.007251
4.034,54.1000,-0.003625
4.049,54.1000,-0.007251
4.065,54.1000,-0.001208
4.081,54.1000,-0.004834
4.096,54.1000,-0.004834
