Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
228,0.0115,0.0082,1.3069,0.2549,1.5619,0.5844,-0.0006
229,0.0096,0.0073,1.2335,0.0000,1.2335,0.5229,-0.0006
230,0.0097,0.0084,1.4490,0.0000,1.4490,0.7467,-0.0007
231,0.0104,0.0078,1.2823,0.2598,1.5422,0.5668,-0.0007
232,0.0109,0.0082,1.3757,0.2078,1.5835,0.6567,-0.0006
233,0.0100,0.0080,1.2590,0.2414,1.5004,0.5580,-0.0006
234,0.0107,0.0087,1.3061,0.2703,1.5764,0.5952,-0.0007
235,0.0106,0.0077,1.3025,0.2001,1.5026,0.5975,-0.0007
236,0.0116,0.0098,1.3914,0.2643,1.6556,0.6733,-0.0007
237,0.0096,0.0082,1.2320,0.0000,1.2320,0.5204,-0.0006
238,0.0123,0.0094,1.4089,0.2318,1.6407,0.7015,-0.0008
239,0.0093,0.0083,1.2496,0.0000,1.2496,0.5375,-0.0008
240,0.0089,0.0084,1.2383,0.0000,1.2383,0.5396,-0.0007
241,0.0079,0.0080,1.1670,0.0000,1.1670,0.4709,-0.0007
242,0.0091,0.0079,1.2525,0.0000,1.2525,0.5399,-0.0007
243,0.0104,0.0087,1.2938,0.2600,1.5538,0.5846,-0.0008
244,0.0128,0.0098,1.3866,0.2479,1.6345,0.6809,-0.0006
245,0.0086,0.0089,1.2179,0.0000,1.2179,0.5153,-0.0008
246,0.0122,0.0101,1.3927,0.2196,1.6123,0.7023,-0.0007
247,0.0122,0.0105,1.3648,0.2663,1.6311,0.6597,-0.0007
248,0.0111,0.0103,1.4659,0.2398,1.7057,0.7477,-0.0007
249,0.0132,0.0109,1.4546,0.2642,1.7188,0.7497,-0.0008
250,0.0126,0.0112,1.4371,0.2536,1.6907,0.7355,-0.0006
251,0.0124,0.0108,1.3794,0.2716,1.6510,0.6703,-0.0007
252,0.0126,0.0101,1.3933,0.2240,1.6173,0.6728,-0.0007
253,0.0119,0.0116,1.4946,0.2719,1.7665,0.7877,-0.0007
254,0.0109,0.0109,1.3240,0.2399,1.5639,0.6149,-0.0007
255,0.0115,0.0106,1.3382,0.2505,1.5887,0.6196,-0.0007
256,0.0127,0.0110,1.4147,0.2451,1.6598,0.7107,-0.0007
257,0.0102,0.0103,1.3082,0.2246,1.5327,0.5902,-0.0005
258,0.0109,0.0110,1.3099,0.2843,1.5942,0.6039,-0.0005
259,0.0094,0.0105,1.2138,0.0000,1.2138,0.5146,-0.0004
260,0.0081,0.0104,1.1410,0.0000,1.1410,0.4486,-0.0004
261,0.0110,0.0114,1.2899,0.2713,1.5612,0.5868,-0.0004
262,0.0097,0.0110,1.2526,0.0000,1.2526,0.5436,-0.0004
263,0.0107,0.0113,1.3026,0.2400,1.5426,0.6004,-0.0004
264,0.0100,0.0115,1.2602,0.2521,1.5123,0.5481,-0.0004
265,0.0106,0.0122,1.2962,0.4903,1.7866,0.5787,-0.0004
266,0.0083,0.0104,1.2082,0.0000,1.2082,0.4997,-0.0004
267,0.0097,0.0115,1.2967,0.0000,1.2967,0.5865,-0.0004
268,0.0079,0.0108,1.2075,0.0000,1.2075,0.5115,-0.0003
269,0.0116,0.0129,1.3572,0.2808,1.6380,0.6511,-0.0004
270,0.0088,0.0114,1.2313,0.0000,1.2313,0.5265,-0.0004
271,0.0090,0.0111,1.2901,0.0000,1.2901,0.5700,-0.0004
272,0.0099,0.0121,1.3211,0.0000,1.3211,0.6107,-0.0004
273,0.0089,0.0125,1.3802,0.0000,1.3802,0.6638,-0.0004
274,0.0075,0.0115,1.0960,0.0000,1.0960,0.4183,-0.0004
275,0.0097,0.0123,1.2548,0.0000,1.2548,0.5556,-0.0005
276,0.0094,0.0117,1.2397,0.0000,1.2397,0.5342,-0.0006
277,0.0103,0.0129,1.2786,0.2790,1.5576,0.5690,-0.0004
278,0.0102,0.0131,1.2833,0.2509,1.5342,0.5641,-0.0005
279,0.0110,0.0135,1.3342,0.2560,1.5902,0.6143,-0.0003
280,0.0096,0.0126,1.2305,0.0000,1.2305,0.5298,-0.0006
281,0.0091,0.0132,1.4053,0.0000,1.4053,0.6274,-0.0007
282,0.0081,0.0134,1.1494,0.0000,1.1494,0.4565,-0.0008
283,0.0078,0.0130,1.1562,0.0000,1.1562,0.4655,-0.0006
284,0.0089,0.0133,1.2129,0.0000,1.2129,0.5194,-0.0007
285,0.0089,0.0134,1.1919,0.0000,1.1919,0.4927,-0.0006
286,0.0101,0.0141,1.2567,0.2398,1.4965,0.5551,-0.0007
287,0.0110,0.0142,1.3589,0.2473,1.6062,0.6547,-0.0003
288,0.0087,0.0137,1.2075,0.0000,1.2075,0.5121,-0.0006
289,0.0084,0.0145,1.4312,0.0000,1.4312,0.7151,-0.0006
290,0.0087,0.0148,1.4134,0.0000,1.4134,0.7100,-0.0005
291,0.0089,0.0144,1.2234,0.0000,1.2234,0.5152,-0.0004
292,0.0102,0.0154,1.3050,0.2233,1.5283,0.5956,-0.0003
293,0.0079,0.0145,1.0875,0.0000,1.0875,0.4101,-0.0002
294,0.0097,0.0152,1.2570,0.0000,1.2570,0.5530,-0.0003
295,0.0083,0.0152,1.1571,0.0000,1.1571,0.4697,-0.0002
296,0.0101,0.0155,1.2549,0.2829,1.5378,0.5693,-0.0003
297,0.0103,0.0156,1.2718,0.2434,1.5152,0.5713,-0.0004
298,0.0112,0.0163,1.3051,0.2475,1.5526,0.5990,-0.0005
299,0.0112,0.0159,1.3546,0.2475,1.6021,0.6376,-0.0004
300,0.0122,0.0176,1.4402,0.2492,1.6894,0.7213,-0.0002
301,0.0099,0.0167,1.3918,0.0000,1.3918,0.6938,-0.0003
302,0.0135,0.0175,1.4205,0.2313,1.6518,0.6929,-0.0002
303,0.0112,0.0179,1.4827,0.2719,1.7546,0.7632,-0.0002
304,0.0105,0.0172,1.2992,0.2696,1.5688,0.5884,-0.0001
305,0.0103,0.0172,1.2625,0.2816,1.5441,0.5569,-0.0002
306,0.0106,0.0183,1.2795,0.2399,1.5194,0.5726,-0.0000
307,0.0143,0.0182,1.4649,0.2507,1.7156,0.7492,-0.0002
308,0.0126,0.0179,1.3940,0.2558,1.6498,0.6727,0.0000
309,0.0140,0.0192,1.4779,0.2715,1.7494,0.7606,-0.0003
310,0.0125,0.0197,1.5894,0.2398,1.8292,0.8833,0.0000
311,0.0130,0.0198,1.4145,0.2385,1.6530,0.6938,0.0000
312,0.0129,0.0202,1.4758,0.2235,1.6993,0.7672,-0.0003
313,0.0109,0.0186,1.2987,0.2611,1.5597,0.5843,-0.0005
314,0.0110,0.0190,1.2827,0.2849,1.5676,0.5798,-0.0005
315,0.0094,0.0187,1.2401,0.0000,1.2401,0.5354,-0.0006
316,0.0128,0.0204,1.5201,0.2562,1.7763,0.8032,-0.0006
317,0.0096,0.0191,1.2250,0.0000,1.2250,0.5259,-0.0006
318,0.0094,0.0201,1.3987,0.0000,1.3987,0.7056,-0.0007
319,0.0119,0.0209,1.4705,0.2627,1.7332,0.7589,-0.0007
320,0.0111,0.0201,1.3266,0.2239,1.5504,0.6314,-0.0007
321,0.0100,0.0212,1.2699,0.2081,1.4780,0.5641,-0.0006
322,0.0111,0.0182,1.3125,0.2400,1.5525,0.6072,-0.0001
323,0.0108,0.0186,1.4033,0.2499,1.6531,0.6851,-0.0004
324,0.0112,0.0190,1.4557,0.2305,1.6862,0.7534,-0.0004
325,0.0112,0.0194,1.3162,0.2761,1.5923,0.6098,0.0000
326,0.0139,0.0206,1.3842,0.2789,1.6631,0.6796,-0.0003
327,0.0110,0.0199,1.5035,0.2685,1.7720,0.7982,0.0000
328,0.0137,0.0212,1.4461,0.2569,1.7030,0.7326,-0.0003
329,0.0108,0.0194,1.2883,0.2505,1.5387,0.5639,-0.0004
330,0.0109,0.0198,1.2685,0.2621,1.5306,0.5607,-0.0003
331,0.0127,0.0211,1.3376,0.2485,1.5860,0.6305,0.0000
332,0.0139,0.0209,1.3941,0.2786,1.6727,0.6751,-0.0002
333,0.0124,0.0208,1.3331,0.2488,1.5819,0.6158,-0.0003
334,0.0133,0.0218,1.3786,0.2457,1.6243,0.6641,0.0000
335,0.0140,0.0220,1.4125,0.2480,1.6605,0.7068,-0.0003
336,0.0110,0.0224,1.2843,0.4652,1.7495,0.5994,-0.0001
337,0.0155,0.0242,1.5593,0.2764,1.8357,0.8926,-0.0000
338,0.0132,0.0245,1.3603,0.5570,1.9173,0.6444,0.0000
339,0.0146,0.0232,1.3990,0.4996,1.8986,0.6932,0.0000
340,0.0130,0.0231,1.4444,0.2453,1.6897,0.7422,0.0000
341,0.0120,0.0226,1.3471,0.4879,1.8350,0.6278,0.0000
342,0.0136,0.0240,1.3675,0.2810,1.6485,0.6586,0.0000
343,0.0117,0.0232,1.2737,0.5049,1.7786,0.5695,0.0000
344,0.0141,0.0237,1.3885,0.2763,1.6648,0.6831,0.0000
345,0.0126,0.0239,1.3189,0.2564,1.5753,0.6072,0.0000
346,0.0157,0.0257,1.4864,0.5359,2.0223,0.7682,0.0000
347,0.0137,0.0244,1.5136,0.2322,1.7458,0.8035,0.0000
348,0.0137,0.0256,1.5768,0.2528,1.8296,0.8812,0.0000
349,0.0143,0.0256,1.3955,0.5281,1.9235,0.6725,0.0000
350,0.0130,0.0240,1.3539,0.2277,1.5816,0.6413,0.0000
351,0.0147,0.0253,1.4072,0.4945,1.9017,0.6886,0.0000
352,0.0147,0.0269,1.4607,0.2464,1.7071,0.7573,0.0000
353,0.0163,0.0275,1.4649,0.4877,1.9526,0.7625,0.0000
354,0.0138,0.0266,1.5582,0.2325,1.7907,0.8592,-0.0001
355,0.0121,0.0262,1.3239,0.2554,1.5794,0.6033,-0.0002
356,0.0121,0.0255,1.3156,0.2113,1.5270,0.6075,-0.0003
357,0.0120,0.0268,1.2891,0.2528,1.5419,0.5802,-0.0003
358,0.0116,0.0269,0.7150,0.7583,1.4733,0.1648,-0.0002
359,0.0123,0.0270,0.7777,0.9957,1.7733,0.2004,-0.0005
360,0.0118,0.0279,0.9094,0.7987,1.7081,0.2825,-0.0003
361,0.0125,0.0290,1.4590,0.2809,1.7398,0.7528,-0.0005
362,0.0145,0.0272,1.4239,0.4685,1.8924,0.7176,-0.0006
363,0.0140,0.0277,1.4608,0.2513,1.7121,0.7464,-0.0010
364,0.0112,0.0179,0.7309,0.5436,1.2745,0.1785,-0.0019
365,0.0106,0.0180,0.7963,0.2326,1.0289,0.2038,-0.0015
