Elapsed Time (s),Position (mm),Force (N)
-0.016,66.9501,-0.001638
0.001,66.9501,-0.001638
0.016,66.9501,-0.001638
0.033,66.9501,-0.001638
0.053,66.9501,-0.001638
0.069,66.9501,-0.001638
0.100,66.9501,-0.001638
0.132,66.9501,-0.001638
0.148,66.9501,-0.001638
0.163,66.9501,-0.001638
0.179,66.9501,-0.001638
0.210,66.9501,-0.001638
0.241,66.9501,-0.001657
0.265,66.9501,-0.001657
0.287,66.9501,-0.001657
0.304,66.9501,-0.001657
0.323,66.9501,-0.001657
0.349,66.9501,-0.001657
0.368,66.9501,-0.001657
0.388,66.9501,-0.001657
0.411,66.9501,-0.001657
0.432,66.9501,-0.001657
0.449,66.9501,-0.001657
0.464,66.9501,-0.001657
0.480,66.9501,-0.001581
0.496,66.9501,-0.001581
0.512,66.9501,-0.001581
0.528,66.9501,-0.001581
0.544,66.9501,-0.001581
0.560,66.9501,-0.001581
0.576,66.9501,-0.001581
0.592,66.9501,-0.001581
0.608,66.9501,-0.001581
0.624,66.9501,-0.001581
0.640,66.9501,-0.001581
0.656,66.9501,-0.001581
0.672,66.9501,-0.001581
0.688,66.9501,-0.001581
0.704,66.9501,-0.001581
0.720,66.9501,-0.001553
0.740,66.9501,-0.001553
0.767,66.9501,-0.001553
0.784,66.9501,-0.001553
0.800,66.9501,-0.001553
0.816,66.9501,-0.001553
0.832,66.9501,-0.001553
0.848,66.9501,-0.001553
0.864,66.9501,-0.001553
0.880,66.9501,-0.001553
0.896,66.9501,-0.001553
0.912,66.9501,-0.001553
0.928,66.9501,-0.001553
0.944,66.9501,-0.001553
0.960,66.9501,-0.001638
0.976,66.9501,-0.001638
0.992,66.9501,-0.001638
1.008,66.9501,-0.001638
1.024,66.9501,-0.001638
1.040,66.9501,-0.001638
1.056,66.9501,-0.001638
1.072,66.9501,-0.001638
1.087,66.9501,-0.001638
1.104,66.9501,-0.001638
1.123,66.9501,-0.001638
1.151,66.9501,-0.001638
1.178,66.9501,-0.001638
1.194,66.9501,-0.001638
1.210,66.9501,-0.001647
1.226,66.9501,-0.001647
1.242,66.9501,-0.001647
1.258,66.9501,-0.001647
1.274,66.9501,-0.001647
1.290,66.9501,-0.001647
1.306,66.9501,-0.001647
1.322,66.9501,-0.001647
1.338,66.9501,-0.001647
1.353,66.9501,-0.001647
1.372,66.9501,-0.001647
1.399,66.9501,-0.001647
1.418,66.9501,-0.001647
1.435,66.9501,-0.001647
1.450,66.9501,-0.001647
1.465,66.9501,-0.001610
1.482,66.9501,-0.001610
1.499,66.9501,-0.001610
1.514,66.9501,-0.001610
1.529,66.9501,-0.001610
1.546,66.9501,-0.001610
1.562,66.9501,-0.001610
1.577,66.9501,-0.001610
1.594,66.9501,-0.001610
1.610,66.9501,-0.001610
1.626,66.9501,-0.001610
1.642,66.9501,-0.001610
1.660,66.9501,-0.001610
1.690,66.9501,-0.001610
1.706,66.9501,-0.001610
1.732,66.9501,-0.001600
1.748,66.9501,-0.001600
1.765,66.9501,-0.001600
1.781,66.9501,-0.001600
1.797,66.9501,-0.001600
1.812,66.9501,-0.001600
1.829,66.9501,-0.001600
1.846,66.9501,-0.001600
1.861,66.9501,-0.001600
1.877,66.9501,-0.001600
1.892,66.9501,-0.001600
1.908,66.9501,-0.001600
1.924,66.9501,-0.001600
1.940,66.9501,-0.001600
1.957,66.9501,-0.001638
1.972,66.9501,-0.001638
1.989,66.9501,-0.001638
2.005,66.9501,-0.001638
2.021,66.9501,-0.001638
2.037,66.9501,-0.001638
2.057,66.9501,-0.001638
2.079,66.9501,-0.001638
2.095,66.9501,-0.001638
2.126,66.9501,-0.001638
2.157,66.9501,-0.001638
2.188,66.9501,-0.001638
2.219,66.9501,-0.001628
2.235,66.9501,-0.001628
2.258,66.9501,-0.001628
2.275,66.9501,-0.001628
2.291,66.9501,-0.001628
2.306,66.9501,-0.001628
2.322,66.9501,-0.001628
2.339,66.9501,-0.001628
2.354,66.9501,-0.001628
2.370,66.9501,-0.001628
2.387,66.9501,-0.001628
2.402,66.9501,-0.001628
2.419,66.9501,-0.001628
2.435,66.9501,-0.001628
2.450,66.9501,-0.001628
2.466,66.9501,-0.001657
2.483,66.9501,-0.001657
2.498,66.9501,-0.001657
2.514,66.9501,-0.001657
2.530,66.9501,-0.001657
2.547,66.9501,-0.001657
2.564,66.9501,-0.001657
2.592,66.9501,-0.001657
2.616,66.9501,-0.001657
2.637,66.9501,-0.001657
2.658,66.9501,-0.001657
2.675,66.9501,-0.001657
2.691,66.9501,-0.001657
2.706,66.9501,-0.001676
2.725,66.9501,-0.001676
2.746,66.9501,-0.001676
2.762,66.9501,-0.001676
2.783,66.9501,-0.001676
2.804,66.9501,-0.001676
2.823,66.9501,-0.001676
2.854,66.9501,-0.001676
2.869,66.9501,-0.001676
2.885,66.9501,-0.001676
2.916,66.9501,-0.001676
2.946,66.9501,-0.001676
2.977,66.9501,-0.001676
2.993,66.9501,-0.001610
3.009,66.9501,-0.001610
3.025,66.9501,-0.001610
3.056,66.9501,-0.001610
3.086,66.9501,-0.001610
3.102,66.9501,-0.001610
3.118,66.9501,-0.001610
3.135,66.9501,-0.001610
3.164,66.9501,-0.001610
3.182,66.9501,-0.001610
3.198,66.9501,-0.001610
3.214,66.9501,-0.001610
3.230,66.9501,-0.001610
3.246,66.9501,-0.001610
3.262,66.9501,-0.001610
3.278,66.9501,-0.001610
3.294,66.9501,-0.001610
3.317,66.9501,-0.001610
3.334,66.9501,-0.001610
3.349,66.9501,-0.001610
3.365,66.9501,-0.001610
3.382,66.9501,-0.001610
3.412,66.9501,-0.001610
3.429,66.9501,-0.001610
3.446,66.9501,-0.001610
3.475,66.9501,-0.001610
3.493,66.9501,-0.001610
3.509,66.9501,-0.001610
3.525,66.9501,-0.001610
3.541,66.9501,-0.001610
3.557,66.9501,-0.001610
3.573,66.9501,-0.001610
3.589,66.9501,-0.001610
3.605,66.9501,-0.001610
3.621,66.9501,-0.001610
3.637,66.9501,-0.001610
3.653,66.9501,-0.001610
3.669,66.9501,-0.001610
3.685,66.9501,-0.001610
3.701,66.9501,-0.001610
3.717,66.9501,-0.001619
3.733,66.9501,-0.001619
3.749,66.9501,-0.001619
3.774,66.9501,-0.001619
3.800,66.9501,-0.001619
3.831,66.9501,-0.001619
3.847,66.9501,-0.001619
3.872,66.9501,-0.001619
3.888,66.9501,-0.001619
3.904,66.9501,-0.001619
3.920,66.9501,-0.001619
3.936,66.9501,-0.001619
3.952,66.9501,-0.001619
3.968,66.9501,-0.001694
3.984,66.9501,-0.001694
4.000,66.9501,-0.001694
4.016,66.9501,-0.001694
4.031,66.9501,-0.001694
4.048,66.9501,-0.001694
4.064,66.9501,-0.001694
4.080,66.9501,-0.001694
4.096,66.9501,-0.001694
4.112,66.9498,-0.001694
4.128,66.9493,-0.001694
4.144,66.9488,-0.001694
4.160,66.9480,-0.001694
4.175,66.9470,-0.001694
4.192,66.9457,-0.001694
4.208,66.9444,-0.001694
4.224,66.9429,-0.001694
4.240,66.9410,-0.001694
4.256,66.9392,-0.001760
4.272,66.9368,-0.001760
4.288,66.9346,-0.001760
4.304,66.9321,-0.001760
4.320,66.9292,-0.001760
4.336,66.9263,-0.001760
4.352,66.9232,-0.001760
4.368,66.9198,-0.001760
4.384,66.9163,-0.001760
4.400,66.9125,-0.001760
4.417,66.9085,-0.001760
4.432,66.9046,-0.001760
4.448,66.9000,-0.001760
4.470,66.8938,-0.001760
4.497,66.8857,-0.000988
4.513,66.8808,-0.000988
4.529,66.8757,-0.000988
4.544,66.8705,-0.000988
4.560,66.8646,-0.000988
4.577,66.8586,-0.000988
4.592,66.8528,-0.000988
4.607,66.8469,-0.000988
4.624,66.8400,-0.000988
4.641,66.8334,-0.000988
4.656,66.8269,-0.000988
4.672,66.8199,-0.000988
4.688,66.8122,-0.000988
4.704,66.8050,-0.000988
4.720,66.7975,-0.000988
4.736,66.7898,0.001563
4.751,66.7820,0.001563
4.768,66.7736,0.001563
4.783,66.7655,0.001563
4.799,66.7570,0.001563
4.816,66.7478,0.001563
4.834,66.7378,0.001563
4.854,66.7262,0.001563
4.885,66.7081,0.001563
4.916,66.6888,0.001563
4.942,66.6719,0.001563
4.959,66.6612,0.001563
4.974,66.6507,0.006194
4.991,66.6397,0.006194
5.007,66.6285,0.006194
5.022,66.6175,0.006194
5.038,66.6064,0.006194
5.055,66.5938,0.006194
5.078,66.5769,0.006194
5.101,66.5593,0.006194
5.119,66.5458,0.006194
5.135,66.5322,0.006194
