Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
33,0.5587,0.5289,15.8324,11.9921,27.8245,3.0442,-0.0496
34,0.5719,0.5402,15.8381,12.0013,27.8395,3.0486,-0.0537
35,0.5784,0.5447,15.7477,12.5426,28.2903,3.0500,-0.0559
36,0.5917,0.5592,15.8894,12.0162,27.9055,3.0340,-0.0556
37,0.6110,0.5757,15.8799,11.7659,27.6458,3.0373,-0.0589
38,0.6133,0.5853,15.8822,11.9827,27.8650,3.0500,-0.0611
39,0.6371,0.5981,15.8637,11.7031,27.5668,3.0351,-0.0596
40,0.6485,0.6121,15.6897,11.9998,27.6895,3.0500,-0.0666
41,0.6425,0.6003,15.8997,11.7777,27.6774,3.0500,-0.0695
42,0.6507,0.6047,15.7812,11.7775,27.5588,3.0500,-0.0700
43,0.6582,0.6275,15.6895,12.0260,27.7155,3.0500,-0.0697
44,0.6773,0.6430,15.8443,11.7734,27.6177,3.0500,-0.0668
45,0.7000,0.6550,15.8582,11.7145,27.5726,3.0500,-0.0660
46,0.7135,0.6794,15.8445,11.7761,27.6206,3.0501,-0.0641
47,0.8201,0.7226,15.7425,12.2291,27.9716,3.0500,-0.0655
48,0.7794,0.7171,15.8737,12.7564,28.6300,3.0500,-0.0669
49,0.7132,0.7041,15.7160,13.0142,28.7302,3.0500,-0.0583
50,0.7376,0.7319,15.7202,13.2591,28.9793,3.0500,-0.0606
51,0.7611,0.7572,15.7632,12.9781,28.7413,3.0500,-0.0632
52,0.7812,0.7874,15.6598,13.2613,28.9211,3.0501,-0.0576
53,0.8009,0.8100,15.8663,12.7187,28.5849,3.0404,-0.0626
54,0.8242,0.8239,15.8061,13.0419,28.8480,3.0500,-0.0654
55,0.8152,0.8166,15.9419,12.2626,28.2045,3.0206,-0.0722
56,0.8332,0.8337,15.7679,12.4864,28.2544,3.0466,-0.0756
57,0.8495,0.8527,15.7707,12.5147,28.2853,3.0485,-0.0776
58,0.8645,0.8747,15.8397,12.4911,28.3308,3.0406,-0.0782
59,0.8825,0.8997,15.7431,13.0065,28.7496,3.0501,-0.0721
60,0.9015,0.9283,15.8335,12.7486,28.5821,3.0455,-0.0743
61,0.9271,0.9635,15.8081,12.9780,28.7861,3.0385,-0.0704
62,0.9523,0.9914,15.7880,13.0458,28.8338,3.0492,-0.0724
63,0.9623,1.0078,15.9038,12.9936,28.8974,3.0357,-0.0709
64,0.9779,1.0259,15.7729,13.2283,29.0012,3.0500,-0.0691
65,0.9584,1.0297,15.4018,13.5163,28.9182,3.0397,-0.0647
66,0.9464,1.0391,15.8330,13.3033,29.1363,3.0382,-0.0593
67,0.9676,1.0725,15.8352,13.5265,29.3618,3.0471,-0.0557
68,0.9895,1.1025,15.8672,13.5211,29.3882,3.0370,-0.0507
69,1.0146,1.1334,15.9248,13.5096,29.4344,3.0279,-0.0499
70,1.0349,1.1473,15.6987,14.2784,29.9771,3.0500,-0.0520
71,1.0531,1.1636,15.7569,14.2825,30.0393,3.0500,-0.0510
72,1.0756,1.1874,15.8135,14.2659,30.0794,3.0500,-0.0490
73,1.0996,1.2107,15.8663,13.9837,29.8500,3.0500,-0.0492
74,1.1247,1.2404,15.7698,14.0042,29.7741,3.0450,-0.0470
75,1.1539,1.2685,15.8955,14.2682,30.1636,3.0500,-0.0477
76,1.1769,1.2849,15.7948,14.2017,29.9965,3.0500,-0.0496
77,1.1926,1.2999,15.6890,14.2424,29.9313,3.0500,-0.0508
78,1.2174,1.3226,15.8264,13.9973,29.8237,3.0500,-0.0511
79,1.2377,1.3603,15.7730,14.2624,30.0354,3.0501,-0.0488
80,1.2600,1.3882,15.6904,14.5120,30.2024,3.0500,-0.0436
81,1.2043,1.3885,15.5980,14.1967,29.7947,3.0500,-0.0427
82,1.2012,1.3998,15.9108,14.4910,30.4017,3.0500,-0.0256
83,1.2117,1.4319,15.8001,14.7557,30.5559,3.0500,-0.0252
84,1.2331,1.4706,15.8734,14.2286,30.1020,3.0350,-0.0230
85,1.2638,1.4990,15.8868,14.9973,30.8841,3.0500,-0.0220
86,1.2911,1.5354,15.6818,14.4905,30.1723,3.0479,-0.0257
87,1.3251,1.5709,15.7735,15.2861,31.0597,3.0500,-0.0214
88,1.3475,1.6005,15.7506,14.7469,30.4975,3.0478,-0.0209
89,1.3766,1.6234,15.8553,15.0414,30.8967,3.0500,-0.0129
90,1.3916,1.6438,15.6616,14.7756,30.4371,3.0500,-0.0128
91,1.4257,1.6821,15.8088,14.7437,30.5525,3.0479,-0.0191
92,1.4436,1.7094,15.7906,14.7832,30.5738,3.0432,-0.0143
93,1.4700,1.7457,15.6853,14.9788,30.6641,3.0500,-0.0104
94,1.4927,1.7717,15.9137,14.9526,30.8663,3.0361,-0.0096
95,1.5136,1.8022,15.6536,15.0171,30.6708,3.0500,-0.0094
96,1.5299,1.8271,15.6946,15.2166,30.9112,3.0500,-0.0067
97,1.5551,1.8660,15.8840,15.0092,30.8932,3.0397,-0.0029
98,1.5809,1.9004,15.8698,15.2635,31.1333,3.0445,0.0000
99,1.5298,1.8939,15.5978,16.0032,31.6010,3.0501,0.0000
100,1.5144,1.9088,15.8253,NaN,NaN,3.0396,0.0000
101,1.5263,1.9376,15.7500,NaN,NaN,3.0500,0.0000
102,1.5476,1.9801,15.8255,NaN,NaN,3.0430,0.0000
103,1.5883,2.0225,15.7080,NaN,NaN,3.0500,0.0000
104,1.6237,2.0580,15.6751,NaN,NaN,3.0500,0.0000
105,1.6585,2.0960,15.8647,NaN,NaN,3.0500,0.0000
106,1.6939,2.1308,15.7645,NaN,NaN,3.0501,0.0000
107,1.7252,2.1622,15.8408,NaN,NaN,3.0500,0.0000
108,1.7413,2.1837,15.6578,NaN,NaN,3.0500,0.0000
109,1.7674,2.2192,15.7614,NaN,NaN,3.0428,0.0000
110,1.7902,2.2358,15.8761,NaN,NaN,3.0500,0.0000
111,1.8135,2.2717,15.6524,NaN,NaN,3.0500,0.0000
112,1.8417,2.3233,15.7515,NaN,NaN,3.0485,0.0000
113,1.8773,2.3662,15.8185,NaN,NaN,3.0500,0.0000
114,1.9055,2.4189,15.6555,NaN,NaN,3.0500,0.0000
115,1.8933,2.4198,15.5443,NaN,NaN,3.0490,0.0000
116,1.8016,2.4188,15.5366,NaN,NaN,3.0496,0.0000
117,1.8077,2.4582,15.8670,NaN,NaN,3.0402,0.0000
118,1.8394,2.5159,15.6583,NaN,NaN,3.0499,0.0000
119,1.8962,2.5705,15.7941,NaN,NaN,3.0487,0.0000
120,1.9356,2.6166,15.7637,NaN,NaN,3.0479,0.0000
121,1.9775,2.6543,15.7513,NaN,NaN,3.0468,0.0000
122,2.0002,2.6689,15.8166,NaN,NaN,3.0429,0.0000
123,2.0244,2.7041,15.8556,NaN,NaN,3.0371,0.0000
124,2.0570,2.7509,15.7124,NaN,NaN,3.0500,0.0000
125,2.0929,2.8012,15.8759,NaN,NaN,3.0399,0.0000
126,2.1272,2.8481,15.7546,NaN,NaN,3.0501,0.0000
127,2.1426,2.8833,15.9325,NaN,NaN,3.0375,0.0000
128,2.1678,2.9224,15.7098,NaN,NaN,3.0500,0.0000
129,2.2019,2.9771,15.6837,NaN,NaN,3.0500,0.0000
130,2.2314,3.0240,15.8214,NaN,NaN,3.0461,0.0000
131,2.2514,3.0615,15.8357,NaN,NaN,3.0492,0.0000
132,2.2679,3.0949,15.8792,NaN,NaN,3.0347,0.0000
133,2.2981,3.1392,15.8079,NaN,NaN,3.0486,0.0000
134,2.3165,3.1797,15.7295,NaN,NaN,3.0500,0.0000
135,2.3298,3.2197,15.8428,NaN,NaN,3.0389,0.0000
136,2.3515,3.2683,15.8322,NaN,NaN,3.0367,0.0000
137,2.3722,3.2839,15.8592,NaN,NaN,3.0500,0.0000
138,2.3551,3.3005,15.8127,NaN,NaN,3.0366,0.0000
139,2.3934,3.3397,15.8779,NaN,NaN,3.0501,0.0000
140,2.4167,3.3930,15.9077,NaN,NaN,3.0270,0.0000
141,2.4475,3.4322,15.8106,NaN,NaN,3.0463,0.0000
142,2.4696,3.4734,15.9290,NaN,NaN,3.0352,0.0000
143,2.4985,3.4868,15.7952,NaN,NaN,3.0500,0.0000
144,2.4908,3.5013,15.6550,NaN,NaN,3.0500,0.0000
145,2.5286,3.5617,15.8029,NaN,NaN,3.0500,0.0000
146,2.5620,3.5687,15.7499,NaN,NaN,3.0501,0.0000
147,2.2679,3.4708,15.5380,NaN,NaN,3.0499,0.0000
148,2.2925,3.4816,15.7441,NaN,NaN,3.0481,0.0000
149,2.3465,3.5623,15.7823,NaN,NaN,3.0443,0.0000
150,2.3944,3.6253,15.8175,NaN,NaN,3.0425,0.0000
151,2.4363,3.6897,15.7324,NaN,NaN,3.0485,0.0000
152,2.4763,3.7449,15.7676,NaN,NaN,3.0500,0.0000
153,2.5198,3.7924,15.7768,NaN,NaN,3.0443,0.0000
154,2.5495,3.8319,15.8570,NaN,NaN,3.0500,0.0000
155,2.5694,3.8698,15.8764,NaN,NaN,3.0500,0.0000
156,2.6042,3.9264,15.8041,NaN,NaN,3.0491,0.0000
157,2.6299,3.9640,15.7523,NaN,NaN,3.0486,0.0000
158,2.6499,3.9890,15.8444,NaN,NaN,3.0500,0.0000
159,2.6813,4.0512,15.7285,NaN,NaN,3.0501,0.0000
160,2.7037,4.0989,15.7435,NaN,NaN,3.0455,0.0000
161,2.7174,4.1425,15.7809,NaN,NaN,3.0455,0.0000
162,2.7328,4.1592,15.7514,NaN,NaN,3.0500,0.0000
163,2.7556,4.1915,15.7662,NaN,NaN,3.0500,0.0000
164,2.7800,4.2464,15.6598,NaN,NaN,3.0500,0.0000
165,2.8107,4.2945,15.8023,NaN,NaN,3.0500,0.0000
166,2.8319,4.3476,15.6698,NaN,NaN,3.0501,0.0000
167,2.8670,4.3919,15.7099,NaN,NaN,3.0500,0.0000
168,2.8855,4.4286,15.7221,NaN,NaN,3.0500,0.0000
169,2.9033,4.4425,15.7703,NaN,NaN,3.0500,0.0000
170,2.8059,4.4075,15.6039,NaN,NaN,3.0500,0.0000
171,2.7802,4.4041,15.8352,NaN,NaN,3.0500,0.0000
172,2.7952,4.4520,15.8454,NaN,NaN,3.0500,0.0000
173,2.8344,4.5159,15.7322,NaN,NaN,3.0481,0.0000
174,2.8730,4.5664,15.8063,NaN,NaN,3.0500,0.0000
175,2.9048,4.6251,15.9115,NaN,NaN,3.0500,0.0000
176,2.9359,4.6836,15.8495,NaN,NaN,3.0500,0.0000
177,2.9849,4.7467,15.7317,NaN,NaN,3.0500,0.0000
178,3.0039,4.7909,15.9188,NaN,NaN,3.0500,0.0000
179,3.0341,4.8451,15.8328,NaN,NaN,3.0501,0.0000
180,3.0559,4.8892,15.8713,NaN,NaN,3.0428,0.0000
181,3.0731,4.9008,15.6916,NaN,NaN,3.0500,0.0000
182,3.0815,4.9294,15.7673,NaN,NaN,3.0491,0.0000
183,3.1064,4.9583,15.8390,NaN,NaN,3.0500,0.0000
184,3.1305,5.0225,15.8074,NaN,NaN,3.0442,0.0000
185,3.1505,5.0543,15.8873,NaN,NaN,3.0428,0.0000
186,3.1633,5.0765,15.7258,NaN,NaN,3.0484,0.0000
187,3.1794,5.0928,15.8761,NaN,NaN,3.0375,0.0000
188,3.2125,5.1415,15.9161,NaN,NaN,3.0372,0.0000
189,3.2383,5.2001,15.6931,NaN,NaN,3.0500,0.0000
190,3.2282,5.2127,15.7881,NaN,NaN,3.0486,0.0000
191,3.2310,5.2541,15.9108,NaN,NaN,3.0349,0.0000
192,3.2640,5.3171,15.6856,NaN,NaN,3.0500,0.0000
193,3.2945,5.3816,15.8598,NaN,NaN,3.0382,0.0000
194,3.3174,5.4376,15.6693,NaN,NaN,3.0500,0.0000
195,3.3411,5.5018,15.8814,NaN,NaN,3.0285,0.0000
196,3.3638,5.5607,15.7555,NaN,NaN,3.0479,0.0000
197,3.3815,5.6141,15.6893,NaN,NaN,3.0500,0.0000
198,3.3996,5.6406,15.6661,NaN,NaN,3.0500,0.0000
199,3.4054,5.6345,15.8744,NaN,NaN,3.0500,0.0000
200,3.4180,5.6820,15.6812,NaN,NaN,3.0500,0.0000
201,3.4432,5.7337,15.8489,NaN,NaN,3.0500,0.0000
202,3.4602,5.7801,15.8449,NaN,NaN,3.0500,0.0000
203,3.4858,5.8279,15.8033,NaN,NaN,3.0500,0.0000
204,3.4826,5.8760,15.6677,NaN,NaN,3.0500,0.0000
205,3.4966,5.9155,15.7709,NaN,NaN,3.0500,0.0000
206,3.5121,5.9495,15.7875,NaN,NaN,3.0501,0.0000
207,3.5161,5.9792,15.7153,NaN,NaN,3.0500,0.0000
208,3.5368,6.0202,15.8083,NaN,NaN,3.0463,0.0000
209,3.5554,6.0698,15.9027,NaN,NaN,3.0500,0.0000
210,3.5834,6.1117,15.8069,NaN,NaN,3.0500,0.0000
211,3.5929,6.1436,15.6809,NaN,NaN,3.0494,0.0000
212,3.6196,6.1826,15.6855,NaN,NaN,3.0500,0.0000
213,3.6368,6.2408,15.6888,NaN,NaN,3.0501,0.0000
214,3.6685,6.3068,15.7509,NaN,NaN,3.0500,0.0000
215,3.6889,6.3479,15.7857,NaN,NaN,3.0486,0.0000
216,3.7169,6.3941,15.8084,NaN,NaN,3.0443,0.0000
217,3.7324,6.4347,15.7098,NaN,NaN,3.0500,0.0000
218,3.7501,6.4774,15.7836,NaN,NaN,3.0456,0.0000
219,3.7692,6.5002,15.7590,NaN,NaN,3.0500,0.0000
220,3.7808,6.5525,15.7647,NaN,NaN,3.0496,0.0000
221,3.7998,6.5876,15.8260,NaN,NaN,3.0463,0.0000
222,3.8153,6.6170,15.7300,NaN,NaN,3.0500,0.0000
223,3.8294,6.6601,15.9092,NaN,NaN,3.0371,0.0000
224,3.8542,6.7144,15.8415,NaN,NaN,3.0393,0.0000
225,3.8875,6.7657,15.7974,NaN,NaN,3.0485,0.0000
226,3.8958,6.8064,15.6262,NaN,NaN,3.0501,0.0000
227,3.9228,6.8595,15.7746,NaN,NaN,3.0481,0.0000
228,3.9428,6.9042,15.7706,NaN,NaN,3.0500,0.0000
229,3.9516,6.9612,15.7716,NaN,NaN,3.0486,0.0000
230,3.9748,7.0010,15.8080,NaN,NaN,3.0500,0.0000
231,3.9911,7.0396,15.7382,NaN,NaN,3.0500,0.0000
232,3.9953,7.0704,15.7098,NaN,NaN,3.0500,0.0000
233,3.9944,7.0891,15.7556,NaN,NaN,3.0501,0.0000
234,4.0102,7.1188,15.7887,NaN,NaN,3.0500,0.0000
235,4.0337,7.1584,15.8776,NaN,NaN,3.0500,0.0000
236,4.0381,7.1784,15.8159,NaN,NaN,3.0500,0.0000
237,4.0268,7.2071,15.8198,NaN,NaN,3.0500,0.0000
238,4.0305,7.2253,15.7152,NaN,NaN,3.0500,0.0000
239,4.0390,7.2474,15.7398,NaN,NaN,3.0478,0.0000
240,4.0622,7.2764,15.8464,NaN,NaN,3.0500,0.0000
241,3.8371,6.9119,14.8932,NaN,NaN,2.9351,0.0000
242,3.1878,6.2152,14.4449,NaN,NaN,2.8561,0.0000
243,2.8988,5.8407,15.4691,NaN,NaN,3.0490,0.0000
244,2.8689,5.7504,15.7333,NaN,NaN,3.0492,0.0000
245,2.8537,5.7139,15.6546,NaN,NaN,3.0500,0.0000
246,2.8380,5.6967,15.7398,NaN,NaN,3.0501,0.0000
247,2.8405,5.6900,15.7862,NaN,NaN,3.0494,0.0000
248,2.8190,5.6312,15.7567,NaN,NaN,3.0484,0.0000
249,2.8079,5.5769,15.5962,NaN,NaN,3.0500,0.0000
250,2.8139,5.5606,15.7949,NaN,NaN,3.0500,0.0000
251,2.8177,5.5573,15.6158,NaN,NaN,3.0500,0.0000
252,2.8230,5.5685,15.5717,NaN,NaN,3.0500,0.0000
253,2.8337,5.5829,15.8053,NaN,NaN,3.0482,0.0000
254,2.8399,5.5919,15.7164,NaN,NaN,3.0490,0.0000
255,2.8074,5.5572,15.6699,NaN,NaN,3.0500,0.0000
256,2.7694,5.4970,15.8333,NaN,NaN,3.0479,0.0000
257,2.7185,5.3432,15.5299,NaN,NaN,3.0499,0.0000
258,2.4358,4.9806,14.6017,NaN,NaN,2.8811,0.0000
259,2.3774,4.6726,15.4040,NaN,NaN,3.0408,0.0000
260,2.2317,4.3521,15.2905,NaN,NaN,3.0176,0.0000
261,1.9716,2.1806,14.0666,NaN,NaN,2.7755,0.0000
262,0.0140,0.0418,4.8146,NaN,NaN,0.9272,0.0000
263,0.0140,0.0416,0.5296,NaN,NaN,0.0654,0.0000
264,0.0139,0.0415,0.3394,NaN,NaN,0.0315,0.0000
265,0.0139,0.0414,0.6544,NaN,NaN,0.0943,0.0000
266,0.0139,0.0413,0.2176,NaN,NaN,0.0127,0.0000
267,0.0139,0.0412,1.9882,NaN,NaN,0.3610,0.0000
268,0.0138,0.0412,31.4647,NaN,NaN,0.0500,0.0000
269,0.0138,0.0411,0.2794,NaN,NaN,0.0185,0.0000
270,0.0138,0.0411,0.6802,NaN,NaN,0.0992,0.0000
271,0.0138,0.0410,0.6530,NaN,NaN,0.0929,0.0000
272,0.0138,0.0409,11.5085,NaN,NaN,2.2632,0.0000
273,0.0138,0.0409,0.4676,NaN,NaN,0.0562,0.0000
274,0.0138,0.0409,0.3072,NaN,NaN,0.0239,0.0000
275,0.0137,0.0408,0.4320,NaN,NaN,0.0489,0.0000
276,0.0137,0.0408,23.2614,NaN,NaN,1.5628,0.0000
277,0.0137,0.0408,31.2284,NaN,NaN,0.0500,0.0000
278,0.0137,0.0408,0.4026,NaN,NaN,0.0469,0.0000
279,0.0137,0.0407,31.0078,NaN,NaN,0.0500,0.0000
280,0.0136,0.0407,30.9068,NaN,NaN,0.0501,0.0000
281,0.0136,0.0406,18.0021,NaN,NaN,2.6005,0.0000
282,0.0137,0.0406,0.5608,NaN,NaN,0.0717,0.0000
283,0.0136,0.0406,17.5369,NaN,NaN,2.7047,0.0000
284,0.0137,0.0406,31.2814,NaN,NaN,0.0500,0.0000
285,0.0136,0.0406,21.0348,NaN,NaN,2.0851,0.0000
286,0.0136,0.0406,0.4325,NaN,NaN,0.0477,0.0000
287,0.0136,0.0405,31.2535,NaN,NaN,0.0500,0.0000
288,0.0136,0.0405,1.2414,NaN,NaN,0.2110,0.0000
289,0.0136,0.0404,0.5280,NaN,NaN,0.0568,0.0000
290,0.0136,0.0404,9.6970,NaN,NaN,1.9039,0.0000
291,0.0135,0.0404,20.1613,NaN,NaN,2.2835,0.0000
292,0.0136,0.0404,0.7129,NaN,NaN,0.0953,0.0000
293,0.0136,0.0404,18.0520,NaN,NaN,2.6044,0.0000
294,0.0135,0.0403,12.9897,NaN,NaN,2.5589,0.0000
295,0.0135,0.0403,0.5929,NaN,NaN,0.0841,0.0000
296,0.0135,0.0403,14.5811,NaN,NaN,2.8761,0.0000
297,0.0135,0.0403,14.7224,NaN,NaN,2.9065,0.0000
298,0.0135,0.0403,1.7336,NaN,NaN,0.3117,0.0000
299,0.0135,0.0403,18.8030,NaN,NaN,2.5187,0.0000
300,0.0135,0.0403,31.3657,NaN,NaN,0.0501,0.0000
301,0.0135,0.0402,0.4658,NaN,NaN,0.0556,0.0000
302,0.0135,0.0402,0.9985,NaN,NaN,0.1600,0.0000
303,0.0135,0.0402,0.6531,NaN,NaN,0.0959,0.0000
304,0.0135,0.0402,8.6915,NaN,NaN,1.6991,0.0000
305,0.0135,0.0402,0.4955,NaN,NaN,0.0713,0.0000
306,0.0135,0.0402,0.5588,NaN,NaN,0.0774,0.0000
307,0.0135,0.0401,13.3828,NaN,NaN,2.6354,0.0000
308,0.0135,0.0401,0.3406,NaN,NaN,0.0310,0.0000
309,0.0135,0.0402,2.5775,NaN,NaN,0.4800,0.0000
310,0.0135,0.0401,0.4658,NaN,NaN,0.0557,0.0000
311,0.0134,0.0401,18.1564,NaN,NaN,2.6562,0.0000
312,0.0135,0.0401,10.3161,NaN,NaN,2.0236,0.0000
313,0.0135,0.0401,2.3911,NaN,NaN,0.4306,0.0000
314,0.0134,0.0401,5.4662,NaN,NaN,1.0584,0.0000
315,0.0134,0.0401,31.6601,NaN,NaN,0.0500,0.0000
316,0.0135,0.0401,30.9931,NaN,NaN,0.0500,0.0000
317,0.0135,0.0400,31.1129,NaN,NaN,0.0500,0.0000
318,0.0134,0.0400,0.4688,NaN,NaN,0.0571,0.0000
319,0.0134,0.0400,0.6535,NaN,NaN,0.0837,0.0000
320,0.0134,0.0400,12.4314,NaN,NaN,2.4481,0.0000
321,0.0134,0.0399,0.2757,NaN,NaN,0.0215,0.0000
322,0.0135,0.0399,31.3080,NaN,NaN,0.0500,0.0000
323,0.0134,0.0399,0.2788,NaN,NaN,0.0220,0.0000
324,0.0134,0.0399,0.4093,NaN,NaN,0.0479,0.0000
325,0.0134,0.0399,0.5910,NaN,NaN,0.0833,0.0000
326,0.0134,0.0399,19.9835,NaN,NaN,2.2998,0.0000
327,0.0134,0.0399,19.9614,NaN,NaN,2.2960,0.0000
328,0.0133,0.0398,11.9954,NaN,NaN,2.3640,0.0000
329,0.0134,0.0398,29.2343,NaN,NaN,0.4140,0.0000
330,0.0134,0.0397,0.5901,NaN,NaN,0.0797,0.0000
331,0.0133,0.0397,3.6987,NaN,NaN,0.7011,0.0000
332,0.0133,0.0397,17.7387,NaN,NaN,2.7079,0.0000
333,0.0134,0.0397,0.5587,NaN,NaN,0.0755,0.0000
334,0.0133,0.0396,30.5364,NaN,NaN,0.1667,0.0000
335,0.0133,0.0396,1.5859,NaN,NaN,0.2788,0.0000
336,0.0133,0.0395,0.3422,NaN,NaN,0.0320,0.0000
337,0.0133,0.0396,0.6510,NaN,NaN,0.0924,0.0000
338,0.0133,0.0395,31.2421,NaN,NaN,0.0500,0.0000
339,0.0133,0.0395,0.3431,NaN,NaN,0.0336,0.0000
340,0.0133,0.0394,0.3688,NaN,NaN,0.0345,0.0000
341,0.0132,0.0394,0.4672,NaN,NaN,0.0473,0.0000
342,0.0132,0.0394,29.6812,NaN,NaN,0.2879,0.0000
343,0.0132,0.0394,0.6224,NaN,NaN,0.0852,0.0000
344,0.0132,0.0394,8.7677,NaN,NaN,1.7042,0.0000
345,0.0132,0.0393,0.4029,NaN,NaN,0.0429,0.0000
346,0.0132,0.0393,0.2467,NaN,NaN,0.0123,0.0000
347,0.0132,0.0393,1.7679,NaN,NaN,0.3200,0.0000
348,0.0132,0.0393,31.0166,NaN,NaN,0.0500,0.0000
349,0.0132,0.0393,7.9213,NaN,NaN,1.5451,0.0000
350,0.0132,0.0393,18.1748,NaN,NaN,2.5928,0.0000
351,0.0132,0.0393,0.4671,NaN,NaN,0.0470,0.0000
352,0.0132,0.0393,0.2769,NaN,NaN,0.0206,0.0000
353,0.0132,0.0393,28.6808,NaN,NaN,0.5739,0.0000
354,0.0132,0.0393,31.0263,NaN,NaN,0.0500,0.0000
355,0.0132,0.0392,12.8486,NaN,NaN,2.5345,0.0000
356,0.0132,0.0392,0.3418,NaN,NaN,0.0337,0.0000
357,0.0132,0.0392,0.5860,NaN,NaN,0.0790,0.0000
358,0.0132,0.0392,0.3397,NaN,NaN,0.0324,0.0000
359,0.0131,0.0392,1.6473,NaN,NaN,0.2922,0.0000
360,0.0132,0.0392,24.5085,NaN,NaN,1.3645,0.0000
361,0.0131,0.0391,0.4692,NaN,NaN,0.0598,0.0000
362,0.0131,0.0391,17.7596,NaN,NaN,2.7226,0.0000
363,0.0131,0.0391,19.2059,NaN,NaN,2.4371,0.0000
364,0.0131,0.0391,31.3279,NaN,NaN,0.0500,0.0000
365,0.0131,0.0391,2.7999,NaN,NaN,0.5209,0.0000
366,0.0131,0.0391,30.9099,NaN,NaN,0.0505,0.0000
367,0.0131,0.0390,31.2226,NaN,NaN,0.0527,0.0000
368,0.0131,0.0390,3.0162,NaN,NaN,0.5636,0.0000
369,0.0131,0.0390,23.7667,NaN,NaN,1.4988,0.0000
370,0.0131,0.0390,0.4356,NaN,NaN,0.0473,0.0000
371,0.0131,0.0390,31.4093,NaN,NaN,0.0500,0.0000
372,0.0131,0.0389,31.2792,NaN,NaN,0.0500,0.0000
373,0.0131,0.0390,31.3166,NaN,NaN,0.0501,0.0000
374,0.0131,0.0389,0.6832,NaN,NaN,0.1027,0.0000
375,0.0131,0.0389,0.6828,NaN,NaN,0.0990,0.0000
376,0.0131,0.0387,0.5239,NaN,NaN,0.0667,0.0000
377,0.0129,0.0386,1.7728,NaN,NaN,0.3180,0.0000
378,0.0129,0.0383,0.4012,NaN,NaN,0.0437,0.0000
379,0.0128,0.0381,0.2800,NaN,NaN,0.0217,0.0000
380,0.0128,0.0379,0.4659,NaN,NaN,0.0558,0.0000
381,0.0126,0.0376,14.2904,NaN,NaN,2.8184,0.0000
382,0.0125,0.0374,0.4678,NaN,NaN,0.0582,0.0000
383,0.0126,0.0372,0.3712,NaN,NaN,0.0238,0.0000
384,0.0124,0.0370,0.6177,NaN,NaN,0.0881,0.0000
385,0.0124,0.0368,0.3115,NaN,NaN,0.0251,0.0000
386,0.0123,0.0367,0.6495,NaN,NaN,0.0948,0.0000
