Elapsed Time (s),Position (mm),Force (N)
-0.011,69.4093,-0.330352
0.021,69.4093,-0.330352
0.052,69.4093,-0.330352
0.083,69.4093,-0.330352
0.115,69.4093,-0.330352
0.145,69.4093,-0.330352
0.176,69.4093,-0.330352
0.209,69.4093,-0.330352
0.239,69.4093,-0.226254
0.271,69.4093,-0.226254
0.301,69.4093,-0.226254
0.332,69.4093,-0.226254
0.363,69.4093,-0.226254
0.395,69.4093,-0.226254
0.426,69.4093,-0.226254
0.456,69.4093,-0.226254
0.487,69.4093,-0.176746
0.519,69.4093,-0.176746
0.550,69.4093,-0.176746
0.581,69.4093,-0.176746
0.612,69.4093,-0.176746
0.644,69.4093,-0.176746
0.675,69.4093,-0.176746
0.706,69.4093,-0.176746
0.736,69.4093,-0.160541
0.768,69.4093,-0.160541
0.799,69.4093,-0.160541
0.834,69.4093,-0.160541
0.862,69.4093,-0.160541
0.893,69.4093,-0.160541
0.924,69.4093,-0.160541
0.956,69.4093,-0.160541
0.987,69.4093,-0.152204
1.018,69.4093,-0.152204
1.049,69.4093,-0.152204
1.080,69.4093,-0.152204
1.111,69.4093,-0.152204
1.142,69.4093,-0.152204
1.173,69.4093,-0.152204
1.205,69.4093,-0.152204
1.235,69.4093,-0.145569
1.266,69.4093,-0.145569
1.298,69.4093,-0.145569
1.330,69.4093,-0.145569
1.360,69.4093,-0.145569
1.391,69.4093,-0.145569
1.421,69.4093,-0.145569
1.453,69.4093,-0.145569
1.484,69.4093,-0.140356
1.515,69.4093,-0.140356
1.546,69.4093,-0.140356
1.577,69.4093,-0.140356
1.608,69.4093,-0.140356
1.639,69.4093,-0.140356
1.670,69.4093,-0.140356
1.702,69.4093,-0.136836
1.733,69.4093,-0.136836
1.764,69.4093,-0.136836
1.795,69.4093,-0.136836
1.825,69.4093,-0.136836
1.857,69.4093,-0.136836
1.888,69.4093,-0.136836
1.919,69.4093,-0.136836
1.950,69.4093,-0.133994
1.981,69.4093,-0.133994
2.013,69.4093,-0.133994
2.045,69.4093,-0.133994
2.076,69.4093,-0.133994
2.108,69.4093,-0.133994
2.139,69.4093,-0.133994
2.167,69.4093,-0.133994
2.202,69.4093,-0.130767
2.232,69.4093,-0.130767
2.264,69.4093,-0.130767
2.294,69.4093,-0.130767
2.324,69.4093,-0.130767
2.355,69.4093,-0.130767
2.386,69.4093,-0.130767
2.417,69.4093,-0.130767
2.449,69.4093,-0.130767
2.479,69.4093,-0.128499
2.511,69.4093,-0.128499
2.542,69.4093,-0.128499
2.573,69.4093,-0.128499
2.603,69.4093,-0.128499
2.634,69.4093,-0.128499
2.665,69.4093,-0.128499
2.695,69.4093,-0.128499
2.726,69.4093,-0.126410
2.758,69.4093,-0.126410
2.789,69.4093,-0.126410
2.822,69.4093,-0.126410
2.851,69.4093,-0.126410
2.883,69.4093,-0.126410
2.913,69.4093,-0.126410
2.944,69.4093,-0.126410
2.976,69.4093,-0.124462
3.007,69.4093,-0.124462
3.038,69.4093,-0.124462
3.070,69.4093,-0.124462
3.101,69.4093,-0.124462
3.132,69.4093,-0.124462
3.162,69.4093,-0.124462
3.194,69.4093,-0.124462
3.222,69.4093,-0.123088
3.256,69.4093,-0.123088
3.288,69.4093,-0.123088
3.319,69.4093,-0.123088
3.349,69.4093,-0.123088
3.380,69.4093,-0.123088
3.412,69.4093,-0.123088
3.443,69.4093,-0.121159
3.475,69.4093,-0.121159
3.506,69.4093,-0.121159
3.535,69.4093,-0.121159
3.567,69.4093,-0.121159
3.598,69.4093,-0.121159
3.629,69.4093,-0.121159
3.660,69.4093,-0.121159
3.691,69.4093,-0.121159
3.722,69.4093,-0.119644
3.754,69.4093,-0.119644
3.785,69.4093,-0.119644
3.817,69.4093,-0.119644
3.847,69.4093,-0.119644
3.879,69.4093,-0.119644
3.910,69.4093,-0.119644
3.940,69.4093,-0.119644
3.971,69.4093,-0.117479
4.002,69.4093,-0.117479
4.033,69.4093,-0.117479
4.064,69.4093,-0.117479
4.096,69.4092,-0.117479
4.127,69.4085,-0.117479
4.158,69.4070,-0.117479
4.189,69.4046,-0.115983
4.220,69.4018,-0.115983
4.251,69.3981,-0.115983
4.282,69.3937,-0.115983
4.313,69.3885,-0.115983
4.344,69.3826,-0.115983
4.376,69.3760,-0.115983
4.406,69.3688,-0.115983
4.437,69.3609,-0.115983
4.468,69.3518,-0.115983
4.499,69.3425,0.037246
4.530,69.3320,0.037246
4.561,69.3210,0.037246
4.592,69.3095,0.037246
4.624,69.2966,0.037246
4.655,69.2836,0.037246
4.686,69.2697,0.037246
4.718,69.2546,0.037246
4.748,69.2396,0.088307
4.779,69.2234,0.088307
4.810,69.2068,0.088307
4.841,69.1887,0.088307
4.873,69.1707,0.088307
4.904,69.1511,0.088307
4.935,69.1320,0.088307
4.966,69.1113,0.088307
4.997,69.0901,-0.006098
5.028,69.0678,-0.006098
5.059,69.0450,-0.006098
5.091,69.0216,-0.006098
5.122,68.9973,-0.006098
5.153,68.9723,-0.006098
5.184,68.9466,-0.006098
5.215,68.9201,-0.006098
5.246,68.8937,0.012356
5.277,68.8659,0.012356
5.308,68.8372,0.012356
5.339,68.8078,0.012356
5.370,68.7778,0.012356
5.400,68.7472,0.012356
5.432,68.7164,0.012356
5.462,68.6841,0.032692
5.498,68.6467,0.032692
5.524,68.6180,0.032692
5.555,68.5840,0.032692
5.587,68.5478,0.032692
5.617,68.5133,0.032692
5.649,68.4748,0.032692
5.680,68.4376,0.032692
5.711,68.4004,0.046779
5.742,68.3622,0.046779
5.773,68.3225,0.046779
5.805,68.2811,0.046779
5.835,68.2418,0.046779
5.866,68.2002,0.046779
5.897,68.1584,0.046779
5.928,68.1152,0.046779
5.958,68.0721,0.046779
5.989,68.0269,0.054336
6.020,67.9821,0.054336
6.051,67.9366,0.054336
6.081,67.8914,0.054336
6.113,67.8448,0.054336
6.143,67.7985,0.054336
6.174,67.7518,0.054336
6.206,67.7039,0.058561
6.237,67.6571,0.058561
6.267,67.6116,0.058561
6.298,67.5664,0.058561
6.329,67.5201,0.058561
6.359,67.4735,0.058561
6.390,67.4278,0.058561
6.421,67.3811,0.058561
6.451,67.3364,0.058561
6.482,67.2902,0.060895
6.513,67.2438,0.060895
6.544,67.1970,0.060895
6.574,67.1527,0.060895
6.607,67.1025,0.060895
6.636,67.0581,0.060895
6.666,67.0136,0.060895
6.697,66.9672,0.060716
6.728,66.9212,0.060716
6.759,66.8744,0.060716
6.790,66.8269,0.060716
6.821,66.7808,0.060716
6.853,66.7337,0.060716
6.883,66.6884,0.060716
6.915,66.6394,0.060716
6.947,66.5925,0.060716
6.978,66.5455,0.061506
7.010,66.4989,0.061506
7.041,66.4524,0.061506
7.071,66.4066,0.061506
7.103,66.3592,0.061506
7.133,66.3141,0.061506
7.164,66.2681,0.061506
7.194,66.2231,0.064819
7.226,66.1748,0.064819
7.256,66.1286,0.064819
7.287,66.0820,0.064819
7.318,66.0364,0.064819
7.349,65.9904,0.064819
7.379,65.9447,0.064819
7.410,65.8975,0.064819
7.441,65.8519,0.064819
7.472,65.8051,0.064819
7.503,65.7608,0.042422
7.533,65.7162,0.042422
7.565,65.6719,0.042422
7.596,65.6271,0.042422
7.627,65.5855,0.042422
7.658,65.5427,0.042422
7.689,65.5022,0.042422
7.720,65.4622,0.042422
7.751,65.4225,0.015433
7.782,65.3829,0.015433
7.813,65.3455,0.015433
7.843,65.3076,0.015433
7.875,65.2709,0.015433
7.906,65.2335,0.015433
