Elapsed Time (s),Position (mm),Force (N)
-0.012,81.4094,-0.019592
0.020,81.4094,-0.019592
0.050,81.4094,-0.019592
0.083,81.4094,-0.019592
0.113,81.4094,-0.019592
0.144,81.4094,-0.019592
0.174,81.4094,-0.018538
0.205,81.4094,-0.018538
0.237,81.4094,-0.018538
0.268,81.4094,-0.018538
0.300,81.4094,-0.018538
0.332,81.4094,-0.018538
0.363,81.4094,-0.018538
0.393,81.4094,-0.018538
0.424,81.4094,-0.016685
0.455,81.4094,-0.016685
0.486,81.4094,-0.016685
0.517,81.4094,-0.016685
0.548,81.4094,-0.016685
0.578,81.4094,-0.016685
0.609,81.4094,-0.016685
0.641,81.4094,-0.015499
0.672,81.4094,-0.015499
0.702,81.4094,-0.015499
0.733,81.4094,-0.015499
0.764,81.4094,-0.015499
0.794,81.4094,-0.015499
0.825,81.4094,-0.015499
0.856,81.4094,-0.015499
0.887,81.4094,-0.015499
0.918,81.4094,-0.014624
0.950,81.4094,-0.014624
0.982,81.4094,-0.014624
1.012,81.4094,-0.014624
1.044,81.4094,-0.014624
1.074,81.4094,-0.014624
1.107,81.4094,-0.014624
1.138,81.4094,-0.013937
1.169,81.4094,-0.013937
1.199,81.4094,-0.013937
1.234,81.4094,-0.013937
1.260,81.4094,-0.013937
1.291,81.4094,-0.013937
1.322,81.4094,-0.013937
1.354,81.4094,-0.013937
1.384,81.4094,-0.013937
1.415,81.4094,-0.013429
1.446,81.4094,-0.013429
1.477,81.4094,-0.013429
1.508,81.4094,-0.013429
1.538,81.4094,-0.013429
1.569,81.4094,-0.013429
1.604,81.4094,-0.013429
1.632,81.4094,-0.012958
1.662,81.4094,-0.012958
1.693,81.4094,-0.012958
1.728,81.4094,-0.012958
1.755,81.4094,-0.012958
1.786,81.4094,-0.012958
1.818,81.4094,-0.012958
1.848,81.4094,-0.012958
1.879,81.4094,-0.012535
1.912,81.4094,-0.012535
1.940,81.4094,-0.012535
1.971,81.4094,-0.012535
2.001,81.4094,-0.012535
2.032,81.4094,-0.012535
2.063,81.4094,-0.012535
2.094,81.4094,-0.012535
2.126,81.4094,-0.012234
2.157,81.4094,-0.012234
2.188,81.4094,-0.012234
2.221,81.4094,-0.012234
2.250,81.4094,-0.012234
2.280,81.4094,-0.012234
2.311,81.4094,-0.012234
2.342,81.4094,-0.012234
2.376,81.4094,-0.012234
2.404,81.4094,-0.012234
2.435,81.4094,-0.012017
2.465,81.4094,-0.012017
2.498,81.4094,-0.012017
2.527,81.4094,-0.012017
2.558,81.4094,-0.012017
2.589,81.4094,-0.012017
2.621,81.4094,-0.012017
2.652,81.4094,-0.012017
2.683,81.4094,-0.011716
2.714,81.4094,-0.011716
2.745,81.4094,-0.011716
2.777,81.4094,-0.011716
2.808,81.4094,-0.011716
2.839,81.4094,-0.011716
2.870,81.4094,-0.011716
2.901,81.4094,-0.011368
2.933,81.4094,-0.011368
2.964,81.4094,-0.011368
2.995,81.4094,-0.011368
3.026,81.4094,-0.011368
3.058,81.4094,-0.011368
3.088,81.4094,-0.011368
3.120,81.4094,-0.011368
3.150,81.4094,-0.011368
3.181,81.4094,-0.011151
3.211,81.4094,-0.011151
3.245,81.4094,-0.011151
3.273,81.4094,-0.011151
3.308,81.4094,-0.011151
3.335,81.4094,-0.011151
3.366,81.4094,-0.011151
3.398,81.4094,-0.011001
3.429,81.4094,-0.011001
3.460,81.4094,-0.011001
3.491,81.4094,-0.011001
3.523,81.4094,-0.011001
3.554,81.4094,-0.011001
3.585,81.4094,-0.011001
3.616,81.4094,-0.011001
3.647,81.4094,-0.010841
3.679,81.4094,-0.010841
3.710,81.4094,-0.010841
3.742,81.4094,-0.010841
3.771,81.4094,-0.010841
3.802,81.4094,-0.010841
3.833,81.4094,-0.010841
3.866,81.4094,-0.010841
3.897,81.4094,-0.010690
3.929,81.4094,-0.010690
3.960,81.4094,-0.010690
3.992,81.4094,-0.010690
4.023,81.4094,-0.010690
4.054,81.4094,-0.010690
4.084,81.4094,-0.010690
4.115,81.4090,-0.010690
4.146,81.4080,-0.010483
4.178,81.4061,-0.010483
4.208,81.4037,-0.010483
4.239,81.4003,-0.010483
4.270,81.3965,-0.010483
4.300,81.3916,-0.010483
4.331,81.3864,-0.010483
4.361,81.3803,-0.010483
4.392,81.3736,-0.009759
4.423,81.3658,-0.009759
4.454,81.3578,-0.009759
4.484,81.3490,-0.009759
4.516,81.3392,-0.009759
4.546,81.3290,-0.009759
4.576,81.3177,-0.009759
4.608,81.3055,-0.009759
4.640,81.2927,-0.005383
4.671,81.2795,-0.005383
4.702,81.2649,-0.005383
4.733,81.2502,-0.005383
4.764,81.2346,-0.005383
4.797,81.2174,-0.005383
4.826,81.2011,-0.005383
4.859,81.1826,-0.005383
4.888,81.1650,0.002804
4.920,81.1452,0.002804
4.950,81.1255,0.002804
4.981,81.1056,0.002804
5.012,81.0840,0.002804
5.042,81.0626,0.002804
5.074,81.0393,0.002804
5.103,81.0163,0.002804
5.135,80.9923,0.010718
5.166,80.9667,0.010718
5.196,80.9417,0.010718
5.228,80.9148,0.010718
5.259,80.8876,0.010718
5.290,80.8592,0.010718
5.321,80.8309,0.010718
5.352,80.8013,0.010718
5.382,80.7729,0.010718
5.412,80.7425,0.016167
5.443,80.7107,0.016167
5.474,80.6786,0.016167
5.504,80.6461,0.016167
5.536,80.6121,0.016167
5.566,80.5778,0.016167
5.598,80.5434,0.016167
5.629,80.5067,0.016167
5.660,80.4707,0.020317
5.691,80.4325,0.020317
5.721,80.3960,0.020317
5.752,80.3569,0.020317
5.783,80.3175,0.020317
5.814,80.2775,0.020317
5.845,80.2366,0.020317
5.879,80.1906,0.020317
5.907,80.1523,0.020317
5.938,80.1080,0.026490
5.969,80.0658,0.026490
6.000,80.0197,0.026490
6.030,79.9769,0.026490
6.062,79.9300,0.026490
6.094,79.8818,0.026490
6.124,79.8365,0.026490
6.156,79.7885,0.034818
6.186,79.7435,0.034818
6.217,79.6968,0.034818
6.248,79.6510,0.034818
6.279,79.6035,0.034818
6.310,79.5574,0.034818
6.341,79.5107,0.034818
6.373,79.4639,0.034818
6.403,79.4183,0.034818
6.434,79.3721,0.036268
6.466,79.3238,0.036268
6.498,79.2766,0.036268
6.529,79.2291,0.036268
6.560,79.1819,0.036268
6.592,79.1341,0.036268
6.623,79.0889,0.036268
6.653,79.0437,0.022698
6.684,78.9952,0.022698
6.716,78.9480,0.022698
6.747,78.9017,0.022698
6.779,78.8541,0.022698
6.810,78.8072,0.022698
6.839,78.7629,0.022698
6.871,78.7158,0.022698
6.903,78.6679,0.011405
6.934,78.6219,0.011405
6.965,78.5746,0.011405
6.996,78.5283,0.011405
7.028,78.4817,0.011405
7.058,78.4353,0.011405
7.089,78.3893,0.011405
7.121,78.3408,0.011405
7.151,78.2964,0.011405
7.184,78.2459,0.010333
7.213,78.2037,0.010333
7.244,78.1565,0.010333
7.275,78.1098,0.010333
7.305,78.0647,0.010333
7.335,78.0195,0.010333
7.366,77.9733,0.010333
7.399,77.9239,0.010333
7.429,77.8787,0.009533
7.460,77.8312,0.009533
7.492,77.7864,0.009533
7.523,77.7402,0.009533
7.555,77.6939,0.009533
7.585,77.6512,0.009533
7.616,77.6082,0.009533
7.647,77.5672,0.009533
7.678,77.5246,0.008949
7.709,77.4840,0.008949
7.740,77.4437,0.008949
7.772,77.4039,0.008949
7.803,77.3636,0.008949
7.835,77.3258,0.008949
7.867,77.2879,0.008949
7.897,77.2523,0.008328
7.928,77.2171,0.008328
7.958,77.1823,0.008328
7.989,77.1485,0.008328
8.021,77.1139,0.008328
8.052,77.0809,0.008328
8.084,77.0478,0.008328
8.115,77.0161,0.008328
8.146,76.9854,0.007811
8.178,76.9556,0.007811
8.208,76.9278,0.007811
8.239,76.8983,0.007811
8.271,76.8708,0.007811
8.301,76.8439,0.007811
8.332,76.8186,0.007811
8.364,76.7915,0.007811
8.394,76.7678,0.007811
8.426,76.7430,0.007481
8.458,76.7195,0.007481
8.490,76.6958,0.007481
8.520,76.6746,0.007481
8.550,76.6544,0.007481
8.582,76.6338,0.007481
8.612,76.6139,0.007481
8.644,76.5948,0.007114
8.674,76.5768,0.007114
8.706,76.5594,0.007114
8.736,76.5432,0.007114
8.768,76.5268,0.007114
8.799,76.5115,0.007114
8.831,76.4968,0.007114
8.862,76.4828,0.007114
8.893,76.4696,0.006851
8.924,76.4573,0.006851
8.955,76.4459,0.006851
8.985,76.4353,0.006851
9.016,76.4250,0.006851
9.047,76.4156,0.006851
9.079,76.4067,0.006851
9.109,76.3991,0.006851
9.140,76.3917,0.006851
9.170,76.3854,0.006644
9.201,76.3798,0.006644
9.232,76.3746,0.006644
9.263,76.3704,0.006644
9.294,76.3667,0.006644
9.324,76.3638,0.006644
9.355,76.3617,0.006644
9.387,76.3601,0.006644
9.418,76.3595,0.006465
9.451,76.3594,0.006465
9.480,76.3594,0.006465
9.514,76.3594,0.006465
9.542,76.3594,0.006465
9.574,76.3594,0.006465
9.603,76.3594,0.006465
9.634,76.3594,0.006352
9.665,76.3600,0.006352
9.696,76.3615,0.006352
9.727,76.3636,0.006352
9.759,76.3664,0.006352
9.789,76.3700,0.006352
9.819,76.3741,0.006352
9.851,76.3792,0.006352
9.881,76.3849,0.006352
9.912,76.3914,0.006230
9.943,76.3982,0.006230
9.973,76.4063,0.006230
10.005,76.4148,0.006230
10.036,76.4244,0.006230
10.068,76.4345,0.006230
10.099,76.4454,0.006230
10.129,76.4569,0.006230
10.161,76.4696,0.006051
10.192,76.4823,0.006051
10.223,76.4964,0.006051
10.254,76.5104,0.006051
10.285,76.5261,0.006051
10.316,76.5421,0.006051
10.348,76.5592,0.006051
10.378,76.5763,0.006051
10.410,76.5941,0.005919
10.441,76.6132,0.005919
