Elapsed Time (s),Position (mm),Force (N)
-0.017,66.6000,-0.022961
0.000,66.6000,-0.021752
0.013,66.6000,-0.021752
0.030,66.6000,-0.021752
0.045,66.6000,-0.019335
0.061,66.6000,-0.025377
0.077,66.6000,-0.016918
0.093,66.6000,-0.029003
0.109,66.6000,-0.022961
0.125,66.6000,-0.022961
0.141,66.6000,-0.021752
0.158,66.6000,-0.025377
0.174,66.6000,-0.022961
0.189,66.6000,-0.026586
0.204,66.6000,-0.027794
0.221,66.6000,-0.026586
0.237,66.6000,-0.026586
0.255,66.6000,-0.021752
0.269,66.6000,-0.016918
0.284,66.6000,-0.022961
0.301,66.6000,-0.019335
0.316,66.6000,-0.027794
0.334,66.6000,-0.024169
0.348,66.6000,-0.014501
0.365,66.6000,-0.015710
0.380,66.6000,-0.020544
0.396,66.6000,-0.020544
0.412,66.6000,-0.019335
0.428,66.6000,-0.024169
0.450,66.6000,-0.020544
0.466,66.6000,-0.022961
0.482,66.6000,-0.025377
0.498,66.6000,-0.021752
0.515,66.6000,-0.021752
0.530,66.6000,-0.024169
0.547,66.6000,-0.018127
0.562,66.6000,-0.029003
0.580,66.6000,-0.024169
0.595,66.6000,-0.020544
0.610,66.6000,-0.018127
0.626,66.6000,-0.020544
0.643,66.6000,-0.020544
0.660,66.6000,-0.019335
0.674,66.6000,-0.020544
0.690,66.6000,-0.020544
0.707,66.6000,-0.025377
0.722,66.6000,-0.024169
0.738,66.6000,-0.024169
0.758,66.6000,-0.024169
0.770,66.6000,-0.024169
0.786,66.6000,-0.025377
0.802,66.6000,-0.020544
0.819,66.6000,-0.019335
0.834,66.6000,-0.019335
0.850,66.6000,-0.016918
0.866,66.6000,-0.021752
0.882,66.6000,-0.019335
0.898,66.6000,-0.021752
0.914,66.6000,-0.016918
0.931,66.6000,-0.021752
0.946,66.6000,-0.021752
0.964,66.6000,-0.024169
0.994,66.6000,-0.024169
1.009,66.6000,-0.015710
1.025,66.6000,-0.019335
1.042,66.6000,-0.019335
1.057,66.6000,-0.020544
1.074,66.6000,-0.020544
1.089,66.6000,-0.019335
1.105,66.6000,-0.014501
1.122,66.6000,-0.014501
1.137,66.6000,-0.021752
1.153,66.6000,-0.021752
1.169,66.6000,-0.020544
1.185,66.6000,-0.014501
1.201,66.6000,-0.020544
1.217,66.6000,-0.026586
1.233,66.6000,-0.029003
1.249,66.6000,-0.021752
1.265,66.6000,-0.018127
1.289,66.6000,-0.022961
1.300,66.6000,-0.016918
1.313,66.6000,-0.014501
1.329,66.6000,-0.019335
1.345,66.6000,-0.020544
1.362,66.6000,-0.024169
1.377,66.6000,-0.021752
1.393,66.6000,-0.020544
1.410,66.6000,-0.021752
1.425,66.6000,-0.021752
1.441,66.6000,-0.019335
1.457,66.6000,-0.025377
1.473,66.6000,-0.022961
1.489,66.6000,-0.021752
1.505,66.6000,-0.021752
1.534,66.6000,-0.018127
1.550,66.6000,-0.018127
1.566,66.6000,-0.020544
1.582,66.6000,-0.009668
1.598,66.6000,-0.015710
1.615,66.6000,-0.018127
1.633,66.6000,-0.022961
1.645,66.6000,-0.021752
1.663,66.6000,-0.021752
1.679,66.6000,-0.022961
1.695,66.6000,-0.022961
1.710,66.6000,-0.024169
1.726,66.6000,-0.021752
1.742,66.6000,-0.030211
1.758,66.6000,-0.019335
1.774,66.6000,-0.014501
1.790,66.6000,-0.015710
1.806,66.6000,-0.014501
1.821,66.6000,-0.019335
1.838,66.6000,-0.021752
1.854,66.6000,-0.022961
1.869,66.6000,-0.021752
1.885,66.6000,-0.019335
1.902,66.6000,-0.019335
1.917,66.6000,-0.022961
1.933,66.6000,-0.020544
1.950,66.6000,-0.024169
1.966,66.6000,-0.014501
1.981,66.6000,-0.014501
1.997,66.6000,-0.018127
2.014,66.6000,-0.016918
2.030,66.6000,-0.018127
2.046,66.6000,-0.022961
2.061,66.6000,-0.019335
2.090,66.6000,-0.012084
2.106,66.6000,-0.015710
2.121,66.6000,-0.015710
2.137,66.6000,-0.016918
2.154,66.6000,-0.016918
2.169,66.6000,-0.021752
2.187,66.6000,-0.022961
2.201,66.6000,-0.022961
2.218,66.6000,-0.022961
2.233,66.6000,-0.018127
2.249,66.6000,-0.020544
2.266,66.6000,-0.024169
2.281,66.6000,-0.024169
2.298,66.6000,-0.020544
2.313,66.6000,-0.022961
2.331,66.6000,-0.018127
2.347,66.6000,-0.018127
2.363,66.6000,-0.021752
2.377,66.6000,-0.015710
2.395,66.6000,-0.018127
2.409,66.6000,-0.020544
2.425,66.6000,-0.015710
2.441,66.6000,-0.016918
2.458,66.6000,-0.018127
2.473,66.6000,-0.021752
2.490,66.6000,-0.024169
2.505,66.6000,-0.022961
2.523,66.6000,-0.024169
2.539,66.6000,-0.022961
2.554,66.6000,-0.019335
