Elapsed Time (s),Position (mm),Force (N)
-0.020,56.6000,-0.029003
0.001,56.6000,-0.031420
0.012,56.6000,-0.031420
0.028,56.6000,-0.027794
0.044,56.6000,-0.021752
0.068,56.6000,-0.021752
0.084,56.6000,-0.035045
0.099,56.6000,-0.035045
0.115,56.6000,-0.027794
0.132,56.6000,-0.030211
0.147,56.6000,-0.030211
0.164,56.6000,-0.024169
0.178,56.6000,-0.021752
0.195,56.6000,-0.029003
0.211,56.6000,-0.027794
0.226,56.6000,-0.029003
0.243,56.6000,-0.027794
0.259,56.6000,-0.027794
0.275,56.6000,-0.025377
0.290,56.6000,-0.021752
0.307,56.6000,-0.027794
0.323,56.6000,-0.024169
0.339,56.6000,-0.024169
0.355,56.6000,-0.027794
0.371,56.6000,-0.026586
0.386,56.6000,-0.026586
0.403,56.6000,-0.026586
0.419,56.6000,-0.026586
0.434,56.6000,-0.024169
0.451,56.6000,-0.026586
0.467,56.6000,-0.022961
0.483,56.6000,-0.027794
0.499,56.6000,-0.024169
0.515,56.6000,-0.022961
0.530,56.6000,-0.022961
0.546,56.6000,-0.027794
0.563,56.6000,-0.027794
0.578,56.6000,-0.021752
0.595,56.6000,-0.024169
0.623,56.6000,-0.022961
0.638,56.6000,-0.020544
0.654,56.6000,-0.016918
0.671,56.6000,-0.022961
0.686,56.6000,-0.024169
0.702,56.6000,-0.025377
0.719,56.6000,-0.022961
0.735,56.6000,-0.022961
0.750,56.6000,-0.026586
0.766,56.6000,-0.024169
0.784,56.6000,-0.027794
0.798,56.6000,-0.024169
0.814,56.6000,-0.025377
0.830,56.6000,-0.022961
0.846,56.6000,-0.020544
0.862,56.6000,-0.020544
0.879,56.6000,-0.020544
0.895,56.6000,-0.019335
0.910,56.6000,-0.019335
0.926,56.6000,-0.025377
0.942,56.6000,-0.024169
0.958,56.6000,-0.025377
0.974,56.6000,-0.024169
0.991,56.6000,-0.021752
1.006,56.6000,-0.021752
1.022,56.6000,-0.030211
1.040,56.6000,-0.026586
1.054,56.6000,-0.024169
1.074,56.6000,-0.024169
1.086,56.6000,-0.019335
1.103,56.6000,-0.021752
1.119,56.6000,-0.021752
1.134,56.6000,-0.014501
1.163,56.6000,-0.014501
1.179,56.6000,-0.020544
1.195,56.6000,-0.019335
1.211,56.6000,-0.021752
1.228,56.6000,-0.025377
1.244,56.6000,-0.027794
1.262,56.6000,-0.027794
1.275,56.6000,-0.022961
1.291,56.6000,-0.024169
1.308,56.6000,-0.018127
1.323,56.6000,-0.015710
1.340,56.6000,-0.018127
1.356,56.6000,-0.020544
1.371,56.6000,-0.018127
1.389,56.6000,-0.018127
1.404,56.6000,-0.022961
