Elapsed Time (s),Position (mm),Force (N)
-0.017,59.0999,-0.026586
0.001,59.0999,-0.029003
0.016,59.0999,-0.025377
0.031,59.0999,-0.021752
0.054,59.0999,-0.021752
0.069,59.0999,-0.026586
0.085,59.0999,-0.024169
0.101,59.0999,-0.019335
0.117,59.0999,-0.031420
0.133,59.0999,-0.033837
0.149,59.0999,-0.020544
0.165,59.0999,-0.022961
0.182,59.0999,-0.025377
0.198,59.0999,-0.025377
0.213,59.0999,-0.022961
0.229,59.0999,-0.027794
0.246,59.0999,-0.029003
0.262,59.0999,-0.029003
0.278,59.0999,-0.029003
0.293,59.0999,-0.020544
0.310,59.0999,-0.026586
0.326,59.0999,-0.026586
0.343,59.0999,-0.026586
0.357,59.0999,-0.027794
0.373,59.0999,-0.019335
0.390,59.0999,-0.018127
0.405,59.0999,-0.022961
0.421,59.0999,-0.022961
0.437,59.0999,-0.026586
0.453,59.0999,-0.022961
0.469,59.0999,-0.019335
0.485,59.0999,-0.022961
0.501,59.0999,-0.022961
0.517,59.0999,-0.021752
0.533,59.0999,-0.024169
0.553,59.0999,-0.021752
0.565,59.0999,-0.016918
0.581,59.0999,-0.022961
0.597,59.0999,-0.024169
0.619,59.0999,-0.016918
0.635,59.0999,-0.024169
0.651,59.0999,-0.025377
0.667,59.0999,-0.025377
0.682,59.0999,-0.026586
0.699,59.0999,-0.019335
0.715,59.0999,-0.022961
0.730,59.0999,-0.022961
0.747,59.0999,-0.022961
0.763,59.0999,-0.022961
0.779,59.0999,-0.021752
0.795,59.0999,-0.026586
0.812,59.0999,-0.026586
0.827,59.0999,-0.022961
0.843,59.0999,-0.020544
0.859,59.0999,-0.016918
0.877,59.0999,-0.024169
0.890,59.0999,-0.024169
0.907,59.0999,-0.025377
0.923,59.0999,-0.019335
0.941,59.0999,-0.021752
0.956,59.0999,-0.019335
0.972,59.0999,-0.019335
0.987,59.0999,-0.015710
1.011,59.0999,-0.020544
1.025,59.0999,-0.029003
1.035,59.0999,-0.016918
1.051,59.0999,-0.016918
1.067,59.0999,-0.020544
1.083,59.0999,-0.022961
1.098,59.0999,-0.020544
1.115,59.0999,-0.020544
1.141,59.0999,-0.024169
1.155,59.0999,-0.024169
1.171,59.0999,-0.024169
1.188,59.0999,-0.014501
1.205,59.0999,-0.016918
1.220,59.0999,-0.016918
1.235,59.0999,-0.022961
1.252,59.0999,-0.022961
1.268,59.0999,-0.020544
1.283,59.0999,-0.020544
1.300,59.0999,-0.019335
1.317,59.0999,-0.022961
1.332,59.0999,-0.022961
1.347,59.0999,-0.020544
1.369,59.0999,-0.025377
1.380,59.0999,-0.022961
1.396,59.0999,-0.019335
1.413,59.0999,-0.019335
1.428,59.0999,-0.014501
1.443,59.0999,-0.016918
1.459,59.0999,-0.020544
1.476,59.0999,-0.022961
1.491,59.0999,-0.019335
1.508,59.0999,-0.022961
1.524,59.0999,-0.021752
1.539,59.0999,-0.021752
1.557,59.0999,-0.021752
1.571,59.0999,-0.026586
1.587,59.0999,-0.025377
1.603,59.0999,-0.019335
1.620,59.0999,-0.022961
1.636,59.0999,-0.019335
1.653,59.0999,-0.019335
1.677,59.0999,-0.015710
1.693,59.0999,-0.025377
1.709,59.0999,-0.018127
1.724,59.0999,-0.018127
1.741,59.0999,-0.018127
1.757,59.0999,-0.020544
1.774,59.0999,-0.020544
1.788,59.0999,-0.016918
1.805,59.0999,-0.016918
1.821,59.0999,-0.022961
1.836,59.0999,-0.020544
1.852,59.0999,-0.020544
1.870,59.0999,-0.021752
1.884,59.0999,-0.020544
1.900,59.0999,-0.014501
1.916,59.0999,-0.013293
1.932,59.0999,-0.013293
1.948,59.0999,-0.024169
1.964,59.0999,-0.024169
1.983,59.0999,-0.018127
1.997,59.0999,-0.018127
2.012,59.0999,-0.018127
2.028,59.0999,-0.016918
2.046,59.0999,-0.016918
2.061,59.0999,-0.013293
2.076,59.0999,-0.020544
2.092,59.0999,-0.024169
