Elapsed Time (s),Position (mm),Force (N)
-0.015,61.6000,-0.031420
0.001,61.6000,-0.027794
0.014,61.6000,-0.027794
0.030,61.6000,-0.029003
0.047,61.6000,-0.030211
0.062,61.6000,-0.030211
0.078,61.6000,-0.030211
0.094,61.6000,-0.026586
0.122,61.6000,-0.026586
0.138,61.6000,-0.027794
0.153,61.6000,-0.027794
0.169,61.6000,-0.031420
0.185,61.6000,-0.031420
0.201,61.6000,-0.029003
0.217,61.6000,-0.029003
0.232,61.6000,-0.024169
0.249,61.6000,-0.029003
0.265,61.6000,-0.029003
0.281,61.6000,-0.027794
0.297,61.6000,-0.029003
0.313,61.6000,-0.027794
0.329,61.6000,-0.031420
0.355,61.6000,-0.026586
0.375,61.6000,-0.025377
0.393,61.6000,-0.030211
0.409,61.6000,-0.027794
0.425,61.6000,-0.022961
0.441,61.6000,-0.025377
0.457,61.6000,-0.022961
0.474,61.6000,-0.026586
0.489,61.6000,-0.026586
0.505,61.6000,-0.030211
0.521,61.6000,-0.033837
0.537,61.6000,-0.024169
0.553,61.6000,-0.029003
0.569,61.6000,-0.025377
0.584,61.6000,-0.025377
0.601,61.6000,-0.024169
0.618,61.6000,-0.027794
0.633,61.6000,-0.033837
0.661,61.6000,-0.032628
0.677,61.6000,-0.026586
0.693,61.6000,-0.025377
0.709,61.6000,-0.022961
0.725,61.6000,-0.019335
0.741,61.6000,-0.025377
0.759,61.6000,-0.024169
0.773,61.6000,-0.024169
0.789,61.6000,-0.019335
0.805,61.6000,-0.025377
0.823,61.6000,-0.025377
0.837,61.6000,-0.020544
0.853,61.6000,-0.027794
0.869,61.6000,-0.024169
0.885,61.6000,-0.024169
0.901,61.6000,-0.025377
0.918,61.6000,-0.020544
0.933,61.6000,-0.024169
0.948,61.6000,-0.025377
0.967,61.6000,-0.027794
0.980,61.6000,-0.021752
0.997,61.6000,-0.018127
1.012,61.6000,-0.027794
1.029,61.6000,-0.019335
1.045,61.6000,-0.019335
1.060,61.6000,-0.020544
1.077,61.6000,-0.021752
1.094,61.6000,-0.021752
1.109,61.6000,-0.021752
1.128,61.6000,-0.025377
1.140,61.6000,-0.022961
1.157,61.6000,-0.020544
1.172,61.6000,-0.022961
1.202,61.6000,-0.022961
1.218,61.6000,-0.016918
1.235,61.6000,-0.018127
1.250,61.6000,-0.020544
1.266,61.6000,-0.015710
1.282,61.6000,-0.021752
1.298,61.6000,-0.016918
1.315,61.6000,-0.016918
1.331,61.6000,-0.018127
1.347,61.6000,-0.025377
1.362,61.6000,-0.024169
1.378,61.6000,-0.019335
1.395,61.6000,-0.018127
1.410,61.6000,-0.021752
1.426,61.6000,-0.025377
1.442,61.6000,-0.027794
1.458,61.6000,-0.019335
1.474,61.6000,-0.021752
1.490,61.6000,-0.025377
1.506,61.6000,-0.021752
1.523,61.6000,-0.022961
1.538,61.6000,-0.021752
1.554,61.6000,-0.020544
1.571,61.6000,-0.024169
1.586,61.6000,-0.024169
1.602,61.6000,-0.024169
1.618,61.6000,-0.019335
1.634,61.6000,-0.015710
1.651,61.6000,-0.016918
1.666,61.6000,-0.024169
1.682,61.6000,-0.018127
1.698,61.6000,-0.022961
1.716,61.6000,-0.020544
1.740,61.6000,-0.018127
1.756,61.6000,-0.018127
1.773,61.6000,-0.018127
1.788,61.6000,-0.018127
1.805,61.6000,-0.027794
1.820,61.6000,-0.024169
1.837,61.6000,-0.019335
1.853,61.6000,-0.021752
1.868,61.6000,-0.015710
1.885,61.6000,-0.020544
1.900,61.6000,-0.016918
1.916,61.6000,-0.022961
1.932,61.6000,-0.022961
1.949,61.6000,-0.022961
1.964,61.6000,-0.019335
1.980,61.6000,-0.016918
1.996,61.6000,-0.016918
2.012,61.6000,-0.019335
2.028,61.6000,-0.022961
2.044,61.6000,-0.024169
2.060,61.6000,-0.020544
2.076,61.6000,-0.020544
2.092,61.6000,-0.021752
2.109,61.6000,-0.019335
2.125,61.6000,-0.022961
2.140,61.6000,-0.021752
2.157,61.6000,-0.021752
2.172,61.6000,-0.021752
2.188,61.6000,-0.020544
2.204,61.6000,-0.016918
2.220,61.6000,-0.022961
2.235,61.6000,-0.019335
2.257,61.6000,-0.021752
2.280,61.6000,-0.025377
2.296,61.6000,-0.025377
2.312,61.6000,-0.025377
2.328,61.6000,-0.013293
2.344,61.6000,-0.018127
2.360,61.6000,-0.024169
2.377,61.6000,-0.024169
2.392,61.6000,-0.019335
2.409,61.6000,-0.022961
2.424,61.6000,-0.022961
2.442,61.6000,-0.013293
2.456,61.6000,-0.016918
2.472,61.6000,-0.020544
2.488,61.6000,-0.020544
2.504,61.6000,-0.020544
2.520,61.6000,-0.021752
2.536,61.6000,-0.021752
2.552,61.6000,-0.013293
2.568,61.6000,-0.016918
2.585,61.6000,-0.015710
2.600,61.6000,-0.016918
2.616,61.6000,-0.019335
2.632,61.6000,-0.020544
2.648,61.6000,-0.020544
2.664,61.6000,-0.020544
2.680,61.6000,-0.020544
2.696,61.6000,-0.024169
2.712,61.6000,-0.021752
2.728,61.6000,-0.016918
2.748,61.6000,-0.020544
2.760,61.6000,-0.021752
2.776,61.6000,-0.021752
2.792,61.6000,-0.014501
2.823,61.6000,-0.014501
2.839,61.6000,-0.020544
2.855,61.6000,-0.021752
2.871,61.6000,-0.021752
2.888,61.6000,-0.026586
2.902,61.6000,-0.026586
2.919,61.6000,-0.014501
2.935,61.6000,-0.018127
2.951,61.6000,-0.025377
2.967,61.6000,-0.019335
2.983,61.6000,-0.021752
2.998,61.6000,-0.022961
3.014,61.6000,-0.018127
3.031,61.6000,-0.021752
3.047,61.6000,-0.014501
3.063,61.6000,-0.015710
3.079,61.6000,-0.024169
3.094,61.6000,-0.020544
3.113,61.6000,-0.020544
3.126,61.6000,-0.013293
3.142,61.6000,-0.020544
3.158,61.6000,-0.022961
3.178,61.6000,-0.022961
3.191,61.6000,-0.018127
3.207,61.6000,-0.014501
3.222,61.6000,-0.016918
3.239,61.6000,-0.021752
3.255,61.6000,-0.016918
3.271,61.6000,-0.020544
3.286,61.6000,-0.019335
3.303,61.6000,-0.019335
3.318,61.6000,-0.019335
3.336,61.6000,-0.019335
3.360,61.6000,-0.020544
3.376,61.6000,-0.018127
3.392,61.6000,-0.016918
3.408,61.6000,-0.020544
3.424,61.6000,-0.020544
3.441,61.6000,-0.020544
3.456,61.6000,-0.014501
3.472,61.6000,-0.015710
3.489,61.6000,-0.016918
3.505,61.6000,-0.016918
3.521,61.6000,-0.019335
3.536,61.6000,-0.021752
3.552,61.6000,-0.016918
3.568,61.6000,-0.020544
3.584,61.6000,-0.016918
3.602,61.6000,-0.019335
3.616,61.6000,-0.020544
3.632,61.6000,-0.016918
3.648,61.6000,-0.022961
3.664,61.6000,-0.018127
3.680,61.6000,-0.016918
3.696,61.6000,-0.019335
3.713,61.6000,-0.019335
3.729,61.6000,-0.020544
3.745,61.6000,-0.020544
3.760,61.6000,-0.020544
3.776,61.6000,-0.018127
3.793,61.6000,-0.019335
3.808,61.6000,-0.016918
3.825,61.6000,-0.019335
3.841,61.6000,-0.015710
3.857,61.6000,-0.018127
3.873,61.6000,-0.020544
3.892,61.6000,-0.021752
3.915,61.6000,-0.016918
3.931,61.6000,-0.016918
3.947,61.6000,-0.014501
3.963,61.6000,-0.014501
3.980,61.6000,-0.012084
3.995,61.6000,-0.015710
4.011,61.6000,-0.018127
4.027,61.6000,-0.020544
4.043,61.6000,-0.018127
4.059,61.6000,-0.015710
4.075,61.6000,-0.015710
4.092,61.6000,-0.016918
4.108,61.6000,-0.022961
4.125,61.6000,-0.022961
4.139,61.6000,-0.019335
4.155,61.6000,-0.019335
4.171,61.6000,-0.018127
4.187,61.6000,-0.016918
4.203,61.6000,-0.020544
4.220,61.6000,-0.020544
4.235,61.6000,-0.018127
4.251,61.6000,-0.013293
4.267,61.6000,-0.021752
4.287,61.6000,-0.021752
4.299,61.6000,-0.019335
4.315,61.6000,-0.020544
4.331,61.6000,-0.018127
4.351,61.6000,-0.018127
4.363,61.6000,-0.018127
4.379,61.6000,-0.014501
4.397,61.6000,-0.013293
4.411,61.6000,-0.013293
4.427,61.6000,-0.014501
4.446,61.6000,-0.018127
4.471,61.6000,-0.019335
4.486,61.6000,-0.019335
4.502,61.6000,-0.018127
4.518,61.6000,-0.020544
4.536,61.6000,-0.012084
4.550,61.6000,-0.013293
4.568,61.6000,-0.013293
4.582,61.6000,-0.019335
4.598,61.6000,-0.018127
4.614,61.6000,-0.018127
4.633,61.6000,-0.014501
4.646,61.6000,-0.014501
4.662,61.6000,-0.012084
4.679,61.6000,-0.022961
4.695,61.6000,-0.020544
4.709,61.6000,-0.014501
4.726,61.6000,-0.014501
4.742,61.6000,-0.014501
4.758,61.6000,-0.025377
4.775,61.6000,-0.021752
4.790,61.6000,-0.024169
4.806,61.6000,-0.024169
4.822,61.6000,-0.015710
4.838,61.6000,-0.016918
4.854,61.6000,-0.013293
4.870,61.6000,-0.015710
4.886,61.6000,-0.019335
4.902,61.6000,-0.016918
4.918,61.6000,-0.016918
4.934,61.6000,-0.016918
4.950,61.6000,-0.015710
4.966,61.6000,-0.021752
4.982,61.6000,-0.021752
5.000,61.6000,-0.015710
5.024,61.6000,-0.013293
5.040,61.6000,-0.015710
5.056,61.6000,-0.019335
5.071,61.6000,-0.014501
5.088,61.6000,-0.010876
5.103,61.6000,-0.010876
5.119,61.6000,-0.018127
5.135,61.6000,-0.019335
5.159,61.6000,-0.019335
5.173,61.6000,-0.014501
5.183,61.6000,-0.018127
5.200,61.6000,-0.010876
5.216,61.6000,-0.015710
5.232,61.6000,-0.015710
5.248,61.6000,-0.015710
5.263,61.6000,-0.016918
5.279,61.6000,-0.016918
5.296,61.6000,-0.020544
5.311,61.6000,-0.015710
5.328,61.6000,-0.013293
5.344,61.6000,-0.013293
5.359,61.6000,-0.013293
5.375,61.6000,-0.016918
5.392,61.6000,-0.018127
5.408,61.6000,-0.018127
5.423,61.6000,-0.018127
5.440,61.6000,-0.015710
5.455,61.6000,-0.021752
5.471,61.6000,-0.018127
5.487,61.6000,-0.018127
5.504,61.6000,-0.018127
5.519,61.6000,-0.010876
5.538,61.6000,-0.014501
5.562,61.6000,-0.020544
5.577,61.6000,-0.018127
5.593,61.6000,-0.012084
5.609,61.6000,-0.015710
5.626,61.6000,-0.020544
5.642,61.6000,-0.014501
5.658,61.6000,-0.014501
5.673,61.6000,-0.015710
5.691,61.6000,-0.021752
5.705,61.6000,-0.021752
5.722,61.6000,-0.021752
5.737,61.6000,-0.016918
5.754,61.6000,-0.016918
5.770,61.6000,-0.015710
5.787,61.6000,-0.015710
5.802,61.6000,-0.018127
5.817,61.6000,-0.016918
5.833,61.6000,-0.016918
5.849,61.6000,-0.016918
5.865,61.6000,-0.016918
5.881,61.6000,-0.018127
5.904,61.6000,-0.020544
5.927,61.6000,-0.016918
5.946,61.6000,-0.018127
5.961,61.6000,-0.019335
5.977,61.6000,-0.014501
5.994,61.6000,-0.016918
6.010,61.6000,-0.010876
6.025,61.6000,-0.019335
6.041,61.6000,-0.019335
6.057,61.6000,-0.018127
6.073,61.6000,-0.016918
6.089,61.6000,-0.019335
6.105,61.6000,-0.019335
6.121,61.6000,-0.015710
6.137,61.6000,-0.015710
6.153,61.6000,-0.015710
6.169,61.6000,-0.016918
6.185,61.6000,-0.016918
6.201,61.6000,-0.013293
6.219,61.6000,-0.019335
6.233,61.6000,-0.019335
6.249,61.6000,-0.016918
6.265,61.6000,-0.016918
6.281,61.6000,-0.019335
6.297,61.6000,-0.018127
6.313,61.6000,-0.015710
6.329,61.6000,-0.018127
6.345,61.6000,-0.012084
6.361,61.6000,-0.012084
6.377,61.6000,-0.010876
6.394,61.6000,-0.019335
6.409,61.6000,-0.020544
6.425,61.6000,-0.015710
6.442,61.6000,-0.019335
6.457,61.6000,-0.018127
6.473,61.6000,-0.018127
6.492,61.6000,-0.018127
6.505,61.6000,-0.018127
6.521,61.6000,-0.021752
6.537,61.6000,-0.022961
6.554,61.6000,-0.022961
6.569,61.6000,-0.016918
6.585,61.6000,-0.016918
6.601,61.6000,-0.018127
6.617,61.6000,-0.026586
6.633,61.6000,-0.026586
6.649,61.6000,-0.016918
6.677,61.6000,-0.019335
6.693,61.6000,-0.009668
6.709,61.6000,-0.024169
6.725,61.6000,-0.024169
6.741,61.6000,-0.022961
6.757,61.6000,-0.020544
6.776,61.6000,-0.020544
6.789,61.6000,-0.013293
6.806,61.6000,-0.013293
6.821,61.6000,-0.015710
6.838,61.6000,-0.020544
6.853,61.6000,-0.020544
6.869,61.6000,-0.015710
6.885,61.6000,-0.019335
6.901,61.6000,-0.022961
6.917,61.6000,-0.018127
6.933,61.6000,-0.019335
6.949,61.6000,-0.015710
6.965,61.6000,-0.022961
6.981,61.6000,-0.016918
6.997,61.6000,-0.025377
7.013,61.6000,-0.016918
7.028,61.6000,-0.016918
7.045,61.6000,-0.016918
7.061,61.6000,-0.018127
7.077,61.6000,-0.022961
7.093,61.6000,-0.022961
7.109,61.6000,-0.024169
7.125,61.6000,-0.015710
7.141,61.6000,-0.018127
7.156,61.6000,-0.013293
7.173,61.6000,-0.018127
7.188,61.6000,-0.018127
7.205,61.6000,-0.020544
7.233,61.6000,-0.020544
7.249,61.6000,-0.016918
7.266,61.6000,-0.015710
7.281,61.6000,-0.019335
7.299,61.6000,-0.015710
7.314,61.6000,-0.016918
7.330,61.6000,-0.016918
7.345,61.6000,-0.016918
7.362,61.6000,-0.013293
7.377,61.6000,-0.012084
7.394,61.6000,-0.016918
7.410,61.6000,-0.021752
7.425,61.6000,-0.021752
7.442,61.6000,-0.018127
7.457,61.6000,-0.016918
7.473,61.6000,-0.019335
7.490,61.6000,-0.016918
7.506,61.6000,-0.015710
7.521,61.6000,-0.013293
7.538,61.6000,-0.015710
7.554,61.6000,-0.025377
7.570,61.6000,-0.019335
7.585,61.6000,-0.013293
7.601,61.6000,-0.016918
7.618,61.6000,-0.021752
7.633,61.6000,-0.019335
7.650,61.6000,-0.020544
7.666,61.6000,-0.018127
7.682,61.6000,-0.020544
7.698,61.6000,-0.015710
7.714,61.6000,-0.015710
7.731,61.6000,-0.018127
7.746,61.6000,-0.014501
7.775,61.6000,-0.019335
7.791,61.6000,-0.016918
7.807,61.6000,-0.018127
7.823,61.6000,-0.015710
7.840,61.6000,-0.015710
7.855,61.6000,-0.018127
7.871,61.6000,-0.019335
7.888,61.6000,-0.016918
7.903,61.6000,-0.014501
7.919,61.6000,-0.015710
7.935,61.6000,-0.018127
7.951,61.6000,-0.021752
7.967,61.6000,-0.013293
7.983,61.6000,-0.018127
7.999,61.6000,-0.012084
8.017,61.6000,-0.012084
8.031,61.6000,-0.018127
8.046,61.6000,-0.020544
8.063,61.6000,-0.015710
8.079,61.6000,-0.015710
8.095,61.6000,-0.010876
8.111,61.6000,-0.016918
8.127,61.6000,-0.020544
8.143,61.6000,-0.013293
8.159,61.6000,-0.018127
8.177,61.6000,-0.021752
8.193,61.6000,-0.021752
8.207,61.6000,-0.013293
8.223,61.6000,-0.013293
8.239,61.6000,-0.016918
8.255,61.6000,-0.016918
8.271,61.6000,-0.015710
8.287,61.6000,-0.016918
