Elapsed Time (s),Position (mm),Force (N)
-0.016,61.6001,-0.044713
0.001,61.6001,-0.044713
0.016,61.6001,-0.044713
0.033,61.6001,-0.039879
0.048,61.6001,-0.044713
0.065,61.6001,-0.043504
0.080,61.6001,-0.047129
0.097,61.6001,-0.039879
0.112,61.6001,-0.037462
0.133,61.6001,-0.041087
0.144,61.6001,-0.039879
0.161,61.6001,-0.042296
0.176,61.6001,-0.045921
0.193,61.6001,-0.038670
0.208,61.6001,-0.037462
0.224,61.6001,-0.044713
0.240,61.6001,-0.042296
0.257,61.6001,-0.037462
0.272,61.6001,-0.037462
0.288,61.6001,-0.036253
0.317,61.6001,-0.039879
0.333,61.6001,-0.037462
0.351,61.6001,-0.041087
0.365,61.6001,-0.038670
0.381,61.6001,-0.037462
0.398,61.6001,-0.033837
0.415,61.6001,-0.038670
0.429,61.6001,-0.038670
0.446,61.6001,-0.036253
0.461,61.6001,-0.042296
0.479,61.6001,-0.032628
0.493,61.6001,-0.032628
0.509,61.6001,-0.035045
0.525,61.6001,-0.035045
0.541,61.6001,-0.037462
0.557,61.6001,-0.043504
0.573,61.6001,-0.041087
0.589,61.6001,-0.033837
0.605,61.6001,-0.031420
0.628,61.6001,-0.038670
0.652,61.6001,-0.035045
0.669,61.6001,-0.038670
0.686,61.6001,-0.038670
0.701,61.6001,-0.036253
0.717,61.6001,-0.036253
0.733,61.6001,-0.036253
0.751,61.6001,-0.036253
0.765,61.6001,-0.035045
0.782,61.6001,-0.032628
0.797,61.6001,-0.038670
0.813,61.6001,-0.036253
0.829,61.6001,-0.033837
0.845,61.6001,-0.031420
0.872,61.6001,-0.030211
0.888,61.6001,-0.027794
0.904,61.6001,-0.036253
0.920,61.6001,-0.037462
0.936,61.6001,-0.038670
0.952,61.6001,-0.036253
0.970,61.6001,-0.031420
0.984,61.6001,-0.032628
1.001,61.6001,-0.032628
1.016,61.6001,-0.032628
1.032,61.6001,-0.038670
1.048,61.6001,-0.036253
1.064,61.6001,-0.038670
1.080,61.6001,-0.032628
1.096,61.6001,-0.032628
1.112,61.6001,-0.033837
1.127,61.6001,-0.035045
1.144,61.6001,-0.035045
1.159,61.6001,-0.030211
1.177,61.6001,-0.030211
1.192,61.6001,-0.029003
1.208,61.6001,-0.030211
1.223,61.6001,-0.032628
1.240,61.6001,-0.032628
1.255,61.6001,-0.033837
1.271,61.6001,-0.032628
1.289,61.6001,-0.033837
1.304,61.6001,-0.037462
1.319,61.6001,-0.032628
1.336,61.6001,-0.033837
1.355,61.6001,-0.031420
1.367,61.6001,-0.035045
1.384,61.6001,-0.039879
1.399,61.6001,-0.031420
1.420,61.6001,-0.032628
1.436,61.6001,-0.026586
1.453,61.6001,-0.027794
1.468,61.6001,-0.032628
1.485,61.6001,-0.036253
1.501,61.6001,-0.030211
1.516,61.6001,-0.032628
1.532,61.6001,-0.035045
1.549,61.6001,-0.033837
1.564,61.6001,-0.033837
1.582,61.6001,-0.027794
1.598,61.6001,-0.024169
1.613,61.6001,-0.033837
1.628,61.6001,-0.035045
1.645,61.6001,-0.031420
1.661,61.6001,-0.037462
1.676,61.6001,-0.027794
1.693,61.6001,-0.027794
1.708,61.6001,-0.036253
1.724,61.6001,-0.036253
1.740,61.6001,-0.031420
1.757,61.6001,-0.033837
1.772,61.6001,-0.033837
1.788,61.6001,-0.032628
1.804,61.6001,-0.032628
1.820,61.6001,-0.027794
1.838,61.6001,-0.026586
1.852,61.6001,-0.031420
1.868,61.6001,-0.035045
1.884,61.6001,-0.035045
1.900,61.6001,-0.032628
1.916,61.6001,-0.027794
1.933,61.6001,-0.030211
1.948,61.6001,-0.026586
1.970,61.6001,-0.036253
1.986,61.6001,-0.036253
2.002,61.6001,-0.030211
2.018,61.6001,-0.033837
2.035,61.6001,-0.033837
2.050,61.6001,-0.029003
2.067,61.6001,-0.030211
2.082,61.6001,-0.033837
2.098,61.6001,-0.030211
2.114,61.6001,-0.030211
2.130,61.6001,-0.030211
2.146,61.6001,-0.031420
2.162,61.6001,-0.032628
2.178,61.6001,-0.029003
2.194,61.6001,-0.027794
2.214,61.6001,-0.031420
2.226,61.6001,-0.030211
2.242,61.6001,-0.032628
2.258,61.6001,-0.031420
2.275,61.6001,-0.036253
2.290,61.6001,-0.032628
2.306,61.6001,-0.026586
2.322,61.6001,-0.026586
2.339,61.6001,-0.030211
2.354,61.6001,-0.030211
2.370,61.6001,-0.033837
2.386,61.6001,-0.027794
2.407,61.6001,-0.027794
2.418,61.6001,-0.022961
2.434,61.6001,-0.022961
2.450,61.6001,-0.032628
2.466,61.6001,-0.032628
2.482,61.6001,-0.035045
2.498,61.6001,-0.032628
2.519,61.6001,-0.029003
2.535,61.6001,-0.030211
2.551,61.6001,-0.031420
2.567,61.6001,-0.026586
2.585,61.6001,-0.029003
2.599,61.6001,-0.030211
2.615,61.6001,-0.030211
2.631,61.6001,-0.024169
2.647,61.6001,-0.030211
2.663,61.6001,-0.030211
2.679,61.6001,-0.026586
2.695,61.6001,-0.032628
2.717,61.6001,-0.029003
2.728,61.6001,-0.032628
2.743,61.6001,-0.029003
2.759,61.6001,-0.029003
2.775,61.6001,-0.026586
2.791,61.6001,-0.024169
2.807,61.6001,-0.024169
2.824,61.6001,-0.025377
2.840,61.6001,-0.035045
2.855,61.6001,-0.035045
2.871,61.6001,-0.029003
2.889,61.6001,-0.026586
2.903,61.6001,-0.025377
2.919,61.6001,-0.030211
2.935,61.6001,-0.030211
2.952,61.6001,-0.030211
2.967,61.6001,-0.030211
2.983,61.6001,-0.029003
2.999,61.6001,-0.024169
3.016,61.6001,-0.029003
3.031,61.6001,-0.022961
3.049,61.6001,-0.026586
3.072,61.6001,-0.031420
3.088,61.6001,-0.029003
3.105,61.6001,-0.031420
3.120,61.6001,-0.030211
3.136,61.6001,-0.030211
3.153,61.6001,-0.030211
3.168,61.6001,-0.029003
3.185,61.6001,-0.029003
3.201,61.6001,-0.026586
3.217,61.6001,-0.026586
3.234,61.6001,-0.026586
3.248,61.6001,-0.030211
3.264,61.6001,-0.030211
3.280,61.6001,-0.026586
3.296,61.6001,-0.026586
3.312,61.6001,-0.035045
3.328,61.6001,-0.029003
3.344,61.6001,-0.025377
3.360,61.6001,-0.021752
3.378,61.6001,-0.022961
3.392,61.6001,-0.022961
3.408,61.6001,-0.026586
3.425,61.6001,-0.024169
3.441,61.6001,-0.030211
3.457,61.6001,-0.025377
3.473,61.6001,-0.025377
3.489,61.6001,-0.025377
3.510,61.6001,-0.029003
3.529,61.6001,-0.026586
3.544,61.6001,-0.027794
3.560,61.6001,-0.025377
3.575,61.6001,-0.029003
3.590,61.6001,-0.030211
3.606,61.6001,-0.026586
3.626,61.6001,-0.029003
3.642,61.6001,-0.032628
3.658,61.6001,-0.031420
3.674,61.6001,-0.026586
3.693,61.6001,-0.027794
3.707,61.6001,-0.030211
3.723,61.6001,-0.029003
3.738,61.6001,-0.026586
3.755,61.6001,-0.026586
3.770,61.6001,-0.024169
3.786,61.6001,-0.031420
3.802,61.6001,-0.026586
3.818,61.6001,-0.027794
3.834,61.6001,-0.025377
3.850,61.6001,-0.025377
3.867,61.6001,-0.025377
3.883,61.6001,-0.031420
3.899,61.6001,-0.032628
3.914,61.6001,-0.025377
3.933,61.6001,-0.031420
3.946,61.6001,-0.029003
3.963,61.6001,-0.029003
3.978,61.6001,-0.022961
3.997,61.6001,-0.022961
4.010,61.6001,-0.025377
4.026,61.6001,-0.030211
4.042,61.6001,-0.031420
4.060,61.6001,-0.027794
4.075,61.6001,-0.027794
4.090,61.6001,-0.032628
4.106,61.6001,-0.032628
4.122,61.6001,-0.032628
4.138,61.6001,-0.026586
4.154,61.6001,-0.030211
4.183,61.6001,-0.030211
4.199,61.6001,-0.027794
4.215,61.6001,-0.027794
4.231,61.6001,-0.025377
4.248,61.6001,-0.027794
4.263,61.6001,-0.027794
