Elapsed Time (s),Position (mm),Force (N)
-0.026,64.1000,-0.043504
0.000,64.1000,-0.043504
0.020,64.1000,-0.041087
0.039,64.1000,-0.043504
0.055,64.1000,-0.043504
0.071,64.1000,-0.038670
0.086,64.1000,-0.033837
0.103,64.1000,-0.032628
0.119,64.1000,-0.037462
0.135,64.1000,-0.036253
0.164,64.1000,-0.039879
0.181,64.1000,-0.036253
0.197,64.1000,-0.039879
0.212,64.1000,-0.043504
0.230,64.1000,-0.042296
0.245,64.1000,-0.037462
0.262,64.1000,-0.037462
0.276,64.1000,-0.035045
0.292,64.1000,-0.035045
0.309,64.1000,-0.035045
0.324,64.1000,-0.036253
0.342,64.1000,-0.036253
0.364,64.1000,-0.037462
0.388,64.1000,-0.036253
0.404,64.1000,-0.036253
0.420,64.1000,-0.042296
0.436,64.1000,-0.035045
0.453,64.1000,-0.037462
0.469,64.1000,-0.042296
0.485,64.1000,-0.038670
0.500,64.1000,-0.033837
0.518,64.1000,-0.033837
0.532,64.1000,-0.039879
0.548,64.1000,-0.033837
0.564,64.1000,-0.041087
0.581,64.1000,-0.041087
0.598,64.1000,-0.036253
0.613,64.1000,-0.038670
0.628,64.1000,-0.035045
0.645,64.1000,-0.033837
0.660,64.1000,-0.031420
0.677,64.1000,-0.038670
0.702,64.1000,-0.035045
0.717,64.1000,-0.035045
0.733,64.1000,-0.039879
0.749,64.1000,-0.038670
0.765,64.1000,-0.026586
0.781,64.1000,-0.026586
0.797,64.1000,-0.036253
0.813,64.1000,-0.031420
0.830,64.1000,-0.031420
0.845,64.1000,-0.033837
0.862,64.1000,-0.030211
0.877,64.1000,-0.031420
0.893,64.1000,-0.038670
0.909,64.1000,-0.037462
0.925,64.1000,-0.030211
0.941,64.1000,-0.032628
0.957,64.1000,-0.032628
0.974,64.1000,-0.033837
0.990,64.1000,-0.032628
1.006,64.1000,-0.030211
1.021,64.1000,-0.030211
1.037,64.1000,-0.029003
1.053,64.1000,-0.030211
1.070,64.1000,-0.036253
1.085,64.1000,-0.035045
1.101,64.1000,-0.032628
1.117,64.1000,-0.032628
1.133,64.1000,-0.026586
1.149,64.1000,-0.031420
1.165,64.1000,-0.037462
1.184,64.1000,-0.037462
1.197,64.1000,-0.033837
1.213,64.1000,-0.026586
1.229,64.1000,-0.032628
1.251,64.1000,-0.027794
1.267,64.1000,-0.033837
1.284,64.1000,-0.032628
1.299,64.1000,-0.033837
1.315,64.1000,-0.031420
1.331,64.1000,-0.035045
1.348,64.1000,-0.031420
1.363,64.1000,-0.031420
1.379,64.1000,-0.032628
1.395,64.1000,-0.029003
1.410,64.1000,-0.035045
1.427,64.1000,-0.031420
1.443,64.1000,-0.031420
1.459,64.1000,-0.031420
1.475,64.1000,-0.025377
1.491,64.1000,-0.029003
1.507,64.1000,-0.029003
1.522,64.1000,-0.030211
1.540,64.1000,-0.030211
1.554,64.1000,-0.030211
1.571,64.1000,-0.030211
1.587,64.1000,-0.038670
1.603,64.1000,-0.031420
1.621,64.1000,-0.030211
1.634,64.1000,-0.038670
1.650,64.1000,-0.032628
1.666,64.1000,-0.030211
1.683,64.1000,-0.030211
1.699,64.1000,-0.030211
1.715,64.1000,-0.027794
