Elapsed Time (s),Position (mm),Force (N)
-0.017,54.1000,-0.051963
0.001,54.1000,-0.051963
0.016,54.1000,-0.048338
0.031,54.1000,-0.047129
0.049,54.1000,-0.043504
0.063,54.1000,-0.044713
0.080,54.1000,-0.048338
0.095,54.1000,-0.045921
0.111,54.1000,-0.049546
0.127,54.1000,-0.050755
0.143,54.1000,-0.044713
0.159,54.1000,-0.045921
0.175,54.1000,-0.041087
0.191,54.1000,-0.043504
0.207,54.1000,-0.045921
0.223,54.1000,-0.048338
0.241,54.1000,-0.048338
0.254,54.1000,-0.053172
0.270,54.1000,-0.045921
0.286,54.1000,-0.044713
0.309,54.1000,-0.042296
0.329,54.1000,-0.044713
0.341,54.1000,-0.042296
0.356,54.1000,-0.044713
0.372,54.1000,-0.044713
0.389,54.1000,-0.047129
0.404,54.1000,-0.038670
0.420,54.1000,-0.039879
0.437,54.1000,-0.042296
0.452,54.1000,-0.048338
0.468,54.1000,-0.039879
0.484,54.1000,-0.045921
0.502,54.1000,-0.041087
0.517,54.1000,-0.038670
0.533,54.1000,-0.045921
0.548,54.1000,-0.043504
0.565,54.1000,-0.041087
0.581,54.1000,-0.039879
0.598,54.1000,-0.039879
0.612,54.1000,-0.041087
0.629,54.1000,-0.048338
0.644,54.1000,-0.044713
0.660,54.1000,-0.047129
0.676,54.1000,-0.041087
0.693,54.1000,-0.041087
0.708,54.1000,-0.043504
0.725,54.1000,-0.038670
0.740,54.1000,-0.038670
0.757,54.1000,-0.037462
0.772,54.1000,-0.041087
0.788,54.1000,-0.041087
0.805,54.1000,-0.033837
0.821,54.1000,-0.035045
0.836,54.1000,-0.039879
0.858,54.1000,-0.039879
0.873,54.1000,-0.035045
0.889,54.1000,-0.037462
0.905,54.1000,-0.037462
0.923,54.1000,-0.033837
0.938,54.1000,-0.037462
0.953,54.1000,-0.041087
0.969,54.1000,-0.041087
0.985,54.1000,-0.041087
1.001,54.1000,-0.035045
1.017,54.1000,-0.037462
1.033,54.1000,-0.039879
1.050,54.1000,-0.039879
1.065,54.1000,-0.042296
1.081,54.1000,-0.036253
1.097,54.1000,-0.039879
1.114,54.1000,-0.038670
1.129,54.1000,-0.038670
1.145,54.1000,-0.036253
1.161,54.1000,-0.038670
1.178,54.1000,-0.038670
1.193,54.1000,-0.037462
1.211,54.1000,-0.037462
1.225,54.1000,-0.039879
1.241,54.1000,-0.036253
1.257,54.1000,-0.036253
1.273,54.1000,-0.037462
1.289,54.1000,-0.036253
1.305,54.1000,-0.031420
1.322,54.1000,-0.036253
1.337,54.1000,-0.035045
1.354,54.1000,-0.032628
1.370,54.1000,-0.035045
1.385,54.1000,-0.031420
1.414,54.1000,-0.033837
1.430,54.1000,-0.036253
1.446,54.1000,-0.033837
1.462,54.1000,-0.035045
1.478,54.1000,-0.042296
1.494,54.1000,-0.033837
1.511,54.1000,-0.033837
1.526,54.1000,-0.035045
1.542,54.1000,-0.030211
1.558,54.1000,-0.036253
1.574,54.1000,-0.037462
1.590,54.1000,-0.038670
1.606,54.1000,-0.035045
1.622,54.1000,-0.032628
1.638,54.1000,-0.027794
1.655,54.1000,-0.029003
1.670,54.1000,-0.035045
1.686,54.1000,-0.032628
1.702,54.1000,-0.032628
1.721,54.1000,-0.030211
1.734,54.1000,-0.030211
1.750,54.1000,-0.035045
1.767,54.1000,-0.036253
1.783,54.1000,-0.033837
1.799,54.1000,-0.029003
1.814,54.1000,-0.037462
1.830,54.1000,-0.032628
1.846,54.1000,-0.029003
1.863,54.1000,-0.030211
1.879,54.1000,-0.030211
1.894,54.1000,-0.032628
1.910,54.1000,-0.030211
1.926,54.1000,-0.033837
1.942,54.1000,-0.036253
1.965,54.1000,-0.030211
1.981,54.1000,-0.030211
1.997,54.1000,-0.033837
2.013,54.1000,-0.032628
2.029,54.1000,-0.032628
2.045,54.1000,-0.030211
2.061,54.1000,-0.029003
2.076,54.1000,-0.032628
2.093,54.1000,-0.030211
2.109,54.1000,-0.030211
2.126,54.1000,-0.030211
2.140,54.1000,-0.029003
2.157,54.1000,-0.032628
2.173,54.1000,-0.030211
2.189,54.1000,-0.033837
2.205,54.1000,-0.033837
2.221,54.1000,-0.035045
2.236,54.1000,-0.035045
2.254,54.1000,-0.033837
2.269,54.1000,-0.031420
2.286,54.1000,-0.031420
2.301,54.1000,-0.031420
2.317,54.1000,-0.032628
2.334,54.1000,-0.031420
2.349,54.1000,-0.031420
2.365,54.1000,-0.033837
2.380,54.1000,-0.029003
2.397,54.1000,-0.030211
2.412,54.1000,-0.037462
2.428,54.1000,-0.037462
2.444,54.1000,-0.035045
2.460,54.1000,-0.035045
2.476,54.1000,-0.038670
2.492,54.1000,-0.035045
2.508,54.1000,-0.032628
2.524,54.1000,-0.035045
2.540,54.1000,-0.035045
2.556,54.1000,-0.030211
2.573,54.1000,-0.035045
2.588,54.1000,-0.036253
2.604,54.1000,-0.037462
2.628,54.1000,-0.026586
2.651,54.1000,-0.029003
2.669,54.1000,-0.032628
2.685,54.1000,-0.032628
2.700,54.1000,-0.032628
2.716,54.1000,-0.035045
2.733,54.1000,-0.033837
2.749,54.1000,-0.032628
2.765,54.1000,-0.032628
2.780,54.1000,-0.032628
2.798,54.1000,-0.031420
2.812,54.1000,-0.033837
2.828,54.1000,-0.030211
2.844,54.1000,-0.032628
2.861,54.1000,-0.024169
2.876,54.1000,-0.025377
2.893,54.1000,-0.025377
2.908,54.1000,-0.024169
2.926,54.1000,-0.030211
2.940,54.1000,-0.035045
2.956,54.1000,-0.027794
2.973,54.1000,-0.033837
2.989,54.1000,-0.033837
3.005,54.1000,-0.030211
3.020,54.1000,-0.026586
3.042,54.1000,-0.027794
3.058,54.1000,-0.032628
3.075,54.1000,-0.032628
3.090,54.1000,-0.030211
3.107,54.1000,-0.027794
3.122,54.1000,-0.035045
3.139,54.1000,-0.032628
3.154,54.1000,-0.033837
3.171,54.1000,-0.033837
3.187,54.1000,-0.030211
3.203,54.1000,-0.030211
3.218,54.1000,-0.032628
3.235,54.1000,-0.026586
3.251,54.1000,-0.027794
3.268,54.1000,-0.033837
3.282,54.1000,-0.030211
3.298,54.1000,-0.033837
3.314,54.1000,-0.030211
3.330,54.1000,-0.030211
3.346,54.1000,-0.031420
3.363,54.1000,-0.031420
3.378,54.1000,-0.027794
3.394,54.1000,-0.036253
3.410,54.1000,-0.031420
3.427,54.1000,-0.032628
3.442,54.1000,-0.029003
3.458,54.1000,-0.029003
3.477,54.1000,-0.030211
3.490,54.1000,-0.032628
3.506,54.1000,-0.026586
3.522,54.1000,-0.026586
3.539,54.1000,-0.036253
3.554,54.1000,-0.030211
3.570,54.1000,-0.029003
3.586,54.1000,-0.039879
3.610,54.1000,-0.033837
3.626,54.1000,-0.032628
3.642,54.1000,-0.027794
3.658,54.1000,-0.030211
3.673,54.1000,-0.029003
3.689,54.1000,-0.029003
3.706,54.1000,-0.022961
3.721,54.1000,-0.032628
3.739,54.1000,-0.026586
3.753,54.1000,-0.030211
3.770,54.1000,-0.031420
3.785,54.1000,-0.037462
3.801,54.1000,-0.027794
3.817,54.1000,-0.027794
3.834,54.1000,-0.032628
3.849,54.1000,-0.031420
3.866,54.1000,-0.033837
3.881,54.1000,-0.035045
3.897,54.1000,-0.033837
3.913,54.1000,-0.033837
3.929,54.1000,-0.033837
3.945,54.1000,-0.029003
3.964,54.1000,-0.027794
3.977,54.1000,-0.025377
3.995,54.1000,-0.025377
4.009,54.1000,-0.024169
4.025,54.1000,-0.030211
4.041,54.1000,-0.024169
4.057,54.1000,-0.022961
4.073,54.1000,-0.032628
4.089,54.1000,-0.031420
4.107,54.1000,-0.033837
4.122,54.1000,-0.030211
4.137,54.1000,-0.026586
4.152,54.1000,-0.029003
4.177,54.1000,-0.027794
4.192,54.1000,-0.033837
4.208,54.1000,-0.033837
4.224,54.1000,-0.033837
4.240,54.1000,-0.031420
4.257,54.1000,-0.032628
4.272,54.1000,-0.025377
4.287,54.1000,-0.022961
4.304,54.1000,-0.033837
4.320,54.1000,-0.031420
4.336,54.1000,-0.035045
4.352,54.1000,-0.033837
4.368,54.1000,-0.030211
4.384,54.1000,-0.029003
4.399,54.1000,-0.025377
4.416,54.1000,-0.026586
4.435,54.1000,-0.027794
4.447,54.1000,-0.029003
4.464,54.1000,-0.035045
4.480,54.1000,-0.031420
4.496,54.1000,-0.025377
4.511,54.1000,-0.030211
4.529,54.1000,-0.030211
4.543,54.1000,-0.026586
4.560,54.1000,-0.026586
4.576,54.1000,-0.032628
4.591,54.1000,-0.042296
4.607,54.1000,-0.037462
4.624,54.1000,-0.030211
4.640,54.1000,-0.030211
4.656,54.1000,-0.025377
4.671,54.1000,-0.027794
4.687,54.1000,-0.029003
4.703,54.1000,-0.036253
4.719,54.1000,-0.032628
4.744,54.1000,-0.031420
4.758,54.1000,-0.031420
4.775,54.1000,-0.029003
4.790,54.1000,-0.029003
4.807,54.1000,-0.031420
4.823,54.1000,-0.026586
4.838,54.1000,-0.032628
4.855,54.1000,-0.033837
4.871,54.1000,-0.029003
4.887,54.1000,-0.030211
4.902,54.1000,-0.025377
4.918,54.1000,-0.030211
4.935,54.1000,-0.031420
4.950,54.1000,-0.030211
4.966,54.1000,-0.027794
4.983,54.1000,-0.027794
4.999,54.1000,-0.030211
5.014,54.1000,-0.029003
5.030,54.1000,-0.027794
5.047,54.1000,-0.030211
5.063,54.1000,-0.027794
5.078,54.1000,-0.029003
5.094,54.1000,-0.026586
5.111,54.1000,-0.025377
5.127,54.1000,-0.024169
5.143,54.1000,-0.024169
5.158,54.1000,-0.030211
5.175,54.1000,-0.026586
5.190,54.1000,-0.026586
5.208,54.1000,-0.027794
5.222,54.1000,-0.033837
5.238,54.1000,-0.033837
5.255,54.1000,-0.030211
5.270,54.1000,-0.035045
5.293,54.1000,-0.032628
5.309,54.1000,-0.032628
5.325,54.1000,-0.032628
5.341,54.1000,-0.026586
5.359,54.1000,-0.026586
5.375,54.1000,-0.019335
5.390,54.1000,-0.019335
5.405,54.1000,-0.025377
5.422,54.1000,-0.031420
5.437,54.1000,-0.030211
5.456,54.1000,-0.031420
5.469,54.1000,-0.026586
5.486,54.1000,-0.021752
5.501,54.1000,-0.026586
5.518,54.1000,-0.025377
5.534,54.1000,-0.026586
5.557,54.1000,-0.026586
5.581,54.1000,-0.030211
5.598,54.1000,-0.030211
5.613,54.1000,-0.020544
5.629,54.1000,-0.020544
5.645,54.1000,-0.026586
5.662,54.1000,-0.033837
5.678,54.1000,-0.033837
5.693,54.1000,-0.030211
5.709,54.1000,-0.029003
5.726,54.1000,-0.032628
5.741,54.1000,-0.024169
5.757,54.1000,-0.025377
5.773,54.1000,-0.027794
5.789,54.1000,-0.027794
5.805,54.1000,-0.029003
5.821,54.1000,-0.026586
5.851,54.1000,-0.031420
5.875,54.1000,-0.031420
5.891,54.1000,-0.029003
5.907,54.1000,-0.029003
5.917,54.1000,-0.032628
5.931,54.1000,-0.032628
5.946,54.1000,-0.030211
5.965,54.1000,-0.026586
5.978,54.1000,-0.026586
5.994,54.1000,-0.027794
6.010,54.1000,-0.026586
6.026,54.1000,-0.025377
6.042,54.1000,-0.029003
6.058,54.1000,-0.029003
6.074,54.1000,-0.027794
6.090,54.1000,-0.029003
6.108,54.1000,-0.027794
6.122,54.1000,-0.029003
6.138,54.1000,-0.030211
6.154,54.1000,-0.032628
6.170,54.1000,-0.031420
6.186,54.1000,-0.029003
6.202,54.1000,-0.025377
6.218,54.1000,-0.032628
6.237,54.1000,-0.031420
6.253,54.1000,-0.031420
6.267,54.1000,-0.030211
6.282,54.1000,-0.033837
6.298,54.1000,-0.029003
6.315,54.1000,-0.029003
6.331,54.1000,-0.030211
6.346,54.1000,-0.021752
6.362,54.1000,-0.031420
6.378,54.1000,-0.031420
6.394,54.1000,-0.026586
6.417,54.1000,-0.024169
6.433,54.1000,-0.033837
6.449,54.1000,-0.030211
6.465,54.1000,-0.025377
6.481,54.1000,-0.029003
6.497,54.1000,-0.029003
6.513,54.1000,-0.021752
6.529,54.1000,-0.024169
6.548,54.1000,-0.021752
6.561,54.1000,-0.022961
6.577,54.1000,-0.025377
6.593,54.1000,-0.025377
6.609,54.1000,-0.027794
6.625,54.1000,-0.032628
6.640,54.1000,-0.033837
6.657,54.1000,-0.030211
6.673,54.1000,-0.030211
6.689,54.1000,-0.030211
6.704,54.1000,-0.022961
6.722,54.1000,-0.024169
6.737,54.1000,-0.025377
6.752,54.1000,-0.024169
6.768,54.1000,-0.029003
6.790,54.1000,-0.022961
6.803,54.1000,-0.029003
6.817,54.1000,-0.022961
6.832,54.1000,-0.025377
6.850,54.1000,-0.035045
6.865,54.1000,-0.032628
6.880,54.1000,-0.032628
6.896,54.1000,-0.026586
6.913,54.1000,-0.025377
6.929,54.1000,-0.025377
6.946,54.1000,-0.027794
6.973,54.1000,-0.031420
6.989,54.1000,-0.027794
7.004,54.1000,-0.031420
7.020,54.1000,-0.031420
7.036,54.1000,-0.029003
7.053,54.1000,-0.031420
7.069,54.1000,-0.030211
7.084,54.1000,-0.021752
7.101,54.1000,-0.021752
7.117,54.1000,-0.021752
7.133,54.1000,-0.022961
7.148,54.1000,-0.024169
7.165,54.1000,-0.031420
7.181,54.1000,-0.031420
7.196,54.1000,-0.026586
7.212,54.1000,-0.025377
7.229,54.1000,-0.027794
7.245,54.1000,-0.030211
7.260,54.1000,-0.030211
7.276,54.1000,-0.025377
7.293,54.1000,-0.029003
7.309,54.1000,-0.024169
7.325,54.1000,-0.036253
7.341,54.1000,-0.033837
7.357,54.1000,-0.029003
7.372,54.1000,-0.029003
7.389,54.1000,-0.033837
7.405,54.1000,-0.027794
7.420,54.1000,-0.026586
7.436,54.1000,-0.030211
7.453,54.1000,-0.027794
7.469,54.1000,-0.027794
7.485,54.1000,-0.027794
7.500,54.1000,-0.031420
7.516,54.1000,-0.030211
7.532,54.1000,-0.027794
7.548,54.1000,-0.030211
7.564,54.1000,-0.025377
7.580,54.1000,-0.025377
7.596,54.1000,-0.026586
7.612,54.1000,-0.024169
7.628,54.1000,-0.024169
7.644,54.1000,-0.027794
7.660,54.1000,-0.022961
7.676,54.1000,-0.029003
7.695,54.1000,-0.031420
7.708,54.1000,-0.029003
7.724,54.1000,-0.026586
7.740,54.1000,-0.026586
7.758,54.1000,-0.025377
7.772,54.1000,-0.032628
7.789,54.1000,-0.029003
7.804,54.1000,-0.033837
7.821,54.1000,-0.033837
7.837,54.1000,-0.029003
7.852,54.1000,-0.026586
7.868,54.1000,-0.026586
7.885,54.1000,-0.025377
7.900,54.1000,-0.025377
7.917,54.1000,-0.026586
7.932,54.1000,-0.030211
7.948,54.1000,-0.030211
7.964,54.1000,-0.022961
7.982,54.1000,-0.022961
7.996,54.1000,-0.025377
8.012,54.1000,-0.026586
8.028,54.1000,-0.029003
8.044,54.1000,-0.030211
8.068,54.1000,-0.026586
8.083,54.1000,-0.026586
8.099,54.1000,-0.026586
8.115,54.1000,-0.016918
8.132,54.1000,-0.037462
8.148,54.1000,-0.037462
8.164,54.1000,-0.026586
8.179,54.1000,-0.026586
8.197,54.1000,-0.031420
8.212,54.1000,-0.031420
8.228,54.1000,-0.029003
8.243,54.1000,-0.030211
8.259,54.1000,-0.030211
8.275,54.1000,-0.029003
8.292,54.1000,-0.029003
8.307,54.1000,-0.025377
8.323,54.1000,-0.033837
8.338,54.1000,-0.032628
8.354,54.1000,-0.022961
8.379,54.1000,-0.022961
8.391,54.1000,-0.030211
8.403,54.1000,-0.031420
8.419,54.1000,-0.033837
8.435,54.1000,-0.025377
8.451,54.1000,-0.025377
8.467,54.1000,-0.020544
8.483,54.1000,-0.020544
8.502,54.1000,-0.027794
8.515,54.1000,-0.025377
8.531,54.1000,-0.030211
8.547,54.1000,-0.033837
8.564,54.1000,-0.030211
8.579,54.1000,-0.025377
8.595,54.1000,-0.020544
8.624,54.1000,-0.029003
8.639,54.1000,-0.026586
8.655,54.1000,-0.026586
8.672,54.1000,-0.029003
8.688,54.1000,-0.029003
8.704,54.1000,-0.029003
8.721,54.1000,-0.029003
8.735,54.1000,-0.026586
8.752,54.1000,-0.027794
8.767,54.1000,-0.029003
8.783,54.1000,-0.027794
8.800,54.1000,-0.026586
8.816,54.1000,-0.024169
8.831,54.1000,-0.026586
8.847,54.1000,-0.021752
8.865,54.1000,-0.021752
8.880,54.1000,-0.026586
8.897,54.1000,-0.029003
8.911,54.1000,-0.022961
8.928,54.1000,-0.029003
8.945,54.1000,-0.022961
8.959,54.1000,-0.021752
8.976,54.1000,-0.021752
8.994,54.1000,-0.022961
9.007,54.1000,-0.022961
9.024,54.1000,-0.025377
9.039,54.1000,-0.025377
9.058,54.1000,-0.022961
9.072,54.1000,-0.021752
9.087,54.1000,-0.021752
9.103,54.1000,-0.024169
9.121,54.1000,-0.025377
9.135,54.1000,-0.024169
9.153,54.1000,-0.025377
9.176,54.1000,-0.025377
9.192,54.1000,-0.018127
9.209,54.1000,-0.020544
9.224,54.1000,-0.029003
9.242,54.1000,-0.031420
9.256,54.1000,-0.024169
9.273,54.1000,-0.027794
9.289,54.1000,-0.027794
9.305,54.1000,-0.021752
9.321,54.1000,-0.024169
9.336,54.1000,-0.025377
9.353,54.1000,-0.022961
9.369,54.1000,-0.021752
9.385,54.1000,-0.026586
9.400,54.1000,-0.026586
9.416,54.1000,-0.027794
9.432,54.1000,-0.022961
9.448,54.1000,-0.027794
9.465,54.1000,-0.031420
9.480,54.1000,-0.026586
9.496,54.1000,-0.026586
9.512,54.1000,-0.026586
9.529,54.1000,-0.026586
9.545,54.1000,-0.026586
9.562,54.1000,-0.020544
9.576,54.1000,-0.027794
9.593,54.1000,-0.026586
9.609,54.1000,-0.025377
9.625,54.1000,-0.026586
9.640,54.1000,-0.026586
9.657,54.1000,-0.026586
9.672,54.1000,-0.022961
9.689,54.1000,-0.029003
9.718,54.1000,-0.029003
9.734,54.1000,-0.026586
9.750,54.1000,-0.026586
9.766,54.1000,-0.025377
9.783,54.1000,-0.026586
9.799,54.1000,-0.029003
9.814,54.1000,-0.027794
9.830,54.1000,-0.029003
9.847,54.1000,-0.020544
9.863,54.1000,-0.021752
9.878,54.1000,-0.021752
9.894,54.1000,-0.026586
9.912,54.1000,-0.026586
9.926,54.1000,-0.027794
9.943,54.1000,-0.030211
9.959,54.1000,-0.030211
9.975,54.1000,-0.026586
9.991,54.1000,-0.027794
10.006,54.1000,-0.029003
10.022,54.1000,-0.026586
10.038,54.1000,-0.024169
10.054,54.1000,-0.025377
10.070,54.1000,-0.025377
10.087,54.1000,-0.029003
10.102,54.1000,-0.025377
10.118,54.1000,-0.024169
10.134,54.1000,-0.025377
10.150,54.1000,-0.029003
10.166,54.1000,-0.022961
10.182,54.1000,-0.029003
10.199,54.1000,-0.029003
10.215,54.1000,-0.024169
10.241,54.1000,-0.026586
10.258,54.1000,-0.025377
10.274,54.1000,-0.027794
10.290,54.1000,-0.027794
10.307,54.1000,-0.032628
10.323,54.1000,-0.024169
10.338,54.1000,-0.024169
10.354,54.1000,-0.027794
10.370,54.1000,-0.027794
10.386,54.1000,-0.021752
10.404,54.1000,-0.024169
10.418,54.1000,-0.025377
10.435,54.1000,-0.030211
10.450,54.1000,-0.030211
10.467,54.1000,-0.029003
10.482,54.1000,-0.027794
10.497,54.1000,-0.025377
10.514,54.1000,-0.025377
10.530,54.1000,-0.022961
10.546,54.1000,-0.027794
10.562,54.1000,-0.026586
10.578,54.1000,-0.022961
10.594,54.1000,-0.024169
10.613,54.1000,-0.026586
10.627,54.1000,-0.024169
10.642,54.1000,-0.027794
10.658,54.1000,-0.032628
10.675,54.1000,-0.029003
10.689,54.1000,-0.026586
10.706,54.1000,-0.030211
10.723,54.1000,-0.026586
10.737,54.1000,-0.019335
10.754,54.1000,-0.024169
10.769,54.1000,-0.024169
10.786,54.1000,-0.025377
10.801,54.1000,-0.027794
10.818,54.1000,-0.027794
10.833,54.1000,-0.027794
10.850,54.1000,-0.027794
10.865,54.1000,-0.024169
10.883,54.1000,-0.025377
10.899,54.1000,-0.025377
10.916,54.1000,-0.031420
10.929,54.1000,-0.027794
10.946,54.1000,-0.025377
10.961,54.1000,-0.020544
10.981,54.1000,-0.020544
10.993,54.1000,-0.029003
11.009,54.1000,-0.030211
11.025,54.1000,-0.029003
11.044,54.1000,-0.020544
11.057,54.1000,-0.021752
11.073,54.1000,-0.024169
