Elapsed Time (s),Position (mm),Force (N)
-0.013,77.4094,-0.048172
0.018,77.4094,-0.048172
0.050,77.4094,-0.048172
0.081,77.4094,-0.048172
0.112,77.4094,-0.048172
0.144,77.4094,-0.048172
0.174,77.4094,-0.048172
0.206,77.4094,-0.045320
0.238,77.4094,-0.045320
0.269,77.4094,-0.045320
0.300,77.4094,-0.045320
0.331,77.4094,-0.045320
0.364,77.4094,-0.045320
0.394,77.4094,-0.045320
0.425,77.4094,-0.045320
0.456,77.4094,-0.045320
0.487,77.4094,-0.043278
0.518,77.4094,-0.043278
0.549,77.4094,-0.043278
0.588,77.4094,-0.043278
0.625,77.4094,-0.043278
0.657,77.4094,-0.043278
0.688,77.4094,-0.043278
0.720,77.4094,-0.041735
0.753,77.4094,-0.041735
0.782,77.4094,-0.041735
0.813,77.4094,-0.041735
0.844,77.4094,-0.041735
0.876,77.4094,-0.041735
0.907,77.4094,-0.041735
0.938,77.4094,-0.041735
0.968,77.4094,-0.041735
0.999,77.4094,-0.040446
1.030,77.4094,-0.040446
1.061,77.4094,-0.040446
1.093,77.4094,-0.040446
1.124,77.4094,-0.040446
1.156,77.4094,-0.040446
1.186,77.4094,-0.040446
1.216,77.4094,-0.039392
1.246,77.4094,-0.039392
1.277,77.4094,-0.039392
1.308,77.4094,-0.039392
1.340,77.4094,-0.039392
1.372,77.4094,-0.039392
1.403,77.4094,-0.039392
1.434,77.4094,-0.039392
1.464,77.4094,-0.038526
1.497,77.4094,-0.038526
1.528,77.4094,-0.038526
1.561,77.4094,-0.038526
1.590,77.4094,-0.038526
1.621,77.4094,-0.038526
1.652,77.4094,-0.038526
1.683,77.4094,-0.038526
1.714,77.4094,-0.037717
1.745,77.4094,-0.037717
1.776,77.4094,-0.037717
1.807,77.4094,-0.037717
1.838,77.4094,-0.037717
1.870,77.4094,-0.037717
1.899,77.4094,-0.037717
1.929,77.4094,-0.037717
1.961,77.4094,-0.037020
1.991,77.4094,-0.037020
2.022,77.4094,-0.037020
2.054,77.4094,-0.037020
2.084,77.4094,-0.037020
2.114,77.4094,-0.037020
2.145,77.4094,-0.037020
2.176,77.4094,-0.037020
2.207,77.4094,-0.037020
2.237,77.4094,-0.036362
2.269,77.4094,-0.036362
2.299,77.4094,-0.036362
2.330,77.4094,-0.036362
2.361,77.4094,-0.036362
2.391,77.4094,-0.036362
2.422,77.4094,-0.036362
2.453,77.4094,-0.036362
2.483,77.4094,-0.035825
2.515,77.4094,-0.035825
2.546,77.4094,-0.035825
2.577,77.4094,-0.035825
2.608,77.4094,-0.035825
2.639,77.4094,-0.035825
2.669,77.4094,-0.035825
2.701,77.4094,-0.035825
2.731,77.4094,-0.035327
2.763,77.4094,-0.035327
2.794,77.4094,-0.035327
2.824,77.4094,-0.035327
2.856,77.4094,-0.035327
2.887,77.4094,-0.035327
2.918,77.4094,-0.035327
2.949,77.4094,-0.034818
2.980,77.4094,-0.034818
3.010,77.4094,-0.034818
3.041,77.4094,-0.034818
3.072,77.4094,-0.034818
3.104,77.4094,-0.034818
3.135,77.4094,-0.034818
3.166,77.4094,-0.034818
3.197,77.4094,-0.034818
3.228,77.4094,-0.034395
3.260,77.4094,-0.034395
3.292,77.4094,-0.034395
3.322,77.4094,-0.034395
3.353,77.4094,-0.034395
3.384,77.4094,-0.034395
3.416,77.4094,-0.034395
3.447,77.4094,-0.034000
3.478,77.4094,-0.034000
3.509,77.4094,-0.034000
3.540,77.4094,-0.034000
3.571,77.4094,-0.034000
3.604,77.4094,-0.034000
3.634,77.4094,-0.034000
3.664,77.4094,-0.034000
3.695,77.4094,-0.033604
3.727,77.4094,-0.033604
3.757,77.4094,-0.033604
3.788,77.4094,-0.033604
3.819,77.4094,-0.033604
3.850,77.4094,-0.033604
3.880,77.4094,-0.033604
3.911,77.4094,-0.033604
3.942,77.4094,-0.033153
3.974,77.4094,-0.033153
4.005,77.4094,-0.033153
4.035,77.4094,-0.033153
4.066,77.4094,-0.033153
4.097,77.4090,-0.033153
4.128,77.4079,-0.033153
4.159,77.4059,-0.033153
4.190,77.4034,-0.032767
4.221,77.4001,-0.032767
4.252,77.3958,-0.032767
4.283,77.3912,-0.032767
4.315,77.3854,-0.032767
4.347,77.3790,-0.032767
4.379,77.3718,-0.032767
4.410,77.3643,-0.032767
4.440,77.3559,-0.032767
4.471,77.3468,-0.029774
4.502,77.3367,-0.029774
4.533,77.3264,-0.029774
4.565,77.3146,-0.029774
4.596,77.3024,-0.029774
4.628,77.2889,-0.029774
4.658,77.2757,-0.029774
4.694,77.2592,-0.029774
4.721,77.2459,-0.020402
4.752,77.2303,-0.020402
4.782,77.2143,-0.020402
4.813,77.1969,-0.020402
4.845,77.1784,-0.020402
4.875,77.1602,-0.020402
4.907,77.1408,-0.020402
4.936,77.1210,-0.020402
4.967,77.1005,-0.006390
4.998,77.0793,-0.006390
5.029,77.0569,-0.006390
5.060,77.0336,-0.006390
5.091,77.0106,-0.006390
5.123,76.9856,-0.006390
5.154,76.9598,-0.006390
5.186,76.9336,0.007359
5.216,76.9071,0.007359
5.248,76.8789,0.007359
5.279,76.8511,0.007359
5.310,76.8223,0.007359
5.341,76.7922,0.007359
5.372,76.7617,0.007359
5.402,76.7311,0.007359
5.433,76.7002,0.007359
5.464,76.6674,0.017089
5.495,76.6351,0.017089
5.526,76.5996,0.017089
5.557,76.5666,0.017089
5.588,76.5302,0.017089
5.619,76.4952,0.017089
5.651,76.4547,0.017089
5.680,76.4210,0.017089
5.711,76.3829,0.022717
5.742,76.3437,0.022717
5.778,76.2971,0.022717
5.804,76.2631,0.022717
5.835,76.2227,0.022717
5.865,76.1816,0.022717
5.896,76.1392,0.022717
5.927,76.0959,0.022717
5.959,76.0512,0.022717
5.990,76.0058,0.027996
6.022,75.9593,0.027996
6.052,75.9138,0.027996
6.083,75.8664,0.027996
6.114,75.8206,0.027996
6.146,75.7727,0.027996
6.176,75.7276,0.027996
6.207,75.6808,0.027996
6.238,75.6343,0.034442
6.270,75.5870,0.034442
6.300,75.5412,0.034442
6.331,75.4941,0.034442
6.362,75.4488,0.034442
6.393,75.4017,0.034442
6.424,75.3556,0.034442
6.456,75.3074,0.034442
6.487,75.2611,0.038573
6.518,75.2150,0.038573
6.549,75.1685,0.038573
6.580,75.1220,0.038573
6.611,75.0755,0.038573
6.641,75.0302,0.038573
6.673,74.9833,0.038573
6.704,74.9355,0.038573
6.735,74.8902,0.024448
6.765,74.8439,0.024448
6.797,74.7966,0.024448
6.828,74.7497,0.024448
6.859,74.7029,0.024448
6.891,74.6544,0.024448
6.922,74.6078,0.024448
6.954,74.5589,0.024448
6.985,74.5151,0.024448
7.015,74.4685,0.007839
7.045,74.4239,0.007839
7.076,74.3775,0.007839
7.107,74.3317,0.007839
7.137,74.2862,0.007839
7.168,74.2387,0.007839
7.200,74.1924,0.007839
7.230,74.1456,0.005929
7.262,74.0985,0.005929
7.293,74.0520,0.005929
7.323,74.0063,0.005929
7.355,73.9593,0.005929
7.386,73.9133,0.005929
7.417,73.8660,0.005929
7.448,73.8195,0.005674
7.480,73.7719,0.005674
7.511,73.7282,0.005674
7.543,73.6828,0.005674
7.574,73.6382,0.005674
7.606,73.5940,0.005674
7.637,73.5522,0.005674
7.666,73.5130,0.005674
7.697,73.4733,0.005674
7.728,73.4333,0.005562
7.759,73.3942,0.005562
7.789,73.3566,0.005562
7.820,73.3194,0.005562
7.850,73.2828,0.005562
7.882,73.2465,0.005562
7.913,73.2103,0.005562
7.944,73.1752,0.005562
7.974,73.1422,0.005467
8.006,73.1087,0.005467
8.036,73.0755,0.005467
8.068,73.0439,0.005467
8.099,73.0127,0.005467
8.137,72.9749,0.005467
8.176,72.9379,0.005467
8.207,72.9095,0.005430
8.238,72.8810,0.005430
8.269,72.8540,0.005430
8.300,72.8274,0.005430
8.332,72.8010,0.005430
8.362,72.7766,0.005430
8.394,72.7519,0.005430
8.426,72.7280,0.005430
8.456,72.7054,0.005430
8.488,72.6827,0.005355
8.519,72.6615,0.005355
