Elapsed Time (s),Position (mm),Force (N)
-0.026,75.4094,-0.080148
0.000,75.4094,-0.080148
0.036,75.4094,-0.080148
0.066,75.4094,-0.080148
0.096,75.4094,-0.077203
0.129,75.4094,-0.077203
0.159,75.4094,-0.077203
0.190,75.4094,-0.077203
0.221,75.4094,-0.077203
0.253,75.4094,-0.077203
0.285,75.4094,-0.077203
0.316,75.4094,-0.071801
0.347,75.4094,-0.071801
0.380,75.4094,-0.071801
0.411,75.4094,-0.071801
0.440,75.4094,-0.071801
0.471,75.4094,-0.071801
0.501,75.4094,-0.071801
0.533,75.4094,-0.071801
0.563,75.4094,-0.068131
0.594,75.4094,-0.068131
0.625,75.4094,-0.068131
0.656,75.4094,-0.068131
0.687,75.4094,-0.068131
0.717,75.4094,-0.068131
0.749,75.4094,-0.068131
0.780,75.4094,-0.068131
0.811,75.4094,-0.065421
0.842,75.4094,-0.065421
0.874,75.4094,-0.065421
0.905,75.4094,-0.065421
0.936,75.4094,-0.065421
0.967,75.4094,-0.065421
0.998,75.4094,-0.065421
1.029,75.4094,-0.065421
1.060,75.4094,-0.065421
1.091,75.4094,-0.063332
1.121,75.4094,-0.063332
1.153,75.4094,-0.063332
1.184,75.4094,-0.063332
1.215,75.4094,-0.063332
1.246,75.4094,-0.063332
1.278,75.4094,-0.063332
1.309,75.4094,-0.061619
1.340,75.4094,-0.061619
1.372,75.4094,-0.061619
1.402,75.4094,-0.061619
1.432,75.4094,-0.061619
1.464,75.4094,-0.061619
1.494,75.4094,-0.061619
1.525,75.4094,-0.061619
1.557,75.4094,-0.060170
1.588,75.4094,-0.060170
1.620,75.4094,-0.060170
1.651,75.4094,-0.060170
1.682,75.4094,-0.060170
1.713,75.4094,-0.060170
1.744,75.4094,-0.060170
1.774,75.4094,-0.060170
1.806,75.4094,-0.058843
1.836,75.4094,-0.058843
1.867,75.4094,-0.058843
1.898,75.4094,-0.058843
1.929,75.4094,-0.058843
1.960,75.4094,-0.058843
1.991,75.4094,-0.058843
2.021,75.4094,-0.058843
2.053,75.4094,-0.057657
2.084,75.4094,-0.057657
2.115,75.4094,-0.057657
2.147,75.4094,-0.057657
2.177,75.4094,-0.057657
2.209,75.4094,-0.057657
2.243,75.4094,-0.057657
2.270,75.4094,-0.057657
2.301,75.4094,-0.056716
2.332,75.4094,-0.056716
2.366,75.4094,-0.056716
2.393,75.4094,-0.056716
2.425,75.4094,-0.056716
2.456,75.4094,-0.056716
2.487,75.4094,-0.056716
2.517,75.4094,-0.056716
2.547,75.4094,-0.055898
2.578,75.4094,-0.055898
2.609,75.4094,-0.055898
2.640,75.4094,-0.055898
2.670,75.4094,-0.055898
2.701,75.4094,-0.055898
2.732,75.4094,-0.055898
2.764,75.4094,-0.055898
2.795,75.4094,-0.055145
2.826,75.4094,-0.055145
2.857,75.4094,-0.055145
2.888,75.4094,-0.055145
2.919,75.4094,-0.055145
2.949,75.4094,-0.055145
2.980,75.4094,-0.055145
3.011,75.4094,-0.055145
3.043,75.4094,-0.054411
3.073,75.4094,-0.054411
3.105,75.4094,-0.054411
3.136,75.4094,-0.054411
3.168,75.4094,-0.054411
3.199,75.4094,-0.054411
3.231,75.4094,-0.054411
3.261,75.4094,-0.054411
3.291,75.4094,-0.053752
3.322,75.4094,-0.053752
3.354,75.4094,-0.053752
3.384,75.4094,-0.053752
3.416,75.4094,-0.053752
3.447,75.4094,-0.053752
3.478,75.4094,-0.053752
3.508,75.4094,-0.053752
3.540,75.4094,-0.053159
3.571,75.4094,-0.053159
3.602,75.4094,-0.053159
3.633,75.4094,-0.053159
3.664,75.4094,-0.053159
3.695,75.4094,-0.053159
3.726,75.4094,-0.053159
3.758,75.4094,-0.053159
3.790,75.4094,-0.053159
3.821,75.4094,-0.052538
3.852,75.4094,-0.052538
3.883,75.4094,-0.052538
3.914,75.4094,-0.052538
3.944,75.4094,-0.052538
3.977,75.4094,-0.052538
4.007,75.4094,-0.052538
4.038,75.4094,-0.052538
4.068,75.4094,-0.051936
4.099,75.4089,-0.051936
4.129,75.4077,-0.051936
4.161,75.4058,-0.051936
4.192,75.4031,-0.051936
4.223,75.3998,-0.051936
4.254,75.3957,-0.051936
4.284,75.3909,-0.051936
4.315,75.3854,-0.051936
4.346,75.3790,-0.051145
4.378,75.3720,-0.051145
4.409,75.3641,-0.051145
4.440,75.3558,-0.051145
4.471,75.3466,-0.051145
4.502,75.3367,-0.051145
4.533,75.3260,-0.051145
4.563,75.3147,-0.043354
4.594,75.3028,-0.043354
4.625,75.2902,-0.043354
4.656,75.2766,-0.043354
4.687,75.2625,-0.043354
4.718,75.2471,-0.043354
4.749,75.2315,-0.043354
4.779,75.2156,-0.043354
4.810,75.1986,-0.026453
4.841,75.1809,-0.026453
4.872,75.1618,-0.026453
4.904,75.1421,-0.026453
4.935,75.1222,-0.026453
4.965,75.1015,-0.026453
4.996,75.0802,-0.026453
5.027,75.0575,-0.026453
5.058,75.0349,-0.007425
5.089,75.0111,-0.007425
5.120,74.9868,-0.007425
5.152,74.9610,-0.007425
5.182,74.9358,-0.007425
5.213,74.9090,-0.007425
5.245,74.8814,-0.007425
5.275,74.8531,-0.007425
5.307,74.8250,0.009759
5.338,74.7948,0.009759
5.368,74.7652,0.009759
5.399,74.7342,0.009759
5.430,74.7030,0.009759
5.461,74.6708,0.009759
5.495,74.6336,0.009759
5.520,74.6064,0.009759
5.554,74.5685,0.021776
5.585,74.5336,0.021776
5.618,74.4949,0.021776
5.647,74.4601,0.021776
5.678,74.4220,0.021776
5.710,74.3827,0.021776
5.741,74.3446,0.021776
5.771,74.3050,0.021776
5.803,74.2634,0.028664
5.834,74.2224,0.028664
5.866,74.1802,0.028664
5.897,74.1376,0.028664
5.928,74.0943,0.028664
5.959,74.0496,0.028664
5.989,74.0050,0.028664
6.020,73.9599,0.028664
6.051,73.9147,0.028664
6.082,73.8672,0.034188
6.114,73.8202,0.034188
6.143,73.7761,0.034188
6.174,73.7291,0.034188
6.206,73.6817,0.034188
6.236,73.6364,0.034188
6.267,73.5901,0.034188
6.297,73.5445,0.034188
6.328,73.4985,0.039392
6.359,73.4513,0.039392
6.390,73.4065,0.039392
6.420,73.3600,0.039392
6.452,73.3136,0.039392
6.483,73.2659,0.039392
6.513,73.2213,0.039392
6.545,73.1742,0.039392
6.575,73.1287,0.042140
6.608,73.0796,0.042140
6.638,73.0345,0.042140
6.670,72.9862,0.042140
6.700,72.9408,0.042140
6.733,72.8924,0.042140
6.763,72.8470,0.042140
6.795,72.7990,0.042140
6.826,72.7525,0.032118
6.857,72.7049,0.032118
6.888,72.6593,0.032118
6.919,72.6129,0.032118
6.950,72.5651,0.032118
6.980,72.5208,0.032118
7.011,72.4750,0.032118
7.041,72.4291,0.032118
7.073,72.3821,0.032118
7.103,72.3363,0.014596
7.134,72.2909,0.014596
7.164,72.2439,0.014596
7.195,72.1983,0.014596
7.227,72.1508,0.014596
7.257,72.1051,0.014596
7.288,72.0591,0.014596
7.319,72.0125,0.007142
7.352,71.9624,0.007142
7.382,71.9188,0.007142
7.413,71.8721,0.007142
7.444,71.8258,0.007142
7.476,71.7768,0.007142
7.506,71.7333,0.007142
7.537,71.6894,0.007142
7.568,71.6466,0.006616
7.599,71.6038,0.006616
7.630,71.5616,0.006616
7.661,71.5191,0.006616
7.692,71.4792,0.006616
7.723,71.4390,0.006616
7.754,71.3999,0.006616
7.785,71.3609,0.006616
7.815,71.3249,0.006371
7.847,71.2854,0.006371
7.877,71.2511,0.006371
7.908,71.2144,0.006371
7.939,71.1798,0.006371
7.970,71.1462,0.006371
8.001,71.1123,0.006371
8.033,71.0789,0.006371
8.063,71.0473,0.006201
8.094,71.0164,0.006201
8.125,70.9864,0.006201
8.160,70.9521,0.006201
8.187,70.9275,0.006201
8.218,70.8985,0.006201
8.250,70.8705,0.006201
8.279,70.8445,0.006201
8.309,70.8196,0.006089
8.340,70.7938,0.006089
8.372,70.7689,0.006089
8.403,70.7438,0.006089
8.435,70.7206,0.006089
8.466,70.6977,0.006089
8.496,70.6766,0.006089
8.530,70.6539,0.006089
8.560,70.6342,0.005985
8.590,70.6149,0.005985
8.625,70.5936,0.005985
8.653,70.5771,0.005985
8.687,70.5578,0.005985
8.715,70.5430,0.005985
8.746,70.5265,0.005985
8.778,70.5114,0.005985
8.810,70.4963,0.005938
8.840,70.4830,0.005938
8.872,70.4694,0.005938
8.904,70.4570,0.005938
8.934,70.4456,0.005938
8.965,70.4349,0.005938
8.996,70.4248,0.005938
9.028,70.4153,0.005910
9.058,70.4069,0.005910
9.089,70.3987,0.005910
9.121,70.3914,0.005910
9.151,70.3850,0.005910
9.182,70.3792,0.005910
9.213,70.3744,0.005910
9.244,70.3700,0.005910
9.275,70.3664,0.005910
9.307,70.3635,0.005816
9.339,70.3613,0.005816
9.370,70.3600,0.005816
9.402,70.3594,0.005816
9.432,70.3594,0.005816
9.463,70.3594,0.005816
9.495,70.3594,0.005816
9.525,70.3594,0.005816
9.556,70.3595,0.005769
9.588,70.3604,0.005769
9.619,70.3618,0.005769
9.650,70.3641,0.005769
9.682,70.3672,0.005769
9.711,70.3708,0.005769
9.742,70.3752,0.005769
9.773,70.3803,0.005769
9.803,70.3860,0.005769
9.835,70.3927,0.005684
9.866,70.4000,0.005684
9.895,70.4079,0.005684
9.926,70.4164,0.005684
9.957,70.4258,0.005684
9.988,70.4359,0.005684
10.019,70.4470,0.005684
