Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
148,0.0373,0.0445,2.3884,0.4978,2.8862,2.0445,-0.0479
149,0.0393,0.0459,2.4011,0.7138,3.1149,2.0454,-0.0516
150,0.0419,0.0480,2.4805,0.5253,3.0058,2.1428,-0.0522
151,0.0404,0.0465,2.4486,0.7128,3.1614,2.1163,-0.0547
152,0.0412,0.0478,2.5409,0.4664,3.0073,2.2433,-0.0544
153,0.0417,0.0479,2.4456,0.5226,2.9682,2.1370,-0.0590
154,0.0417,0.0495,2.3312,0.7774,3.1087,1.9704,-0.0608
155,0.0425,0.0491,2.5033,0.4967,2.9999,2.2038,-0.0611
156,0.0417,0.0496,2.4491,0.7444,3.1935,2.1213,-0.0610
157,0.0415,0.0500,2.4200,0.7428,3.1628,2.0748,-0.0665
158,0.0434,0.0518,2.5774,0.5273,3.1047,2.3111,-0.0679
159,0.0474,0.0562,2.4664,0.7740,3.2404,2.1451,-0.0707
160,0.0430,0.0509,2.5413,0.4954,3.0366,2.2791,-0.0718
161,0.0470,0.0568,2.5188,0.7469,3.2657,2.2406,-0.0749
162,0.0428,0.0520,2.5112,0.7738,3.2849,2.2265,-0.0750
163,0.0419,0.0531,2.6921,0.4656,3.1577,2.4517,-0.0754
164,0.0415,0.0513,2.5690,0.5271,3.0961,2.2698,-0.0759
165,0.0416,0.0516,2.5409,0.7439,3.2848,2.2273,-0.0751
166,0.0413,0.0508,2.6000,0.5246,3.1246,2.3682,-0.0761
167,0.0422,0.0539,2.6887,0.4976,3.1863,2.4498,-0.0764
168,0.0422,0.0542,2.4638,0.8049,3.2687,2.1219,-0.0768
169,0.0419,0.0510,2.5658,0.7439,3.3097,2.2851,-0.0772
170,0.0422,0.0539,2.4427,0.7408,3.1835,2.1008,-0.0772
171,0.0426,0.0520,2.5741,0.5274,3.1015,2.3295,-0.0777
172,0.0412,0.0525,2.4204,0.7409,3.1613,2.1083,-0.0774
173,0.0429,0.0533,2.5988,0.4960,3.0948,2.3707,-0.0773
174,0.0428,0.0533,2.6724,0.5085,3.1809,2.4488,-0.0728
175,0.0427,0.0530,2.5425,0.7681,3.3106,2.2747,-0.0782
176,0.0426,0.0529,2.5113,0.7763,3.2875,2.2312,-0.0780
177,0.0423,0.0537,2.4318,0.7403,3.1721,2.0992,-0.0770
178,0.0432,0.0557,2.6980,0.5286,3.2266,2.5008,-0.0774
179,0.0424,0.0529,2.5777,0.7389,3.3166,2.3269,-0.0737
180,0.0421,0.0532,2.5077,0.7765,3.2843,2.2117,-0.0752
181,0.0421,0.0535,2.5682,0.7439,3.3122,2.2807,-0.0795
182,0.0430,0.0554,2.6303,0.7459,3.3762,2.3659,-0.0754
183,0.0422,0.0533,2.6358,0.5274,3.1632,2.4134,-0.0772
184,0.0444,0.0555,2.6353,0.7426,3.3780,2.3757,-0.0806
185,0.0427,0.0533,2.5744,0.7462,3.3206,2.3197,-0.0812
186,0.0422,0.0527,2.5439,0.7617,3.3056,2.2902,-0.0805
187,0.0434,0.0553,2.6663,0.4974,3.1637,2.4338,-0.0786
188,0.0414,0.0550,2.4787,0.7414,3.2201,2.1610,-0.0809
189,0.0436,0.0578,2.5134,0.7405,3.2539,2.2130,-0.0812
190,0.0445,0.0579,2.5155,0.7749,3.2905,2.2086,-0.0830
191,0.0482,0.0609,2.5713,0.7698,3.3411,2.2913,-0.0850
192,0.0455,0.0562,2.6358,0.7292,3.3649,2.3868,-0.0871
193,0.0469,0.0616,2.4449,0.8050,3.2500,2.1450,-0.0883
194,0.0488,0.0630,2.5750,0.7469,3.3219,2.3227,-0.0920
195,0.0454,0.0587,2.4806,0.7406,3.2212,2.1814,-0.0932
196,0.0468,0.0605,2.4983,0.7436,3.2419,2.1788,-0.0949
197,0.0489,0.0633,2.5111,1.0205,3.5316,2.1997,-0.0985
198,0.0489,0.0635,2.6409,0.7766,3.4175,2.4180,-0.1008
199,0.0486,0.0649,2.5647,0.7769,3.3416,2.2733,-0.1040
200,0.0482,0.0644,2.6414,0.7158,3.3572,2.4243,-0.1067
201,0.0558,0.0722,2.5424,0.9601,3.5025,2.2511,-0.1116
202,0.0478,0.0644,2.7053,0.7460,3.4513,2.4972,-0.1157
203,0.0464,0.0624,2.5373,0.9304,3.4677,2.2767,-0.1191
204,0.0455,0.0610,2.7324,0.7403,3.4727,2.5183,-0.1211
205,0.0451,0.0627,2.8498,0.7408,3.5906,2.5948,-0.1222
206,0.0467,0.0654,2.6295,0.7130,3.3426,2.3865,-0.1244
207,0.0455,0.0631,2.5863,0.7725,3.3588,2.3063,-0.1251
208,0.0454,0.0625,2.7327,0.7758,3.5085,2.5540,-0.1184
209,0.0466,0.0635,2.7293,0.7125,3.4418,2.5453,-0.1178
210,0.0457,0.0614,2.7605,0.7447,3.5052,2.5595,-0.1263
211,0.0476,0.0673,2.6528,0.7424,3.3952,2.4263,-0.1281
212,0.0463,0.0639,2.7617,0.7458,3.5076,2.5725,-0.1250
213,0.0472,0.0651,2.6949,0.7772,3.4722,2.5033,-0.1237
214,0.0474,0.0651,2.6943,0.7139,3.4082,2.4736,-0.1205
215,0.0469,0.0650,2.6675,0.7721,3.4397,2.4201,-0.1210
216,0.0477,0.0667,2.6690,0.7446,3.4136,2.4621,-0.1178
217,0.0479,0.0665,2.7847,0.7745,3.5592,2.6422,-0.1328
218,0.0486,0.0685,2.6995,0.7114,3.4109,2.5167,-0.1343
219,0.0482,0.0669,2.7559,0.7411,3.4969,2.5491,-0.1328
220,0.0472,0.0679,2.5748,1.0477,3.6225,2.3207,-0.1341
221,0.0486,0.0685,2.6958,0.7114,3.4071,2.5014,-0.1336
222,0.0485,0.0698,2.6957,0.7400,3.4357,2.4682,-0.1329
223,0.0480,0.0680,2.7910,0.8075,3.5984,2.6128,-0.1357
224,0.0488,0.0680,2.7561,0.7711,3.5273,2.5757,-0.1361
225,0.0496,0.0695,2.7829,0.7126,3.4956,2.6013,-0.1386
226,0.0521,0.0729,2.4934,0.9633,3.4567,2.1772,-0.1370
227,0.0530,0.0743,2.6626,0.8024,3.4649,2.4043,-0.1406
228,0.0542,0.0759,2.6022,1.0225,3.6246,2.3561,-0.1481
229,0.0510,0.0720,2.6482,0.9618,3.6100,2.4327,-0.1529
230,0.0540,0.0742,2.4516,0.9892,3.4409,2.1219,-0.1634
231,0.0523,0.0722,2.5447,1.0054,3.5501,2.2383,-0.1701
232,0.0547,0.0772,2.5689,1.0269,3.5959,2.2695,-0.1698
233,0.0544,0.0761,2.6035,1.0217,3.6252,2.3398,-0.1792
234,0.0539,0.0759,2.4490,1.2518,3.7008,2.1321,-0.1795
235,0.0542,0.0784,2.6430,0.9891,3.6321,2.4073,-0.1847
236,0.0542,0.0800,2.7304,0.9930,3.7233,2.5256,-0.1945
237,0.0548,0.0808,2.6656,1.0212,3.6868,2.3386,-0.1971
238,0.0569,0.0829,2.6019,1.2457,3.8476,2.3318,-0.2063
239,0.0560,0.0831,2.5090,1.2727,3.7818,2.1942,-0.2050
