Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
35,0.0302,0.0151,1.7124,0.4888,2.2012,1.0474,-0.0021
36,0.0466,0.0231,1.8879,0.4904,2.3784,1.3082,-0.0021
37,0.0435,0.0215,1.7743,0.4879,2.2622,1.1243,-0.0021
38,0.0671,0.0359,2.0697,0.4650,2.5347,1.5343,-0.0021
39,0.0605,0.0336,1.9967,0.5123,2.5090,1.4106,-0.0020
40,0.0535,0.0259,1.9519,0.4956,2.4475,1.3670,-0.0020
41,0.0643,0.0434,2.1096,0.5029,2.6125,1.5694,-0.0020
42,0.0454,0.0279,2.0150,0.5011,2.5161,1.4496,-0.0020
43,0.0665,0.0351,2.0440,0.4954,2.5394,1.5286,-0.0020
44,0.0625,0.0314,2.0065,0.4907,2.4972,1.4439,-0.0020
45,0.0784,0.0612,2.3001,0.4915,2.7916,1.9539,-0.0019
46,0.0457,0.0190,1.7968,0.5117,2.3084,1.1387,-0.0019
47,0.0525,0.0285,1.8627,0.5114,2.3740,1.2982,-0.0019
48,0.0696,0.0358,2.0665,0.4822,2.5487,1.5452,-0.0020
49,0.0758,0.0454,2.1472,0.5219,2.6691,1.6517,-0.0019
50,0.0833,0.0525,2.2302,0.5068,2.7370,1.7880,-0.0019
51,0.0459,0.0219,1.8610,0.4952,2.3562,1.2510,-0.0019
52,0.0972,0.0835,2.3016,0.7972,3.0988,1.9232,-0.0019
53,0.0631,0.0398,2.1204,0.5058,2.6261,1.6312,-0.0019
54,0.0442,0.0232,1.8620,0.5221,2.3841,1.2421,-0.0018
55,0.0710,0.0496,2.2740,0.4864,2.7604,1.8596,-0.0019
56,0.0521,0.0259,1.8946,0.4956,2.3901,1.2798,-0.0018
57,0.0964,0.0759,2.3290,0.4925,2.8215,1.9689,-0.0019
58,0.0526,0.0386,2.0042,0.7627,2.7669,1.4299,-0.0019
59,0.0545,0.0447,2.0939,0.7560,2.8499,1.5796,-0.0018
60,0.0359,0.0216,1.8984,0.5344,2.4328,1.2913,-0.0018
61,0.0562,0.0362,1.9839,0.7517,2.7356,1.4111,-0.0019
62,0.0506,0.0342,2.1358,0.4934,2.6292,1.6546,-0.0021
63,0.0380,0.0182,1.7906,0.5088,2.2994,1.1385,-0.0018
64,0.0555,0.0332,1.9978,0.4883,2.4862,1.4323,-0.0017
65,0.0527,0.0299,2.0017,0.5033,2.5049,1.4381,-0.0017
66,0.0468,0.0218,1.8987,0.5294,2.4282,1.2953,-0.0017
67,0.0576,0.0386,2.0624,0.5078,2.5702,1.5223,-0.0017
68,0.0516,0.0243,1.9281,0.4962,2.4242,1.3283,-0.0016
69,0.0509,0.0300,1.9631,0.4863,2.4494,1.3955,-0.0018
70,0.0551,0.0295,1.9510,0.5306,2.4816,1.3660,-0.0017
71,0.0509,0.0329,1.9407,0.5060,2.4467,1.3370,-0.0017
72,0.0591,0.0282,1.9923,0.4928,2.4851,1.4156,-0.0017
73,0.0612,0.0335,2.0157,0.4929,2.5086,1.4815,-0.0016
74,0.0627,0.0394,2.0557,0.5043,2.5600,1.5069,-0.0016
75,0.0552,0.0378,1.9662,0.7308,2.6970,1.3777,-0.0017
76,0.0620,0.0375,2.0617,0.5229,2.5846,1.5177,-0.0017
77,0.0505,0.0290,1.8983,0.5216,2.4199,1.2989,-0.0017
78,0.0466,0.0356,2.1572,0.4812,2.6385,1.6939,-0.0018
79,0.0300,0.0257,2.3006,0.5088,2.8094,1.9023,-0.0019
80,0.0327,0.0150,1.7247,0.4761,2.2008,1.0610,-0.0018
81,0.0563,0.0326,2.1177,0.4489,2.5667,1.6243,-0.0017
82,0.0327,0.0137,1.7038,0.4719,2.1757,1.0438,-0.0021
83,0.0674,0.0415,2.0984,0.5255,2.6238,1.5947,-0.0021
84,0.0613,0.0359,2.0442,0.4748,2.5190,1.5123,-0.0020
85,0.0453,0.0204,1.8845,0.4878,2.3723,1.2719,-0.0019
86,0.0492,0.0267,1.9059,0.5082,2.4141,1.3016,-0.0018
87,0.0698,0.0508,2.0983,0.7312,2.8296,1.5941,-0.0020
88,0.0569,0.0310,2.0230,0.4820,2.5049,1.4718,-0.0023
89,0.0659,0.0402,2.1793,0.4628,2.6422,1.6969,-0.0024
90,0.1171,0.0987,2.5161,0.5250,3.0411,2.3073,-0.0027
91,0.0136,0.0052,1.4868,0.2443,1.7311,0.7781,-0.0020
92,0.0368,0.0314,2.2328,0.5083,2.7411,1.8112,-0.0014
93,0.0306,0.0127,1.6607,0.4630,2.1237,0.9923,-0.0014
94,0.0497,0.0278,1.9314,0.4944,2.4259,1.3469,-0.0014
95,0.0491,0.0218,1.7143,0.5153,2.2296,1.0567,-0.0016
96,0.0723,0.0385,1.9152,0.5147,2.4299,1.3025,-0.0015
97,0.0714,0.0380,1.8611,0.5034,2.3645,1.2462,-0.0014
98,0.0866,0.0480,2.0193,0.4806,2.4999,1.4981,-0.0014
99,0.0563,0.0222,1.7031,0.5079,2.2111,1.0402,-0.0014
100,0.0403,0.0159,1.5580,0.4939,2.0519,0.8584,-0.0014
101,0.0831,0.0425,1.9338,0.5126,2.4465,1.3521,-0.0014
102,0.0789,0.0495,2.1231,0.4317,2.5548,1.6282,-0.0014
103,0.1093,0.0733,2.1042,0.7418,2.8460,1.6121,-0.0015
104,0.0779,0.0442,2.0004,0.5494,2.5499,1.4350,-0.0017
105,0.0816,0.0567,1.9280,0.7622,2.6902,1.3340,-0.0015
106,0.1015,0.0517,2.1292,0.4973,2.6265,1.6267,-0.0014
107,0.1104,0.0650,2.0820,0.4938,2.5758,1.5541,-0.0013
108,0.0582,0.0235,1.7059,0.4917,2.1976,1.0251,-0.0013
109,0.0377,0.0188,1.6736,0.5234,2.1970,0.9909,-0.0013
110,0.0616,0.0255,1.7283,0.5059,2.2342,1.0781,-0.0013
111,0.0714,0.0351,1.8013,0.5257,2.3271,1.1583,-0.0012
112,0.0840,0.0347,1.9101,0.4873,2.3974,1.3027,-0.0013
113,0.0984,0.0692,2.2291,0.4927,2.7219,1.7893,-0.0012
114,0.1006,0.0572,2.0062,0.4908,2.4970,1.4462,-0.0012
115,0.1087,0.0645,2.0406,0.5064,2.5470,1.5116,-0.0013
116,0.1060,0.0561,2.0703,0.4920,2.5623,1.5436,-0.0013
117,0.1233,0.0691,2.1297,0.4915,2.6213,1.6279,-0.0014
118,0.0982,0.0480,1.9623,0.5037,2.4660,1.3707,-0.0016
119,0.0683,0.0354,1.7475,0.7542,2.5017,1.0873,-0.0015
120,0.0507,0.0262,1.6061,0.7444,2.3505,0.9128,-0.0012
121,0.0854,0.0375,1.8634,0.5337,2.3971,1.2299,-0.0012
122,0.0852,0.0366,1.8854,0.4943,2.3798,1.2691,-0.0011
123,0.1015,0.0597,1.9639,0.4952,2.4590,1.3755,-0.0010
124,0.0997,0.0478,1.9898,0.4903,2.4801,1.4114,-0.0010
125,0.0935,0.0459,1.9204,0.5042,2.4246,1.3139,-0.0010
126,0.0674,0.0352,1.7168,0.7412,2.4580,1.0522,-0.0010
127,0.0451,0.0189,1.5300,0.4686,1.9986,0.8452,-0.0010
128,0.0564,0.0296,1.8529,0.4963,2.3492,1.2411,-0.0011
129,0.0919,0.0446,1.8981,0.5233,2.4214,1.2989,-0.0010
130,0.0784,0.0480,1.8116,0.7632,2.5748,1.1724,-0.0009
131,0.0733,0.0321,1.7625,0.5082,2.2707,1.1165,-0.0009
132,0.0562,0.0229,1.6187,0.5053,2.1239,0.9296,-0.0009
133,0.0672,0.0399,1.9148,0.5194,2.4343,1.3166,-0.0010
134,0.1096,0.0655,2.0154,0.7118,2.7272,1.4666,-0.0009
135,0.1212,0.0851,2.2833,0.5020,2.7853,1.8721,-0.0010
136,0.0615,0.0241,1.6305,0.5079,2.1384,0.9483,-0.0010
137,0.0573,0.0294,1.6222,0.7434,2.3656,0.9270,-0.0010
138,0.0561,0.0259,1.5828,0.5243,2.1071,0.8895,-0.0009
139,0.0572,0.0310,1.5920,0.7322,2.3242,0.9206,-0.0010
140,0.0722,0.0293,1.7122,0.5249,2.2372,1.0464,-0.0009
141,0.0750,0.0362,1.7621,0.4940,2.2562,1.1027,-0.0010
142,0.0711,0.0307,1.7304,0.5004,2.2307,1.0517,-0.0008
143,0.0617,0.0300,1.6725,0.5363,2.2088,0.9885,-0.0009
144,0.0372,0.0140,1.4534,0.4988,1.9521,0.7315,-0.0008
145,0.0311,0.0089,1.4482,0.4678,1.9160,0.7529,-0.0009
146,0.0290,0.0119,1.4621,0.4898,1.9519,0.7573,-0.0008
147,0.0279,0.0110,1.4636,0.4954,1.9590,0.7546,-0.0008
148,0.0265,0.0101,1.4864,0.5089,1.9952,0.7794,-0.0008
149,0.0216,0.0080,1.5702,0.2620,1.8322,0.8692,-0.0008
150,0.0244,0.0077,1.4580,0.4952,1.9532,0.7542,-0.0008
151,0.0253,0.0082,1.5029,0.5524,2.0552,0.7853,-0.0009
152,0.0262,0.0103,1.6256,0.4798,2.1055,0.9345,-0.0009
153,0.0217,0.0068,1.4184,0.4799,1.8983,0.7016,-0.0008
154,0.0298,0.0116,1.5412,0.4801,2.0213,0.8331,-0.0008
155,0.0225,0.0078,1.3850,0.5048,1.8899,0.6897,-0.0008
156,0.0217,0.0074,1.3840,0.4925,1.8765,0.6768,-0.0008
157,0.0187,0.0072,1.4894,0.2563,1.7457,0.7844,-0.0009
158,0.0186,0.0057,1.4072,0.4729,1.8801,0.7036,-0.0008
159,0.0163,0.0051,1.3025,0.2561,1.5585,0.5999,-0.0008
160,0.0153,0.0042,1.2888,0.2393,1.5281,0.5848,-0.0008
161,0.0183,0.0056,1.3159,0.5123,1.8282,0.6165,-0.0008
162,0.0117,0.0029,1.2334,0.2548,1.4882,0.5287,-0.0009
163,0.0187,0.0069,1.4406,0.5093,1.9500,0.7376,-0.0008
164,0.0069,0.0012,1.0296,0.0000,1.0296,0.3595,-0.0008
165,0.0002,0.0000,0.6222,0.0000,0.6222,0.1249,-0.0008
166,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0008
167,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0008
168,0.0000,0.0000,6.1134,0.0000,6.1134,6.0280,-0.0008
169,0.0001,0.0000,5.9458,0.0000,5.9458,6.0420,-0.0008
170,0.0001,0.0000,5.9399,0.0000,5.9399,6.0444,-0.0008
171,0.0001,0.0000,5.8591,0.0000,5.8591,6.0484,-0.0008
172,0.0001,0.0000,6.2207,0.0000,6.2207,5.9817,-0.0008
173,0.0001,0.0000,6.4830,0.0000,6.4830,5.8803,-0.0008
174,0.0002,0.0000,6.2527,0.0000,6.2527,6.0495,-0.0009
175,0.0001,0.0000,6.0253,0.0000,6.0253,6.0396,-0.0009
176,0.0001,0.0000,6.3051,0.0000,6.3051,5.9607,-0.0009
177,0.0001,0.0000,5.8982,0.0000,5.8982,6.0481,-0.0009
178,0.0001,0.0000,6.0160,0.0000,6.0160,6.0389,-0.0009
179,0.0001,0.0000,4.8564,0.0000,4.8564,5.7768,-0.0009
180,0.0001,0.0000,4.8252,0.0000,4.8252,5.7619,-0.0008
181,0.0000,0.0000,5.0396,0.0000,5.0396,5.8796,-0.0008
182,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
183,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
184,0.0001,0.0000,4.6093,0.0000,4.6093,5.5850,-0.0009
185,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
186,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
187,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0008
188,0.0000,0.0000,4.5363,0.0000,4.5363,5.5389,-0.0009
189,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
190,0.0000,0.0000,4.4475,0.0000,4.4475,5.4428,-0.0009
191,0.0000,0.0000,4.2750,0.0000,4.2750,5.2809,-0.0009
192,0.0000,0.0000,4.1157,0.0000,4.1157,5.0848,-0.0009
193,0.0000,0.0000,4.3894,0.0000,4.3894,5.3940,-0.0008
194,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
195,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
196,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
197,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
198,0.0001,0.0000,4.0219,0.0000,4.0219,4.9816,-0.0009
199,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
200,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
201,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
202,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
203,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
204,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
205,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
206,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0011
207,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
208,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
209,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
210,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
211,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0011
212,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
213,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0011
214,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
215,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
216,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
217,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
218,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
219,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
220,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
221,0.0000,0.0000,2.9141,0.0000,2.9141,3.1485,-0.0010
222,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
223,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0009
224,0.0000,0.0000,NaN,NaN,NaN,NaN,-0.0010
225,0.0001,0.0000,2.8630,0.0000,2.8630,2.9785,-0.0009
226,0.0001,0.0000,2.9114,0.0000,2.9114,3.0941,-0.0010
227,0.0002,0.0001,2.9329,0.0000,2.9329,3.1261,-0.0009
228,0.0001,0.0000,2.9010,0.0000,2.9010,3.0540,-0.0009
229,0.0002,0.0001,3.0048,0.0000,3.0048,3.2719,-0.0009
230,0.0002,0.0001,2.9921,0.0000,2.9921,3.3088,-0.0009
231,0.0002,0.0001,2.9752,0.0000,2.9752,3.2113,-0.0010
232,0.0001,0.0001,2.8613,0.0000,2.8613,2.9679,-0.0009
233,0.0002,0.0002,2.8695,0.0000,2.8695,2.9875,-0.0008
234,0.0002,0.0001,2.7702,0.0000,2.7702,2.8100,-0.0009
235,0.0002,0.0001,2.7903,0.0000,2.7903,2.8078,-0.0008
236,0.0002,0.0001,2.8009,0.0000,2.8009,2.8785,-0.0008
237,0.0003,0.0001,2.9367,0.0000,2.9367,3.1406,-0.0009
238,0.0002,0.0002,2.8219,0.0000,2.8219,2.9067,-0.0008
239,0.0002,0.0001,2.8647,0.0000,2.8647,2.9795,-0.0008
240,0.0003,0.0002,2.9910,0.0000,2.9910,3.2757,-0.0009
241,0.0002,0.0001,2.8774,0.0000,2.8774,3.0024,-0.0008
242,0.0002,0.0001,2.9632,0.0000,2.9632,3.1864,-0.0009
243,0.0002,0.0001,2.8675,0.0000,2.8675,2.9882,-0.0008
244,0.0003,0.0001,2.7778,0.0000,2.7778,2.8102,-0.0008
245,0.0002,0.0001,2.8542,0.0000,2.8542,2.9679,-0.0008
246,0.0003,0.0002,2.8316,0.0000,2.8316,2.9137,-0.0009
247,0.0003,0.0001,2.8698,0.0000,2.8698,2.9900,-0.0008
248,0.0003,0.0002,2.8224,0.0000,2.8224,2.8955,-0.0008
249,0.0002,0.0001,2.6031,0.0000,2.6031,2.4707,-0.0009
250,0.0002,0.0001,2.6893,0.0000,2.6893,2.6205,-0.0009
251,0.0002,0.0001,2.6095,0.0000,2.6095,2.4851,-0.0009
252,0.0002,0.0002,2.3815,0.0000,2.3815,2.0543,-0.0009
