Elapsed Time (s),Position (mm),Force (N)
-0.018,56.2001,-0.039879
0.006,56.2001,-0.039879
0.036,56.2001,-0.039879
0.067,56.2001,-0.037462
0.098,56.2001,-0.035045
0.130,56.2001,-0.032628
0.160,56.2001,-0.029003
0.191,56.2001,-0.029003
0.223,56.2001,-0.029003
0.255,56.2001,-0.031420
0.286,56.2001,-0.030211
0.316,56.2001,-0.026586
0.347,56.2001,-0.030211
0.377,56.2001,-0.033837
0.398,56.2001,-0.032628
0.424,56.2001,-0.032628
0.455,56.2001,-0.026586
0.486,56.2001,-0.030211
0.519,56.2001,-0.026586
0.548,56.2001,-0.026586
0.579,56.2001,-0.026586
0.611,56.2001,-0.027794
0.642,56.2001,-0.031420
0.673,56.2001,-0.021752
0.704,56.2001,-0.021752
0.735,56.2001,-0.029003
0.767,56.2001,-0.029003
0.798,56.2001,-0.022961
0.829,56.2001,-0.024169
0.860,56.2001,-0.027794
0.891,56.2001,-0.024169
0.912,56.2001,-0.024169
0.937,56.2001,-0.022961
0.958,56.2001,-0.026586
0.983,56.2001,-0.026586
1.015,56.2001,-0.026586
1.036,56.2001,-0.025377
1.062,56.2001,-0.025377
1.092,56.2001,-0.025377
1.123,56.2001,-0.021752
1.154,56.2001,-0.021752
1.185,56.2001,-0.021752
1.216,56.2001,-0.022961
1.247,56.2001,-0.027794
1.278,56.2001,-0.027794
1.309,56.2001,-0.027794
1.341,56.2001,-0.021752
1.372,56.2001,-0.021752
1.403,56.2001,-0.025377
1.433,56.2001,-0.020544
1.465,56.2001,-0.019335
1.496,56.2001,-0.021752
1.527,56.2001,-0.022961
1.547,56.2001,-0.024169
1.573,56.2001,-0.022961
1.595,56.2001,-0.022961
1.619,56.2001,-0.020544
1.649,56.2001,-0.024169
1.680,56.2001,-0.025377
1.711,56.2001,-0.024169
1.742,56.2001,-0.022961
1.774,56.2001,-0.020544
1.805,56.2001,-0.020544
1.837,56.2001,-0.018127
1.868,56.2001,-0.022961
1.901,56.2001,-0.024169
1.931,56.2001,-0.019335
1.963,56.2001,-0.019335
1.993,56.2001,-0.020544
2.024,56.2001,-0.020544
2.055,56.2001,-0.019335
2.086,56.2001,-0.020544
2.106,56.2001,-0.020544
2.133,56.2001,-0.024169
2.154,56.2001,-0.019335
2.180,56.2001,-0.019335
2.211,56.2001,-0.020544
2.242,56.2001,-0.022961
2.273,56.2001,-0.022961
2.304,56.2001,-0.021752
2.334,56.2001,-0.020544
2.366,56.2001,-0.024169
2.398,56.2001,-0.025377
2.430,56.2001,-0.022961
2.460,56.2001,-0.020544
2.491,56.2001,-0.020544
2.522,56.2001,-0.018127
2.553,56.2001,-0.015710
2.586,56.2001,-0.021752
2.616,56.2001,-0.020544
2.646,56.2001,-0.019335
2.677,56.2001,-0.016918
2.697,56.2001,-0.026586
2.723,56.2001,-0.026586
2.754,56.2001,-0.024169
2.785,56.2001,-0.016918
2.816,56.2001,-0.020544
2.847,56.2001,-0.020544
2.878,56.2001,-0.019335
2.909,56.2001,-0.022961
2.940,56.2001,-0.022961
2.972,56.2001,-0.020544
3.003,56.2001,-0.020544
3.034,56.2001,-0.013293
3.065,56.2001,-0.013293
3.096,56.2001,-0.025377
3.127,56.2001,-0.021752
3.158,56.2001,-0.020544
3.188,56.2001,-0.019335
3.209,56.2001,-0.020544
3.234,56.2001,-0.018127
3.256,56.2001,-0.016918
3.283,56.2001,-0.016918
3.312,56.2001,-0.022961
3.343,56.2001,-0.021752
3.374,56.2001,-0.022961
3.405,56.2001,-0.022961
3.436,56.2001,-0.021752
3.467,56.2001,-0.013293
3.498,56.2001,-0.016918
3.529,56.2001,-0.018127
3.560,56.2001,-0.020544
3.591,56.2001,-0.020544
3.623,56.2001,-0.021752
3.654,56.2001,-0.019335
3.685,56.2001,-0.020544
3.716,56.2001,-0.018127
3.739,56.2001,-0.021752
3.763,56.2001,-0.021752
3.793,56.2001,-0.022961
3.825,56.2001,-0.015710
3.857,56.2001,-0.016918
3.887,56.2001,-0.019335
3.919,56.2001,-0.019335
3.950,56.2001,-0.016918
3.982,56.2001,-0.020544
4.013,56.2001,-0.021752
4.047,56.2001,-0.022961
4.074,56.2001,-0.020544
4.106,56.2001,-0.020544
4.137,56.2001,-0.016918
4.170,56.2001,-0.019335
4.199,56.2001,-0.016918
4.231,56.2001,-0.018127
4.261,56.2001,-0.018127
4.293,56.2001,-0.013293
4.324,56.2001,-0.014501
4.345,56.2001,-0.015710
4.370,56.2001,-0.014501
4.401,56.2001,-0.016918
4.432,56.2001,-0.019335
4.467,56.2001,-0.022961
4.488,56.2001,-0.022961
4.510,56.2001,-0.018127
4.540,56.2001,-0.016918
4.572,56.2001,-0.015710
4.604,56.2001,-0.015710
4.636,56.2001,-0.015710
4.666,56.2001,-0.018127
4.697,56.2001,-0.024169
4.728,56.2001,-0.024169
4.759,56.2001,-0.015710
4.791,56.2001,-0.022961
4.822,56.2001,-0.022961
4.853,56.2001,-0.016918
4.884,56.2001,-0.016918
4.916,56.2001,-0.020544
4.937,56.2001,-0.020544
4.962,56.2001,-0.020544
4.993,56.2001,-0.020544
5.025,56.2001,-0.021752
5.056,56.2001,-0.021752
5.087,56.2001,-0.016918
5.117,56.2001,-0.022961
5.148,56.2001,-0.018127
5.179,56.2001,-0.016918
5.210,56.2001,-0.014501
5.242,56.2001,-0.021752
5.273,56.2001,-0.024169
5.304,56.2001,-0.021752
5.334,56.2001,-0.018127
5.355,56.2001,-0.022961
5.381,56.2001,-0.020544
5.412,56.2001,-0.019335
5.443,56.2001,-0.018127
5.464,56.2001,-0.018127
5.489,56.2001,-0.018127
5.520,56.2001,-0.018127
5.552,56.2001,-0.018127
5.582,56.2001,-0.016918
5.614,56.2001,-0.015710
5.645,56.2001,-0.015710
5.677,56.2001,-0.014501
5.707,56.2001,-0.024169
5.739,56.2001,-0.022961
5.769,56.2001,-0.016918
5.801,56.2001,-0.013293
5.832,56.2001,-0.018127
5.863,56.2001,-0.016918
5.894,56.2001,-0.022961
5.926,56.2001,-0.024169
5.956,56.2001,-0.021752
5.987,56.2001,-0.020544
6.018,56.2001,-0.018127
6.040,56.2001,-0.019335
6.064,56.2001,-0.018127
6.096,56.2001,-0.014501
6.127,56.2001,-0.020544
6.160,56.2001,-0.021752
6.189,56.2001,-0.019335
6.221,56.2001,-0.015710
6.251,56.2001,-0.015710
6.282,56.2001,-0.019335
6.313,56.2001,-0.019335
6.345,56.2001,-0.018127
6.375,56.2001,-0.019335
6.406,56.2001,-0.016918
6.438,56.2001,-0.020544
6.469,56.2001,-0.019335
6.500,56.2001,-0.019335
6.532,56.2001,-0.020544
6.562,56.2001,-0.019335
6.584,56.2001,-0.018127
6.609,56.2001,-0.015710
6.641,56.2001,-0.018127
6.672,56.2001,-0.018127
6.704,56.2001,-0.015710
6.734,56.2001,-0.014501
6.764,56.2001,-0.016918
6.796,56.2001,-0.018127
6.827,56.2001,-0.019335
6.858,56.2001,-0.021752
6.891,56.2001,-0.020544
6.921,56.2001,-0.018127
6.952,56.2001,-0.021752
6.984,56.2001,-0.021752
7.005,56.2001,-0.018127
7.029,56.2001,-0.020544
7.062,56.2001,-0.020544
7.095,56.2001,-0.020544
7.127,56.2001,-0.016918
7.156,56.2001,-0.020544
7.187,56.2001,-0.022961
7.217,56.2001,-0.020544
7.237,56.2001,-0.019335
7.264,56.2001,-0.020544
7.285,56.2001,-0.016918
7.311,56.2001,-0.013293
7.342,56.2001,-0.014501
7.372,56.2001,-0.019335
7.404,56.2001,-0.018127
7.434,56.2001,-0.019335
7.466,56.2001,-0.019335
7.498,56.2001,-0.018127
7.528,56.2001,-0.019335
7.560,56.2001,-0.019335
7.591,56.2001,-0.016918
7.622,56.2001,-0.016918
7.653,56.2001,-0.014501
7.685,56.2001,-0.016918
7.716,56.2001,-0.018127
7.748,56.2001,-0.015710
7.779,56.2001,-0.019335
7.810,56.2001,-0.016918
7.841,56.2001,-0.016918
7.872,56.2001,-0.016918
7.893,56.2001,-0.016918
7.918,56.2001,-0.014501
7.949,56.2001,-0.015710
7.979,56.2001,-0.016918
8.011,56.2001,-0.019335
8.041,56.2001,-0.020544
8.072,56.2001,-0.012084
8.104,56.2001,-0.012084
8.134,56.2001,-0.018127
8.165,56.2001,-0.014501
8.196,56.2001,-0.018127
8.227,56.2001,-0.021752
8.257,56.2001,-0.019335
8.288,56.2001,-0.019335
8.309,56.2001,-0.015710
8.334,56.2001,-0.015710
8.366,56.2001,-0.019335
8.396,56.2001,-0.018127
8.426,56.2001,-0.012084
8.458,56.2001,-0.013293
8.490,56.2001,-0.020544
8.521,56.2001,-0.019335
8.553,56.2001,-0.018127
8.583,56.2001,-0.018127
8.604,56.2001,-0.018127
8.631,56.2001,-0.015710
8.661,56.2001,-0.015710
8.691,56.2001,-0.019335
8.722,56.2001,-0.020544
8.753,56.2001,-0.020544
8.785,56.2001,-0.016918
8.816,56.2001,-0.015710
8.848,56.2001,-0.016918
8.879,56.2001,-0.018127
8.911,56.2001,-0.018127
8.941,56.2001,-0.018127
8.972,56.2001,-0.018127
9.003,56.2001,-0.019335
9.035,56.2001,-0.018127
9.065,56.2001,-0.019335
9.095,56.2001,-0.015710
9.116,56.2001,-0.014501
9.142,56.2001,-0.014501
9.173,56.2001,-0.019335
9.203,56.2001,-0.019335
9.234,56.2001,-0.015710
9.265,56.2001,-0.014501
9.297,56.2001,-0.018127
9.327,56.2001,-0.014501
9.360,56.2001,-0.012084
9.390,56.2001,-0.016918
9.421,56.2001,-0.016918
9.452,56.2001,-0.016918
9.483,56.2001,-0.015710
9.514,56.2001,-0.026586
9.545,56.2001,-0.020544
9.576,56.2001,-0.013293
9.598,56.2001,-0.014501
9.624,56.2001,-0.016918
9.644,56.2001,-0.018127
9.669,56.2001,-0.016918
9.700,56.2001,-0.019335
9.723,56.2001,-0.020544
9.747,56.2001,-0.019335
9.777,56.2001,-0.016918
9.808,56.2001,-0.018127
9.839,56.2001,-0.021752
9.870,56.2001,-0.018127
9.901,56.2001,-0.016918
9.932,56.2001,-0.018127
9.964,56.2001,-0.018127
9.994,56.2001,-0.015710
10.025,56.2001,-0.015710
10.048,56.2001,-0.015710
10.070,56.2001,-0.015710
10.101,56.2001,-0.015710
10.133,56.2001,-0.019335
10.153,56.2001,-0.019335
10.179,56.2001,-0.018127
10.211,56.2001,-0.015710
10.242,56.2001,-0.015710
10.262,56.2001,-0.018127
10.289,56.2001,-0.020544
10.310,56.2001,-0.024169
10.335,56.2001,-0.024169
10.366,56.2001,-0.015710
10.398,56.2001,-0.019335
10.428,56.2001,-0.021752
10.460,56.2001,-0.019335
10.492,56.2001,-0.015710
10.522,56.2001,-0.016918
10.553,56.2001,-0.018127
10.584,56.2001,-0.018127
10.614,56.2001,-0.016918
10.645,56.2001,-0.018127
10.677,56.2001,-0.018127
10.707,56.2001,-0.015710
10.738,56.2001,-0.019335
10.758,56.2001,-0.020544
10.784,56.2001,-0.022961
10.805,56.2001,-0.019335
10.831,56.2001,-0.014501
10.852,56.2001,-0.014501
10.878,56.2001,-0.018127
10.909,56.2001,-0.018127
10.941,56.2001,-0.014501
10.972,56.2001,-0.013293
11.007,56.2001,-0.019335
11.028,56.2001,-0.019335
11.049,56.2001,-0.016918
11.081,56.2001,-0.018127
11.113,56.2001,-0.016918
11.145,56.2001,-0.016918
11.176,56.1574,-0.018127
