Elapsed Time (s),Position (mm),Force (N)
-0.012,66.6000,-0.026586
0.019,66.6000,-0.024169
0.049,66.6000,-0.027794
0.081,66.6000,-0.027794
0.112,66.6000,-0.025377
0.143,66.6000,-0.024169
0.175,66.6000,-0.029003
0.205,66.6000,-0.030211
0.237,66.6000,-0.030211
0.268,66.6000,-0.031420
0.298,66.6000,-0.026586
0.318,66.6000,-0.026586
0.344,66.6000,-0.029003
0.377,66.6000,-0.029003
0.407,66.6000,-0.027794
0.439,66.6000,-0.026586
0.470,66.6000,-0.022961
0.502,66.6000,-0.025377
0.532,66.6000,-0.027794
0.564,66.6000,-0.021752
0.595,66.6000,-0.022961
0.627,66.6000,-0.022961
0.660,66.6000,-0.020544
0.689,66.6000,-0.021752
0.721,66.6000,-0.025377
0.751,66.6000,-0.024169
0.782,66.6000,-0.022961
0.814,66.6000,-0.026586
0.845,66.6000,-0.025377
0.876,66.6000,-0.025377
0.907,66.6000,-0.024169
0.938,66.6000,-0.021752
0.958,66.6000,-0.021752
0.984,66.6000,-0.026586
1.016,66.6000,-0.029003
1.045,66.6000,-0.026586
1.077,66.6000,-0.022961
1.107,66.6000,-0.022961
1.139,66.6000,-0.024169
1.171,66.6000,-0.022961
1.202,66.6000,-0.025377
1.233,66.6000,-0.027794
1.264,66.6000,-0.021752
1.295,66.6000,-0.021752
1.326,66.6000,-0.025377
1.358,66.6000,-0.024169
1.389,66.6000,-0.026586
1.422,66.6000,-0.022961
1.452,66.6000,-0.025377
1.483,66.6000,-0.019335
1.514,66.6000,-0.018127
1.535,66.6000,-0.024169
1.560,66.6000,-0.024169
1.590,66.6000,-0.022961
1.621,66.6000,-0.021752
1.652,66.6000,-0.021752
1.683,66.6000,-0.021752
1.714,66.6000,-0.020544
1.745,66.6000,-0.024169
1.778,66.6000,-0.021752
1.809,66.6000,-0.024169
1.830,66.6000,-0.024169
1.854,66.6000,-0.021752
1.886,66.6000,-0.014501
1.916,66.6000,-0.024169
1.949,66.6000,-0.025377
1.978,66.6000,-0.018127
2.010,66.6000,-0.020544
2.041,66.6000,-0.024169
2.072,66.6000,-0.026586
2.103,66.6000,-0.025377
2.134,66.6000,-0.024169
2.165,66.6000,-0.019335
2.197,66.6000,-0.020544
2.229,66.6000,-0.021752
2.259,66.6000,-0.019335
2.281,66.6000,-0.020544
2.305,66.6000,-0.018127
2.328,66.6000,-0.021752
2.353,66.6000,-0.022961
2.382,66.6000,-0.020544
2.413,66.6000,-0.024169
2.444,66.6000,-0.024169
2.465,66.6000,-0.021752
2.490,66.6000,-0.025377
2.521,66.6000,-0.020544
2.551,66.6000,-0.024169
2.581,66.6000,-0.022961
2.612,66.6000,-0.022961
2.643,66.6000,-0.021752
2.673,66.6000,-0.021752
2.706,66.6000,-0.020544
2.735,66.6000,-0.020544
2.766,66.6000,-0.022961
2.798,66.6000,-0.022961
2.829,66.6000,-0.026586
2.860,66.6000,-0.021752
2.881,66.6000,-0.021752
2.908,66.6000,-0.021752
2.929,66.6000,-0.021752
2.953,66.6000,-0.024169
2.984,66.6000,-0.019335
3.015,66.6000,-0.020544
3.050,66.6000,-0.020544
3.077,66.6000,-0.021752
3.108,66.6000,-0.024169
3.138,66.6000,-0.024169
3.169,66.6000,-0.020544
3.201,66.6000,-0.022961
3.232,66.6000,-0.025377
3.263,66.6000,-0.022961
3.295,66.6000,-0.024169
3.327,66.6000,-0.018127
3.358,66.6000,-0.021752
3.389,66.6000,-0.020544
3.421,66.6000,-0.019335
3.453,66.6000,-0.021752
3.484,66.6000,-0.020544
3.504,66.6000,-0.020544
3.531,66.6000,-0.020544
3.561,66.6000,-0.019335
3.591,66.6000,-0.021752
3.622,66.6000,-0.019335
3.653,66.6000,-0.022961
3.683,66.6000,-0.024169
3.715,66.6000,-0.022961
3.746,66.6000,-0.020544
3.781,66.6000,-0.020544
3.808,66.6000,-0.022961
3.840,66.6000,-0.021752
3.871,66.6000,-0.021752
3.902,66.6000,-0.024169
3.933,66.6000,-0.024169
3.967,66.6000,-0.024169
3.994,66.6000,-0.025377
4.015,66.6000,-0.025377
4.040,66.6000,-0.021752
4.071,66.6000,-0.022961
4.102,66.6000,-0.019335
4.133,66.6000,-0.019335
4.164,66.6000,-0.016918
4.195,66.6000,-0.022961
4.226,66.6000,-0.021752
4.257,66.6000,-0.024169
4.289,66.6000,-0.020544
4.319,66.6000,-0.019335
4.351,66.6000,-0.022961
4.382,66.6000,-0.024169
4.413,66.6000,-0.014501
4.444,66.6000,-0.018127
4.474,66.6000,-0.021752
4.495,66.6000,-0.022961
4.521,66.6000,-0.019335
4.551,66.6000,-0.020544
4.582,66.6000,-0.022961
4.612,66.6000,-0.020544
4.644,66.6000,-0.019335
4.674,66.6000,-0.019335
4.706,66.6000,-0.020544
4.737,66.6000,-0.021752
4.768,66.6000,-0.022961
4.800,66.6000,-0.022961
4.831,66.6000,-0.020544
4.863,66.6000,-0.025377
4.894,66.6000,-0.020544
4.925,66.6000,-0.021752
4.956,66.6000,-0.021752
4.988,66.6000,-0.020544
5.019,66.6000,-0.020544
5.049,66.6000,-0.019335
5.070,66.6000,-0.020544
5.098,66.6000,-0.020544
5.119,66.6000,-0.019335
5.144,66.6000,-0.021752
5.177,66.6000,-0.024169
5.199,66.6000,-0.021752
5.224,66.6000,-0.019335
5.253,66.6000,-0.018127
5.284,66.6000,-0.019335
5.316,66.6000,-0.021752
5.347,66.6000,-0.020544
5.378,66.6000,-0.018127
5.408,66.6000,-0.021752
5.439,66.6000,-0.025377
5.470,66.6000,-0.019335
5.501,66.6000,-0.021752
5.521,66.6000,-0.021752
5.547,66.6000,-0.021752
