Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
55,0.4532,0.1766,7.0762,23.0114,30.0877,1.3811,-0.0061
56,0.4504,0.1772,6.9604,23.2616,30.2220,1.3582,-0.0048
57,0.4553,0.1770,7.0531,22.9834,30.0365,1.3853,-0.0060
58,0.4419,0.1747,7.0150,23.5234,30.5384,1.3688,-0.0056
59,0.4400,0.1727,6.9848,23.2318,30.2166,1.3604,-0.0059
60,0.4357,0.1744,6.8086,23.2401,30.0487,1.3244,-0.0053
61,0.4341,0.1724,6.9822,23.2409,30.2231,1.3562,-0.0054
62,0.4222,0.1713,6.9722,23.7365,30.7087,1.3568,-0.0052
63,0.4261,0.1694,6.9300,23.7382,30.6682,1.3474,-0.0050
64,0.4251,0.1695,6.9277,23.7236,30.6513,1.3527,-0.0047
65,0.4293,0.1714,6.8565,23.7273,30.5838,1.3319,-0.0047
66,0.4264,0.1691,6.8908,23.7209,30.6117,1.3412,-0.0044
67,0.4260,0.1697,6.8776,23.7414,30.6190,1.3422,-0.0046
68,0.4223,0.1683,6.8130,23.7652,30.5782,1.3280,-0.0044
69,0.4258,0.1711,6.7719,23.7554,30.5273,1.3202,-0.0044
70,0.4281,0.1703,6.8953,23.7193,30.6147,1.3412,-0.0014
71,0.4356,0.1735,6.9285,23.4999,30.4285,1.3488,-0.0048
72,0.4274,0.1739,6.8009,23.7631,30.5640,1.3232,-0.0012
73,0.4026,0.1667,6.6733,23.9907,30.6640,1.2980,-0.0057
74,0.4064,0.1655,6.7381,23.7666,30.5047,1.3139,-0.0063
75,0.4100,0.1673,6.8524,23.2631,30.1155,1.3337,-0.0026
76,0.4129,0.1677,6.8607,23.5262,30.3869,1.3381,-0.0024
77,0.4179,0.1689,6.9422,23.2695,30.2117,1.3514,-0.0067
78,0.3993,0.1622,6.8289,23.2494,30.0783,1.3285,-0.0092
79,0.4197,0.1751,6.9298,23.2680,30.1977,1.3455,-0.0071
80,0.4229,0.1722,6.9961,22.9912,29.9872,1.3654,-0.0112
81,0.4432,0.1801,7.0951,22.9841,30.0792,1.3857,-0.0081
82,0.4531,0.1773,7.0160,22.9760,29.9920,1.3655,-0.0105
83,0.4657,0.1906,7.2294,23.1961,30.4254,1.4061,-0.0129
84,0.4702,0.1903,7.1391,22.7471,29.8862,1.3910,-0.0128
85,0.4687,0.1899,7.3326,22.7648,30.0974,1.4322,-0.0125
86,0.4683,0.1896,7.3214,22.5308,29.8522,1.4332,-0.0127
87,0.4687,0.1900,7.1512,22.7667,29.9180,1.3938,-0.0127
88,0.4766,0.1933,7.2596,23.2395,30.4991,1.4149,-0.0126
89,0.4701,0.1902,7.3290,22.7194,30.0484,1.4322,-0.0126
90,0.4750,0.1916,7.3847,22.7120,30.0967,1.4400,-0.0126
91,0.4702,0.1917,7.1108,23.0155,30.1262,1.3939,-0.0127
92,0.4653,0.1886,7.1445,22.7499,29.8944,1.3923,-0.0127
93,0.4536,0.1824,7.1771,23.2721,30.4492,1.3972,-0.0103
94,0.4557,0.1865,7.1409,23.0031,30.1440,1.3914,-0.0126
95,0.4522,0.1835,7.2307,23.2525,30.4832,1.4123,-0.0126
96,0.4530,0.1842,7.1295,23.4577,30.5872,1.3897,-0.0125
97,0.4518,0.1822,7.2083,23.2103,30.4186,1.4079,-0.0116
98,0.4521,0.1824,7.2085,23.2416,30.4501,1.4057,-0.0121
99,0.4566,0.1868,7.2034,23.2778,30.4812,1.3943,-0.0119
100,0.4557,0.1835,7.1667,23.2464,30.4132,1.3996,-0.0117
101,0.4497,0.1850,7.1118,23.5136,30.6253,1.3886,-0.0117
102,0.4511,0.1818,7.1662,23.2505,30.4167,1.3954,-0.0084
103,0.4495,0.1848,7.0428,23.2735,30.3163,1.3746,-0.0110
104,0.4497,0.1823,7.1104,23.3005,30.4110,1.3848,-0.0111
105,0.4457,0.1785,7.1490,23.2541,30.4031,1.3930,-0.0072
106,0.4475,0.1813,7.2370,23.5419,30.7789,1.4137,-0.0116
107,0.4503,0.1825,7.2015,23.2100,30.4115,1.4036,-0.0114
108,0.4456,0.1822,7.0692,22.9789,30.0482,1.3799,-0.0058
109,0.4486,0.1830,7.1321,23.5069,30.6391,1.3887,-0.0115
110,0.4434,0.1778,7.1962,23.0125,30.2087,1.4008,-0.0082
111,0.4324,0.1783,6.9572,23.2739,30.2312,1.3579,-0.0112
112,0.4213,0.1718,7.1316,23.5128,30.6444,1.3887,-0.0097
113,0.4043,0.1671,7.0760,22.9900,30.0660,1.3819,-0.0074
114,0.3896,0.1603,6.9263,23.7247,30.6510,1.3459,-0.0103
115,0.3864,0.1594,6.9655,23.0013,29.9667,1.3553,-0.0112
116,0.3755,0.1584,6.7692,23.7356,30.5048,1.3210,-0.0145
117,0.3784,0.1595,6.8014,23.2803,30.0817,1.3242,-0.0096
118,0.3786,0.1586,6.7919,23.0304,29.8223,1.3213,-0.0162
119,0.3804,0.1587,7.0210,22.7214,29.7424,1.3698,-0.0173
120,0.3947,0.1633,7.0956,22.7299,29.8255,1.3841,-0.0185
121,0.3739,0.1586,6.8542,23.2404,30.0946,1.3342,-0.0204
122,0.3920,0.1647,6.9996,22.7470,29.7467,1.3661,-0.0215
123,0.4129,0.1713,7.0141,22.5055,29.5196,1.3657,-0.0218
124,0.4235,0.1745,7.1207,22.9822,30.1029,1.3875,-0.0235
125,0.4166,0.1739,7.1348,22.5154,29.6502,1.3863,-0.0237
126,0.4196,0.1750,7.2006,22.9731,30.1737,1.4028,-0.0246
127,0.4096,0.1696,7.1399,22.2795,29.4194,1.3925,-0.0252
128,0.3921,0.1655,6.9913,22.9685,29.9598,1.3636,-0.0252
129,0.3828,0.1604,7.0322,22.9982,30.0304,1.3695,-0.0252
130,0.3748,0.1564,6.9587,23.0164,29.9752,1.3646,-0.0259
131,0.3747,0.1578,6.9881,23.0041,29.9922,1.3619,-0.0259
132,0.3716,0.1571,6.9537,22.4954,29.4492,1.3592,-0.0265
133,0.3691,0.1556,6.9921,22.9895,29.9817,1.3613,-0.0233
134,0.3540,0.1507,6.7873,23.2802,30.0676,1.3201,-0.0268
135,0.3510,0.1473,6.9474,22.9549,29.9023,1.3540,-0.0246
136,0.3473,0.1484,6.8079,23.2431,30.0510,1.3254,-0.0258
137,0.3581,0.1514,6.8743,23.0088,29.8831,1.3375,-0.0237
138,0.3610,0.1514,6.9578,23.0387,29.9965,1.3543,-0.0265
139,0.3710,0.1562,6.9192,22.4577,29.3769,1.3496,-0.0178
140,0.3757,0.1579,7.0239,22.9694,29.9933,1.3615,-0.0196
141,0.3828,0.1604,7.0878,22.2418,29.3296,1.3835,-0.0231
142,0.3814,0.1586,7.0206,22.9801,30.0007,1.3669,-0.0258
143,0.3800,0.1594,7.0183,22.2352,29.2535,1.3664,-0.0218
144,0.4055,0.1644,7.1707,22.2395,29.4102,1.3974,-0.0297
145,0.4100,0.1680,7.1900,22.7308,29.9209,1.4002,-0.0232
146,0.4162,0.1645,7.1785,22.2474,29.4259,1.3999,-0.0300
147,0.4372,0.1752,7.1715,22.7691,29.9406,1.3974,-0.0243
148,0.4463,0.1697,6.9918,22.2499,29.2418,1.3643,-0.0304
149,0.4585,0.1801,7.3051,21.9577,29.2628,1.4235,-0.0303
150,0.4759,0.1882,7.5491,21.7524,29.3015,1.4734,-0.0307
151,0.3911,0.1592,6.9591,22.2128,29.1718,1.3576,-0.0317
152,0.3606,0.1536,6.9831,22.9784,29.9614,1.3563,-0.0321
153,0.3699,0.1580,6.9800,22.2742,29.2541,1.3609,-0.0333
154,0.3613,0.1549,7.0473,22.7291,29.7764,1.3723,-0.0343
155,0.3564,0.1515,7.2105,21.9974,29.2079,1.3940,-0.0352
156,0.3558,0.1520,6.9879,22.7523,29.7403,1.3607,-0.0361
157,0.3492,0.1500,7.0459,22.5194,29.5652,1.3712,-0.0370
158,0.3542,0.1521,7.1148,22.4771,29.5918,1.3872,-0.0379
159,0.3632,0.1544,7.2091,22.2479,29.4570,1.4048,-0.0401
160,0.3640,0.1554,7.3208,22.2516,29.5724,1.4188,-0.0404
161,0.3659,0.1565,7.3609,21.9928,29.3537,1.4367,-0.0427
162,0.3843,0.1607,7.2338,22.2754,29.5092,1.4103,-0.0429
163,0.4112,0.1758,7.5567,21.7858,29.3425,1.4720,-0.0448
164,0.4561,0.1898,7.6565,21.7470,29.4035,1.4973,-0.0455
165,0.4626,0.1904,7.6702,21.7450,29.4152,1.5002,-0.0433
166,0.4570,0.1901,7.6723,21.6994,29.3717,1.4985,-0.0431
167,0.4458,0.1802,7.5773,21.7348,29.3122,1.4808,-0.0475
168,0.4500,0.1858,7.6451,21.4911,29.1361,1.4891,-0.0479
169,0.4510,0.1841,7.6467,21.4997,29.1464,1.4939,-0.0390
170,0.4324,0.1735,7.6403,21.7453,29.3856,1.4931,-0.0489
171,0.4458,0.1867,7.8150,21.4973,29.3123,1.5288,-0.0414
172,0.4357,0.1741,7.6708,21.2832,28.9540,1.4967,-0.0494
173,0.4420,0.1835,7.8503,21.0262,28.8765,1.5328,-0.0430
174,0.4384,0.1834,7.7377,21.2127,28.9504,1.5106,-0.0446
175,0.4271,0.1743,7.5122,21.4748,28.9870,1.4652,-0.0460
176,0.4345,0.1826,7.7394,21.0426,28.7819,1.5141,-0.0377
177,0.4252,0.1712,7.6376,21.2391,28.8767,1.4941,-0.0500
178,0.4320,0.1801,7.7652,21.0103,28.7755,1.5152,-0.0474
179,0.4426,0.1844,7.7683,21.2181,28.9864,1.5203,-0.0507
180,0.4248,0.1710,7.5112,21.2601,28.7713,1.4631,-0.0507
181,0.4322,0.1812,7.7396,21.0129,28.7526,1.5105,-0.0506
182,0.4298,0.1805,7.7058,21.2419,28.9477,1.5011,-0.0503
183,0.4244,0.1715,7.6699,21.2342,28.9041,1.5003,-0.0503
184,0.4174,0.1677,7.5738,21.2425,28.8163,1.4812,-0.0495
185,0.4317,0.1803,7.6762,21.7322,29.4084,1.5014,-0.0504
186,0.4224,0.1767,7.6980,21.2978,28.9958,1.5001,-0.0504
187,0.4157,0.1675,7.5671,21.7780,29.3451,1.4801,-0.0506
188,0.4267,0.1784,7.7332,21.0204,28.7536,1.5090,-0.0504
189,0.4248,0.1772,7.7389,21.5569,29.2958,1.5133,-0.0505
190,0.4165,0.1753,7.6449,21.7356,29.3805,1.4926,-0.0505
191,0.4131,0.1757,7.6133,21.5206,29.1339,1.4888,-0.0520
192,0.4037,0.1709,7.5384,21.5106,29.0490,1.4732,-0.0529
193,0.3975,0.1641,7.4922,21.7428,29.2351,1.4616,-0.0539
194,0.4014,0.1719,7.6145,21.2231,28.8376,1.4865,-0.0539
195,0.3886,0.1665,7.6369,21.4978,29.1346,1.4905,-0.0564
196,0.3824,0.1650,7.4802,21.4916,28.9717,1.4596,-0.0574
197,0.3807,0.1654,7.6432,21.2203,28.8635,1.4920,-0.0585
198,0.3825,0.1638,7.5450,21.4958,29.0408,1.4683,-0.0604
199,0.3920,0.1672,7.6677,21.2323,28.9001,1.4996,-0.0553
200,0.3887,0.1644,7.4489,21.0032,28.4522,1.4518,-0.0641
201,0.4103,0.1746,7.6159,21.2731,28.8890,1.4868,-0.0664
202,0.4046,0.1729,7.7046,20.7337,28.4382,1.5050,-0.0636
203,0.4098,0.1757,7.7615,20.4989,28.2604,1.5178,-0.0711
204,0.4154,0.1825,7.9179,20.4851,28.4030,1.5492,-0.0653
205,0.4512,0.1908,7.8259,20.4935,28.3193,1.5316,-0.0742
206,0.4912,0.2069,7.8251,20.5336,28.3587,1.5241,-0.0733
207,0.5769,0.2307,8.3000,20.0008,28.3008,1.6267,-0.0625
208,0.5769,0.2335,8.3891,19.7723,28.1614,1.6432,-0.0710
209,0.5171,0.2131,8.3237,20.0424,28.3660,1.6243,-0.0665
210,0.4798,0.1963,8.0827,20.2297,28.3124,1.5770,-0.0810
211,0.4617,0.1885,7.9199,20.2171,28.1370,1.5464,-0.0734
212,0.4445,0.1853,8.0268,20.0259,28.0527,1.5685,-0.0823
213,0.4479,0.1871,8.0206,20.7421,28.7627,1.5699,-0.0822
214,0.4467,0.1860,8.1022,19.9605,28.0627,1.5844,-0.0825
215,0.4447,0.1861,8.0346,20.0267,28.0612,1.5729,-0.0827
216,0.4363,0.1834,8.0383,20.2213,28.2596,1.5731,-0.0832
217,0.4487,0.1925,8.1090,19.9746,28.0836,1.5882,-0.0826
218,0.4422,0.1855,7.9760,20.4726,28.4486,1.5617,-0.0811
219,0.4348,0.1814,7.9026,20.2580,28.1606,1.5443,-0.0824
220,0.4332,0.1850,7.9892,20.2488,28.2380,1.5572,-0.0829
221,0.4262,0.1791,7.9624,20.2830,28.2454,1.5550,-0.0831
222,0.4434,0.1899,8.1347,20.5034,28.6381,1.5874,-0.0833
223,0.4437,0.1903,8.0751,20.4797,28.5547,1.5782,-0.0822
224,0.4336,0.1826,7.8791,20.7234,28.6025,1.5416,-0.0835
225,0.4411,0.1906,8.0495,20.5061,28.5556,1.5731,-0.0840
226,0.4243,0.1798,7.8016,20.7728,28.5744,1.5264,-0.0777
227,0.4210,0.1790,7.8804,20.5000,28.3804,1.5425,-0.0854
228,0.4177,0.1770,7.9150,20.7279,28.6429,1.5435,-0.0868
229,0.3992,0.1722,7.7313,20.7414,28.4727,1.5087,-0.0763
230,0.4201,0.1869,7.9730,20.4882,28.4612,1.5598,-0.0816
231,0.4030,0.1793,8.0311,20.2655,28.2966,1.5685,-0.0911
232,0.3960,0.1775,8.0364,20.2491,28.2856,1.5711,-0.0876
233,0.3978,0.1776,8.0483,20.2372,28.2856,1.5726,-0.0820
234,0.4039,0.1825,7.9775,20.2421,28.2196,1.5566,-0.0897
235,0.4126,0.1873,8.0698,20.2813,28.3511,1.5742,-0.0870
236,0.4163,0.1823,8.0186,20.2624,28.2810,1.5643,-0.0875
237,0.4262,0.1878,8.1681,19.9957,28.1638,1.6026,-0.0984
238,0.4314,0.1899,8.2651,19.4719,27.7370,1.6173,-0.1076
239,0.4426,0.2017,8.2897,19.4729,27.7626,1.6201,-0.1050
240,0.4336,0.1917,8.0705,19.4928,27.5633,1.5807,-0.1103
241,0.4423,0.2019,8.3954,19.2635,27.6589,1.6392,-0.1147
242,0.4473,0.2044,8.4688,19.2459,27.7147,1.6597,-0.1167
243,0.4405,0.2025,8.2018,19.4917,27.6935,1.6066,-0.1183
244,0.4504,0.2072,8.3652,19.2520,27.6172,1.6385,-0.1202
245,0.4379,0.1956,8.1246,19.5331,27.6577,1.5848,-0.1189
246,0.4450,0.2056,8.4928,18.9820,27.4748,1.6617,-0.1240
247,0.4334,0.1957,8.2688,19.2492,27.5180,1.6135,-0.1252
248,0.4358,0.2016,8.3498,19.0356,27.3853,1.6351,-0.1255
249,0.4227,0.1934,8.2381,19.2589,27.4969,1.6101,-0.1207
250,0.4187,0.1932,8.3944,18.9794,27.3737,1.6388,-0.1277
251,0.4073,0.1845,8.2991,19.4586,27.7577,1.6231,-0.1274
252,0.4100,0.1854,8.1142,19.2397,27.3540,1.5853,-0.1287
253,0.4218,0.1950,8.3240,19.4811,27.8051,1.6312,-0.1285
254,0.4140,0.1913,8.4700,19.4988,27.9688,1.6589,-0.1244
255,0.4285,0.1991,8.3486,19.5265,27.8751,1.6359,-0.1285
256,0.4218,0.1948,8.4635,19.5004,27.9639,1.6592,-0.1309
257,0.4185,0.1901,8.3189,19.5091,27.8280,1.6225,-0.1315
258,0.4219,0.1964,8.3030,19.4818,27.7848,1.6246,-0.1314
259,0.4081,0.1857,8.3108,19.5232,27.8340,1.6258,-0.1316
260,0.4136,0.1878,8.2933,19.5090,27.8023,1.6206,-0.1105
261,0.4085,0.1866,8.1927,19.5017,27.6944,1.6009,-0.1316
262,0.4073,0.1896,8.2661,19.5447,27.8108,1.6170,-0.1257
263,0.4192,0.1949,8.3632,19.4826,27.8458,1.6388,-0.1097
264,0.4002,0.1839,8.1083,19.8103,27.9186,1.5853,-0.1334
265,0.4141,0.1903,8.3317,19.2405,27.5723,1.6323,-0.1166
266,0.4187,0.1943,8.3663,18.9981,27.3644,1.6340,-0.1200
267,0.4075,0.1884,8.4728,19.2418,27.7146,1.6583,-0.1225
268,0.4157,0.1944,8.4532,18.9977,27.4508,1.6570,-0.1247
269,0.4093,0.1888,8.1954,19.5369,27.7323,1.6028,-0.1382
270,0.4266,0.1970,8.6121,19.0121,27.6242,1.6851,-0.1304
271,0.4102,0.1892,8.3644,18.9495,27.3138,1.6359,-0.1422
272,0.4303,0.2012,8.4790,19.2422,27.7212,1.6586,-0.1344
273,0.4339,0.2044,8.4863,18.7641,27.2504,1.6634,-0.1471
274,0.4381,0.2080,8.6625,18.4876,27.1501,1.6966,-0.1486
275,0.4477,0.2085,8.7352,18.4943,27.2295,1.7105,-0.1418
276,0.4380,0.2078,8.6450,18.4854,27.1304,1.6913,-0.1540
277,0.4435,0.2103,8.6563,18.9761,27.6325,1.6937,-0.1582
278,0.4393,0.2089,8.6702,18.4682,27.1384,1.6961,-0.1604
279,0.4377,0.2047,8.4430,18.4941,26.9371,1.6541,-0.1644
280,0.4505,0.2161,8.8702,18.2389,27.1091,1.7363,-0.1670
281,0.4599,0.2164,8.6103,18.7715,27.3818,1.6850,-0.1727
282,0.4477,0.2147,8.9471,17.9438,26.8909,1.7525,-0.1755
283,0.4526,0.2177,8.8524,18.5101,27.3626,1.7367,-0.1772
284,0.4477,0.2145,8.8143,18.4600,27.2743,1.7253,-0.1815
285,0.4572,0.2202,9.0403,18.4807,27.5210,1.7615,-0.1842
286,0.4617,0.2223,8.8897,18.2631,27.1528,1.7378,-0.1876
287,0.4615,0.2226,8.8326,18.4706,27.3032,1.7298,-0.1880
288,0.4626,0.2225,8.9404,18.0282,26.9686,1.7450,-0.1913
289,0.4619,0.2218,9.0063,17.9880,26.9943,1.7631,-0.1940
290,0.4579,0.2204,8.8830,18.2102,27.0932,1.7394,-0.1935
291,0.4545,0.2161,9.0170,17.9865,27.0035,1.7639,-0.1985
292,0.4433,0.2097,8.9754,18.0136,26.9890,1.7575,-0.1986
293,0.4401,0.2072,9.0033,18.0229,27.0262,1.7598,-0.1873
294,0.4388,0.2072,8.9138,17.9943,26.9081,1.7458,-0.1763
295,0.4412,0.2059,8.9133,17.9833,26.8966,1.7299,-0.1811
296,0.4437,0.2103,8.9604,18.0127,26.9732,1.7547,-0.1921
297,0.4350,0.2095,9.0081,17.9257,26.9338,1.7653,-0.1926
298,0.4300,0.2044,8.7273,18.2925,27.0198,1.7076,-0.1978
299,0.4330,0.2095,8.8475,17.7606,26.6081,1.7325,-0.1893
300,0.4269,0.2078,9.0597,17.4954,26.5551,1.7782,-0.1837
301,0.4257,0.2073,9.0109,17.5282,26.5391,1.7667,-0.1995
302,0.4307,0.2044,9.0091,17.5119,26.5210,1.7663,-0.2099
303,0.4375,0.2075,8.9213,17.7646,26.6859,1.7469,-0.1870
304,0.4421,0.2127,9.0691,17.7150,26.7841,1.7799,-0.2105
305,0.4410,0.2096,8.7929,18.2338,27.0268,1.7232,-0.1899
306,0.4456,0.2148,8.9983,17.7207,26.7191,1.7618,-0.2110
307,0.4435,0.2171,9.0935,17.9814,27.0749,1.7811,-0.2109
308,0.4443,0.2195,9.0870,17.5226,26.6096,1.7799,-0.2124
309,0.4391,0.2179,8.9527,17.5381,26.4908,1.7577,-0.2151
310,0.4429,0.2204,9.1539,17.2944,26.4483,1.7905,-0.2171
311,0.4513,0.2232,9.2255,17.3060,26.5315,1.8013,-0.2211
312,0.4560,0.2272,9.1871,17.2381,26.4252,1.8004,-0.2245
313,0.4542,0.2256,9.1946,17.2668,26.4614,1.8044,-0.2283
314,0.4609,0.2317,9.2250,17.5145,26.7396,1.8100,-0.2265
315,0.4588,0.2297,9.3839,17.2207,26.6046,1.8399,-0.2373
316,0.4727,0.2387,9.2195,17.4688,26.6882,1.8068,-0.2365
317,0.4984,0.2520,9.3864,16.9565,26.3429,1.8413,-0.2467
318,0.4868,0.2483,9.3716,16.9889,26.3605,1.8364,-0.2557
319,0.4973,0.2539,9.3223,17.0112,26.3334,1.8239,-0.2616
320,0.4887,0.2482,9.4836,17.0079,26.4915,1.8592,-0.2676
321,0.4896,0.2468,9.3879,16.9887,26.3766,1.8391,-0.2688
322,0.4954,0.2514,9.4529,16.7526,26.2055,1.8533,-0.2764
323,0.5138,0.2622,9.2969,16.9644,26.2613,1.8241,-0.2820
324,0.6342,0.3091,9.2241,16.9998,26.2239,1.8074,-0.2868
325,0.6483,0.3113,9.5598,16.4890,26.0488,1.8719,-0.2836
326,0.6465,0.3173,9.4215,16.7316,26.1531,1.8453,-0.2700
327,0.5283,0.2697,9.5015,16.7548,26.2563,1.8625,-0.2786
328,0.5084,0.2588,9.4857,16.4996,25.9853,1.8628,-0.2912
329,0.5143,0.2617,9.3566,16.7378,26.0944,1.8373,-0.2948
330,0.5185,0.2512,9.3340,16.7378,26.0718,1.8275,-0.2926
331,0.5375,0.2652,9.2565,16.7309,25.9875,1.8164,-0.2872
332,0.5519,0.2755,9.2279,16.5238,25.7517,1.8089,-0.3019
333,0.5377,0.2592,9.0665,16.5015,25.5680,1.7774,-0.2888
334,0.6301,0.3067,9.5027,16.2456,25.7482,1.8607,-0.3025
335,0.6120,0.2979,9.4038,16.2678,25.6716,1.8441,-0.3184
336,0.4869,0.2417,9.2676,16.5397,25.8073,1.8145,-0.3204
337,0.4765,0.2441,9.3670,16.2722,25.6392,1.8400,-0.3194
338,0.4835,0.2452,9.5338,16.5340,26.0677,1.8694,-0.2975
339,0.4668,0.2379,9.4769,16.2400,25.7168,1.8615,-0.3224
340,0.4660,0.2364,9.4683,16.3075,25.7758,1.8582,-0.3234
341,0.4784,0.2434,9.4791,16.2566,25.7357,1.8589,-0.3235
342,0.4600,0.2284,9.6067,16.2127,25.8195,1.8761,-0.3238
343,0.4603,0.2372,9.5124,16.2983,25.8108,1.8770,-0.3209
344,0.4489,0.2205,9.0682,16.7579,25.8261,1.7806,-0.3190
345,0.4762,0.2394,9.6271,16.2129,25.8401,1.8917,-0.3225
346,0.4710,0.2368,9.4226,16.4655,25.8881,1.8506,-0.3230
347,0.4683,0.2447,9.4711,16.7395,26.2106,1.8565,-0.3265
348,0.4690,0.2442,9.4735,16.7692,26.2427,1.8589,-0.3218
349,0.4778,0.2493,9.6818,16.2745,25.9563,1.8984,-0.3271
350,0.4879,0.2562,9.6043,16.2426,25.8470,1.8828,-0.3265
351,0.5165,0.2725,9.5898,16.2552,25.8450,1.8855,-0.3301
352,0.4913,0.2505,9.5941,16.2473,25.8414,1.8861,-0.3345
353,0.4923,0.2514,9.6310,15.9756,25.6066,1.8916,-0.3426
354,0.5077,0.2650,9.7791,15.9645,25.7436,1.9173,-0.3516
355,0.5054,0.2571,9.4962,16.2330,25.7291,1.8618,-0.3581
356,0.5196,0.2770,9.8239,15.7616,25.5855,1.9276,-0.3653
357,0.5140,0.2747,9.8424,15.7434,25.5858,1.9305,-0.3314
358,0.5360,0.2775,9.8505,15.7679,25.6184,1.9356,-0.3809
359,0.5393,0.2820,9.8925,15.4711,25.3636,1.9411,-0.3556
360,0.5438,0.2926,9.9595,15.2285,25.1880,1.9558,-0.3769
361,0.5420,0.2850,10.0099,15.5003,25.5102,1.9681,-0.3784
362,0.5404,0.2842,9.9366,14.9920,24.9286,1.9536,-0.4030
363,0.5343,0.2877,10.0831,15.0007,25.0838,1.9795,-0.4256
