Elapsed Time (s),Position (mm),Force (N)
-0.021,69.4093,-0.376105
0.010,69.4093,-0.376105
0.041,69.4093,-0.376105
0.072,69.4093,-0.376105
0.103,69.4093,-0.376105
0.135,69.4093,-0.376105
0.165,69.4093,-0.376105
0.196,69.4093,-0.290593
0.226,69.4093,-0.290593
0.257,69.4093,-0.290593
0.288,69.4093,-0.290593
0.319,69.4093,-0.290593
0.350,69.4093,-0.290593
0.380,69.4093,-0.290593
0.411,69.4093,-0.186410
0.441,69.4093,-0.186410
0.473,69.4093,-0.186410
0.505,69.4093,-0.186410
0.536,69.4093,-0.186410
0.566,69.4093,-0.186410
0.597,69.4093,-0.186410
0.627,69.4093,-0.186410
0.658,69.4093,-0.160908
0.690,69.4093,-0.160908
0.720,69.4093,-0.160908
0.752,69.4093,-0.160908
0.783,69.4093,-0.160908
0.814,69.4093,-0.160908
0.844,69.4093,-0.160908
0.874,69.4093,-0.160908
0.905,69.4093,-0.149503
0.936,69.4093,-0.149503
0.967,69.4093,-0.149503
0.997,69.4093,-0.149503
1.028,69.4093,-0.149503
1.058,69.4093,-0.149503
1.090,69.4093,-0.149503
1.121,69.4093,-0.149503
1.151,69.4093,-0.142022
1.182,69.4093,-0.142022
1.213,69.4093,-0.142022
1.244,69.4093,-0.142022
1.275,69.4093,-0.142022
1.306,69.4093,-0.142022
1.338,69.4093,-0.142022
1.369,69.4093,-0.142022
1.400,69.4093,-0.136611
1.431,69.4093,-0.136611
1.463,69.4093,-0.136611
1.493,69.4093,-0.136611
1.525,69.4093,-0.136611
1.556,69.4093,-0.136611
1.586,69.4093,-0.136611
1.617,69.4093,-0.136611
1.648,69.4093,-0.132282
1.678,69.4093,-0.132282
1.709,69.4093,-0.132282
1.740,69.4093,-0.132282
1.772,69.4093,-0.132282
1.802,69.4093,-0.132282
1.833,69.4093,-0.132282
1.865,69.4093,-0.132282
1.895,69.4093,-0.128725
1.926,69.4093,-0.128725
1.958,69.4093,-0.128725
1.989,69.4093,-0.128725
2.020,69.4093,-0.128725
2.051,69.4093,-0.128725
2.081,69.4093,-0.128725
2.112,69.4093,-0.128725
2.144,69.4093,-0.125902
2.174,69.4093,-0.125902
2.206,69.4093,-0.125902
2.236,69.4093,-0.125902
2.268,69.4093,-0.125902
2.298,69.4093,-0.125902
2.330,69.4093,-0.125902
2.360,69.4093,-0.125902
2.391,69.4093,-0.125902
2.422,69.4093,-0.123370
2.453,69.4093,-0.123370
2.484,69.4093,-0.123370
2.514,69.4093,-0.123370
2.546,69.4093,-0.123370
2.577,69.4093,-0.123370
2.609,69.4093,-0.123370
2.641,69.4093,-0.121140
2.672,69.4093,-0.121140
2.703,69.4093,-0.121140
2.735,69.4093,-0.121140
2.766,69.4093,-0.121140
2.797,69.4093,-0.121140
2.828,69.4093,-0.121140
2.859,69.4093,-0.121140
2.890,69.4093,-0.121140
2.921,69.4093,-0.119258
2.952,69.4093,-0.119258
2.984,69.4093,-0.119258
3.014,69.4093,-0.119258
3.047,69.4093,-0.119258
3.078,69.4093,-0.119258
3.107,69.4093,-0.119258
3.141,69.4093,-0.119258
3.169,69.4093,-0.119258
3.200,69.4093,-0.117489
3.231,69.4093,-0.117489
3.262,69.4093,-0.117489
3.292,69.4093,-0.117489
3.324,69.4093,-0.117489
3.355,69.4093,-0.117489
3.386,69.4093,-0.117489
3.418,69.4093,-0.117489
3.447,69.4093,-0.115945
3.478,69.4093,-0.115945
3.509,69.4093,-0.115945
3.540,69.4093,-0.115945
3.571,69.4093,-0.115945
3.603,69.4093,-0.115945
3.638,69.4093,-0.115945
3.664,69.4093,-0.114223
3.696,69.4093,-0.114223
3.727,69.4093,-0.114223
3.758,69.4093,-0.114223
3.789,69.4093,-0.114223
3.820,69.4093,-0.114223
3.851,69.4093,-0.114223
3.881,69.4093,-0.114223
3.912,69.4093,-0.112097
3.942,69.4093,-0.112097
3.973,69.4093,-0.112097
4.004,69.4093,-0.112097
4.035,69.4093,-0.112097
4.067,69.4093,-0.112097
4.099,69.4092,-0.112097
4.131,69.4085,-0.112097
4.161,69.4070,-0.110036
4.193,69.4049,-0.110036
4.224,69.4019,-0.110036
4.254,69.3984,-0.110036
4.285,69.3941,-0.110036
4.315,69.3893,-0.110036
4.346,69.3833,-0.110036
4.377,69.3769,-0.110036
4.408,69.3697,0.006521
4.439,69.3616,0.006521
4.469,69.3532,0.006521
4.509,69.3411,0.006521
4.546,69.3285,0.006521
4.577,69.3173,0.006521
4.610,69.3045,0.006521
4.640,69.2921,0.060556
4.671,69.2791,0.060556
4.701,69.2651,0.060556
4.732,69.2503,0.060556
4.764,69.2346,0.060556
4.795,69.2176,0.060556
4.827,69.2005,0.060556
4.858,69.1828,0.060556
4.888,69.1648,0.060556
4.919,69.1457,0.000574
4.949,69.1266,0.000574
4.980,69.1055,0.000574
5.011,69.0842,0.000574
5.041,69.0623,0.000574
5.072,69.0399,0.000574
