Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
83,1.0089,0.2768,6.3824,22.7365,29.1189,1.2421,-0.0072
84,1.0035,0.2829,6.2461,20.4674,26.7135,1.2153,-0.0992
85,0.5672,0.1534,6.7776,20.0440,26.8216,1.3192,-0.0879
86,0.4191,0.1175,5.8020,21.7624,27.5644,1.1229,-0.0745
87,0.3364,0.0992,4.8652,22.4616,27.3268,0.9411,-0.0781
88,0.2383,0.0876,4.2255,24.7494,28.9749,0.8117,-0.0334
89,0.9037,0.2659,6.4984,22.5085,29.0069,1.2598,-0.0061
90,3.6063,1.6161,12.2078,15.7732,27.9810,2.4046,-0.0238
91,0.3267,0.1085,4.5563,24.7802,29.3365,0.8739,-0.0091
92,1.6154,0.4956,8.1623,20.7609,28.9232,1.5952,-0.0088
93,1.9884,0.6572,8.9380,18.5117,27.4496,1.7537,-0.1129
94,0.2875,0.0902,4.4071,23.7295,28.1366,0.8470,-0.0654
95,0.3047,0.0980,4.2534,24.5158,28.7692,0.8136,-0.0168
96,0.6086,0.1690,5.3083,24.2502,29.5585,1.0251,-0.0074
97,0.6064,0.1606,5.2839,24.5481,29.8320,1.0187,-0.0062
98,1.1306,0.3335,6.9841,22.7765,29.7606,1.3624,-0.0060
99,2.7716,1.0999,10.5233,18.7775,29.3009,2.0677,-0.0114
100,0.4867,0.1411,4.9386,24.7323,29.6710,0.9515,-0.0060
101,0.6225,0.1701,5.4018,24.4883,29.8901,1.0432,-0.0049
102,0.7849,0.2137,5.9337,23.9798,29.9134,1.1480,-0.0046
103,0.9661,0.2782,6.4348,23.4981,29.9330,1.2493,-0.0050
104,0.7542,0.2078,5.7944,24.2473,30.0418,1.1188,-0.0046
105,1.1989,0.3652,7.4024,22.5056,29.9079,1.4352,-0.0053
106,2.0108,0.6877,9.2413,20.2518,29.4931,1.8110,-0.0089
107,0.3924,0.1131,4.5378,25.2454,29.7831,0.8678,-0.0052
108,0.5568,0.1568,5.2562,24.2868,29.5430,1.0123,-0.0045
109,0.7078,0.1938,5.7758,24.2337,30.0095,1.1198,-0.0029
110,0.6690,0.1865,5.6218,23.7217,29.3435,1.0843,-0.0037
111,2.0331,0.6947,9.3640,19.5060,28.8700,1.8394,-0.0129
112,1.4189,0.4208,7.9256,21.0189,28.9445,1.5508,-0.0094
113,3.2032,1.3302,11.7686,16.4948,28.2634,2.3192,-0.0305
114,2.0079,0.6578,9.3817,19.2399,28.6216,1.8400,-0.0170
115,5.4247,2.9118,15.5951,11.2062,26.8013,3.0500,-0.1030
116,0.4827,0.1258,5.4115,23.0326,28.4440,1.0443,-0.0633
117,3.9306,1.8235,12.9865,14.7307,27.7172,2.5572,-0.0297
118,5.4464,2.8338,15.2695,12.2092,27.4787,3.0191,-0.0571
119,0.5083,0.1318,5.1532,23.2147,28.3678,0.9908,-0.0280
120,0.5394,0.1458,4.9977,23.7255,28.7232,0.9613,-0.0111
121,5.0801,2.6529,14.4671,13.4748,27.9418,2.8559,-0.0339
122,0.5248,0.1484,5.3418,23.5010,28.8428,1.0347,-0.0159
123,5.4616,2.9989,15.1120,11.9797,27.0917,2.9826,-0.0654
124,0.2134,0.0758,3.9466,24.7614,28.7079,0.7554,-0.0308
125,0.7012,0.1869,5.5620,23.0049,28.5670,1.0804,-0.0169
126,4.6057,2.2675,13.4573,14.7556,28.2129,2.6570,-0.0325
127,0.7912,0.1981,5.7434,23.5175,29.2609,1.1117,-0.0215
128,3.8261,1.7134,12.2391,15.9559,28.1950,2.4110,-0.0350
129,1.2098,0.3246,6.9817,21.9807,28.9623,1.3600,-0.0278
130,5.5257,3.0310,14.9005,12.5112,27.4117,2.9462,-0.0537
131,0.2764,0.0853,4.3404,24.4676,28.8080,0.8305,-0.0271
132,1.1846,0.3516,6.8653,22.2331,29.0983,1.3361,-0.0215
133,5.2313,2.7540,14.3205,13.2759,27.5964,2.8326,-0.0484
134,1.0417,0.2716,6.6047,22.2362,28.8409,1.2810,-0.0265
135,5.5243,3.0983,14.9886,12.2310,27.2195,2.9485,-0.0566
136,0.3135,0.0873,4.5626,24.5341,29.0967,0.8782,-0.0269
137,1.3718,0.4017,7.3022,21.7351,29.0373,1.4238,-0.0235
138,5.7137,3.1514,15.0733,11.9868,27.0601,2.9804,-0.0612
139,0.7584,0.1913,6.1149,22.1952,28.3101,1.1848,-0.0411
140,2.1919,0.7503,8.9751,18.9676,27.9427,1.7604,-0.0367
141,1.5591,0.4720,7.5470,20.7401,28.2871,1.4709,-0.0337
142,2.5400,0.8851,9.5731,18.4957,28.0688,1.8795,-0.0360
143,3.5650,1.4760,11.4186,16.0368,27.4554,2.2493,-0.0537
144,0.6933,0.1726,5.5243,22.5080,28.0322,1.0707,-0.0443
145,2.3634,0.7974,9.2295,19.2309,28.4604,1.8102,-0.0384
146,2.4497,0.8666,9.2798,18.7951,28.0749,1.8208,-0.0396
147,2.0235,0.6318,8.4520,19.9988,28.4508,1.6561,-0.0386
148,1.5003,0.4197,7.3233,20.7616,28.0849,1.4270,-0.0310
149,1.6208,0.4614,7.5224,20.7219,28.2443,1.4645,-0.0313
150,5.4523,2.9998,14.5388,12.7596,27.2984,2.8709,-0.0632
151,4.1496,1.8223,12.5434,14.4837,27.0271,2.4712,-0.0566
152,3.9850,1.7134,12.1503,15.7240,27.8743,2.3937,-0.0558
153,1.1405,0.2959,6.6528,21.4606,28.1134,1.2938,-0.0435
154,1.9659,0.6142,8.2335,19.7303,27.9638,1.6097,-0.0372
155,4.6894,2.3373,13.0969,13.9737,27.0706,2.5851,-0.0621
156,2.8889,1.0395,10.1759,17.2486,27.4244,2.0017,-0.0510
157,4.3481,2.0515,12.7403,14.7765,27.5168,2.5109,-0.0596
158,1.9163,0.5613,8.1945,20.0169,28.2114,1.6046,-0.0483
159,2.0774,0.6537,8.4828,19.7572,28.2400,1.6586,-0.0413
160,2.3740,0.8025,8.9772,19.2556,28.2328,1.7585,-0.0417
161,2.3794,0.8280,9.0074,19.2528,28.2602,1.7642,-0.0404
162,2.1796,0.7088,8.6671,19.7210,28.3881,1.6964,-0.0407
163,3.4391,1.3738,10.9633,17.0028,27.9661,2.1570,-0.0483
164,1.7384,0.5133,7.8589,20.5076,28.3665,1.5344,-0.0387
165,4.4041,2.1184,12.7699,14.5189,27.2888,2.5195,-0.0629
166,2.4456,0.8106,9.4007,18.5041,27.9048,1.8463,-0.0493
167,6.1829,5.9104,15.6675,11.2512,26.9186,3.0499,-0.2283
168,0.8648,0.2103,6.5242,21.2071,27.7313,1.2681,-0.1443
169,1.8732,0.5567,8.1108,20.0204,28.1313,1.5881,-0.0496
170,3.0598,1.1504,10.3199,17.7713,28.0912,2.0247,-0.0482
171,3.0342,1.1746,10.2404,17.7376,27.9780,2.0047,-0.0460
172,3.6362,1.5652,11.2511,16.4770,27.7281,2.2132,-0.0576
173,1.3689,0.3663,6.9825,21.2817,28.2642,1.3623,-0.0473
174,6.3159,6.0761,15.8994,11.2469,27.1463,3.0341,-0.1937
175,0.9746,0.2370,6.7444,19.7360,26.4804,1.3143,-0.1248
176,0.8098,0.1946,6.1160,14.7408,20.8568,1.1895,-3.2263
177,0.6014,0.1586,6.4345,19.5101,25.9446,1.2484,-0.0824
178,0.2947,0.0848,5.4643,21.7660,27.2303,1.0568,-0.0659
