Elapsed Time (s),Position (mm),Force (N)
-0.017,63.7000,-0.030211
0.006,63.7000,-0.030211
0.037,63.7000,-0.030211
0.067,63.7000,-0.027794
0.099,63.7000,-0.027794
0.130,63.7000,-0.024169
0.161,63.7000,-0.026586
0.192,63.7000,-0.027794
0.223,63.7000,-0.029003
0.255,63.7000,-0.029003
0.285,63.7000,-0.025377
0.316,63.7000,-0.024169
0.347,63.7000,-0.024169
0.378,63.7000,-0.020544
0.398,63.7000,-0.022961
0.424,63.7000,-0.025377
0.446,63.7000,-0.025377
0.470,63.7000,-0.022961
0.501,63.7000,-0.025377
0.532,63.7000,-0.027794
0.564,63.7000,-0.024169
0.594,63.7000,-0.025377
0.626,63.7000,-0.026586
0.656,63.7000,-0.024169
0.687,63.7000,-0.018127
0.718,63.7000,-0.020544
0.750,63.7000,-0.025377
0.781,63.7000,-0.026586
0.812,63.7000,-0.022961
0.843,63.7000,-0.025377
0.875,63.7000,-0.029003
0.895,63.7000,-0.022961
0.921,63.7000,-0.021752
0.952,63.7000,-0.024169
0.973,63.7000,-0.020544
1.002,63.7000,-0.020544
1.030,63.7000,-0.020544
1.060,63.7000,-0.019335
1.090,63.7000,-0.025377
1.122,63.7000,-0.027794
1.152,63.7000,-0.021752
1.185,63.7000,-0.019335
1.213,63.7000,-0.025377
1.244,63.7000,-0.025377
1.275,63.7000,-0.022961
1.306,63.7000,-0.021752
1.337,63.7000,-0.021752
1.368,63.7000,-0.019335
1.399,63.7000,-0.016918
1.432,63.7000,-0.018127
1.461,63.7000,-0.022961
1.492,63.7000,-0.025377
1.514,63.7000,-0.024169
1.538,63.7000,-0.020544
1.571,63.7000,-0.020544
1.600,63.7000,-0.022961
1.631,63.7000,-0.019335
1.662,63.7000,-0.019335
1.694,63.7000,-0.025377
1.725,63.7000,-0.022961
1.756,63.7000,-0.020544
1.787,63.7000,-0.021752
1.818,63.7000,-0.022961
1.849,63.7000,-0.018127
1.879,63.7000,-0.019335
1.910,63.7000,-0.020544
1.941,63.7000,-0.020544
1.972,63.7000,-0.016918
1.993,63.7000,-0.021752
2.017,63.7000,-0.024169
2.048,63.7000,-0.021752
2.072,63.7000,-0.021752
2.095,63.7000,-0.021752
2.128,63.7000,-0.025377
2.158,63.7000,-0.020544
2.189,63.7000,-0.020544
2.220,63.7000,-0.020544
2.251,63.7000,-0.018127
2.283,63.7000,-0.021752
2.314,63.7000,-0.024169
2.345,63.7000,-0.021752
2.376,63.7000,-0.022961
2.407,63.7000,-0.020544
2.438,63.7000,-0.016918
2.468,63.7000,-0.014501
2.500,63.7000,-0.019335
2.521,63.7000,-0.016918
2.547,63.7000,-0.016918
2.568,63.7000,-0.016918
2.592,63.7000,-0.020544
2.624,63.7000,-0.020544
2.654,63.7000,-0.019335
2.685,63.7000,-0.019335
2.716,63.7000,-0.019335
2.747,63.7000,-0.021752
2.779,63.7000,-0.016918
2.811,63.7000,-0.019335
2.844,63.7000,-0.025377
2.875,63.7000,-0.020544
2.905,63.7000,-0.018127
2.936,63.7000,-0.021752
2.966,63.7000,-0.019335
2.997,63.7000,-0.020544
3.028,63.7000,-0.021752
3.059,63.7000,-0.021752
3.090,63.7000,-0.021752
3.121,63.7000,-0.015710
3.153,63.7000,-0.018127
3.174,63.7000,-0.018127
3.199,63.7000,-0.021752
3.230,63.7000,-0.021752
3.260,63.7000,-0.019335
3.291,63.7000,-0.019335
3.323,63.7000,-0.019335
3.354,63.7000,-0.018127
3.385,63.7000,-0.018127
3.416,63.7000,-0.018127
3.448,63.7000,-0.016918
3.478,63.7000,-0.019335
3.509,63.7000,-0.018127
3.541,63.7000,-0.019335
3.572,63.7000,-0.018127
3.604,63.7000,-0.019335
3.635,63.7000,-0.021752
3.667,63.7000,-0.016918
3.698,63.7000,-0.014501
3.718,63.7000,-0.016918
3.745,63.7000,-0.021752
3.766,63.7000,-0.021752
3.791,63.7000,-0.021752
3.822,63.7000,-0.020544
3.854,63.7000,-0.019335
3.884,63.7000,-0.020544
3.916,63.7000,-0.018127
3.946,63.7000,-0.019335
3.977,63.7000,-0.018127
4.007,63.7000,-0.016918
4.039,63.7000,-0.015710
4.070,63.7000,-0.016918
4.101,63.7000,-0.022961
4.133,63.7000,-0.022961
4.165,63.7000,-0.022961
4.196,63.7000,-0.022961
4.227,63.7000,-0.021752
4.258,63.7000,-0.019335
4.290,63.7000,-0.016918
4.321,63.7000,-0.018127
4.342,63.7000,-0.019335
4.366,63.7000,-0.019335
4.397,63.7000,-0.019335
4.427,63.7000,-0.019335
4.458,63.7000,-0.016918
4.490,63.7000,-0.018127
4.524,63.7000,-0.014501
4.552,63.7000,-0.014501
4.583,63.7000,-0.016918
4.614,63.7000,-0.016918
4.645,63.7000,-0.014501
4.676,63.7000,-0.014501
4.708,63.7000,-0.018127
4.738,63.7000,-0.016918
4.769,63.7000,-0.020544
4.790,63.7000,-0.019335
4.821,63.7000,-0.022961
4.846,63.7000,-0.022961
4.878,63.7000,-0.019335
4.909,63.7000,-0.016918
4.939,63.7000,-0.019335
4.971,63.7000,-0.019335
5.002,63.7000,-0.018127
5.033,63.7000,-0.022961
5.064,63.7000,-0.021752
5.094,63.7000,-0.020544
5.126,63.7000,-0.024169
5.156,63.7000,-0.024169
5.187,63.7000,-0.018127
5.218,63.7000,-0.020544
5.249,63.7000,-0.016918
5.281,63.7000,-0.015710
5.312,63.7000,-0.019335
5.343,63.7000,-0.021752
5.364,63.7000,-0.021752
5.390,63.7000,-0.022961
5.420,63.7000,-0.022961
5.452,63.7000,-0.020544
5.483,63.7000,-0.019335
5.513,63.7000,-0.020544
5.544,63.7000,-0.014501
5.576,63.7000,-0.019335
5.607,63.7000,-0.021752
5.639,63.7000,-0.015710
5.669,63.7000,-0.014501
5.701,63.7000,-0.018127
5.733,63.7000,-0.019335
