Elapsed Time (s),Position (mm),Force (N)
-0.020,51.2001,-0.025377
0.012,51.2001,-0.021752
0.043,51.2001,-0.025377
0.074,51.2001,-0.025377
0.094,51.2001,-0.026586
0.120,51.2001,-0.027794
0.151,51.2001,-0.025377
0.183,51.2001,-0.021752
0.213,51.2001,-0.024169
0.245,51.2001,-0.024169
0.276,51.2001,-0.024169
0.307,51.2001,-0.024169
0.338,51.2001,-0.024169
0.361,51.2001,-0.021752
0.385,51.2001,-0.018127
0.416,51.2001,-0.026586
0.447,51.2001,-0.024169
0.477,51.2001,-0.022961
0.508,51.2001,-0.019335
0.539,51.2001,-0.019335
0.570,51.2001,-0.022961
0.601,51.2001,-0.018127
0.625,51.2001,-0.018127
0.647,51.2001,-0.019335
0.678,51.2001,-0.024169
0.698,51.2001,-0.024169
0.725,51.2001,-0.024169
0.756,51.2001,-0.022961
0.777,51.2001,-0.025377
0.804,51.2001,-0.018127
0.824,51.2001,-0.021752
0.850,51.2001,-0.021752
0.881,51.2001,-0.021752
0.904,51.2001,-0.021752
0.927,51.2001,-0.024169
0.957,51.2001,-0.019335
0.989,51.2001,-0.018127
1.021,51.2001,-0.021752
1.051,51.2001,-0.022961
1.083,51.2001,-0.019335
1.114,51.2001,-0.019335
1.145,51.2001,-0.019335
1.175,51.2001,-0.021752
1.206,51.2001,-0.020544
1.237,51.2001,-0.018127
1.267,51.2001,-0.021752
1.288,51.2001,-0.019335
1.313,51.2001,-0.019335
1.345,51.2001,-0.018127
1.376,51.2001,-0.019335
1.405,51.2001,-0.016918
1.428,51.2001,-0.014501
1.451,51.2001,-0.014501
1.482,51.2001,-0.018127
1.514,51.2001,-0.020544
1.545,51.2001,-0.015710
1.577,51.2001,-0.018127
1.609,51.2001,-0.019335
1.638,51.2001,-0.015710
1.669,51.2001,-0.014501
1.701,51.2001,-0.019335
1.732,51.2001,-0.019335
1.763,51.2001,-0.018127
1.794,51.2001,-0.019335
1.815,51.2001,-0.019335
1.841,51.2001,-0.016918
1.873,51.2001,-0.016918
1.893,51.2001,-0.021752
1.918,51.2001,-0.022961
1.948,51.2001,-0.019335
1.980,51.2001,-0.019335
2.009,51.2001,-0.016918
2.040,51.2001,-0.016918
2.072,51.2001,-0.015710
2.103,51.2001,-0.019335
2.134,51.2001,-0.018127
2.166,51.2001,-0.016918
2.197,51.2001,-0.016918
2.228,51.2001,-0.013293
2.259,51.2001,-0.018127
2.290,51.2001,-0.018127
2.320,51.2001,-0.015710
2.351,51.2001,-0.015710
2.371,51.2001,-0.015710
2.397,51.2001,-0.025377
2.428,51.2001,-0.020544
2.459,51.2001,-0.013293
2.482,51.2001,-0.013293
2.505,51.2001,-0.016918
2.537,51.2001,-0.018127
2.568,51.2001,-0.020544
2.599,51.2001,-0.016918
2.630,51.2001,-0.018127
2.660,51.2001,-0.015710
2.691,51.2001,-0.014501
2.721,51.2001,-0.021752
2.752,51.2001,-0.019335
2.783,51.2001,-0.018127
2.814,51.2001,-0.014501
2.835,51.2001,-0.016918
2.860,51.2001,-0.020544
2.891,51.2001,-0.022961
2.922,51.2001,-0.020544
2.953,51.2001,-0.014501
2.985,51.2001,-0.016918
3.016,51.2001,-0.018127
3.046,51.2001,-0.016918
3.076,51.2001,-0.016918
3.108,51.2001,-0.019335
3.139,51.2001,-0.018127
3.171,51.2001,-0.018127
3.203,51.2001,-0.018127
3.235,51.2001,-0.019335
3.266,51.2001,-0.014501
3.297,51.2001,-0.012084
3.329,51.2001,-0.016918
3.360,51.2001,-0.012084
3.391,51.2001,-0.015710
3.423,51.2001,-0.020544
3.457,51.2001,-0.018127
3.484,51.2001,-0.018127
3.515,51.2001,-0.015710
3.547,51.2001,-0.015710
3.577,51.2001,-0.015710
3.609,51.2001,-0.015710
3.639,51.2001,-0.019335
3.671,51.2001,-0.020544
3.703,51.2001,-0.013293
3.735,51.2001,-0.016918
3.766,51.2001,-0.014501
3.797,51.2001,-0.015710
3.828,51.2001,-0.012084
3.859,51.2001,-0.019335
3.891,51.2001,-0.019335
3.921,51.2001,-0.016918
3.952,51.2001,-0.018127
3.983,51.2001,-0.014501
4.014,51.2001,-0.016918
4.035,51.2001,-0.019335
4.060,51.2001,-0.015710
4.091,51.2001,-0.015710
4.122,51.2001,-0.021752
4.153,51.2001,-0.013293
4.184,51.2001,-0.019335
4.215,51.2001,-0.014501
4.248,51.2001,-0.013293
4.277,51.2001,-0.020544
4.308,51.2001,-0.015710
4.339,51.2001,-0.019335
4.371,51.2001,-0.018127
4.401,51.2001,-0.019335
4.432,51.2001,-0.019335
4.464,51.2001,-0.019335
4.494,51.2001,-0.018127
4.518,51.2001,-0.018127
4.541,51.2001,-0.014501
4.561,51.2001,-0.014501
4.587,51.2001,-0.016918
4.620,51.2001,-0.018127
4.643,51.2001,-0.018127
4.665,51.2001,-0.018127
4.697,51.2001,-0.016918
4.727,51.2001,-0.014501
4.758,51.2001,-0.015710
4.789,51.2001,-0.014501
4.820,51.2001,-0.014501
4.850,51.2001,-0.020544
4.881,51.2001,-0.013293
4.912,51.2001,-0.016918
4.946,51.2001,-0.016918
4.975,51.2001,-0.018127
5.006,51.2001,-0.014501
5.036,51.2001,-0.019335
5.057,51.2001,-0.019335
5.084,51.2001,-0.015710
5.105,51.2001,-0.015710
5.130,51.2001,-0.015710
5.161,51.2001,-0.019335
5.192,51.2001,-0.019335
5.223,51.2001,-0.018127
5.254,51.2001,-0.016918
5.286,51.2001,-0.016918
5.316,51.2001,-0.012084
5.348,51.2001,-0.016918
5.378,51.2001,-0.015710
5.409,51.2001,-0.019335
5.441,51.2001,-0.018127
5.472,51.2001,-0.018127
5.503,51.2001,-0.020544
5.535,51.2001,-0.014501
5.566,51.2001,-0.014501
5.597,51.2001,-0.014501
5.628,51.2001,-0.018127
5.649,51.2001,-0.013293
5.674,51.2001,-0.013293
5.705,51.2001,-0.014501
5.736,51.2001,-0.015710
5.767,51.2001,-0.015710
5.799,51.2001,-0.012084
5.830,51.2001,-0.012084
5.861,51.2001,-0.018127
5.892,51.2001,-0.018127
5.923,51.2001,-0.016918
5.954,51.2001,-0.016918
5.985,51.2001,-0.013293
6.016,51.2001,-0.012084
6.047,51.2001,-0.019335
6.079,51.2001,-0.013293
6.110,51.2001,-0.016918
6.140,51.2001,-0.016918
6.161,51.2001,-0.016918
6.188,51.2001,-0.018127
6.209,51.2001,-0.018127
6.235,51.2001,-0.018127
6.266,51.2001,-0.015710
6.288,51.2001,-0.014501
6.313,51.2001,-0.014501
6.344,51.2001,-0.013293
6.374,51.2001,-0.013293
6.405,51.2001,-0.012084
6.436,51.2001,-0.019335
6.468,51.2001,-0.019335
6.498,51.2001,-0.015710
6.529,51.2001,-0.016918
6.560,51.2001,-0.021752
6.591,51.2001,-0.019335
6.622,51.2001,-0.018127
6.653,51.2001,-0.019335
6.685,51.2001,-0.015710
6.715,51.2001,-0.014501
6.735,51.2001,-0.014501
6.761,51.2001,-0.013293
6.792,51.2001,-0.016918
6.822,51.2001,-0.014501
6.846,51.2001,-0.014501
6.869,51.2001,-0.015710
6.900,51.2001,-0.013293
6.931,51.2001,-0.010876
6.962,51.2001,-0.014501
6.993,51.2001,-0.013293
7.026,51.2001,-0.013293
7.057,51.2001,-0.016918
7.089,51.2001,-0.018127
7.120,51.2001,-0.016918
7.152,51.2001,-0.016918
7.182,51.2001,-0.015710
7.213,51.2001,-0.021752
7.244,51.2001,-0.019335
7.274,51.2001,-0.012084
7.306,51.2001,-0.013293
7.337,51.2001,-0.016918
7.357,51.2001,-0.014501
7.380,51.2001,-0.013293
7.414,51.2001,-0.018127
7.446,51.2001,-0.018127
7.476,51.2001,-0.015710
7.507,51.2001,-0.014501
7.538,51.2001,-0.019335
7.569,51.2001,-0.019335
7.589,51.2001,-0.020544
7.615,51.2001,-0.015710
7.645,51.2001,-0.016918
7.675,51.2001,-0.018127
7.707,51.2001,-0.019335
7.738,51.2001,-0.015710
7.769,51.2001,-0.016918
7.801,51.2001,-0.015710
7.833,51.2001,-0.013293
7.864,51.2001,-0.015710
7.897,51.2001,-0.016918
7.927,51.2001,-0.016918
7.959,51.2001,-0.016918
7.989,51.2001,-0.019335
8.021,51.2001,-0.016918
8.051,51.2001,-0.016918
8.072,51.2001,-0.015710
8.098,51.2001,-0.016918
8.129,51.2001,-0.019335
8.160,51.2001,-0.014501
8.180,51.2001,-0.014501
8.207,51.2001,-0.013293
8.228,51.2001,-0.018127
8.253,51.2001,-0.018127
8.285,51.2001,-0.015710
8.317,51.2001,-0.016918
8.347,51.2001,-0.014501
8.377,51.2001,-0.016918
8.409,51.2001,-0.012084
8.431,51.2001,-0.012084
8.455,51.2001,-0.014501
8.489,51.2001,-0.015710
8.511,51.2001,-0.019335
8.533,51.2001,-0.019335
8.565,51.2001,-0.016918
8.596,51.2001,-0.015710
8.627,51.2001,-0.012084
8.658,51.2001,-0.014501
8.689,51.2001,-0.018127
8.719,51.2001,-0.012084
8.749,51.2001,-0.014501
8.780,51.2001,-0.013293
8.811,51.2001,-0.020544
8.842,51.2001,-0.015710
8.863,51.2001,-0.015710
8.889,51.2001,-0.015710
8.921,51.2001,-0.015710
8.952,51.2001,-0.021752
8.984,51.2001,-0.018127
9.017,51.2001,-0.013293
9.045,51.2001,-0.016918
9.076,51.2001,-0.014501
9.107,51.2001,-0.016918
9.139,51.2001,-0.013293
9.170,51.2001,-0.015710
9.201,51.2001,-0.015710
9.233,51.2001,-0.015710
9.264,51.2001,-0.015710
9.294,51.2001,-0.013293
9.325,51.2001,-0.013293
9.356,51.2001,-0.013293
9.388,51.2001,-0.019335
9.419,51.2001,-0.012084
9.450,51.2001,-0.010876
9.471,51.2001,-0.012084
9.496,51.2001,-0.014501
9.527,51.2001,-0.014501
9.562,51.2001,-0.019335
9.583,51.2001,-0.019335
9.605,51.2001,-0.016918
9.636,51.2001,-0.014501
9.668,51.2001,-0.010876
9.700,51.2001,-0.015710
9.732,51.2001,-0.016918
9.764,51.2001,-0.015710
9.793,51.2001,-0.015710
9.824,51.2001,-0.015710
9.855,51.2001,-0.013293
9.886,51.2001,-0.013293
9.917,51.2001,-0.014501
9.948,51.2001,-0.015710
9.979,51.2001,-0.018127
10.011,51.2001,-0.012084
10.041,51.2001,-0.015710
10.062,51.2001,-0.014501
10.084,51.2001,-0.014501
10.118,51.2001,-0.016918
10.149,51.2001,-0.016918
10.180,51.2001,-0.016918
10.211,51.2001,-0.016918
10.242,51.2001,-0.014501
10.274,51.2001,-0.018127
10.305,51.2001,-0.012084
10.337,51.2001,-0.014501
10.368,51.2001,-0.014501
10.400,51.2001,-0.014501
10.420,51.2001,-0.014501
10.446,51.2001,-0.014501
10.477,51.2001,-0.014501
10.507,51.2001,-0.018127
10.539,51.2001,-0.016918
10.570,51.2001,-0.016918
10.601,51.2001,-0.016918
10.635,51.2001,-0.016918
10.663,51.2001,-0.014501
10.694,51.2001,-0.014501
10.726,51.2001,-0.014501
10.757,51.2001,-0.016918
10.788,51.2001,-0.010876
10.819,51.2001,-0.012084
10.850,51.2001,-0.012084
10.882,51.2001,-0.018127
10.913,51.2001,-0.016918
10.944,51.2001,-0.013293
10.975,51.2001,-0.016918
10.996,51.2001,-0.019335
11.020,51.2001,-0.019335
11.052,51.1793,-0.015710
11.082,51.0871,-0.013293
11.112,50.9977,0.002417
11.142,50.9027,0.012084
