Elapsed Time (s),Position (mm),Force (N)
-0.009,81.4094,-0.017249
0.023,81.4094,-0.017249
0.053,81.4094,-0.017249
0.084,81.4094,-0.017249
0.115,81.4094,-0.016092
0.147,81.4094,-0.016092
0.177,81.4094,-0.016092
0.208,81.4094,-0.016092
0.238,81.4094,-0.016092
0.269,81.4094,-0.016092
0.301,81.4094,-0.016092
0.331,81.4094,-0.016092
0.362,81.4094,-0.016092
0.394,81.4094,-0.015254
0.425,81.4094,-0.015254
0.456,81.4094,-0.015254
0.487,81.4094,-0.015254
0.518,81.4094,-0.015254
0.549,81.4094,-0.015254
0.580,81.4094,-0.015254
0.610,81.4094,-0.015254
0.642,81.4094,-0.014567
0.672,81.4094,-0.014567
0.703,81.4094,-0.014567
0.734,81.4094,-0.014567
0.765,81.4094,-0.014567
0.797,81.4094,-0.014567
0.829,81.4094,-0.014567
0.857,81.4094,-0.014567
0.889,81.4094,-0.014031
0.919,81.4094,-0.014031
0.951,81.4094,-0.014031
0.983,81.4094,-0.014031
1.011,81.4094,-0.014031
1.042,81.4094,-0.014031
1.072,81.4094,-0.014031
1.106,81.4094,-0.014031
1.133,81.4094,-0.014031
1.164,81.4094,-0.013598
1.195,81.4094,-0.013598
1.226,81.4094,-0.013598
1.257,81.4094,-0.013598
1.288,81.4094,-0.013598
1.318,81.4094,-0.013598
1.350,81.4094,-0.013598
1.380,81.4094,-0.013175
1.410,81.4094,-0.013175
1.441,81.4094,-0.013175
1.473,81.4094,-0.013175
1.503,81.4094,-0.013175
1.534,81.4094,-0.013175
1.567,81.4094,-0.013175
1.598,81.4094,-0.013175
1.629,81.4094,-0.012798
1.663,81.4094,-0.012798
1.691,81.4094,-0.012798
1.725,81.4094,-0.012798
1.754,81.4094,-0.012798
1.785,81.4094,-0.012798
1.815,81.4094,-0.012798
1.846,81.4094,-0.012798
1.877,81.4094,-0.012798
1.907,81.4094,-0.012422
1.939,81.4094,-0.012422
1.969,81.4094,-0.012422
1.999,81.4094,-0.012422
2.030,81.4094,-0.012422
2.061,81.4094,-0.012422
2.092,81.4094,-0.012422
2.124,81.4094,-0.012158
2.161,81.4094,-0.012158
2.201,81.4094,-0.012158
2.232,81.4094,-0.012158
2.263,81.4094,-0.012158
2.295,81.4094,-0.012158
2.327,81.4094,-0.012158
2.358,81.4094,-0.012158
2.389,81.4094,-0.011970
2.419,81.4094,-0.011970
2.451,81.4094,-0.011970
2.481,81.4094,-0.011970
2.512,81.4094,-0.011970
2.544,81.4094,-0.011970
2.575,81.4094,-0.011970
2.606,81.4094,-0.011970
2.637,81.4094,-0.011763
2.670,81.4094,-0.011763
2.701,81.4094,-0.011763
2.732,81.4094,-0.011763
2.761,81.4094,-0.011763
2.792,81.4094,-0.011763
2.823,81.4094,-0.011763
2.855,81.4094,-0.011565
2.886,81.4094,-0.011565
2.917,81.4094,-0.011565
2.948,81.4094,-0.011565
2.978,81.4094,-0.011565
3.009,81.4094,-0.011565
3.040,81.4094,-0.011565
3.071,81.4094,-0.011565
3.103,81.4094,-0.011565
3.135,81.4094,-0.011565
3.166,81.4094,-0.011368
3.199,81.4094,-0.011368
3.229,81.4094,-0.011368
3.260,81.4094,-0.011368
3.291,81.4094,-0.011368
3.322,81.4094,-0.011368
3.353,81.4094,-0.011368
3.383,81.4094,-0.011368
3.414,81.4094,-0.011180
3.445,81.4094,-0.011180
3.476,81.4094,-0.011180
3.507,81.4094,-0.011180
3.538,81.4094,-0.011180
3.569,81.4094,-0.011180
3.601,81.4094,-0.011180
3.631,81.4094,-0.011180
3.662,81.4094,-0.010944
3.693,81.4094,-0.010944
3.725,81.4094,-0.010944
3.756,81.4094,-0.010944
3.787,81.4094,-0.010944
3.820,81.4094,-0.010944
3.849,81.4094,-0.010944
3.879,81.4094,-0.010944
3.910,81.4094,-0.010813
3.941,81.4094,-0.010813
3.973,81.4094,-0.010813
4.004,81.4094,-0.010813
4.035,81.4094,-0.010813
4.066,81.4094,-0.010813
4.097,81.4094,-0.010813
4.128,81.4094,-0.010813
4.159,81.4094,-0.010681
4.190,81.4091,-0.010681
4.221,81.4081,-0.010681
4.253,81.4064,-0.010681
4.283,81.4040,-0.010681
4.315,81.4007,-0.010681
4.346,81.3968,-0.010681
4.377,81.3920,-0.010681
4.408,81.3868,-0.010380
4.438,81.3808,-0.010380
4.469,81.3740,-0.010380
4.500,81.3664,-0.010380
4.532,81.3579,-0.010380
4.562,81.3492,-0.010380
4.593,81.3397,-0.010380
4.624,81.3294,-0.010380
4.655,81.3181,-0.010380
4.686,81.3062,-0.007331
4.716,81.2939,-0.007331
