Elapsed Time (s),Position (mm),Force (N)
-0.017,75.4094,-0.069872
0.014,75.4094,-0.069872
0.045,75.4094,-0.069872
0.075,75.4094,-0.069872
0.108,75.4094,-0.069872
0.137,75.4094,-0.069872
0.168,75.4094,-0.069872
0.199,75.4094,-0.069872
0.230,75.4094,-0.069872
0.261,75.4094,-0.065901
0.292,75.4094,-0.065901
0.323,75.4094,-0.065901
0.355,75.4094,-0.065901
0.386,75.4094,-0.065901
0.417,75.4094,-0.065901
0.448,75.4094,-0.065901
0.478,75.4094,-0.065901
0.508,75.4094,-0.063181
0.539,75.4094,-0.063181
0.570,75.4094,-0.063181
0.602,75.4094,-0.063181
0.632,75.4094,-0.063181
0.662,75.4094,-0.063181
0.694,75.4094,-0.063181
0.724,75.4094,-0.063181
0.755,75.4094,-0.061092
0.786,75.4094,-0.061092
0.818,75.4094,-0.061092
0.848,75.4094,-0.061092
0.879,75.4094,-0.061092
0.910,75.4094,-0.061092
0.941,75.4094,-0.061092
0.972,75.4094,-0.061092
1.003,75.4094,-0.061092
1.034,75.4094,-0.059361
1.065,75.4094,-0.059361
1.096,75.4094,-0.059361
1.127,75.4094,-0.059361
1.158,75.4094,-0.059361
1.189,75.4094,-0.059361
1.221,75.4094,-0.059361
1.252,75.4094,-0.059361
1.283,75.4094,-0.057921
1.314,75.4094,-0.057921
1.345,75.4094,-0.057921
1.376,75.4094,-0.057921
1.407,75.4094,-0.057921
1.438,75.4094,-0.057921
1.469,75.4094,-0.057921
1.500,75.4094,-0.057921
1.530,75.4094,-0.056735
1.561,75.4094,-0.056735
1.592,75.4094,-0.056735
1.622,75.4094,-0.056735
1.654,75.4094,-0.056735
1.685,75.4094,-0.056735
1.716,75.4094,-0.056735
1.746,75.4094,-0.056735
1.777,75.4094,-0.055719
1.808,75.4094,-0.055719
1.839,75.4094,-0.055719
1.870,75.4094,-0.055719
1.900,75.4094,-0.055719
1.931,75.4094,-0.055719
1.962,75.4094,-0.055719
1.993,75.4094,-0.055719
2.024,75.4094,-0.054740
2.056,75.4094,-0.054740
2.087,75.4094,-0.054740
2.117,75.4094,-0.054740
2.148,75.4094,-0.054740
2.179,75.4094,-0.054740
2.211,75.4094,-0.054740
2.242,75.4094,-0.054740
2.273,75.4094,-0.053884
2.304,75.4094,-0.053884
2.336,75.4094,-0.053884
2.366,75.4094,-0.053884
2.397,75.4094,-0.053884
2.428,75.4094,-0.053884
2.459,75.4094,-0.053884
2.490,75.4094,-0.053884
2.521,75.4094,-0.053131
2.551,75.4094,-0.053131
2.583,75.4094,-0.053131
2.613,75.4094,-0.053131
2.644,75.4094,-0.053131
2.676,75.4094,-0.053131
2.705,75.4094,-0.053131
2.736,75.4094,-0.053131
2.767,75.4094,-0.052406
2.798,75.4094,-0.052406
2.828,75.4094,-0.052406
2.859,75.4094,-0.052406
2.890,75.4094,-0.052406
2.921,75.4094,-0.052406
2.953,75.4094,-0.052406
2.983,75.4094,-0.052406
3.015,75.4094,-0.051748
3.046,75.4094,-0.051748
3.078,75.4094,-0.051748
3.109,75.4094,-0.051748
3.140,75.4094,-0.051748
3.172,75.4094,-0.051748
3.201,75.4094,-0.051748
3.232,75.4094,-0.051211
3.263,75.4094,-0.051211
3.294,75.4094,-0.051211
3.325,75.4094,-0.051211
3.357,75.4094,-0.051211
3.388,75.4094,-0.051211
3.418,75.4094,-0.051211
3.450,75.4094,-0.051211
3.482,75.4094,-0.050694
3.514,75.4094,-0.050694
3.544,75.4094,-0.050694
3.575,75.4094,-0.050694
3.607,75.4094,-0.050694
3.637,75.4094,-0.050694
