Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
1,0.2370,0.1136,25.0780,83.9688,109.0468,1.2498,-0.1177
2,0.1600,0.0878,23.0999,85.7609,108.8608,1.1523,-0.0987
3,0.0990,0.0740,18.4179,91.2298,109.6477,0.9179,-0.0819
4,0.0988,0.0744,18.1830,92.2415,110.4245,0.9060,-0.0663
5,0.0977,0.0750,11.4022,62.0242,73.4264,0.8465,-0.0626
6,0.0806,0.0720,9.4906,64.4797,73.9703,0.7045,-0.0497
7,0.0816,0.0725,9.0949,65.7357,74.8305,0.6742,-0.0388
8,0.0876,0.0750,6.8908,48.9890,55.8798,0.6788,-0.0366
9,0.0829,0.0743,6.3957,49.9985,56.3942,0.6273,-0.0282
