Elapsed Time (s),Position (mm),Force (N)
-0.019,63.3093,-0.970973
0.012,63.3093,-0.970973
0.042,63.3093,-0.970973
0.074,63.3093,-0.970973
0.104,63.3093,-0.970973
0.135,63.3093,-0.970973
0.166,63.3093,-0.970973
0.197,63.3093,-0.970973
0.227,63.3093,-0.728514
0.258,63.3093,-0.728514
0.289,63.3093,-0.728514
0.324,63.3093,-0.728514
0.351,63.3093,-0.728514
0.382,63.3093,-0.728514
0.413,63.3093,-0.728514
0.444,63.3093,-0.728514
0.474,63.3093,-0.553246
0.506,63.3093,-0.553246
0.537,63.3093,-0.553246
0.568,63.3093,-0.553246
0.599,63.3093,-0.553246
0.630,63.3093,-0.553246
0.661,63.3093,-0.553246
0.693,63.3093,-0.553246
0.722,63.3093,-0.553246
0.754,63.3093,-0.475977
0.783,63.3093,-0.475977
0.814,63.3093,-0.475977
0.845,63.3093,-0.475977
0.876,63.3093,-0.475977
0.907,63.3093,-0.475977
0.938,63.3093,-0.475977
0.969,63.3093,-0.475977
1.000,63.3093,-0.433668
1.030,63.3093,-0.433668
1.061,63.3093,-0.433668
1.092,63.3093,-0.433668
1.123,63.3093,-0.433668
1.154,63.3093,-0.433668
1.185,63.3093,-0.433668
1.216,63.3093,-0.433668
1.247,63.3093,-0.407432
1.278,63.3093,-0.407432
1.309,63.3093,-0.407432
1.340,63.3093,-0.407432
1.370,63.3093,-0.407432
1.400,63.3093,-0.407432
1.431,63.3093,-0.407432
1.462,63.3093,-0.407432
1.493,63.3093,-0.407432
1.526,63.3093,-0.389684
1.556,63.3093,-0.389684
1.587,63.3093,-0.389684
1.619,63.3093,-0.389684
1.650,63.3093,-0.389684
1.680,63.3093,-0.389684
1.714,63.3093,-0.389684
1.741,63.3093,-0.389684
1.773,63.3093,-0.376989
1.804,63.3093,-0.376989
1.834,63.3093,-0.376989
1.866,63.3093,-0.376989
1.897,63.3093,-0.376989
1.928,63.3093,-0.376989
1.960,63.3093,-0.376989
1.990,63.3093,-0.376989
2.021,63.3093,-0.367381
2.052,63.3093,-0.367381
2.082,63.3093,-0.367381
2.113,63.3093,-0.367381
2.144,63.3093,-0.367381
2.176,63.3093,-0.367381
2.208,63.3093,-0.367381
2.239,63.3093,-0.359872
2.270,63.3093,-0.359872
2.300,63.3093,-0.359872
2.331,63.3093,-0.359872
2.363,63.3093,-0.359872
2.397,63.3093,-0.359872
2.425,63.3093,-0.359872
2.456,63.3093,-0.359872
2.486,63.3093,-0.359872
2.517,63.3093,-0.353840
2.548,63.3093,-0.353840
2.579,63.3093,-0.353840
2.609,63.3093,-0.353840
2.641,63.3093,-0.353840
2.672,63.3093,-0.353840
2.702,63.3093,-0.353840
2.734,63.3093,-0.353840
2.765,63.3093,-0.348655
2.795,63.3093,-0.348655
