Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
100,0.0345,0.0467,2.6998,0.7759,3.4757,2.0026,-0.0259
101,0.0348,0.0468,2.6653,0.7481,3.4134,1.9728,-0.0288
102,0.0335,0.0471,2.5432,0.7469,3.2901,1.8339,-0.0289
103,0.0344,0.0477,2.5429,0.7938,3.3367,1.8372,-0.0282
104,0.0346,0.0475,2.5873,0.7460,3.3333,1.8928,-0.0291
105,0.0344,0.0470,2.6360,0.7476,3.3836,1.9282,-0.0294
106,0.0340,0.0465,2.6435,0.7421,3.3856,1.9427,-0.0294
107,0.0345,0.0472,2.7910,0.5298,3.3207,2.0603,-0.0295
108,0.0346,0.0470,2.7391,0.7149,3.4539,2.0382,-0.0296
109,0.0340,0.0460,2.6868,0.7414,3.4282,1.9759,-0.0295
110,0.0339,0.0457,2.7257,0.4947,3.2203,2.0089,-0.0293
111,0.0352,0.0469,2.6133,0.7440,3.3573,1.9270,-0.0297
112,0.0406,0.0505,2.7896,0.7434,3.5330,2.0848,-0.0306
113,0.0394,0.0498,2.6954,0.7426,3.4380,1.9694,-0.0313
114,0.0401,0.0497,2.7528,0.7422,3.4950,2.0228,-0.0314
115,0.0398,0.0494,2.6659,0.7761,3.4420,1.9678,-0.0347
116,0.0432,0.0519,2.6954,0.7456,3.4411,1.9856,-0.0357
117,0.0407,0.0508,2.6947,0.7341,3.4287,1.9886,-0.0359
118,0.0401,0.0497,2.8436,0.7772,3.6208,2.1279,-0.0369
119,0.0424,0.0514,2.9535,0.7115,3.6650,2.2390,-0.0374
120,0.0421,0.0508,2.9148,0.7428,3.6576,2.1972,-0.0383
121,0.0433,0.0512,2.8442,0.7712,3.6154,2.1291,-0.0410
122,0.0359,0.0444,2.8423,0.7120,3.5542,2.1184,-0.0421
123,0.0342,0.0435,2.8889,0.4646,3.3535,2.1822,-0.0426
124,0.0342,0.0446,2.7175,0.8079,3.5254,2.0254,-0.0431
125,0.0328,0.0417,2.8007,0.4956,3.2962,2.0920,-0.0427
126,0.0323,0.0422,2.6128,0.7419,3.3547,1.9204,-0.0425
127,0.0337,0.0438,2.6637,0.7777,3.4414,1.9399,-0.0440
128,0.0332,0.0420,2.7666,0.7434,3.5100,2.0718,-0.0431
129,0.0330,0.0429,2.7131,0.7137,3.4268,2.0004,-0.0444
130,0.0328,0.0418,2.8182,0.7476,3.5658,2.0946,-0.0429
131,0.0327,0.0422,2.8217,0.4954,3.3171,2.1277,-0.0440
132,0.0320,0.0417,2.7499,0.7453,3.4952,2.0355,-0.0422
133,0.0318,0.0414,2.8855,0.4986,3.3841,2.1827,-0.0446
134,0.0322,0.0423,2.7878,0.7449,3.5327,2.0615,-0.0445
135,0.0333,0.0431,2.6497,0.7456,3.3953,1.9546,-0.0445
136,0.0327,0.0423,2.7541,0.7733,3.5274,2.0432,-0.0444
137,0.0322,0.0417,2.7606,0.7437,3.5043,2.0649,-0.0440
138,0.0322,0.0424,2.8694,0.5249,3.3942,2.1604,-0.0434
139,0.0324,0.0415,2.8572,0.4667,3.3239,2.1437,-0.0438
140,0.0336,0.0428,2.8236,0.5255,3.3491,2.1153,-0.0440
141,0.0323,0.0427,2.8843,0.4961,3.3804,2.1761,-0.0439
142,0.0325,0.0426,2.6952,0.6970,3.3923,1.9958,-0.0436
143,0.0328,0.0421,2.7619,0.7439,3.5059,2.0527,-0.0413
144,0.0319,0.0416,2.6620,0.7421,3.4041,1.9501,-0.0431
145,0.0332,0.0427,2.7131,0.7475,3.4605,1.9947,-0.0435
146,0.0323,0.0416,2.7609,0.7123,3.4732,2.0513,-0.0422
147,0.0322,0.0423,2.6375,0.8051,3.4426,1.9178,-0.0432
148,0.0334,0.0437,2.7256,0.8066,3.5322,2.0190,-0.0450
149,0.0330,0.0421,2.7335,0.7399,3.4734,2.0030,-0.0449
150,0.0347,0.0439,2.7893,0.8063,3.5957,2.0826,-0.0464
151,0.0369,0.0454,2.8249,0.7468,3.5717,2.0986,-0.0480
152,0.0371,0.0459,2.7019,0.8055,3.5074,1.9953,-0.0493
153,0.0375,0.0457,2.7580,0.7456,3.5036,2.0461,-0.0519
154,0.0376,0.0468,2.8863,0.8093,3.6956,2.1819,-0.0541
155,0.0396,0.0491,2.8609,0.8070,3.6680,2.1707,-0.0554
156,0.0390,0.0478,2.7336,0.9888,3.7224,2.0254,-0.0586
157,0.0396,0.0485,2.7942,1.0242,3.8184,2.0881,-0.0602
158,0.0397,0.0486,2.8494,0.7447,3.5941,2.1344,-0.0626
159,0.0391,0.0493,2.8191,1.0077,3.8269,2.1090,-0.0640
160,0.0400,0.0495,2.8375,0.9736,3.8111,2.1406,-0.0663
161,0.0376,0.0489,2.7234,0.9922,3.7157,2.0063,-0.0677
162,0.0354,0.0467,2.9080,0.7715,3.6795,2.2123,-0.0688
163,0.0359,0.0475,2.8238,0.7706,3.5943,2.1268,-0.0692
164,0.0352,0.0468,2.9885,0.7719,3.7603,2.2603,-0.0686
165,0.0342,0.0455,2.9492,0.7558,3.7051,2.2574,-0.0680
166,0.0343,0.0466,2.8831,0.7436,3.6266,2.1647,-0.0704
167,0.0342,0.0461,2.8531,0.7436,3.5967,2.1435,-0.0705
168,0.0342,0.0467,2.8453,0.7437,3.5890,2.1358,-0.0707
169,0.0346,0.0465,2.8691,0.7291,3.5982,2.1638,-0.0713
170,0.0341,0.0463,3.0056,0.7440,3.7496,2.2964,-0.0710
171,0.0348,0.0472,2.9099,0.7503,3.6602,2.2010,-0.0717
172,0.0337,0.0460,2.8278,0.7399,3.5677,2.1016,-0.0719
173,0.0339,0.0463,2.7659,1.0226,3.7884,2.0592,-0.0712
174,0.0339,0.0465,3.0482,0.7715,3.8197,2.3351,-0.0720
175,0.0345,0.0474,2.9167,0.7440,3.6607,2.2046,-0.0724
176,0.0350,0.0474,2.8029,0.9896,3.7925,2.1024,-0.0718
177,0.0345,0.0471,2.9963,0.7438,3.7402,2.3078,-0.0724
178,0.0353,0.0477,2.8742,0.7471,3.6213,2.1678,-0.0726
179,0.0346,0.0470,2.9725,0.7431,3.7155,2.2756,-0.0727
180,0.0353,0.0479,3.0104,0.7458,3.7562,2.3266,-0.0720
181,0.0350,0.0475,2.7942,1.0560,3.8503,2.0939,-0.0724
182,0.0350,0.0480,2.9559,0.7767,3.7326,2.2473,-0.0710
183,0.0340,0.0471,2.9795,0.7442,3.7237,2.2531,-0.0717
184,0.0342,0.0473,2.9990,0.7754,3.7744,2.2691,-0.0716
185,0.0351,0.0480,2.8212,0.7613,3.5825,2.1291,-0.0743
186,0.0350,0.0480,2.8519,1.0208,3.8727,2.1411,-0.0752
187,0.0349,0.0482,2.8480,0.9911,3.8391,2.1401,-0.0741
188,0.0339,0.0472,3.0042,0.7426,3.7468,2.2803,-0.0743
189,0.0344,0.0479,2.9162,0.7418,3.6579,2.2206,-0.0760
190,0.0379,0.0515,2.8528,1.0222,3.8750,2.0735,-0.0765
191,0.0384,0.0517,2.7237,1.0203,3.7440,2.0053,-0.0768
192,0.0411,0.0546,2.8566,0.9923,3.8489,2.1576,-0.0806
193,0.0377,0.0509,2.7269,0.9945,3.7214,2.0014,-0.0819
194,0.0387,0.0520,2.9168,1.0213,3.9381,2.2081,-0.0837
195,0.0408,0.0545,2.8173,1.0031,3.8203,2.1086,-0.0847
196,0.0407,0.0554,2.9147,0.9619,3.8766,2.1886,-0.0876
197,0.0385,0.0529,2.9581,0.9593,3.9174,2.2498,-0.0896
198,0.0414,0.0560,2.8146,1.0535,3.8681,2.1050,-0.0918
199,0.0409,0.0559,2.6959,1.3314,4.0272,1.9804,-0.0934
200,0.0414,0.0571,2.9692,0.9891,3.9583,2.2493,-0.0965
201,0.0534,0.0682,2.9435,1.2375,4.1810,2.2420,-0.1010
202,0.0399,0.0559,2.7889,1.2685,4.0574,2.0791,-0.1038
203,0.0373,0.0529,3.0408,0.9900,4.0308,2.3185,-0.1049
204,0.0368,0.0534,2.8535,0.9894,3.8428,2.1441,-0.1058
205,0.0366,0.0527,2.7586,1.2358,3.9943,2.0566,-0.1061
206,0.0373,0.0549,2.6914,1.2659,3.9573,1.9878,-0.1070
207,0.0370,0.0547,2.7225,1.2965,4.0189,1.9939,-0.1085
208,0.0367,0.0546,2.9126,1.0218,3.9343,2.1974,-0.1098
209,0.0374,0.0540,2.8247,1.2687,4.0934,2.1080,-0.1101
210,0.0376,0.0549,2.8830,1.0235,3.9065,2.1725,-0.1119
211,0.0364,0.0534,2.9870,1.0533,4.0403,2.2607,-0.1127
212,0.0374,0.0546,2.9322,0.9583,3.8905,2.2087,-0.1139
213,0.0369,0.0543,2.8534,0.9943,3.8477,2.1432,-0.1140
214,0.0371,0.0542,2.8357,1.2051,4.0408,2.1411,-0.1152
215,0.0363,0.0530,3.0096,0.9585,3.9681,2.3093,-0.1126
216,0.0370,0.0543,2.7917,1.2671,4.0588,2.0917,-0.1173
217,0.0372,0.0548,2.8873,0.9935,3.8807,2.1979,-0.1191
218,0.0373,0.0546,2.7917,1.2395,4.0312,2.0791,-0.1187
219,0.0362,0.0530,3.0612,0.9921,4.0534,2.3403,-0.1176
220,0.0368,0.0544,2.9473,0.9928,3.9401,2.2482,-0.1219
221,0.0362,0.0539,2.8776,1.0207,3.8982,2.1741,-0.1223
222,0.0377,0.0548,2.7594,1.2698,4.0292,2.0639,-0.1211
223,0.0369,0.0547,3.0613,0.9621,4.0235,2.3491,-0.1212
224,0.0364,0.0542,3.2040,0.7423,3.9463,2.5089,-0.1190
225,0.0365,0.0538,2.8479,1.2693,4.1172,2.1333,-0.1251
226,0.0401,0.0591,2.7910,1.2372,4.0282,2.0639,-0.1202
227,0.0413,0.0596,2.6914,1.4833,4.1748,1.9820,-0.1278
228,0.0401,0.0583,2.6601,1.5194,4.1795,1.9340,-0.1329
229,0.0438,0.0614,2.7851,1.5158,4.3009,2.0779,-0.1344
230,0.0403,0.0596,2.9091,1.2078,4.1170,2.1868,-0.1379
231,0.0417,0.0605,2.7932,1.4544,4.2476,2.0899,-0.1461
232,0.0411,0.0604,2.7215,1.4615,4.1830,1.9976,-0.1527
233,0.0465,0.0665,2.7739,1.5489,4.3228,2.0698,-0.1578
234,0.0435,0.0648,2.8475,1.5182,4.3658,2.1431,-0.1637
235,0.0437,0.0645,2.7346,1.5160,4.2505,2.0471,-0.1682
236,0.0425,0.0635,2.8201,1.4971,4.3171,2.0998,-0.1712
237,0.0442,0.0651,2.7942,1.4836,4.2777,2.1058,-0.1747
238,0.0456,0.0679,2.8390,1.4903,4.3293,2.0528,-0.1835
239,0.0432,0.0647,2.8354,1.4913,4.3267,2.1362,-0.1859
240,0.0471,0.0707,2.7325,1.7350,4.4675,2.0324,-0.1856
241,0.0436,0.0662,3.5658,0.7443,4.3101,2.8577,-0.1872
242,0.0440,0.0660,3.4817,0.7764,4.2581,2.7727,-0.1934
243,0.0436,0.0647,3.5569,0.7435,4.3003,2.8477,-0.1949
244,0.0437,0.0648,3.4644,0.7500,4.2144,2.7378,-0.2006
245,0.0448,0.0673,3.4475,1.0198,4.4672,2.7234,-0.1944
246,0.0440,0.0661,3.4165,1.0271,4.4435,2.6903,-0.2031
247,0.0439,0.0656,3.3847,1.0272,4.4119,2.6598,-0.2046
248,0.0448,0.0668,3.4688,0.9945,4.4633,2.7696,-0.2035
249,0.0451,0.0667,3.5247,0.7601,4.2848,2.8231,-0.2035
250,0.0442,0.0661,3.4167,0.9932,4.4100,2.7243,-0.2100
251,0.0439,0.0664,3.4420,0.9473,4.3892,2.7337,-0.2132
252,0.0447,0.0663,3.6283,0.7268,4.3552,2.9209,-0.2132
253,0.0448,0.0659,3.5301,0.7470,4.2771,2.8348,-0.2035
254,0.0452,0.0677,3.4452,1.0229,4.4680,2.7613,-0.1968
255,0.0444,0.0678,3.4461,0.9921,4.4383,2.7222,-0.2137
256,0.0443,0.0654,3.5967,0.7467,4.3434,2.8735,-0.2119
257,0.0445,0.0656,3.5337,0.7115,4.2453,2.8264,-0.2039
258,0.0444,0.0659,3.4209,0.9632,4.3841,2.7187,-0.2140
259,0.0448,0.0666,3.5627,0.9915,4.5542,2.8576,-0.2056
260,0.0451,0.0667,3.4731,0.9959,4.4690,2.7836,-0.2135
261,0.0453,0.0671,3.5087,0.9933,4.5020,2.8007,-0.2086
262,0.0453,0.0683,3.5330,0.9881,4.5211,2.8064,-0.2045
263,0.0444,0.0678,3.3752,1.0242,4.3994,2.6860,-0.2086
264,0.0450,0.0682,3.4983,0.9579,4.4561,2.7770,-0.2137
265,0.0448,0.0674,3.5620,1.0166,4.5786,2.8525,-0.2131
266,0.0462,0.0704,3.5474,1.0227,4.5701,2.8456,-0.2068
267,0.0469,0.0733,3.6658,0.9937,4.6595,2.9608,-0.2058
268,0.0471,0.0734,3.5069,1.2357,4.7427,2.8081,-0.2102
269,0.0470,0.0730,3.4125,1.3018,4.7143,2.7059,-0.2211
270,0.0471,0.0732,3.6004,1.0297,4.6301,2.8919,-0.2307
271,0.0483,0.0758,3.5495,1.2399,4.7895,2.8581,-0.2300
272,0.0486,0.0772,3.5012,1.4855,4.9867,2.8115,-0.2422
273,0.0486,0.0768,3.5911,1.5180,5.1091,2.8663,-0.2407
274,0.0484,0.0763,3.6266,1.4553,5.0819,2.9185,-0.2463
275,0.0492,0.0772,3.5951,1.7984,5.3935,2.8771,-0.2459
276,0.0488,0.0803,3.6839,1.7282,5.4121,2.9882,-0.2597
277,0.0497,0.0812,3.5192,1.9820,5.5013,2.8173,-0.2701
278,0.0498,0.0815,2.7350,3.0264,5.7613,2.0112,-0.2782
279,0.0504,0.0841,2.8266,3.0352,5.8618,2.1168,-0.2851
280,0.0494,0.0806,3.6591,1.9519,5.6109,2.9400,-0.2786
281,0.0629,0.1011,2.8564,3.3014,6.1577,2.1506,-0.2615
282,0.0510,0.0878,2.9161,3.2498,6.1659,2.2134,-0.3104
283,0.0492,0.0849,3.4370,2.7659,6.2029,2.7150,-0.3288
284,0.0509,0.0816,3.5995,2.5385,6.1380,2.8910,-0.3265
285,0.0510,0.0831,3.5634,2.7916,6.3550,2.8368,-0.3317
286,0.0510,0.0826,3.4975,2.7934,6.2910,2.7782,-0.3178
287,0.0515,0.0856,3.7092,2.7010,6.4103,3.0053,-0.3480
288,0.0515,0.0845,3.5626,2.7952,6.3578,2.8492,-0.3411
289,0.0511,0.0830,3.5992,2.7325,6.3317,2.8892,-0.3411
290,0.0513,0.0835,3.6935,2.7519,6.4453,2.9993,-0.3367
291,0.0516,0.0841,3.6288,2.7282,6.3569,2.9060,-0.3390
292,0.0507,0.0826,3.4987,3.0068,6.5055,2.8040,-0.3253
293,0.0510,0.0843,3.6291,3.2281,6.8572,2.8973,-0.3224
294,0.0508,0.0836,3.5386,3.2533,6.7919,2.7744,-0.3163
295,0.0497,0.0840,3.6719,3.2550,6.9270,2.9501,-0.3274
296,0.0501,0.0833,3.4720,3.9968,7.4688,2.7637,-0.3215
297,0.0502,0.0834,3.4923,3.7335,7.2257,2.7738,-0.3223
298,0.0503,0.0839,3.6299,3.7250,7.3549,2.9119,-0.3201
299,0.0496,0.0834,3.6931,3.6863,7.3794,2.9907,-0.3196
300,0.0500,0.0848,3.6756,3.4743,7.1499,2.9751,-0.3222
301,0.0500,0.0824,3.5704,3.9938,7.5642,2.8555,-0.3125
302,0.0495,0.0820,3.6107,4.0034,7.6141,2.9009,-0.3169
303,0.0500,0.0841,3.5566,3.9721,7.5287,2.8442,-0.3112
304,0.0500,0.0821,3.4871,4.0864,7.5735,2.7892,-0.3126
305,0.0496,0.0841,3.4680,4.2746,7.7425,2.7420,-0.3027
306,0.0494,0.0821,3.5714,4.0460,7.6174,2.8766,-0.3152
307,0.0496,0.0855,3.5458,3.7439,7.2897,2.8427,-0.3097
308,0.0530,0.0922,2.6637,5.2588,7.9225,1.9558,-0.3163
309,0.0571,0.0953,2.7914,4.7507,7.5420,2.0651,-0.3178
310,0.0557,0.0962,2.6643,5.0231,7.6873,1.9686,-0.3417
311,0.0554,0.0942,3.9219,3.7941,7.7160,3.2273,-0.3221
312,0.0570,0.0971,4.1566,3.4980,7.6546,3.4536,-0.3770
313,0.0625,0.1054,4.1936,3.4918,7.6853,3.4784,-0.3919
314,0.0600,0.1011,4.1512,3.7404,7.8916,3.4542,-0.4111
315,0.0632,0.1026,4.2769,3.4952,7.7721,3.5792,-0.4153
316,0.0674,0.1087,4.2478,3.7460,7.9938,3.5520,-0.4402
317,0.0913,0.1153,0.6508,0.2154,0.8662,0.1459,-0.4768
318,0.1060,0.1234,0.6505,0.2485,0.8990,0.1389,-0.4317
319,0.0704,0.1105,4.3453,3.7789,8.1243,3.6268,-0.4829
320,0.0940,0.1121,0.6811,0.2178,0.8989,0.1508,-0.5177
321,0.0650,0.1035,4.3327,3.7476,8.0804,3.6415,-0.5118
322,0.1421,0.1133,0.7168,0.2154,0.9321,0.1671,-0.5406
323,0.0674,0.1067,4.2488,4.0077,8.2565,3.5400,-0.5339
324,0.0647,0.1033,4.3469,3.7825,8.1294,3.6196,-0.5200
325,0.0889,0.1112,0.7440,0.2479,0.9918,0.1818,-0.5106
326,0.0652,0.1067,4.1286,3.9671,8.0958,3.4028,-0.5246
327,0.0664,0.1066,4.2520,4.0214,8.2734,3.5498,-0.5187
328,0.0635,0.1036,4.1253,4.2459,8.3712,3.4087,-0.5159
329,0.0967,0.1084,0.7118,0.2506,0.9624,0.1669,-0.5152
330,0.0651,0.1030,4.2730,4.5205,8.7935,3.5644,-0.4891
331,0.0651,0.1055,4.2727,4.5029,8.7756,3.5739,-0.4925
332,0.0632,0.1023,4.2789,4.4945,8.7735,3.5548,-0.4948
333,0.0630,0.1023,4.2784,3.9720,8.2504,3.5735,-0.4750
334,0.0619,0.1017,4.0761,4.7471,8.8232,3.3706,-0.4833
335,0.0633,0.1044,4.0772,4.2724,8.3496,3.3819,-0.4836
336,0.0829,0.1089,0.7462,0.2470,0.9932,0.1811,-0.4536
337,0.0619,0.1022,4.0622,4.7648,8.8270,3.3546,-0.4715
338,0.0622,0.1008,4.1595,4.7041,8.8636,3.4426,-0.4829
339,0.0627,0.1026,4.2841,4.4884,8.7725,3.5694,-0.4808
340,0.0633,0.1058,4.1244,4.5050,8.6294,3.4061,-0.4718
341,0.0632,0.1051,4.1496,4.6882,8.8378,3.4404,-0.4796
342,0.0625,0.1047,4.0918,4.4716,8.5635,3.3713,-0.4643
343,0.0926,0.1104,0.7151,0.2804,0.9956,0.1602,-0.4321
344,0.0682,0.1079,0.6689,0.2467,0.9156,0.1529,-0.4765
345,0.0812,0.1074,0.6494,0.2484,0.8977,0.1432,-0.4765
346,0.0629,0.1022,4.2502,4.3093,8.5596,3.5481,-0.4382
347,0.0815,0.1082,0.6493,0.2489,0.8981,0.1429,-0.4832
348,0.0660,0.1114,4.2741,4.2153,8.4894,3.5682,-0.4717
349,0.0666,0.1083,4.3093,4.2564,8.5657,3.6016,-0.4835
350,0.0688,0.1111,4.2955,4.2199,8.5154,3.6031,-0.4890
351,0.0724,0.1206,4.2774,4.2499,8.5273,3.5622,-0.4775
352,0.0713,0.1143,4.3444,4.2257,8.5701,3.6349,-0.5385
353,0.0737,0.1214,4.2797,4.2914,8.5711,3.5638,-0.5273
354,0.0769,0.1247,4.2949,4.2303,8.5252,3.6095,-0.5595
355,0.0764,0.1256,4.3909,4.2396,8.6305,3.6820,-0.6076
356,0.0942,0.1326,0.6213,0.2807,0.9019,0.1305,-0.6041
357,0.1219,0.1333,0.6202,0.2797,0.8999,0.1325,-0.6460
358,0.0792,0.1295,4.3276,4.2457,8.5732,3.6175,-0.6404
359,0.0839,0.1368,4.3997,4.2191,8.6188,3.6800,-0.6820
360,0.1411,0.1432,0.6539,0.2293,0.8832,0.1488,-0.6913
361,0.0849,0.1378,4.3384,4.7743,9.1126,3.6432,-0.7025
362,0.0834,0.1338,4.4244,4.7326,9.1570,3.6903,-0.7296
363,0.0832,0.1314,4.3574,4.7368,9.0941,3.6612,-0.7467
