Elapsed Time (s),Position (mm),Force (N)
-0.019,61.6516,-0.624772
0.090,61.6516,-0.624772
0.200,61.6516,-0.624772
0.309,61.6516,-0.610615
0.419,61.6516,-0.600549
0.529,61.6516,-0.600549
0.639,61.6516,-0.600549
0.750,61.6516,-0.592650
0.860,61.6516,-0.592650
0.969,61.6516,-0.586128
1.079,61.6516,-0.586128
1.189,61.6516,-0.580492
1.299,61.6516,-0.580492
1.408,61.6516,-0.580492
1.516,61.6516,-0.575477
1.625,61.6516,-0.575477
1.735,61.6516,-0.571066
1.845,61.6516,-0.571066
1.953,61.6516,-0.567108
2.064,61.6516,-0.567108
2.174,61.6516,-0.563592
2.283,61.6516,-0.563592
2.394,61.6516,-0.563592
2.504,61.6516,-0.560340
2.614,61.6516,-0.560340
2.725,61.6516,-0.557249
2.835,61.6516,-0.557249
2.948,61.6516,-0.554449
3.058,61.6516,-0.554449
3.168,61.6516,-0.551876
3.279,61.6516,-0.551876
3.389,61.6516,-0.551876
3.500,61.6516,-0.548106
3.609,61.6516,-0.548106
3.719,61.6516,-0.533374
3.829,61.6516,-0.533374
3.938,61.6516,-0.512761
4.048,61.6516,-0.512761
4.156,61.6470,-0.512761
4.266,61.6330,-0.503241
4.376,61.6117,-0.503241
4.486,61.5899,-0.476190
4.595,61.5680,-0.476190
4.704,61.5463,-0.395876
4.815,61.5239,-0.395876
4.925,61.5020,-0.301848
5.035,61.4799,-0.301848
5.143,61.4585,-0.301848
5.254,61.4362,-0.231724
5.364,61.4143,-0.231724
5.473,61.3925,-0.175454
5.585,61.3701,-0.175454
5.694,61.3481,-0.127969
5.803,61.3264,-0.127969
5.909,61.3052,-0.127969
6.016,61.2838,-0.088184
6.125,61.2620,-0.088184
6.233,61.2404,-0.055299
6.343,61.2185,-0.055299
6.453,61.1964,-0.028700
6.562,61.1747,-0.028700
6.671,61.1527,-0.006805
6.782,61.1307,-0.006805
6.893,61.1085,-0.006805
7.001,61.0869,0.011829
7.107,61.0655,0.011829
7.216,61.0438,0.027843
7.327,61.0215,0.027843
7.435,60.9999,0.027843
7.545,60.9780,0.041764
7.653,60.9563,0.053781
7.763,60.9345,0.053781
7.871,60.9127,0.053781
7.981,60.8909,0.064498
8.089,60.8691,0.064498
8.197,60.8476,0.074216
8.307,60.8257,0.074216
8.415,60.8040,0.083302
8.525,60.7820,0.083302
8.635,60.7600,0.083302
8.743,60.7384,0.092491
8.854,60.7163,0.092491
8.963,60.6943,0.102039
9.072,60.6725,0.102039
9.181,60.6507,0.112624
9.291,60.6289,0.112624
9.399,60.6073,0.112624
9.507,60.5854,0.124981
9.616,60.5639,0.124981
9.727,60.5417,0.139241
9.833,60.5205,0.139241
9.944,60.4983,0.155924
10.053,60.4764,0.155924
10.163,60.4545,0.176095
10.272,60.4327,0.176095
10.383,60.4106,0.176095
10.492,60.3885,0.200111
10.602,60.3667,0.200111
10.712,60.3446,0.228066
10.822,60.3228,0.228066
10.930,60.3011,0.260396
11.039,60.2792,0.260396
11.149,60.2573,0.295081
11.259,60.2352,0.295081
11.369,60.2134,0.295081
11.478,60.1916,0.327881
11.587,60.1696,0.327881
11.697,60.1478,0.359259
11.805,60.1261,0.359259
11.914,60.1042,0.392860
12.022,60.0825,0.392860
12.132,60.0606,0.392860
12.240,60.0390,0.428846
12.349,60.0173,0.428846
12.459,59.9952,0.467208
12.569,59.9733,0.467208
12.679,59.9511,0.507690
12.790,59.9290,0.507690
12.899,59.9073,0.507690
13.009,59.8853,0.547936
13.118,59.8636,0.547936
13.226,59.8419,0.584950
13.334,59.8202,0.584950
13.445,59.7980,0.617458
13.555,59.7762,0.617458
13.664,59.7541,0.646196
13.774,59.7323,0.646196
13.883,59.7102,0.646196
13.993,59.6886,0.669326
14.099,59.6672,0.669326
14.209,59.6454,0.683888
14.318,59.6236,0.683888
14.427,59.6016,0.688026
14.537,59.5797,0.688026
14.646,59.5578,0.688026
14.756,59.5360,0.670278
14.865,59.5140,0.670278
14.975,59.4919,0.626770
15.083,59.4705,0.626770
15.193,59.4484,0.562923
15.303,59.4265,0.562923
15.413,59.4044,0.494937
15.521,59.3829,0.494937
15.630,59.3612,0.494937
15.739,59.3393,0.437329
15.848,59.3176,0.437329
15.957,59.2957,0.377073
16.066,59.2740,0.377073
16.174,59.2522,0.187188
16.282,59.2306,0.187188
16.391,59.2088,0.187188
16.501,59.1868,0.026957
16.610,59.1651,0.026957
16.719,59.1433,0.022395
16.827,59.1216,0.022395
16.937,59.0996,0.021094
17.045,59.0781,0.021094
17.154,59.0564,0.021094
17.263,59.0345,0.020293
17.371,59.0130,0.020293
