Elapsed Time (s),Position (mm),Force (N)
-0.012,70.6514,-0.119118
0.097,70.6514,-0.119118
0.205,70.6514,-0.120805
0.315,70.6514,-0.120805
0.426,70.6514,-0.117987
0.536,70.6514,-0.117987
0.644,70.6514,-0.115763
0.756,70.6514,-0.115763
0.863,70.6514,-0.115763
0.972,70.6514,-0.113991
1.084,70.6514,-0.113991
1.194,70.6514,-0.112492
1.304,70.6514,-0.112492
1.415,70.6514,-0.111135
1.524,70.6514,-0.111135
1.633,70.6514,-0.109881
1.743,70.6514,-0.109881
1.853,70.6514,-0.109881
1.963,70.6514,-0.108760
2.072,70.6514,-0.108760
2.182,70.6514,-0.107742
2.293,70.6514,-0.107742
2.403,70.6514,-0.106809
2.513,70.6514,-0.106809
2.623,70.6514,-0.106809
2.734,70.6514,-0.105942
2.845,70.6514,-0.105942
2.954,70.6514,-0.105159
3.065,70.6514,-0.105159
3.174,70.6514,-0.104490
3.283,70.6514,-0.104490
3.393,70.6514,-0.103698
3.501,70.6514,-0.103698
3.610,70.6514,-0.103698
3.719,70.6514,-0.101841
3.829,70.6514,-0.101841
3.938,70.6514,-0.098967
4.047,70.6506,-0.098967
4.156,70.6421,-0.097082
4.265,70.6248,-0.097082
4.375,70.6028,-0.091360
4.485,70.5807,-0.091360
4.593,70.5593,-0.091360
4.702,70.5372,-0.074253
4.812,70.5153,-0.074253
4.922,70.4934,-0.054111
5.031,70.4714,-0.054111
5.139,70.4499,-0.039172
5.248,70.4281,-0.039172
5.357,70.4064,-0.039172
5.466,70.3845,-0.026287
5.575,70.3628,-0.026287
5.684,70.3410,-0.014044
5.792,70.3193,-0.014044
5.902,70.2975,-0.002771
6.010,70.2758,-0.002771
6.118,70.2542,0.007719
6.228,70.2320,0.007719
6.339,70.2099,0.007719
6.449,70.1880,0.017937
6.558,70.1661,0.017937
6.668,70.1441,0.028304
6.778,70.1222,0.028304
6.887,70.1003,0.039294
6.996,70.0786,0.039294
7.107,70.0564,0.039294
7.215,70.0345,0.050803
7.324,70.0130,0.050803
7.433,69.9911,0.062971
7.542,69.9694,0.062971
7.652,69.9474,0.076091
7.760,69.9258,0.076091
7.870,69.9036,0.090013
7.979,69.8819,0.090013
8.088,69.8602,0.090013
8.197,69.8383,0.104622
8.307,69.8164,0.104622
8.417,69.7942,0.120579
8.525,69.7727,0.120579
8.634,69.7508,0.138412
8.743,69.7292,0.138412
8.851,69.7075,0.138412
8.961,69.6855,0.158083
9.070,69.6637,0.158083
9.179,69.6419,0.179818
9.288,69.6202,0.179818
9.397,69.5984,0.204239
9.507,69.5764,0.204239
9.616,69.5545,0.231695
9.726,69.5326,0.231695
9.837,69.5103,0.231695
9.942,69.4893,0.262215
10.053,69.4673,0.262215
10.162,69.4453,0.296391
10.271,69.4235,0.296391
10.379,69.4020,0.335007
10.490,69.3798,0.335007
10.598,69.3582,0.335007
10.707,69.3363,0.378166
10.817,69.3143,0.378166
10.924,69.2929,0.426000
11.035,69.2708,0.426000
11.146,69.2486,0.479809
11.256,69.2265,0.479809
11.366,69.2046,0.479809
11.475,69.1828,0.540603
11.584,69.1610,0.540603
11.692,69.1393,0.608730
11.802,69.1175,0.608730
11.911,69.0956,0.684322
12.020,69.0739,0.684322
12.128,69.0523,0.767859
12.236,69.0307,0.767859
12.345,69.0086,0.767859
12.454,68.9868,0.859747
12.564,68.9651,0.859747
12.674,68.9430,0.960034
12.784,68.9211,0.960034
12.894,68.8990,1.068332
13.004,68.8772,1.068332
13.114,68.8551,1.184453
13.222,68.8334,1.184453
13.331,68.8116,1.184453
13.439,68.7901,1.309301
13.546,68.7686,1.309301
13.656,68.7466,1.442115
13.765,68.7247,1.442115
13.875,68.7029,1.581978
13.985,68.6810,1.581978
14.094,68.6591,1.581978
14.203,68.6373,1.728562
14.310,68.6156,1.728562
14.418,68.5941,1.882366
14.528,68.5722,1.882366
14.635,68.5506,2.045303
14.746,68.5287,2.045303
14.853,68.5072,2.045303
14.963,68.4851,1.913140
15.073,68.4632,1.913140
15.183,68.4412,1.411642
15.293,68.4191,1.411642
15.403,68.3971,0.584431
15.514,68.3751,0.584431
15.624,68.3530,0.026919
15.733,68.3311,0.026919
15.842,68.3094,0.026919
15.953,68.2873,0.009793
16.060,68.2657,0.009793
16.169,68.2439,0.008577
16.280,68.2218,0.008577
16.389,68.1999,0.008700
16.499,68.1780,0.008700
16.609,68.1561,0.008700
16.717,68.1345,0.008671
16.825,68.1128,0.008671
16.933,68.0910,0.008653
17.043,68.0690,0.008653
17.152,68.0474,0.008605
17.261,68.0256,0.008605
17.372,68.0035,0.008558
17.480,67.9817,0.008558
17.590,67.9599,0.008558
17.698,67.9382,0.008502
17.807,67.9165,0.008502
17.916,67.8946,0.008464
18.026,67.8726,0.008464
18.136,67.8506,0.008455
18.246,67.8287,0.008455
18.354,67.8070,0.008455
18.463,67.7851,0.008558
18.573,67.7632,0.008558
18.683,67.7414,0.008577
18.792,67.7194,0.008577
18.903,67.6973,0.008539
19.011,67.6756,0.008539
19.121,67.6535,0.008539
19.230,67.6318,0.008539
19.339,67.6131,0.008539
19.448,67.6031,0.008473
19.556,67.6015,0.008473
19.665,67.6015,0.008266
19.775,67.6015,0.008266
19.886,67.6015,0.008144
19.995,67.6015,0.008144
20.105,67.6042,0.008144
20.214,67.6155,0.008144
20.322,67.6353,0.008144
20.431,67.6570,0.007946
20.542,67.6791,0.007946
20.650,67.7009,0.007946
20.758,67.7224,0.007701
20.868,67.7443,0.007569
20.978,67.7663,0.007569
21.085,67.7877,0.007569
21.194,67.8098,0.007503
21.303,67.8315,0.007503
21.412,67.8532,0.007427
21.520,67.8751,0.007427
21.631,67.8970,0.007427
21.740,67.9190,0.007380
21.848,67.9404,0.007380
21.956,67.9620,0.007342
22.064,67.9837,0.007342
22.175,68.0058,0.007220
22.284,68.0276,0.007220
22.395,68.0499,0.007041
22.505,68.0716,0.007041
22.613,68.0935,0.007041
22.721,68.1149,0.006994
22.831,68.1370,0.006994
22.940,68.1587,0.006975
23.049,68.1808,0.006975
23.160,68.2027,0.006881
23.268,68.2243,0.006881
23.376,68.2460,0.006777
23.484,68.2676,0.006777
23.593,68.2895,0.006777
23.702,68.3112,0.006654
23.811,68.3329,0.006654
23.921,68.3551,0.006607
24.032,68.3771,0.006607
24.142,68.3990,0.006522
24.251,68.4210,0.006522
24.361,68.4431,0.006522
24.471,68.4649,0.006362
24.580,68.4867,0.006362
24.690,68.5088,0.006240
24.799,68.5305,0.006240
24.908,68.5525,0.006164
25.016,68.5738,0.006164
25.126,68.5961,0.006079
25.235,68.6176,0.006079
25.344,68.6395,0.006079
25.455,68.6617,0.005995
25.564,68.6834,0.005995
25.672,68.7053,0.005881
25.783,68.7272,0.005881
25.889,68.7485,0.005787
25.999,68.7707,0.005787
26.108,68.7925,0.005787
26.218,68.8145,0.005665
26.327,68.8360,0.005665
26.435,68.8577,0.005476
26.544,68.8796,0.005476
26.654,68.9015,0.005316
26.766,68.9239,0.005316
26.875,68.9457,0.005316
26.985,68.9678,0.005156
27.096,68.9900,0.005156
27.203,69.0114,0.004967
27.315,69.0338,0.004967
27.424,69.0554,0.004713
27.534,69.0776,0.004713
27.645,69.0997,0.004421
27.754,69.1215,0.004421
27.863,69.1432,0.004421
27.972,69.1650,0.004147
28.083,69.1873,0.004147
28.192,69.2090,0.003846
28.302,69.2312,0.003846
28.412,69.2531,0.003403
28.520,69.2748,0.003403
28.629,69.2965,0.002931
28.738,69.3183,0.002931
28.847,69.3401,0.002931
28.956,69.3618,0.002356
29.066,69.3838,0.002356
29.175,69.4057,0.001612
29.283,69.4273,0.001612
29.392,69.4494,0.000735
29.501,69.4710,0.000735
29.611,69.4931,-0.000320
29.721,69.5148,-0.000320
29.832,69.5370,-0.000320
29.940,69.5588,-0.001649
30.049,69.5805,-0.001649
30.158,69.6023,-0.003223
30.267,69.6240,-0.003223
30.376,69.6459,-0.005146
30.486,69.6679,-0.005146
30.593,69.6894,-0.005146
30.700,69.7107,-0.007503
30.809,69.7325,-0.007503
30.918,69.7544,-0.010189
31.027,69.7761,-0.010189
31.136,69.7980,-0.013148
31.244,69.8194,-0.013148
31.353,69.8412,-0.013148
31.464,69.8634,-0.016542
31.574,69.8855,-0.016542
31.682,69.9073,-0.020349
31.790,69.9288,-0.020349
31.900,69.9508,-0.024261
32.010,69.9728,-0.024261
32.120,69.9949,-0.024261
32.229,70.0164,-0.028399
32.338,70.0383,-0.028399
32.446,70.0597,-0.032800
32.555,70.0819,-0.032800
32.664,70.1035,-0.037334
32.773,70.1253,-0.037334
32.883,70.1472,-0.041990
32.990,70.1687,-0.041990
33.100,70.1909,-0.041990
33.210,70.2126,-0.046816
33.318,70.2342,-0.046816
33.428,70.2563,-0.052104
33.537,70.2781,-0.052104
33.647,70.3002,-0.057749
33.757,70.3220,-0.057749
33.864,70.3437,-0.057749
33.973,70.3653,-0.063838
34.083,70.3871,-0.063838
34.192,70.4092,-0.070870
34.301,70.4308,-0.070870
34.412,70.4531,-0.078815
34.519,70.4745,-0.078815
34.627,70.4960,-0.087779
34.736,70.5180,-0.087779
34.846,70.5398,-0.087779
34.955,70.5618,-0.098561
35.066,70.5831,-0.098561
35.175,70.5969,-0.111163
35.285,70.6015,-0.111163
35.395,70.6015,-0.111163
35.504,70.6015,-0.120607
35.613,70.6015,-0.120607
35.719,70.6015,-0.121833
35.829,70.6015,-0.121833
35.939,70.6015,-0.119005
36.048,70.6015,-0.119005
36.156,70.6015,-0.116828
36.267,70.6015,-0.116828
36.375,70.6015,-0.114990
36.485,70.6015,-0.114990
36.594,70.6015,-0.114990
36.703,70.6015,-0.113425
36.812,70.6015,-0.113425
36.920,70.6015,-0.112077
37.029,70.6015,-0.112077
37.139,70.6015,-0.110833
37.249,70.6015,-0.110833
37.359,70.6015,-0.110833
37.469,70.6015,-0.109665
37.579,70.6015,-0.109665
37.689,70.6015,-0.108628
37.799,70.6015,-0.108628
37.909,70.6015,-0.107751
38.019,70.6015,-0.107751
38.128,70.6015,-0.106941
38.236,70.6015,-0.106941
38.345,70.6015,-0.106941
38.455,70.6015,-0.106177
38.564,70.6015,-0.106177
38.673,70.6015,-0.105499
38.782,70.6015,-0.105499
38.890,70.6015,-0.104726
39.001,70.6015,-0.104726
39.109,70.6015,-0.104726
39.220,70.6015,-0.102803
39.330,70.6015,-0.102803
39.439,70.6015,-0.099919
39.548,70.6011,-0.099919
39.657,70.5939,-0.099919
39.767,70.5776,-0.098090
39.875,70.5559,-0.093038
39.984,70.5344,-0.093038
40.093,70.5124,-0.093038
40.203,70.4905,-0.076544
40.313,70.4685,-0.076544
40.420,70.4470,-0.055959
40.532,70.4247,-0.055959
40.639,70.4033,-0.040586
40.749,70.3813,-0.040586
40.858,70.3595,-0.040586
40.967,70.3377,-0.027494
41.076,70.3160,-0.027494
41.185,70.2941,-0.015184
41.292,70.2728,-0.015184
41.401,70.2508,-0.003968
41.510,70.2290,-0.003968
41.621,70.2067,-0.003968
41.729,70.1851,0.006617
41.838,70.1635,0.006617
41.947,70.1418,0.016853
42.055,70.1201,0.016853
42.164,70.0980,0.027230
42.272,70.0766,0.027230
42.381,70.0549,0.038154
42.490,70.0329,0.038154
42.601,70.0110,0.038154
42.710,69.9889,0.049540
42.820,69.9671,0.049540
42.929,69.9451,0.061501
43.038,69.9235,0.061501
43.149,69.9015,0.074527
43.258,69.8796,0.074527
43.367,69.8578,0.074527
43.476,69.8359,0.088429
43.584,69.8143,0.088429
43.691,69.7929,0.102841
43.799,69.7711,0.102841
43.909,69.7494,0.102841
44.019,69.7273,0.118647
44.129,69.7054,0.136282
44.238,69.6836,0.136282
44.348,69.6615,0.136282
44.459,69.6392,0.155651
44.567,69.6177,0.155651
44.676,69.5960,0.177179
44.785,69.5740,0.177179
44.894,69.5522,0.201317
45.004,69.5301,0.201317
45.115,69.5082,0.228340
45.225,69.4861,0.228340
45.334,69.4643,0.228340
45.444,69.4425,0.258369
45.553,69.4206,0.258369
45.661,69.3988,0.292216
45.772,69.3767,0.292216
45.881,69.3549,0.330276
45.990,69.3331,0.330276
46.099,69.3115,0.330276
46.206,69.2899,0.372878
46.317,69.2677,0.372878
46.426,69.2459,0.420477
46.535,69.2241,0.420477
46.643,69.2025,0.473655
46.753,69.1805,0.473655
46.864,69.1582,0.533760
46.973,69.1366,0.533760
47.081,69.1150,0.533760
47.189,69.0933,0.601218
47.298,69.0715,0.601218
47.406,69.0500,0.676329
47.515,69.0280,0.676329
47.624,69.0063,0.676329
47.734,68.9844,0.759263
47.842,68.9626,0.759263
47.950,68.9410,0.850284
48.062,68.9188,0.850284
48.169,68.8975,0.949317
48.277,68.8755,0.949317
48.386,68.8540,1.056267
48.496,68.8320,1.056267
48.604,68.8104,1.056267
48.715,68.7881,1.172058
48.824,68.7663,1.172058
48.932,68.7448,1.296144
49.042,68.7229,1.296144
49.152,68.7008,1.427939
49.260,68.6792,1.427939
49.369,68.6571,1.566888
49.479,68.6353,1.566888
49.588,68.6136,1.566888
49.696,68.5919,1.712567
49.805,68.5700,1.712567
49.916,68.5479,1.865673
50.024,68.5264,1.865673
50.133,68.5046,2.026970
50.243,68.4825,2.026970
50.350,68.4611,2.026970
50.460,68.4390,2.179803
50.571,68.4169,2.179803
50.679,68.3953,1.882931
50.788,68.3736,1.882931
50.896,68.3520,1.031638
51.004,68.3303,1.031638
51.114,68.3085,0.282771
51.223,68.2866,0.282771
51.333,68.2647,0.282771
51.441,68.2427,0.013761
51.551,68.2211,0.013761
51.659,68.1994,0.009020
51.768,68.1777,0.009020
51.879,68.1553,0.009020
51.989,68.1333,0.008907
52.099,68.1114,0.008907
52.208,68.0895,0.008888
52.317,68.0678,0.008888
52.426,68.0460,0.008766
52.535,68.0243,0.008766
52.643,68.0025,0.008671
52.753,67.9807,0.008671
52.862,67.9586,0.008624
52.973,67.9364,0.008624
53.081,67.9150,0.008624
53.190,67.8932,0.008634
53.302,67.8708,0.008634
53.410,67.8491,0.008624
53.520,67.8272,0.008624
53.629,67.8053,0.008634
53.738,67.7835,0.008634
53.847,67.7618,0.008634
53.957,67.7396,0.008587
54.066,67.7178,0.008587
54.176,67.6958,0.008549
54.285,67.6743,0.008549
54.395,67.6523,0.008568
54.503,67.6305,0.008568
54.613,67.6086,0.008549
54.721,67.5869,0.008549
54.830,67.5667,0.008549
54.939,67.5547,0.008558
55.048,67.5515,0.008558
55.158,67.5515,0.008436
55.268,67.5515,0.008436
55.378,67.5515,0.008294
55.485,67.5542,0.008294
55.596,67.5660,0.008294
55.705,67.5860,0.008172
55.814,67.6077,0.008172
55.924,67.6297,0.007917
56.033,67.6516,0.007917
56.140,67.6730,0.007748
56.249,67.6950,0.007748
56.360,67.7169,0.007748
56.469,67.7390,0.007682
56.578,67.7606,0.007682
56.688,67.7827,0.007587
56.797,67.8044,0.007587
56.904,67.8257,0.007493
57.012,67.8474,0.007493
57.123,67.8696,0.007390
57.230,67.8910,0.007390
57.339,67.9128,0.007390
57.448,67.9345,0.007314
57.557,67.9563,0.007314
57.668,67.9785,0.007276
57.776,68.0001,0.007276
57.885,68.0219,0.007163
57.994,68.0438,0.007163
58.102,68.0654,0.007163
58.212,68.0874,0.007041
58.321,68.1091,0.007041
58.429,68.1309,0.006975
58.538,68.1525,0.006975
58.649,68.1747,0.006899
58.758,68.1965,0.006899
58.866,68.2182,0.006786
58.974,68.2398,0.006786
59.084,68.2618,0.006786
59.194,68.2837,0.006683
59.303,68.3055,0.006683
59.411,68.3272,0.006626
59.518,68.3486,0.006626
59.627,68.3704,0.006626
59.736,68.3921,0.006560
59.846,68.4142,0.006560
59.955,68.4361,0.006438
60.066,68.4581,0.006438
60.176,68.4802,0.006315
60.286,68.5021,0.006315
60.395,68.5239,0.006211
60.504,68.5458,0.006211
60.614,68.5676,0.006211
60.723,68.5894,0.006136
60.832,68.6114,0.006136
60.940,68.6331,0.006032
61.048,68.6544,0.006032
61.156,68.6761,0.005863
61.266,68.6981,0.005863
61.376,68.7200,0.005721
61.485,68.7419,0.005721
61.593,68.7636,0.005721
61.702,68.7853,0.005570
61.810,68.8070,0.005570
61.917,68.8284,0.005438
62.027,68.8504,0.005438
62.135,68.8720,0.005278
62.245,68.8939,0.005278
62.354,68.9157,0.005278
62.466,68.9381,0.005099
62.575,68.9599,0.005099
62.685,68.9821,0.004967
62.795,69.0038,0.004967
62.904,69.0257,0.004713
63.014,69.0478,0.004713
63.120,69.0690,0.004345
63.228,69.0906,0.004345
63.337,69.1122,0.004345
63.447,69.1343,0.004015
63.555,69.1560,0.004015
63.664,69.1775,0.003657
63.773,69.1996,0.003657
63.883,69.2216,0.003657
63.989,69.2427,0.003167
64.099,69.2646,0.003167
