Elapsed Time (s),Position (mm),Force (N)
-0.009,64.9015,-0.437537
0.101,64.9015,-0.426471
0.211,64.9015,-0.426471
0.319,64.9015,-0.426471
0.428,64.9015,-0.418177
0.537,64.9015,-0.418177
0.646,64.9015,-0.411824
0.756,64.9015,-0.411824
0.867,64.9015,-0.406602
0.978,64.9015,-0.406602
1.087,64.9015,-0.402116
1.199,64.9015,-0.402116
1.309,64.9015,-0.402116
1.419,64.9015,-0.398176
1.527,64.9015,-0.398176
1.637,64.9015,-0.394802
1.747,64.9015,-0.394802
1.857,64.9015,-0.394802
1.967,64.9015,-0.391682
2.076,64.9015,-0.391682
2.186,64.9015,-0.388826
2.296,64.9015,-0.388826
2.405,64.9015,-0.386310
2.514,64.9015,-0.386310
2.620,64.9015,-0.383981
2.729,64.9015,-0.383981
2.839,64.9015,-0.383981
2.947,64.9015,-0.381785
3.057,64.9015,-0.381785
3.165,64.9015,-0.379693
3.275,64.9015,-0.379693
3.385,64.9015,-0.377101
3.497,64.9015,-0.377101
3.607,64.9015,-0.377101
3.716,64.9015,-0.367440
3.827,64.9015,-0.367440
3.937,64.9015,-0.353377
4.047,64.8991,-0.353377
4.155,64.8881,-0.347024
4.264,64.8685,-0.347024
4.374,64.8465,-0.327495
4.483,64.8247,-0.327495
4.593,64.8025,-0.272724
4.700,64.7812,-0.272724
4.811,64.7591,-0.272724
4.922,64.7369,-0.209649
5.028,64.7156,-0.209649
5.138,64.6937,-0.160863
5.247,64.6718,-0.160863
5.357,64.6498,-0.122106
5.465,64.6284,-0.122106
5.575,64.6062,-0.122106
5.682,64.5850,-0.090050
5.790,64.5631,-0.090050
5.899,64.5415,-0.063282
6.009,64.5195,-0.063282
6.118,64.4978,-0.041057
6.226,64.4759,-0.041057
6.335,64.4544,-0.041057
6.444,64.4325,-0.022244
6.552,64.4107,-0.022244
6.662,64.3890,-0.005995
6.773,64.3667,-0.005995
6.882,64.3448,0.007993
6.990,64.3233,0.007993
7.099,64.3014,0.020302
7.209,64.2794,0.020302
7.318,64.2578,0.020302
7.426,64.2361,0.031688
7.534,64.2144,0.031688
7.642,64.1928,0.042311
7.751,64.1711,0.042311
7.860,64.1494,0.042311
7.969,64.1273,0.052302
8.077,64.1057,0.052302
8.187,64.0839,0.062123
8.297,64.0618,0.062123
8.406,64.0400,0.071982
8.516,64.0178,0.071982
8.629,63.9956,0.082010
8.737,63.9739,0.082010
8.846,63.9519,0.092491
8.955,63.9304,0.092491
9.064,63.9084,0.092491
9.173,63.8866,0.103821
9.284,63.8644,0.103821
9.393,63.8428,0.116479
9.500,63.8212,0.116479
9.609,63.7993,0.131117
9.719,63.7776,0.131117
9.828,63.7556,0.148243
9.936,63.7340,0.148243
10.047,63.7120,0.148243
10.156,63.6900,0.168121
10.266,63.6682,0.168121
10.375,63.6461,0.191468
10.485,63.6244,0.191468
10.593,63.6026,0.218933
10.700,63.5814,0.218933
10.809,63.5594,0.218933
10.919,63.5375,0.250697
11.029,63.5155,0.250697
11.139,63.4934,0.287333
11.249,63.4716,0.287333
11.357,63.4496,0.329003
11.467,63.4278,0.329003
11.575,63.4064,0.329003
11.685,63.3844,0.376856
11.795,63.3622,0.376856
11.905,63.3403,0.431429
12.015,63.3183,0.431429
12.124,63.2965,0.492402
12.234,63.2744,0.492402
12.343,63.2528,0.560962
12.452,63.2309,0.560962
12.563,63.2085,0.560962
12.674,63.1866,0.637713
12.780,63.1651,0.637713
12.889,63.1436,0.722730
12.997,63.1220,0.722730
13.106,63.1000,0.811932
13.215,63.0783,0.811932
13.323,63.0567,0.811932
13.433,63.0347,0.880719
13.542,63.0130,0.880719
13.651,62.9910,0.912662
13.759,62.9694,0.912662
13.869,62.9476,0.936517
13.980,62.9253,0.936517
14.089,62.9034,0.972249
14.198,62.8817,0.972249
14.308,62.8597,0.972249
14.417,62.8380,1.011204
14.527,62.8159,1.011204
14.638,62.7938,1.049198
14.747,62.7720,1.049198
14.857,62.7498,1.083601
14.964,62.7285,1.083601
15.072,62.7069,1.083601
15.179,62.6854,1.107145
15.289,62.6635,1.107145
15.399,62.6414,1.091829
15.508,62.6197,1.091829
15.619,62.5975,1.046022
15.729,62.5757,1.046022
15.837,62.5539,0.920824
15.946,62.5322,0.920824
16.054,62.5104,0.920824
16.163,62.4886,0.637063
16.271,62.4671,0.637063
16.381,62.4453,0.264580
16.490,62.4234,0.264580
16.599,62.4013,0.054262
16.708,62.3796,0.054262
16.817,62.3579,0.054262
16.926,62.3360,0.029775
17.037,62.3140,0.029775
17.145,62.2921,0.022913
17.254,62.2706,0.022913
17.363,62.2486,0.021047
17.472,62.2270,0.021047
17.581,62.2052,0.021047
17.688,62.1836,0.020274
17.796,62.1620,0.020274
17.905,62.1402,0.019624
18.014,62.1185,0.019624
18.123,62.0967,0.019030
18.232,62.0747,0.019030
18.340,62.0531,0.019030
18.449,62.0316,0.018464
18.560,62.0095,0.018464
18.668,61.9878,0.017984
18.777,61.9661,0.017984
18.885,61.9442,0.017626
18.994,61.9224,0.017626
19.103,61.9007,0.017305
19.211,61.8791,0.017305
19.320,61.8613,0.017305
19.429,61.8525,0.016928
19.539,61.8515,0.016928
19.649,61.8515,0.016325
19.759,61.8515,0.016325
19.867,61.8515,0.015976
19.976,61.8547,0.015976
20.088,61.8671,0.015976
20.194,61.8870,0.015816
20.303,61.9089,0.015816
20.412,61.9306,0.015533
20.521,61.9524,0.015533
20.631,61.9744,0.015354
20.740,61.9963,0.015354
20.849,62.0180,0.015316
20.957,62.0396,0.015316
21.066,62.0616,0.015316
21.177,62.0835,0.015288
21.285,62.1052,0.015288
21.395,62.1272,0.015184
21.503,62.1488,0.015184
21.612,62.1708,0.015034
21.720,62.1922,0.015034
21.830,62.2140,0.014873
21.938,62.2358,0.014873
22.047,62.2575,0.014873
22.156,62.2795,0.014619
22.264,62.3011,0.014619
22.375,62.3230,0.014289
22.484,62.3450,0.014289
22.594,62.3669,0.013950
22.702,62.3885,0.013950
22.812,62.4106,0.013950
22.921,62.4324,0.013516
23.031,62.4544,0.013516
23.141,62.4763,0.013073
23.251,62.4984,0.013073
23.361,62.5205,0.013073
23.469,62.5420,0.012621
23.579,62.5639,0.012621
23.688,62.5859,0.012093
23.797,62.6077,0.012093
23.908,62.6299,0.011659
24.016,62.6513,0.011659
24.123,62.6728,0.011273
24.231,62.6946,0.011273
24.342,62.7164,0.010811
24.450,62.7381,0.010811
24.559,62.7598,0.010811
24.669,62.7819,0.010274
24.777,62.8034,0.010274
24.886,62.8252,0.009567
24.996,62.8473,0.009567
25.108,62.8697,0.009567
25.215,62.8913,0.008832
25.324,62.9129,0.008832
25.432,62.9346,0.008106
25.540,62.9562,0.008106
25.651,62.9785,0.007342
25.761,63.0002,0.007342
25.871,63.0223,0.006447
25.978,63.0436,0.006447
26.085,63.0653,0.006447
26.194,63.0870,0.005372
26.303,63.1087,0.005372
26.410,63.1302,0.004326
26.518,63.1517,0.004326
26.627,63.1737,0.003063
26.736,63.1953,0.003063
26.845,63.2172,0.001574
26.954,63.2389,0.001574
27.063,63.2610,0.001574
27.173,63.2826,-0.000085
27.284,63.3048,-0.000085
27.394,63.3270,-0.001998
27.504,63.3491,-0.001998
27.610,63.3701,-0.004175
27.719,63.3919,-0.004175
27.827,63.4136,-0.004175
27.937,63.4354,-0.006730
28.046,63.4573,-0.006730
28.154,63.4790,-0.009595
28.262,63.5006,-0.009595
28.372,63.5224,-0.012800
28.481,63.5444,-0.012800
28.591,63.5664,-0.016297
28.699,63.5881,-0.016297
28.810,63.6100,-0.016297
28.917,63.6316,-0.019963
29.028,63.6538,-0.019963
29.137,63.6756,-0.023903
29.247,63.6976,-0.023903
29.356,63.7195,-0.028012
29.466,63.7413,-0.028012
29.575,63.7632,-0.028012
29.684,63.7849,-0.032207
29.794,63.8068,-0.032207
29.902,63.8287,-0.036571
30.011,63.8502,-0.036571
30.121,63.8724,-0.036571
30.232,63.8944,-0.040935
30.340,63.9161,-0.045374
30.448,63.9378,-0.045374
30.560,63.9600,-0.045374
30.669,63.9820,-0.050030
30.776,64.0032,-0.050030
30.885,64.0251,-0.054799
30.994,64.0468,-0.054799
31.103,64.0686,-0.059889
31.214,64.0907,-0.059889
31.323,64.1127,-0.059889
31.433,64.1348,-0.065469
31.543,64.1567,-0.065469
31.652,64.1784,-0.071567
31.760,64.2001,-0.071567
31.870,64.2222,-0.078391
31.980,64.2443,-0.078391
32.087,64.2655,-0.086101
32.196,64.2872,-0.086101
32.305,64.3091,-0.086101
32.415,64.3310,-0.094980
32.525,64.3530,-0.094980
32.632,64.3745,-0.105470
32.739,64.3961,-0.105470
32.848,64.4180,-0.105470
32.958,64.4398,-0.117723
33.066,64.4613,-0.117723
33.176,64.4833,-0.132238
33.285,64.5051,-0.132238
33.395,64.5269,-0.149477
33.504,64.5490,-0.149477
33.613,64.5706,-0.149477
33.720,64.5922,-0.169997
33.830,64.6142,-0.169997
33.938,64.6357,-0.194748
34.045,64.6573,-0.194748
34.154,64.6787,-0.224504
34.264,64.7008,-0.224504
34.373,64.7226,-0.260085
34.480,64.7440,-0.260085
34.589,64.7662,-0.302508
34.700,64.7880,-0.302508
34.810,64.8099,-0.302508
34.918,64.8313,-0.353669
35.028,64.8460,-0.353669
35.137,64.8515,-0.411277
35.246,64.8515,-0.411277
35.356,64.8515,-0.441759
35.464,64.8515,-0.441759
35.571,64.8515,-0.441759
35.681,64.8515,-0.436773
35.791,64.8515,-0.436773
35.900,64.8515,-0.426848
36.009,64.8515,-0.426848
36.117,64.8515,-0.426848
36.227,64.8515,-0.419713
36.337,64.8515,-0.414011
36.447,64.8515,-0.414011
36.557,64.8515,-0.414011
36.667,64.8515,-0.409270
36.777,64.8515,-0.409270
36.888,64.8515,-0.405123
36.998,64.8515,-0.405123
37.107,64.8515,-0.401428
37.217,64.8515,-0.401428
37.327,64.8515,-0.401428
37.437,64.8515,-0.398138
37.547,64.8515,-0.398138
37.657,64.8515,-0.395188
37.768,64.8515,-0.395188
37.875,64.8515,-0.392445
37.985,64.8515,-0.392445
38.096,64.8515,-0.389985
38.207,64.8515,-0.389985
38.316,64.8515,-0.389985
38.426,64.8515,-0.387686
38.535,64.8515,-0.387686
38.643,64.8515,-0.385537
38.751,64.8515,-0.385537
38.859,64.8515,-0.383510
38.968,64.8515,-0.383510
39.078,64.8515,-0.383510
39.191,64.8515,-0.378241
39.299,64.8515,-0.378241
39.409,64.8515,-0.365036
39.519,64.8515,-0.365036
39.629,64.8510,-0.353698
39.738,64.8437,-0.353698
39.848,64.8273,-0.347684
39.959,64.8051,-0.347684
40.067,64.7835,-0.347684
40.177,64.7613,-0.310077
40.286,64.7399,-0.310077
40.395,64.7179,-0.244052
40.504,64.6962,-0.244052
40.615,64.6739,-0.187443
40.725,64.6519,-0.187443
40.835,64.6300,-0.187443
40.944,64.6081,-0.143577
41.054,64.5862,-0.143577
41.162,64.5645,-0.107798
41.271,64.5427,-0.107798
41.381,64.5210,-0.077750
41.490,64.4990,-0.077750
41.600,64.4769,-0.053008
41.709,64.4551,-0.053008
41.819,64.4333,-0.053008
41.928,64.4114,-0.032207
42.036,64.3899,-0.032207
42.145,64.3680,-0.014468
42.255,64.3461,-0.014468
42.365,64.3241,0.000575
42.474,64.3023,0.000575
42.581,64.2807,0.000575
42.690,64.2588,0.013884
42.798,64.2373,0.013884
42.907,64.2155,0.025958
43.017,64.1937,0.025958
43.125,64.1718,0.037089
43.233,64.1505,0.037089
43.343,64.1283,0.047457
43.453,64.1065,0.047457
43.563,64.0844,0.047457
43.672,64.0626,0.057344
43.781,64.0409,0.057344
43.888,64.0193,0.067147
43.999,63.9973,0.067147
44.108,63.9754,0.067147
44.218,63.9532,0.077053
44.326,63.9317,0.077053
44.436,63.9100,0.087232
44.543,63.8882,0.087232
44.653,63.8665,0.097911
44.759,63.8453,0.097911
