Elapsed Time (s),Position (mm),Force (N)
-0.019,72.6514,-0.080069
0.091,72.6514,-0.080069
0.199,72.6514,-0.078485
0.309,72.6514,-0.078485
0.419,72.6514,-0.078485
0.527,72.6514,-0.077345
0.637,72.6514,-0.077345
0.747,72.6514,-0.076402
0.856,72.6514,-0.076402
0.965,72.6514,-0.075554
1.073,72.6514,-0.075554
1.182,72.6514,-0.074734
1.291,72.6514,-0.074734
1.402,72.6514,-0.074734
1.510,72.6514,-0.074037
1.619,72.6514,-0.074037
1.726,72.6514,-0.073386
1.836,72.6514,-0.073386
1.945,72.6514,-0.072783
2.055,72.6514,-0.072783
2.163,72.6514,-0.072783
2.273,72.6514,-0.072283
2.382,72.6514,-0.072283
2.491,72.6514,-0.071756
2.601,72.6514,-0.071756
2.710,72.6514,-0.071256
2.820,72.6514,-0.071256
2.930,72.6514,-0.070851
3.041,72.6514,-0.070851
3.150,72.6514,-0.070851
3.260,72.6514,-0.070408
3.372,72.6514,-0.070408
3.480,72.6514,-0.069918
3.589,72.6514,-0.069918
3.699,72.6514,-0.069918
3.806,72.6514,-0.068937
3.914,72.6514,-0.068937
4.022,72.6512,-0.067524
4.130,72.6447,-0.067524
4.241,72.6290,-0.066411
4.347,72.6078,-0.066411
4.457,72.5861,-0.059644
4.566,72.5640,-0.059644
4.676,72.5422,-0.044582
4.787,72.5200,-0.044582
4.896,72.4981,-0.044582
5.005,72.4763,-0.029219
5.114,72.4546,-0.029219
5.222,72.4332,-0.016730
5.329,72.4115,-0.016730
5.438,72.3899,-0.016730
5.548,72.3677,-0.005307
5.656,72.3461,-0.005307
5.766,72.3243,0.005636
5.876,72.3022,0.005636
5.986,72.2801,0.016410
6.096,72.2582,0.016410
6.205,72.2365,0.027579
6.316,72.2143,0.027579
6.426,72.1923,0.039097
6.535,72.1704,0.039097
6.643,72.1487,0.039097
6.754,72.1267,0.051331
6.865,72.1045,0.051331
6.973,72.0828,0.064423
7.082,72.0610,0.064423
7.192,72.0391,0.078231
7.301,72.0171,0.078231
7.409,71.9956,0.078231
7.518,71.9739,0.092916
7.627,71.9519,0.092916
7.736,71.9302,0.108741
7.844,71.9085,0.108741
7.953,71.8867,0.108741
8.062,71.8651,0.125980
8.170,71.8436,0.125980
8.280,71.8215,0.144736
8.389,71.7994,0.144736
8.498,71.7777,0.165284
8.606,71.7560,0.165284
8.716,71.7342,0.187961
8.826,71.7122,0.187961
8.935,71.6904,0.213071
9.043,71.6688,0.213071
9.153,71.6467,0.213071
9.260,71.6254,0.240857
9.370,71.6034,0.240857
9.478,71.5816,0.271857
9.588,71.5598,0.271857
9.699,71.5376,0.306769
9.807,71.5160,0.306769
9.917,71.4939,0.306769
10.025,71.4725,0.345884
10.132,71.4509,0.345884
10.242,71.4292,0.389806
10.352,71.4070,0.389806
10.460,71.3852,0.438988
10.571,71.3632,0.438988
10.681,71.3414,0.494032
10.788,71.3197,0.494032
10.900,71.2975,0.494032
11.009,71.2755,0.555524
11.118,71.2538,0.555524
11.225,71.2324,0.623820
11.332,71.2109,0.623820
11.442,71.1890,0.699167
11.551,71.1671,0.699167
11.660,71.1454,0.699167
11.770,71.1232,0.781498
11.879,71.1018,0.781498
11.989,71.0797,0.871416
12.099,71.0576,0.871416
12.208,71.0357,0.969280
12.317,71.0138,0.969280
12.427,70.9921,0.969280
12.536,70.9703,1.075938
12.645,70.9482,1.075938
12.754,70.9265,1.191861
12.863,70.9048,1.191861
12.971,70.8832,1.316229
13.080,70.8614,1.316229
13.190,70.8393,1.448185
13.298,70.8179,1.448185
13.407,70.7959,1.448185
13.515,70.7743,1.587370
13.624,70.7528,1.587370
13.734,70.7306,1.734142
13.844,70.7086,1.734142
13.954,70.6865,1.887936
14.064,70.6646,1.887936
14.174,70.6428,1.887936
14.281,70.6212,2.049657
14.390,70.5995,2.049657
14.500,70.5774,2.220596
14.611,70.5551,2.220596
14.722,70.5330,2.356266
14.833,70.5109,2.356266
14.941,70.4891,1.552043
15.050,70.4674,1.552043
15.159,70.4458,1.552043
15.266,70.4242,0.354734
15.376,70.4023,0.354734
15.486,70.3801,0.008521
15.595,70.3585,0.008521
15.706,70.3364,0.007239
15.814,70.3145,0.007239
15.923,70.2928,0.007239
16.031,70.2712,0.007107
16.140,70.2495,0.007107
16.249,70.2277,0.007144
16.359,70.2056,0.007144
16.467,70.1841,0.007069
16.575,70.1625,0.007069
16.685,70.1405,0.006994
16.791,70.1193,0.006994
16.901,70.0971,0.006994
17.009,70.0757,0.006956
17.119,70.0538,0.006956
17.228,70.0317,0.006928
17.338,70.0100,0.006928
17.446,69.9883,0.006956
17.553,69.9670,0.006956
17.663,69.9450,0.006956
17.771,69.9233,0.006947
17.881,69.9011,0.006947
17.990,69.8795,0.006899
18.098,69.8578,0.006899
18.208,69.8357,0.006956
18.318,69.8139,0.006956
18.427,69.7921,0.006956
18.535,69.7704,0.006956
18.646,69.7482,0.006956
18.754,69.7266,0.006918
18.863,69.7049,0.006918
18.973,69.6829,0.006965
19.081,69.6612,0.006965
19.191,69.6392,0.006984
19.302,69.6182,0.006984
19.412,69.6052,0.006984
19.519,69.6015,0.006928
19.628,69.6015,0.006928
19.737,69.6015,0.006767
19.846,69.6015,0.006767
19.954,69.6024,0.006711
20.065,69.6114,0.006711
20.174,69.6295,0.006711
20.284,69.6512,0.006579
20.394,69.6733,0.006579
20.502,69.6948,0.006381
20.612,69.7169,0.006381
20.720,69.7385,0.006381
20.830,69.7605,0.006381
20.939,69.7823,0.006315
21.047,69.8037,0.006315
21.157,69.8258,0.006315
21.267,69.8478,0.006183
21.377,69.8697,0.006183
21.485,69.8913,0.006183
21.594,69.9133,0.006183
21.704,69.9351,0.006145
21.813,69.9569,0.006145
21.921,69.9787,0.006145
22.030,70.0006,0.006013
22.139,70.0221,0.006013
22.249,70.0443,0.005957
22.359,70.0660,0.005957
22.469,70.0881,0.005910
22.578,70.1101,0.005910
22.687,70.1318,0.005910
22.796,70.1537,0.005863
22.904,70.1752,0.005863
23.012,70.1970,0.005740
23.124,70.2191,0.005740
23.233,70.2410,0.005665
23.343,70.2631,0.005665
23.451,70.2845,0.005655
23.558,70.3059,0.005655
23.667,70.3277,0.005655
23.776,70.3496,0.005580
23.885,70.3714,0.005580
23.994,70.3932,0.005561
24.103,70.4151,0.005561
24.211,70.4368,0.005523
24.320,70.4585,0.005523
24.429,70.4802,0.005523
24.539,70.5022,0.005410
24.646,70.5237,0.005410
24.756,70.5456,0.005316
24.863,70.5671,0.005316
24.973,70.5889,0.005278
25.082,70.6109,0.005278
25.192,70.6328,0.005222
25.300,70.6544,0.005222
25.409,70.6762,0.005222
25.519,70.6983,0.005109
25.629,70.7201,0.005109
25.738,70.7422,0.005080
25.847,70.7639,0.005080
25.955,70.7855,0.005024
26.064,70.8072,0.005024
26.174,70.8293,0.005024
26.282,70.8509,0.004929
26.389,70.8721,0.004929
26.500,70.8944,0.004892
26.609,70.9161,0.004892
26.718,70.9379,0.004713
26.826,70.9596,0.004713
26.936,70.9815,0.004600
27.045,71.0035,0.004600
27.154,71.0252,0.004600
27.264,71.0473,0.004524
27.373,71.0690,0.004524
27.481,71.0907,0.004411
27.590,71.1124,0.004411
27.699,71.1341,0.004298
27.809,71.1561,0.004298
27.919,71.1782,0.004298
28.029,71.2001,0.004147
28.136,71.2216,0.004147
28.244,71.2433,0.004006
28.353,71.2650,0.004006
28.461,71.2868,0.003798
28.570,71.3084,0.003798
28.680,71.3305,0.003798
28.790,71.3524,0.003591
28.899,71.3741,0.003591
29.007,71.3957,0.003289
29.117,71.4178,0.003289
29.227,71.4397,0.003007
29.336,71.4616,0.003007
29.445,71.4833,0.002601
29.555,71.5053,0.002601
29.663,71.5270,0.002601
29.772,71.5487,0.002083
29.883,71.5711,0.002083
29.991,71.5928,0.001555
30.100,71.6144,0.001555
30.210,71.6363,0.000801
30.319,71.6581,0.000801
30.427,71.6800,-0.000160
30.536,71.7015,-0.000160
30.646,71.7236,-0.000160
30.756,71.7456,-0.001225
30.867,71.7677,-0.001225
30.976,71.7895,-0.002517
31.084,71.8112,-0.002517
31.192,71.8329,-0.002517
31.303,71.8548,-0.004336
31.411,71.8765,-0.004336
31.519,71.8981,-0.006570
31.628,71.9198,-0.006570
31.738,71.9422,-0.009105
31.847,71.9637,-0.009105
31.954,71.9853,-0.012130
32.064,72.0071,-0.012130
32.175,72.0293,-0.015656
32.283,72.0509,-0.015656
32.392,72.0727,-0.015656
32.502,72.0946,-0.019454
32.613,72.1170,-0.019454
32.721,72.1385,-0.023488
32.828,72.1599,-0.023488
32.938,72.1819,-0.027786
33.046,72.2036,-0.027786
33.155,72.2252,-0.027786
33.263,72.2469,-0.032254
33.371,72.2686,-0.032254
33.481,72.2905,-0.036919
33.590,72.3124,-0.036919
33.699,72.3342,-0.041698
33.807,72.3558,-0.041698
33.918,72.3778,-0.041698
34.026,72.3995,-0.046741
34.135,72.4215,-0.046741
34.245,72.4433,-0.052207
34.354,72.4652,-0.052207
34.463,72.4871,-0.058023
34.573,72.5089,-0.058023
34.682,72.5308,-0.064507
34.791,72.5526,-0.064507
34.900,72.5743,-0.064507
35.009,72.5919,-0.072104
35.118,72.6005,-0.072104
35.227,72.6015,-0.079456
35.336,72.6015,-0.079456
35.446,72.6015,-0.081869
35.554,72.6015,-0.081869
35.664,72.6015,-0.081869
35.772,72.6015,-0.080172
35.881,72.6015,-0.080172
35.990,72.6015,-0.078712
36.098,72.6015,-0.078712
36.207,72.6015,-0.078712
36.315,72.6015,-0.077543
36.423,72.6015,-0.077543
36.533,72.6015,-0.076478
36.641,72.6015,-0.076478
36.752,72.6015,-0.075582
36.862,72.6015,-0.075582
36.969,72.6015,-0.074800
37.078,72.6015,-0.074800
37.187,72.6015,-0.074121
37.296,72.6015,-0.074121
37.406,72.6015,-0.074121
37.515,72.6015,-0.073499
37.623,72.6015,-0.073499
37.732,72.6015,-0.072943
37.840,72.6015,-0.072943
37.951,72.6015,-0.072444
38.060,72.6015,-0.072444
38.170,72.6015,-0.072444
38.281,72.6015,-0.071972
38.391,72.6015,-0.071972
38.500,72.6015,-0.071435
38.610,72.6015,-0.071435
38.722,72.6015,-0.071020
38.831,72.6015,-0.071020
38.941,72.6015,-0.070709
39.051,72.6015,-0.070709
39.161,72.6015,-0.070709
39.269,72.6015,-0.069955
39.376,72.6015,-0.069955
39.485,72.6015,-0.068532
39.596,72.6015,-0.068532
39.704,72.5969,-0.067429
39.812,72.5832,-0.067429
39.922,72.5620,-0.067429
40.033,72.5399,-0.063782
40.139,72.5186,-0.063782
40.249,72.4967,-0.051425
40.357,72.4750,-0.051425
40.466,72.4533,-0.034940
40.576,72.4313,-0.034940
40.686,72.4093,-0.021405
40.795,72.3874,-0.021405
40.905,72.3653,-0.021405
41.015,72.3435,-0.009689
41.123,72.3217,-0.009689
41.232,72.3000,0.001386
41.341,72.2783,0.001386
41.450,72.2564,0.012206
41.560,72.2345,0.012206
41.670,72.2124,0.023168
41.778,72.1909,0.023168
41.887,72.1692,0.023168
41.996,72.1472,0.034506
42.106,72.1253,0.034506
42.216,72.1034,0.046637
42.326,72.0814,0.046637
42.434,72.0595,0.046637
42.543,72.0380,0.059352
42.653,72.0158,0.059352
42.762,71.9941,0.072717
42.870,71.9725,0.072717
42.979,71.9508,0.087157
43.088,71.9290,0.087157
43.197,71.9071,0.102501
43.307,71.8850,0.102501
43.416,71.8633,0.102501
43.526,71.8413,0.118949
43.634,71.8197,0.118949
43.744,71.7977,0.137055
43.852,71.7761,0.137055
43.962,71.7543,0.156971
44.070,71.7323,0.156971
44.178,71.7108,0.156971
44.287,71.6891,0.178753
44.398,71.6668,0.178753
44.506,71.6452,0.202872
44.618,71.6230,0.202872
44.724,71.6018,0.229669
44.836,71.5794,0.229669
44.943,71.5579,0.259528
45.054,71.5359,0.259528
45.161,71.5144,0.259528
45.270,71.4926,0.292998
45.378,71.4707,0.292998
45.487,71.4490,0.330681
45.596,71.4273,0.330681
45.705,71.4055,0.373142
45.815,71.3834,0.373142
45.924,71.3618,0.373142
46.032,71.3401,0.420571
46.142,71.3182,0.420571
46.250,71.2966,0.473381
46.359,71.2745,0.473381
46.470,71.2526,0.532252
46.577,71.2311,0.532252
46.686,71.2094,0.597797
46.794,71.1877,0.597797
46.904,71.1658,0.597797
47.013,71.1441,0.669986
47.122,71.1221,0.669986
47.231,71.1003,0.749272
47.341,71.0785,0.749272
47.450,71.0566,0.836391
47.557,71.0353,0.836391
47.667,71.0132,0.836391
47.776,70.9914,0.931644
47.886,70.9692,0.931644
47.995,70.9476,1.035607
48.106,70.9254,1.035607
48.215,70.9035,1.035607
48.322,70.8821,1.148023
48.431,70.8603,1.268612
48.542,70.8380,1.268612
48.651,70.8164,1.268612
48.758,70.7949,1.397071
48.866,70.7732,1.397071
48.975,70.7515,1.533117
49.083,70.7299,1.533117
49.192,70.7082,1.676817
49.301,70.6864,1.676817
49.410,70.6646,1.676817
49.519,70.6426,1.827246
49.629,70.6208,1.827246
49.739,70.5989,1.985574
49.847,70.5771,1.985574
49.958,70.5551,2.152950
50.068,70.5329,2.152950
50.175,70.5117,2.329648
50.286,70.4893,2.329648
50.393,70.4680,2.329648
50.501,70.4463,2.514480
50.611,70.4241,2.514480
50.720,70.4025,2.706155
50.830,70.3807,2.706155
50.940,70.3586,2.905993
51.050,70.3365,2.905993
51.161,70.3142,2.905993
51.271,70.2924,3.113238
51.380,70.2707,3.113238
51.489,70.2489,3.326714
51.597,70.2272,3.326714
51.706,70.2052,3.326714
51.815,70.1835,3.545403
51.924,70.1619,3.545403
52.033,70.1400,3.415068
52.143,70.1180,3.415068
52.253,70.0959,1.592205
52.362,70.0742,1.592205
52.471,70.0524,0.009171
52.580,70.0306,0.009171
52.688,70.0089,0.008078
52.797,69.9872,0.008078
52.905,69.9656,0.008078
53.015,69.9436,0.007757
53.126,69.9214,0.007757
53.236,69.8994,0.007578
53.343,69.8779,0.007578
53.451,69.8563,0.007484
53.560,69.8345,0.007484
53.669,69.8128,0.007484
53.778,69.7908,0.007418
53.887,69.7693,0.007418
53.996,69.7472,0.007352
54.106,69.7255,0.007352
54.215,69.7035,0.007276
54.325,69.6817,0.007276
54.432,69.6602,0.007229
54.543,69.6380,0.007229
54.651,69.6163,0.007229
54.762,69.5940,0.007267
54.873,69.5723,0.007267
54.985,69.5572,0.007229
55.095,69.5515,0.007229
55.204,69.5515,0.007012
55.315,69.5515,0.007012
55.423,69.5515,0.007012
55.532,69.5537,0.006881
55.640,69.5646,0.006881
55.750,69.5842,0.006758
55.858,69.6058,0.006758
55.968,69.6277,0.006758
56.078,69.6500,0.006570
56.187,69.6715,0.006466
56.294,69.6930,0.006466
56.404,69.7151,0.006466
56.513,69.7366,0.006400
56.621,69.7586,0.006400
56.731,69.7804,0.006343
56.841,69.8025,0.006343
56.952,69.8245,0.006287
57.058,69.8460,0.006287
57.167,69.8676,0.006287
57.274,69.8891,0.006240
57.385,69.9111,0.006240
57.494,69.9331,0.006183
57.603,69.9548,0.006183
57.711,69.9764,0.006117
57.820,69.9982,0.006117
57.928,70.0199,0.006042
58.041,70.0425,0.006042
58.150,70.0643,0.006042
58.257,70.0856,0.006004
58.367,70.1075,0.006004
58.475,70.1291,0.005929
58.583,70.1509,0.005929
58.692,70.1726,0.005844
58.801,70.1944,0.005844
58.910,70.2161,0.005844
59.020,70.2382,0.005806
59.130,70.2601,0.005806
59.239,70.2820,0.005731
59.347,70.3037,0.005731
59.456,70.3253,0.005655
59.565,70.3473,0.005655
59.673,70.3687,0.005655
59.784,70.3910,0.005599
59.894,70.4129,0.005599
60.002,70.4346,0.005561
60.112,70.4567,0.005561
60.221,70.4784,0.005514
60.330,70.5001,0.005514
60.438,70.5217,0.005401
60.546,70.5433,0.005401
60.654,70.5650,0.005401
60.764,70.5868,0.005344
60.874,70.6090,0.005344
60.983,70.6310,0.005241
61.093,70.6527,0.005241
61.203,70.6746,0.005193
61.311,70.6962,0.005193
61.420,70.7183,0.005193
61.530,70.7402,0.005184
61.638,70.7618,0.005184
61.747,70.7836,0.005080
61.855,70.8051,0.005080
61.962,70.8266,0.004995
62.069,70.8478,0.004995
62.178,70.8700,0.004882
62.288,70.8917,0.004882
62.397,70.9137,0.004882
62.507,70.9356,0.004798
62.617,70.9575,0.004798
62.724,70.9791,0.004694
62.834,71.0009,0.004694
62.944,71.0230,0.004534
63.054,71.0448,0.004534
63.164,71.0668,0.004534
63.275,71.0891,0.004392
63.385,71.1111,0.004392
63.495,71.1331,0.004204
63.604,71.1550,0.004204
63.713,71.1768,0.004081
63.825,71.1993,0.004081
63.933,71.2207,0.003968
64.042,71.2424,0.003968
64.150,71.2644,0.003968
64.260,71.2861,0.003704
64.370,71.3081,0.003704
64.479,71.3300,0.003346
