Elapsed Time (s),Position (mm),Force (N)
-0.010,76.1515,-0.042028
0.098,76.1515,-0.041651
0.207,76.1515,-0.041651
0.316,76.1515,-0.040529
0.425,76.1515,-0.040529
0.535,76.1515,-0.039643
0.643,76.1515,-0.039643
0.752,76.1515,-0.039643
0.862,76.1515,-0.038804
0.971,76.1515,-0.038804
1.081,76.1515,-0.038145
1.190,76.1515,-0.038145
1.299,76.1515,-0.037560
1.408,76.1515,-0.037560
1.518,76.1515,-0.037061
1.627,76.1515,-0.037061
1.735,76.1515,-0.037061
1.844,76.1515,-0.036637
1.955,76.1515,-0.036637
2.064,76.1515,-0.036212
2.172,76.1515,-0.036212
2.283,76.1515,-0.035835
2.390,76.1515,-0.035835
2.499,76.1515,-0.035835
2.609,76.1515,-0.035458
2.720,76.1515,-0.035458
2.829,76.1515,-0.035176
2.939,76.1515,-0.035176
3.048,76.1515,-0.035176
3.158,76.1515,-0.034902
3.267,76.1515,-0.034902
3.377,76.1515,-0.034572
3.486,76.1515,-0.034572
3.596,76.1515,-0.034440
3.706,76.1515,-0.034440
3.814,76.1515,-0.034770
3.922,76.1515,-0.034770
4.033,76.1515,-0.035157
4.142,76.1469,-0.035157
4.252,76.1332,-0.035157
4.361,76.1122,-0.034271
4.470,76.0902,-0.034271
4.581,76.0682,-0.026693
4.691,76.0461,-0.026693
4.800,76.0243,-0.011970
4.909,76.0024,-0.011970
5.017,75.9807,-0.011970
5.127,75.9589,0.002733
5.237,75.9368,0.002733
5.345,75.9154,0.015335
5.455,75.8932,0.015335
5.564,75.8715,0.027437
5.674,75.8495,0.027437
5.781,75.8282,0.039879
5.890,75.8062,0.039879
5.999,75.7844,0.039879
6.109,75.7626,0.052782
6.218,75.7407,0.052782
6.328,75.7188,0.052782
6.435,75.6973,0.066430
6.543,75.6756,0.080710
6.653,75.6537,0.080710
6.764,75.6315,0.096026
6.873,75.6096,0.096026
6.982,75.5878,0.096026
7.090,75.5664,0.113039
7.200,75.5442,0.113039
7.308,75.5228,0.131579
7.418,75.5006,0.131579
7.528,75.4788,0.151871
7.634,75.4575,0.151871
7.743,75.4355,0.151871
7.854,75.4134,0.174172
7.964,75.3915,0.174172
8.073,75.3698,0.198735
8.182,75.3478,0.198735
8.291,75.3261,0.225738
8.399,75.3046,0.225738
8.509,75.2826,0.225738
8.618,75.2606,0.255607
8.726,75.2389,0.255607
8.836,75.2172,0.288870
8.944,75.1953,0.288870
9.052,75.1740,0.325968
9.162,75.1519,0.325968
9.271,75.1300,0.325968
9.379,75.1086,0.367383
9.488,75.0866,0.367383
9.597,75.0648,0.413436
9.707,75.0430,0.413436
9.818,75.0205,0.464390
9.928,74.9986,0.464390
10.034,74.9775,0.520838
10.145,74.9554,0.520838
10.253,74.9337,0.520838
10.363,74.9118,0.583970
10.472,74.8901,0.583970
10.581,74.8680,0.654170
10.691,74.8462,0.654170
10.799,74.8246,0.731477
10.908,74.8028,0.731477
11.017,74.7808,0.815985
11.126,74.7592,0.815985
11.236,74.7373,0.815985
11.346,74.7152,0.908147
11.455,74.6932,0.908147
11.563,74.6717,0.908147
11.673,74.6497,1.008348
11.782,74.6278,1.116090
11.892,74.6061,1.116090
12.002,74.5840,1.116090
12.111,74.5623,1.231561
12.220,74.5403,1.231561
12.332,74.5179,1.351197
12.442,74.4960,1.351197
12.553,74.4737,1.351197
12.660,74.4523,1.441615
12.771,74.4302,1.441615
12.880,74.4081,0.819991
12.987,74.3869,0.819991
13.098,74.3648,0.086525
13.208,74.3427,0.086525
13.318,74.3207,0.005288
13.429,74.2985,0.005288
13.537,74.2770,0.005316
13.645,74.2552,0.005316
13.753,74.2337,0.005316
13.863,74.2117,0.005203
13.971,74.1901,0.005203
14.080,74.1685,0.005109
14.187,74.1465,0.005109
14.297,74.1250,0.005090
