Elapsed Time (s),Position (mm),Force (N)
-0.010,68.1515,-0.195144
0.098,68.1515,-0.195144
0.207,68.1515,-0.195144
0.316,68.1515,-0.190355
0.424,68.1515,-0.190355
0.534,68.1515,-0.186811
0.643,68.1515,-0.186811
0.753,68.1515,-0.183899
0.861,68.1515,-0.183899
0.970,68.1515,-0.181562
1.080,68.1515,-0.181562
1.190,68.1515,-0.181562
1.300,68.1515,-0.179592
1.409,68.1515,-0.179592
1.516,68.1515,-0.177820
1.625,68.1515,-0.177820
1.737,68.1515,-0.177820
1.846,68.1515,-0.176283
1.957,68.1515,-0.176283
2.065,68.1515,-0.174917
2.176,68.1515,-0.174917
2.285,68.1515,-0.173625
2.394,68.1515,-0.173625
2.504,68.1515,-0.172438
2.615,68.1515,-0.172438
2.725,68.1515,-0.171401
2.833,68.1515,-0.171401
2.942,68.1515,-0.171401
3.051,68.1515,-0.170449
3.162,68.1515,-0.170449
3.270,68.1515,-0.169459
3.377,68.1515,-0.169459
3.487,68.1515,-0.166801
3.597,68.1515,-0.166801
3.706,68.1515,-0.166801
3.816,68.1515,-0.161495
3.925,68.1515,-0.161495
4.034,68.1484,-0.157517
4.144,68.1364,-0.157517
4.253,68.1162,-0.153860
4.364,68.0941,-0.153860
4.473,68.0721,-0.134453
4.584,68.0498,-0.134453
4.693,68.0281,-0.134453
4.803,68.0061,-0.103547
4.911,67.9844,-0.103547
5.020,67.9627,-0.078476
5.130,67.9408,-0.078476
5.239,67.9190,-0.059248
5.348,67.8970,-0.059248
5.458,67.8752,-0.043300
5.565,67.8537,-0.043300
5.674,67.8319,-0.043300
5.784,67.8099,-0.029511
5.895,67.7879,-0.029511
6.002,67.7664,-0.017117
6.111,67.7446,-0.017117
6.220,67.7226,-0.005674
6.331,67.7005,-0.005674
6.439,67.6788,-0.005674
6.548,67.6571,0.004684
6.659,67.6349,0.004684
6.768,67.6131,0.014713
6.876,67.5915,0.014713
6.986,67.5696,0.024779
7.094,67.5479,0.024779
7.204,67.5260,0.024779
7.313,67.5040,0.034761
7.422,67.4824,0.034761
7.531,67.4604,0.044903
7.641,67.4386,0.044903
7.751,67.4163,0.055431
7.861,67.3946,0.055431
7.967,67.3733,0.066364
8.077,67.3513,0.066364
8.187,67.3293,0.066364
8.295,67.3076,0.077741
8.405,67.2858,0.077741
8.515,67.2636,0.090041
8.623,67.2423,0.090041
8.732,67.2202,0.103689
8.840,67.1988,0.103689
8.950,67.1767,0.118694
9.058,67.1551,0.118694
9.167,67.1333,0.118694
9.275,67.1117,0.118694
9.385,67.0899,0.135566
