Elapsed Time (s),Position (mm),Force (N)
-0.012,66.2001,-0.041087
0.018,66.2001,-0.033837
0.049,66.2001,-0.037462
0.081,66.2001,-0.036253
0.111,66.2001,-0.032628
0.141,66.2001,-0.032628
0.173,66.2001,-0.038670
0.204,66.2001,-0.036253
0.235,66.2001,-0.032628
0.256,66.2001,-0.032628
0.281,66.2001,-0.032628
0.303,66.2001,-0.033837
0.328,66.2001,-0.033837
0.358,66.2001,-0.031420
0.389,66.2001,-0.035045
0.419,66.2001,-0.030211
0.451,66.2001,-0.031420
0.482,66.2001,-0.030211
0.513,66.2001,-0.031420
0.544,66.2001,-0.030211
0.576,66.2001,-0.027794
0.606,66.2001,-0.027794
0.638,66.2001,-0.027794
0.669,66.2001,-0.030211
0.689,66.2001,-0.029003
0.715,66.2001,-0.029003
0.747,66.2001,-0.032628
0.768,66.2001,-0.033837
0.793,66.2001,-0.030211
0.814,66.2001,-0.029003
0.839,66.2001,-0.030211
0.860,66.2001,-0.027794
0.885,66.2001,-0.027794
0.916,66.2001,-0.027794
0.948,66.2001,-0.026586
0.979,66.2001,-0.027794
1.009,66.2001,-0.027794
1.041,66.2001,-0.029003
1.072,66.2001,-0.026586
1.103,66.2001,-0.025377
1.134,66.2001,-0.025377
1.165,66.2001,-0.027794
1.195,66.2001,-0.021752
1.227,66.2001,-0.026586
1.259,66.2001,-0.020544
1.290,66.2001,-0.022961
1.320,66.2001,-0.025377
1.352,66.2001,-0.025377
1.382,66.2001,-0.024169
1.413,66.2001,-0.021752
1.445,66.2001,-0.024169
1.476,66.2001,-0.026586
1.506,66.2001,-0.025377
1.536,66.2001,-0.024169
1.567,66.2001,-0.024169
1.598,66.2001,-0.027794
1.630,66.2001,-0.025377
1.662,66.2001,-0.025377
1.693,66.2001,-0.027794
1.725,66.2001,-0.025377
1.755,66.2001,-0.024169
1.786,66.2001,-0.024169
1.817,66.2001,-0.025377
1.849,66.2001,-0.027794
1.870,66.2001,-0.027794
1.895,66.2001,-0.022961
1.915,66.2001,-0.019335
1.941,66.2001,-0.025377
1.962,66.2001,-0.026586
1.988,66.2001,-0.026586
2.019,66.2001,-0.025377
2.052,66.2001,-0.022961
2.082,66.2001,-0.020544
2.113,66.2001,-0.020544
2.144,66.2001,-0.022961
2.174,66.2001,-0.025377
2.205,66.2001,-0.026586
2.236,66.2001,-0.019335
2.268,66.2001,-0.019335
2.299,66.2001,-0.026586
2.331,66.2001,-0.021752
2.362,66.2001,-0.026586
2.393,66.2001,-0.025377
2.424,66.2001,-0.022961
2.455,66.2001,-0.022961
2.487,66.2001,-0.026586
2.518,66.2001,-0.022961
2.549,66.2001,-0.021752
2.581,66.2001,-0.020544
2.612,66.2001,-0.021752
2.643,66.2001,-0.024169
2.663,66.2001,-0.020544
2.690,66.2001,-0.016918
2.710,66.2001,-0.016918
2.737,66.2001,-0.027794
2.758,66.2001,-0.027794
2.784,66.2001,-0.024169
2.814,66.2001,-0.022961
2.845,66.2001,-0.020544
2.876,66.2001,-0.025377
2.907,66.2001,-0.021752
2.938,66.2001,-0.022961
2.969,66.2001,-0.022961
3.000,66.2001,-0.022961
3.031,66.2001,-0.026586
3.063,66.2001,-0.024169
