Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
30,0.0941,0.0829,1.9700,1.7629,3.7328,1.3965,-0.0403
31,0.0892,0.0846,1.8277,1.9774,3.8052,1.2436,-0.0399
32,0.0924,0.0786,1.9827,1.7033,3.6860,1.4090,-0.0400
33,0.0963,0.0808,1.9851,1.7035,3.6886,1.4400,-0.0403
34,0.0988,0.0822,1.9709,1.7398,3.7108,1.3969,-0.0401
35,0.0963,0.0821,1.9814,1.7500,3.7314,1.4361,-0.0388
36,0.0972,0.0894,2.1220,1.4910,3.6130,1.6314,-0.0390
37,0.0999,0.0873,2.1065,1.4946,3.6010,1.6123,-0.0395
38,0.0964,0.0828,1.9685,1.7317,3.7002,1.4235,-0.0398
39,0.1060,0.0876,2.0569,1.4903,3.5473,1.5226,-0.0386
40,0.1007,0.0873,2.0762,1.4582,3.5344,1.5890,-0.0400
41,0.1015,0.0854,2.0530,1.5220,3.5751,1.5293,-0.0401
42,0.1082,0.0867,2.0118,1.5211,3.5330,1.4460,-0.0405
43,0.1051,0.0959,2.1697,1.2690,3.4387,1.6890,-0.0406
44,0.1111,0.0892,2.0001,1.5472,3.5474,1.4620,-0.0413
45,0.1026,0.0838,1.9794,1.5197,3.4991,1.4177,-0.0403
46,0.1035,0.0898,2.1109,1.2097,3.3206,1.6055,-0.0403
47,0.1047,0.0914,2.1663,1.2073,3.3736,1.6809,-0.0403
48,0.1023,0.0844,2.0567,1.2401,3.2968,1.5252,-0.0404
49,0.1108,0.0907,2.1079,1.2093,3.3171,1.5913,-0.0402
50,0.1037,0.0889,2.0823,1.2384,3.3207,1.5877,-0.0404
51,0.1172,0.0985,2.1395,1.2226,3.3620,1.6872,-0.0410
52,0.1014,0.0949,2.1718,1.2394,3.4113,1.7157,-0.0406
53,0.0996,0.0918,1.8892,1.5700,3.4592,1.2649,-0.0403
54,0.1072,0.0941,2.1373,1.2615,3.3988,1.6485,-0.0402
55,0.1120,0.0907,2.0456,1.2410,3.2866,1.4899,-0.0400
56,0.1029,0.0877,1.9535,1.2442,3.1977,1.3996,-0.0403
57,0.1001,0.0930,1.9314,1.2082,3.1396,1.3323,-0.0404
58,0.1017,0.0872,2.0459,1.2371,3.2830,1.5246,-0.0395
59,0.0996,0.0841,2.0095,1.2102,3.2197,1.4286,-0.0396
60,0.1055,0.0880,1.9561,1.2426,3.1987,1.3774,-0.0391
61,0.1153,0.0948,1.9884,1.2984,3.2868,1.4275,-0.0402
62,0.1067,0.0882,2.0478,1.0200,3.0678,1.5032,-0.0399
63,0.1090,0.0882,1.9802,1.2432,3.2234,1.4338,-0.0399
64,0.1079,0.0893,2.0131,1.2382,3.2513,1.4480,-0.0400
65,0.1007,0.0822,2.0297,0.9900,3.0197,1.4734,-0.0397
66,0.1061,0.0917,1.9256,1.2704,3.1960,1.3540,-0.0397
67,0.1061,0.0959,2.1988,0.9613,3.1601,1.7422,-0.0396
68,0.0989,0.0847,1.9209,1.2423,3.1632,1.3293,-0.0387
69,0.1048,0.0865,1.9775,1.0215,2.9990,1.3937,-0.0391
70,0.1108,0.0913,2.0474,1.0237,3.0711,1.5111,-0.0398
71,0.1107,0.0886,2.0465,1.0200,3.0665,1.5304,-0.0370
72,0.1479,0.1155,2.1079,0.9745,3.0825,1.6097,-0.0431
73,0.1396,0.1144,2.1070,0.9566,3.0636,1.5891,-0.0425
74,0.1548,0.1358,2.1060,0.9877,3.0937,1.6283,-0.0473
75,0.1479,0.1201,2.2022,0.7750,2.9772,1.7516,-0.0486
76,0.1547,0.1225,2.1830,0.7469,2.9299,1.7079,-0.0502
77,0.1636,0.1311,2.1382,0.7713,2.9094,1.6744,-0.0523
78,0.1588,0.1250,2.1740,0.7424,2.9164,1.7391,-0.0548
79,0.1677,0.1291,2.1984,0.7410,2.9394,1.7722,-0.0569
80,0.1552,0.1338,2.1359,0.9968,3.1327,1.6643,-0.0595
81,0.1333,0.1094,2.1196,0.7436,2.8632,1.6181,-0.0594
82,0.1112,0.1016,1.9814,0.9927,2.9741,1.4306,-0.0581
83,0.1073,0.0940,2.1384,0.7446,2.8829,1.6901,-0.0582
84,0.1178,0.1012,2.1722,0.7423,2.9146,1.6997,-0.0582
85,0.1165,0.1034,2.0148,0.9913,3.0061,1.4908,-0.0582
86,0.1150,0.1082,1.9779,1.0277,3.0056,1.4113,-0.0583
87,0.1131,0.0951,2.1385,0.7113,2.8498,1.6697,-0.0582
88,0.1160,0.1049,2.0206,0.9592,2.9799,1.4511,-0.0581
89,0.1190,0.1025,2.1443,0.7441,2.8884,1.6570,-0.0581
90,0.1097,0.0932,2.1064,0.7453,2.8517,1.6042,-0.0576
91,0.1078,0.0989,1.9501,1.0265,2.9766,1.3612,-0.0576
92,0.1181,0.1036,2.0402,0.7767,2.8169,1.4941,-0.0576
93,0.1282,0.1129,2.1393,0.8054,2.9447,1.6878,-0.0576
94,0.1215,0.1126,2.0149,0.7778,2.7927,1.4689,-0.0577
95,0.1102,0.1009,2.0405,0.8056,2.8462,1.5017,-0.0563
96,0.1076,0.0958,2.1408,0.7754,2.9162,1.6615,-0.0555
97,0.1130,0.0948,2.1054,0.7425,2.8479,1.5896,-0.0560
98,0.1249,0.1111,2.0444,0.7437,2.7881,1.5432,-0.0568
99,0.1150,0.0979,2.1054,0.7482,2.8536,1.5905,-0.0566
100,0.1207,0.1075,2.0411,0.7161,2.7572,1.4997,-0.0580
101,0.1239,0.1075,2.2263,0.4685,2.6948,1.8313,-0.0598
102,0.1127,0.1007,2.0157,0.7751,2.7908,1.4606,-0.0601
103,0.1143,0.0979,2.1090,0.7412,2.8502,1.5932,-0.0602
104,0.1211,0.0996,2.1104,0.7734,2.8838,1.6133,-0.0613
105,0.1105,0.1047,1.9530,0.8090,2.7619,1.3755,-0.0619
106,0.1093,0.1002,2.0141,0.7131,2.7272,1.4542,-0.0625
107,0.1190,0.1050,2.0782,0.7447,2.8230,1.5456,-0.0636
108,0.1201,0.1045,2.0714,0.7450,2.8164,1.5575,-0.0637
109,0.1092,0.0963,2.1685,0.7439,2.9124,1.6762,-0.0629
110,0.1108,0.0958,2.1428,0.7742,2.9170,1.6826,-0.0631
111,0.1235,0.1068,2.0945,0.7452,2.8397,1.5771,-0.0650
112,0.1524,0.1264,2.1566,0.7410,2.8976,1.7058,-0.0681
113,0.1682,0.1450,2.1972,0.7447,2.9419,1.7262,-0.0719
114,0.1889,0.1594,2.3847,0.5413,2.9260,2.0664,-0.0751
115,0.1834,0.1520,2.2963,0.7776,3.0739,1.9348,-0.0767
116,0.2025,0.1693,2.4794,0.6843,3.1637,2.2179,-0.0809
117,0.1849,0.1652,2.4824,0.4952,2.9776,2.2449,-0.0835
118,0.1810,0.1653,2.2331,0.7761,3.0092,1.8301,-0.0868
119,0.1990,0.1738,2.3262,0.7457,3.0720,1.9576,-0.0903
120,0.1800,0.1556,2.4140,0.4962,2.9102,2.1305,-0.0925
121,0.2154,0.1813,2.5097,0.7132,3.2229,2.3236,-0.0987
122,0.1439,0.1354,2.2441,0.7424,2.9865,1.8171,-0.0971
123,0.1491,0.1356,2.3575,0.7421,3.0996,2.0409,-0.1007
124,0.1429,0.1399,2.2413,0.7724,3.0137,1.8197,-0.1026
125,0.1321,0.1238,2.1701,0.7462,2.9163,1.6762,-0.0986
126,0.1314,0.1240,2.1698,0.7747,2.9445,1.7082,-0.1027
127,0.1318,0.1193,2.2938,0.7760,3.0698,1.9111,-0.1024
128,0.1261,0.1187,2.3550,0.7756,3.1306,1.9805,-0.1039
129,0.1225,0.1200,2.3916,0.7446,3.1363,2.0842,-0.1032
130,0.1285,0.1279,2.2913,0.9905,3.2818,1.9024,-0.1026
131,0.1362,0.1236,2.2868,0.7435,3.0303,1.8863,-0.1039
132,0.1323,0.1227,2.2657,0.7158,2.9815,1.8613,-0.1108
133,0.1101,0.1174,2.3824,1.0218,3.4042,2.0655,-0.1008
134,0.1333,0.1224,2.3213,0.7758,3.0971,1.9732,-0.1024
135,0.1185,0.1091,2.2065,0.7794,2.9859,1.7636,-0.1035
136,0.1297,0.1210,2.2628,0.7597,3.0225,1.8303,-0.1042
137,0.1198,0.1119,2.0444,0.9955,3.0399,1.5166,-0.1022
138,0.1213,0.1153,2.2009,0.7419,2.9428,1.7645,-0.1043
139,0.1097,0.1054,2.1078,0.7454,2.8532,1.6334,-0.1025
140,0.1087,0.1062,2.1971,0.7458,2.9428,1.7756,-0.1019
141,0.1130,0.1068,2.0169,0.9908,3.0077,1.4817,-0.1024
142,0.1213,0.1120,2.0655,0.9608,3.0263,1.5639,-0.1035
143,0.1142,0.1106,2.1549,0.7475,2.9025,1.6827,-0.1036
144,0.1244,0.1173,2.1723,0.7434,2.9157,1.6894,-0.1037
145,0.1149,0.1083,2.1105,0.7383,2.8487,1.5865,-0.1028
146,0.1221,0.1175,2.1440,0.7900,2.9340,1.6653,-0.1050
147,0.1210,0.1176,2.1696,0.7451,2.9147,1.7267,-0.1035
148,0.1148,0.1098,2.1648,0.7133,2.8781,1.7089,-0.1041
149,0.1264,0.1181,2.0763,0.7439,2.8202,1.5660,-0.1055
150,0.1399,0.1277,2.2031,0.7471,2.9502,1.7849,-0.1066
151,0.1471,0.1325,2.1106,1.0248,3.1354,1.6250,-0.1099
152,0.1568,0.1399,2.3253,0.7427,3.0680,1.9598,-0.1127
153,0.1725,0.1529,2.4154,0.7419,3.1573,2.1307,-0.1184
154,0.1690,0.1533,2.1712,1.0263,3.1975,1.7108,-0.1218
155,0.1840,0.1683,2.2343,0.7425,2.9768,1.8318,-0.1268
156,0.1589,0.1450,2.2628,0.7448,3.0076,1.8782,-0.1295
157,0.1547,0.1500,2.1983,0.9940,3.1924,1.7367,-0.1370
158,0.1736,0.1601,2.2550,0.9629,3.2179,1.8478,-0.1390
159,0.1634,0.1516,2.1744,0.9925,3.1669,1.7227,-0.1454
160,0.1713,0.1536,2.2684,0.7132,2.9816,1.8711,-0.1532
161,0.1828,0.1722,2.3221,0.7744,3.0964,1.9659,-0.1605
162,0.1376,0.1371,2.1409,0.9918,3.1327,1.5921,-0.1541
163,0.1396,0.1444,2.1060,0.9909,3.0970,1.6078,-0.1651
164,0.1319,0.1317,2.1079,0.9609,3.0688,1.6103,-0.1670
165,0.1290,0.1313,2.1393,1.0547,3.1940,1.6710,-0.1575
166,0.1379,0.1402,2.1147,0.9909,3.1057,1.6387,-0.1536
167,0.1376,0.1343,2.1659,0.9628,3.1287,1.7097,-0.1658
168,0.1366,0.1422,2.2190,0.7850,3.0040,1.7945,-0.1705
169,0.1357,0.1345,2.1702,0.9918,3.1620,1.7242,-0.1660
170,0.1371,0.1376,2.1862,0.9954,3.1817,1.7259,-0.1662
171,0.1384,0.1380,2.2015,0.9570,3.1585,1.7537,-0.1686
172,0.1352,0.1461,2.3252,0.7741,3.0993,1.9329,-0.1715
173,0.1316,0.1327,2.1697,0.9619,3.1316,1.7243,-0.1661
174,0.1393,0.1498,2.2645,0.7462,3.0107,1.8573,-0.1687
175,0.1413,0.1413,2.1721,0.9907,3.1629,1.7351,-0.1673
176,0.1350,0.1369,2.1375,1.0222,3.1597,1.6627,-0.1732
177,0.1337,0.1397,2.0829,1.0364,3.1193,1.5658,-0.1709
178,0.1447,0.1556,2.3307,0.7445,3.0751,2.0007,-0.1679
179,0.1418,0.1433,2.1970,0.7408,2.9378,1.7472,-0.1730
180,0.1433,0.1517,2.2474,0.8021,3.0494,1.8458,-0.1743
181,0.1454,0.1562,2.3266,0.7626,3.0892,1.9431,-0.1755
182,0.1328,0.1463,2.3192,0.6803,2.9995,1.9754,-0.1751
183,0.1471,0.1522,2.2041,0.9567,3.1608,1.7755,-0.1750
184,0.1464,0.1503,2.1726,0.9859,3.1585,1.7381,-0.1757
185,0.1377,0.1422,2.1373,1.0169,3.1542,1.6529,-0.1705
186,0.1509,0.1523,2.1503,1.0219,3.1722,1.6624,-0.1689
187,0.1504,0.1574,2.2910,0.7444,3.0354,1.9144,-0.1778
188,0.1504,0.1555,2.2635,0.7428,3.0062,1.8781,-0.1778
189,0.1426,0.1521,2.0715,0.9930,3.0645,1.5753,-0.1657
190,0.1825,0.1864,2.4168,0.7723,3.1890,2.1074,-0.1732
191,0.1782,0.1740,2.1858,1.0222,3.2079,1.7556,-0.1881
192,0.2086,0.2000,2.3538,0.7137,3.0674,2.0494,-0.1942
193,0.2161,0.2116,2.3842,0.7906,3.1747,2.0475,-0.2001
194,0.1958,0.1878,2.3188,0.9937,3.3125,1.9395,-0.1872
195,0.2140,0.2187,2.3578,0.8049,3.1627,2.0430,-0.2102
196,0.1905,0.2002,2.1970,0.9931,3.1901,1.7766,-0.2217
197,0.1999,0.2020,2.2631,0.9893,3.2525,1.8799,-0.2294
198,0.2075,0.2069,2.2970,1.0225,3.3195,1.9183,-0.2354
199,0.2122,0.2144,2.3850,1.0213,3.4063,2.0996,-0.2343
200,0.2066,0.2222,2.4486,0.7709,3.2196,2.1817,-0.2501
201,0.4089,0.3749,2.7735,0.7121,3.4856,2.7238,-0.2681
202,0.1898,0.2157,2.5050,0.9997,3.5046,2.2633,-0.2906
203,0.1581,0.1875,2.2026,1.2104,3.4130,1.7928,-0.2875
204,0.1595,0.1848,2.3574,1.0245,3.3819,2.0167,-0.2787
205,0.1523,0.1801,2.1692,1.2414,3.4106,1.6826,-0.2837
206,0.1484,0.1709,2.2903,0.9637,3.2540,1.9028,-0.2879
207,0.1596,0.1839,2.3480,0.9909,3.3389,1.9981,-0.2731
208,0.1416,0.1640,2.2991,0.9639,3.2630,1.9074,-0.2847
209,0.1527,0.1725,2.2166,0.9899,3.2065,1.7774,-0.2712
210,0.1606,0.1805,2.1938,1.0204,3.2141,1.7619,-0.2682
211,0.1594,0.1824,2.3030,0.9910,3.2940,1.9267,-0.2603
212,0.1538,0.1722,2.2169,1.0524,3.2692,1.7928,-0.2604
213,0.1599,0.1924,2.3871,1.0553,3.4424,2.0711,-0.2531
214,0.1672,0.1898,2.1706,0.9916,3.1621,1.7068,-0.2657
215,0.1636,0.1799,2.2626,0.9917,3.2543,1.8684,-0.2539
216,0.1493,0.1740,2.2014,0.9913,3.1927,1.7279,-0.2732
217,0.1568,0.1836,2.2055,0.9630,3.1685,1.7503,-0.2702
218,0.1532,0.1784,2.1695,1.2544,3.4238,1.6437,-0.2633
219,0.1567,0.1764,2.2801,0.9944,3.2746,1.8752,-0.2678
220,0.1506,0.1711,2.2628,0.9911,3.2539,1.8689,-0.2687
221,0.1499,0.1748,2.1382,0.9934,3.1316,1.6566,-0.2575
222,0.1535,0.1713,2.2002,1.0505,3.2507,1.7309,-0.2659
223,0.1616,0.1821,2.3248,1.0259,3.3507,1.9379,-0.2723
224,0.1544,0.1787,2.2578,1.0225,3.2803,1.8684,-0.2726
225,0.1780,0.1936,2.2885,0.9916,3.2801,1.9270,-0.2780
226,0.1917,0.2113,2.2653,0.9606,3.2259,1.8602,-0.2791
227,0.2004,0.2102,2.3237,0.9893,3.3130,1.9604,-0.2799
228,0.2135,0.2251,2.2915,1.0071,3.2986,1.9307,-0.2487
229,0.2360,0.2513,2.4739,1.0229,3.4968,2.2066,-0.2961
230,0.2053,0.2346,2.1846,1.3013,3.4860,1.7301,-0.2977
231,0.2124,0.2357,2.2026,1.2419,3.4445,1.7806,-0.3152
232,0.2187,0.2356,2.3549,1.0229,3.3777,1.9834,-0.3174
233,0.2164,0.2472,2.4483,0.9657,3.4140,2.2254,-0.3330
234,0.2507,0.2697,2.4731,0.9864,3.4594,2.1967,-0.3453
235,0.2163,0.2471,2.4178,1.0542,3.4721,2.0997,-0.3404
236,0.2295,0.2582,2.3303,1.2381,3.5683,1.9437,-0.3622
237,0.2331,0.2568,2.4181,1.2363,3.6544,2.1005,-0.3570
238,0.2564,0.2971,2.5378,0.9889,3.5267,2.3763,-0.3816
239,0.2374,0.2669,2.3860,1.2993,3.6853,2.0554,-0.3775
240,0.2556,0.2902,2.5461,0.9902,3.5363,2.3564,-0.4003
241,0.2265,0.2655,2.4442,1.2429,3.6871,2.1447,-0.4142
242,0.1808,0.2303,2.2956,1.2352,3.5308,1.9065,-0.4194
243,0.1886,0.2416,2.3214,1.2093,3.5308,1.9593,-0.4068
244,0.1743,0.2170,2.1038,1.5147,3.6185,1.5973,-0.4120
245,0.1692,0.2245,2.1697,1.2693,3.4391,1.6777,-0.4122
246,0.1775,0.2370,2.1632,1.2764,3.4397,1.6893,-0.3898
247,0.1714,0.2317,2.2259,1.2835,3.5094,1.8074,-0.4066
248,0.1729,0.2278,2.2274,1.3038,3.5311,1.8246,-0.3997
249,0.1878,0.2460,2.2599,1.2371,3.4970,1.8359,-0.4083
250,0.1877,0.2388,2.1696,1.4863,3.6558,1.6753,-0.4003
251,0.1764,0.2397,2.2347,1.2404,3.4751,1.8000,-0.4059
252,0.1776,0.2284,2.3528,1.2085,3.5613,2.0241,-0.3690
253,0.1919,0.2540,2.2383,1.2400,3.4783,1.8097,-0.3928
254,0.1828,0.2397,2.1703,1.4887,3.6590,1.6917,-0.4049
255,0.1814,0.2405,2.2559,1.2722,3.5280,1.8187,-0.4014
256,0.1811,0.2292,2.1753,1.4911,3.6664,1.7182,-0.3863
257,0.1803,0.2373,2.1237,1.5196,3.6433,1.6400,-0.3989
258,0.1905,0.2470,2.1371,1.5210,3.6581,1.6535,-0.3935
259,0.1820,0.2313,2.1344,1.5167,3.6511,1.6474,-0.3765
260,0.1881,0.2423,2.2013,1.4620,3.6632,1.7676,-0.3965
261,0.1869,0.2429,2.2700,1.2634,3.5334,1.8739,-0.4221
262,0.1867,0.2445,2.2335,1.3049,3.5384,1.8373,-0.4222
263,0.1952,0.2478,2.2975,1.2360,3.5335,1.9160,-0.4370
264,0.1851,0.2359,2.2587,1.2928,3.5515,1.8767,-0.4239
265,0.2023,0.2562,2.2996,1.5231,3.8228,1.9060,-0.4249
266,0.2267,0.2660,2.3149,1.3026,3.6175,1.9413,-0.4142
267,0.2297,0.2762,2.2602,1.4547,3.7149,1.8537,-0.4205
268,0.2359,0.2799,2.3564,1.2719,3.6283,2.0145,-0.4339
269,0.2391,0.2910,2.4526,1.2728,3.7254,2.1795,-0.4424
270,0.2743,0.3176,2.3160,1.4884,3.8045,1.9843,-0.4548
271,0.2506,0.2968,2.4537,1.4846,3.9383,2.1767,-0.4494
272,0.2523,0.3029,2.4328,1.5058,3.9386,2.1780,-0.4580
273,0.2558,0.3153,2.3243,2.0126,4.3369,1.9777,-0.4859
274,0.2662,0.3210,2.4404,1.7330,4.1734,2.1769,-0.4687
275,0.2715,0.3221,2.2606,2.2280,4.4887,1.9408,-0.4258
276,0.2762,0.3299,2.3224,2.0186,4.3410,1.9757,-0.4765
277,0.2920,0.3468,2.4784,2.0150,4.4935,2.2435,-0.5037
278,0.2744,0.3299,2.4819,1.9817,4.4636,2.2574,-0.5414
279,0.2749,0.3428,2.2809,2.2988,4.5798,1.8759,-0.4792
280,0.2748,0.3237,2.4577,1.9513,4.4090,2.2029,-0.5589
281,0.4634,0.4800,2.7320,1.9784,4.7104,2.7294,-0.5832
282,0.2642,0.3362,2.2641,2.2310,4.4951,1.8811,-0.5918
283,0.2352,0.2978,0.7419,3.7985,4.5404,0.1821,-0.6011
284,0.2591,0.3116,0.7191,3.7170,4.4361,0.1808,-0.6026
285,0.2776,0.3184,0.7440,3.7437,4.4878,0.1873,-0.5257
286,0.2074,0.2831,2.6145,2.0159,4.6304,2.5166,-0.5645
287,0.2799,0.2974,0.7769,3.7205,4.4974,0.2013,-0.6097
288,0.2909,0.3238,0.8371,3.9945,4.8316,0.1982,-0.5376
289,0.2362,0.3042,0.7789,3.7636,4.5425,0.2081,-0.5349
290,0.2170,0.2914,2.1107,2.7677,4.8785,1.6293,-0.5931
291,0.2116,0.2847,2.6348,2.2274,4.8622,2.5250,-0.5286
292,0.2059,0.2887,2.5711,2.2937,4.8649,2.4042,-0.5427
293,0.2113,0.3074,2.5413,2.2580,4.7993,2.3568,-0.6133
294,0.2581,0.3194,0.7742,4.2421,5.0163,0.1973,-0.6118
295,0.2212,0.2965,0.8039,4.2706,5.0745,0.2172,-0.5306
296,0.2131,0.2880,2.6884,2.2581,4.9465,2.6691,-0.5696
297,0.2101,0.2931,2.6645,2.2627,4.9273,2.6248,-0.5987
298,0.2692,0.3107,0.7766,4.2393,5.0159,0.2018,-0.6099
299,0.2105,0.2869,2.6668,2.2599,4.9267,2.5757,-0.6163
300,0.2068,0.2773,2.6025,2.2583,4.8608,2.4924,-0.6096
301,0.2036,0.2746,2.6399,2.0544,4.6943,2.5236,-0.5865
302,0.1978,0.2830,2.5442,2.2325,4.7767,2.3850,-0.5962
303,0.2136,0.2864,2.1682,2.7485,4.9168,1.7157,-0.5752
304,0.2575,0.3021,0.7129,4.0010,4.7139,0.1688,-0.5936
305,0.2033,0.2666,2.6336,2.0174,4.6510,2.5261,-0.5781
306,0.2282,0.2888,0.8074,4.0024,4.8098,0.2094,-0.5792
307,0.2505,0.3133,0.7097,4.0270,4.7366,0.1656,-0.5965
308,0.2853,0.3596,2.2915,2.4755,4.7670,1.9417,-0.6044
309,0.3203,0.3854,2.4179,2.5467,4.9645,2.1442,-0.5983
310,0.3735,0.4225,2.6094,2.2597,4.8691,2.4996,-0.6439
311,0.3839,0.4554,2.4957,2.5364,5.0321,2.2702,-0.6629
312,0.3867,0.4717,2.4690,2.7412,5.2102,2.2327,-0.6957
313,0.3991,0.4721,2.5493,2.7418,5.2911,2.3884,-0.6912
314,0.3678,0.4580,2.5096,2.9751,5.4847,2.3268,-0.7577
315,0.4272,0.4891,2.5758,2.7597,5.3355,2.4435,-0.7932
316,0.3928,0.4892,2.4820,3.0006,5.4826,2.2601,-0.7917
317,0.4425,0.5023,2.6427,3.5051,6.1478,2.5183,-0.8184
318,0.4896,0.5443,0.7727,5.2681,6.0408,0.1945,-0.8348
319,0.4573,0.4654,0.8072,5.0341,5.8413,0.2184,-0.8490
320,0.4901,0.4374,0.8390,5.0191,5.8581,0.2443,-0.8432
321,0.5416,0.4214,0.8077,5.2526,6.0604,0.2277,-0.8886
322,0.4447,0.3844,0.7768,5.2623,6.0391,0.1956,-0.8922
323,0.4236,0.3955,0.8703,5.0212,5.8916,0.2436,-0.8123
324,0.3901,0.3940,0.7833,5.2348,6.0181,0.2036,-0.8882
325,0.5386,0.4151,0.8072,5.3034,6.1106,0.2156,-0.8962
326,0.5402,0.4282,0.8366,5.2090,6.0457,0.2347,-0.8954
327,0.4627,0.3813,0.7772,5.2384,6.0156,0.2066,-0.9006
328,0.4969,0.4096,0.8532,4.9932,5.8465,0.2498,-0.9007
329,0.3591,0.4007,0.8407,5.0568,5.8975,0.2371,-0.8922
330,0.2692,0.3775,0.5898,5.2706,5.8604,0.1168,-0.8595
331,0.5128,0.3943,0.8071,5.2646,6.0718,0.2066,-0.8712
332,0.4071,0.3876,0.7407,5.2677,6.0084,0.1863,-0.8770
333,0.3426,0.3907,0.8365,5.0276,5.8641,0.2374,-0.8527
334,0.3256,0.3646,0.7287,5.2948,6.0235,0.1545,-0.8530
335,0.3379,0.3603,0.6936,5.5453,6.2389,0.1569,-0.8344
336,0.3999,0.3966,0.8386,5.4878,6.3264,0.2358,-0.8461
337,0.4808,0.3956,0.7752,5.5185,6.2937,0.1969,-0.8385
338,0.4692,0.3845,0.7741,5.4936,6.2678,0.2072,-0.8211
339,0.4195,0.3850,0.7412,5.4827,6.2239,0.1873,-0.8388
340,0.4938,0.4176,0.7742,5.4959,6.2701,0.2087,-0.7529
341,0.3078,0.4114,0.8980,5.5240,6.4220,0.2659,-0.8289
342,0.4333,0.3880,0.8056,5.4908,6.2964,0.2159,-0.7465
343,0.3897,0.3988,0.8666,5.4887,6.3552,0.2534,-0.7859
344,0.3124,0.4090,0.8682,5.5421,6.4103,0.2583,-0.8539
345,0.3553,0.3907,0.7146,5.7337,6.4483,0.1667,-0.8309
346,0.2578,0.3628,2.7100,3.7272,6.4372,2.6417,-0.8267
347,0.2729,0.3850,0.8661,5.7671,6.6332,0.2415,-0.8188
348,0.4554,0.4727,0.8356,5.7323,6.5679,0.2421,-0.8419
349,0.4221,0.5159,2.4510,4.2333,6.6843,2.1842,-0.8163
350,0.4945,0.5306,0.8066,5.7866,6.5932,0.2089,-0.8622
351,0.5302,0.5872,0.7765,5.9980,6.7744,0.2044,-0.8904
352,0.3939,0.5148,2.5083,4.2771,6.7854,2.2601,-0.9040
353,0.4443,0.5474,2.5008,4.2469,6.7477,2.2660,-0.9255
354,0.4659,0.6039,0.8960,5.9892,6.8852,0.2700,-0.9829
355,0.5132,0.5570,0.8788,5.9888,6.8677,0.2587,-1.0263
356,0.4819,0.5865,2.4810,4.2388,6.7199,2.2143,-1.0331
357,0.5458,0.6537,0.9276,6.0096,6.9372,0.2917,-0.9886
358,0.7289,0.7002,0.8720,6.0032,6.8752,0.2531,-0.9962
359,0.7517,0.7383,0.8691,6.0136,6.8828,0.2551,-1.1730
360,0.7728,0.7270,0.8376,5.9752,6.8129,0.2400,-1.2129
361,0.7618,0.6382,0.7762,6.2479,7.0242,0.2116,-1.2427
362,0.6461,0.5729,0.6810,6.1969,6.8779,0.1595,-1.2388
363,0.7525,0.5504,0.9025,6.2324,7.1349,0.2768,-1.2759
