Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
80,0.0145,0.0028,4.5165,0.0205,4.5370,0.0500,-0.0242
81,0.0097,0.0028,0.0886,0.0000,0.0886,0.1268,-0.0157
82,0.0205,0.0028,0.1142,0.0306,0.1448,0.1580,-0.0169
83,0.0097,0.0027,4.6089,0.0000,4.6089,0.0501,-0.0230
84,0.0145,0.0023,0.1250,0.0302,0.1552,0.2407,-0.0181
85,0.0157,0.0027,4.5853,0.0288,4.6141,0.0500,-0.0205
86,0.0145,0.0027,4.5874,0.0280,4.6154,0.0500,-0.0169
87,0.0157,0.0029,0.1186,0.0307,0.1493,0.1817,-0.0230
88,0.0060,0.0031,4.6024,0.0000,4.6024,0.0500,-0.0193
89,0.0169,0.0025,4.5892,0.0310,4.6202,0.0500,-0.0145
90,0.0157,0.0021,0.1246,0.0311,0.1558,0.1963,-0.0157
91,0.0133,0.0023,0.1081,0.0308,0.1389,0.1912,-0.0193
92,0.0097,0.0018,4.6580,0.0000,4.6580,0.0500,-0.0193
93,0.0169,0.0029,0.1235,0.0314,0.1548,0.0809,-0.0218
94,0.0157,0.0021,0.1304,0.0301,0.1606,0.1394,-0.0145
95,0.0133,0.0018,4.6093,0.0306,4.6399,0.0500,-0.0157
96,0.0157,0.0030,0.1392,0.0309,0.1701,0.2063,-0.0205
97,0.0121,0.0029,0.1238,0.0306,0.1544,0.2024,-0.0157
98,0.0048,0.0018,2.0768,0.0000,2.0768,5.9236,-0.0242
99,0.0169,0.0027,4.5351,0.0312,4.5664,0.0500,-0.0205
100,0.0145,0.0040,0.0853,0.0316,0.1169,0.0718,-0.0254
101,0.0109,0.0020,4.5598,0.0365,4.5963,0.0500,-0.0193
102,0.0157,0.0026,4.6063,0.0257,4.6320,0.0500,-0.0133
103,0.0157,0.0022,0.0919,0.0314,0.1234,0.1246,-0.0205
104,0.0048,0.0020,3.1083,0.0000,3.1083,4.2466,-0.0205
105,0.0133,0.0028,4.5475,0.0314,4.5789,0.0500,-0.0230
106,0.0205,0.0024,0.1249,0.0300,0.1549,0.1961,-0.0205
107,0.0181,0.0023,0.1232,0.0296,0.1529,0.1927,-0.0193
108,0.0181,0.0029,0.0928,0.0608,0.1536,0.0925,-0.0254
109,0.0157,0.0021,0.0915,0.0313,0.1228,0.1358,-0.0109
110,0.0157,0.0025,0.0967,0.0274,0.1241,0.1310,-0.0181
111,0.0133,0.0011,4.6210,0.0314,4.6524,0.0500,-0.0169
112,0.0121,0.0017,4.5534,0.0309,4.5843,0.0500,-0.0205
113,0.0181,0.0019,0.0888,0.0316,0.1204,0.0868,-0.0242
114,0.0060,0.0009,4.5462,0.0000,4.5462,0.0500,-0.0121
115,0.0133,0.0012,4.5739,0.0311,4.6050,0.0500,-0.0193
116,0.0169,0.0018,0.0878,0.0360,0.1237,0.1285,-0.0193
117,0.0181,0.0021,0.1051,0.0305,0.1356,0.1354,-0.0230
118,0.0048,0.0015,1.5510,0.0000,1.5510,4.5100,-0.0145
119,0.0121,0.0020,0.1229,0.0305,0.1534,0.2008,-0.0218
120,0.0097,0.0012,0.0937,0.0000,0.0937,0.1441,-0.0181
121,0.0085,0.0015,4.5289,0.0000,4.5289,0.0500,-0.0218
122,0.0121,0.0009,4.6355,0.0310,4.6664,0.0500,-0.0205
123,0.0157,0.0012,0.0934,0.0380,0.1314,0.1619,-0.0157
124,0.0121,0.0014,0.0887,0.0308,0.1195,0.0845,-0.0181
125,0.0145,0.0015,0.0974,0.0256,0.1230,0.1333,-0.0230
126,0.0133,0.0004,4.6215,0.0313,4.6528,0.0500,-0.0157
127,0.0121,0.0011,4.6411,0.0303,4.6714,0.0500,-0.0193
128,0.0145,0.0013,0.0974,0.0302,0.1276,0.1079,-0.0133
129,0.0036,0.0010,0.4029,0.0000,0.4029,0.8801,-0.0193
130,0.0133,0.0015,4.6501,0.0320,4.6820,0.0501,-0.0157
131,0.0109,0.0014,4.5242,0.0307,4.5550,0.0500,-0.0169
132,0.0169,0.0014,0.1163,0.0302,0.1465,0.1661,-0.0181
133,0.0145,0.0017,4.5220,0.0322,4.5543,0.0500,-0.0193
134,0.0097,0.0004,4.5429,0.0000,4.5429,0.0500,-0.0230
135,0.0097,0.0015,0.1709,0.0000,0.1709,0.1781,-0.0157
136,0.0181,0.0016,0.1091,0.0201,0.1292,0.1426,-0.0181
137,0.0157,0.0006,4.6129,0.0303,4.6432,0.0501,-0.0230
138,0.0145,0.0019,0.1245,0.0303,0.1548,0.1796,-0.0085
139,0.0097,0.0013,0.1243,0.0000,0.1243,0.1984,-0.0181
140,0.0097,0.0012,0.1700,0.0000,0.1700,0.1798,-0.0169
141,0.0230,0.0008,0.0939,0.0305,0.1244,0.1001,-0.0157
142,0.0109,0.0013,0.0931,0.0311,0.1241,0.1153,-0.0218
143,0.0169,0.0023,0.0758,0.0308,0.1066,0.0917,-0.0109
144,0.0121,0.0008,4.2880,0.0468,4.3348,0.0500,-0.0121
145,0.0121,0.0022,4.6359,0.0608,4.6967,0.0500,-0.0181
146,0.0121,0.0007,4.7895,0.0303,4.8198,0.0500,-0.0218
147,0.0121,0.0020,4.6840,0.0312,4.7152,0.0500,-0.0133
148,0.0145,0.0010,4.7371,0.0314,4.7685,0.0500,-0.0205
149,0.0145,0.0011,0.1038,0.0313,0.1351,0.1268,-0.0230
150,0.0133,0.0013,4.7263,0.0257,4.7520,0.0501,-0.0205
151,0.0121,0.0021,0.0953,0.0315,0.1268,0.1621,-0.0193
152,0.0133,0.0016,0.1620,0.0309,0.1929,0.1388,-0.0169
153,0.0109,0.0006,4.7525,0.0217,4.7742,0.0500,-0.0230
154,0.0145,0.0014,4.7768,0.0363,4.8131,0.0500,-0.0193
155,0.0157,0.0020,0.0639,0.0292,0.0930,0.1358,-0.0218
156,0.0145,0.0008,0.1484,0.0316,0.1799,0.1094,-0.0121
157,0.0145,0.0017,0.1070,0.0204,0.1274,0.1390,-0.0205
158,0.0193,0.0020,0.0305,0.0204,0.0509,0.0758,-0.0157
159,0.0169,0.0013,0.0934,0.0317,0.1251,0.1046,-0.0242
160,0.0145,0.0016,4.7576,0.0261,4.7837,0.0500,-0.0193
161,0.0085,0.0011,4.7345,0.0000,4.7345,0.0500,-0.0181
162,0.0097,0.0014,4.7855,0.0000,4.7855,0.0500,-0.0169
163,0.0169,0.0012,4.6926,0.0313,4.7239,0.0501,-0.0242
164,0.0036,0.0009,0.1085,0.0000,0.1085,0.1915,-0.0133
165,0.0121,0.0011,0.1034,0.0205,0.1239,0.1234,-0.0133
166,0.0133,0.0012,0.0915,0.0331,0.1246,0.1456,-0.0169
167,0.0097,0.0008,4.6298,0.0000,4.6298,0.0500,-0.0109
168,0.0036,0.0006,5.3764,0.0000,5.3764,0.0500,-0.0230
169,0.0133,0.0011,4.6688,0.0315,4.7003,0.0500,-0.0121
170,0.0133,0.0023,0.0934,0.0470,0.1404,0.1130,-0.0145
171,0.0145,0.0030,0.0938,0.0284,0.1221,0.1348,-0.0193
172,0.0109,0.0010,4.6248,0.0314,4.6561,0.0435,-0.0145
173,0.0157,0.0018,0.0354,0.0254,0.0607,0.1072,-0.0205
174,0.0109,0.0017,0.0983,0.0279,0.1262,0.1322,-0.0109
175,0.0048,0.0011,2.5214,0.0000,2.5214,6.0500,-0.0085
176,0.0157,0.0019,0.0936,0.0309,0.1245,0.1259,-0.0181
177,0.0121,0.0020,0.1288,0.0319,0.1606,0.1982,-0.0169
178,0.0145,0.0023,0.0953,0.0268,0.1221,0.1333,-0.0218
179,0.0121,0.0016,0.1090,0.0305,0.1395,0.1492,-0.0169
180,0.0097,0.0009,4.9238,0.0000,4.9238,0.0500,-0.0181
181,0.0121,0.0014,0.0948,0.0287,0.1235,0.1352,-0.0230
182,0.0169,0.0024,4.9117,0.0321,4.9439,0.0500,-0.0193
183,0.0085,0.0014,0.1100,0.0000,0.1100,0.1502,-0.0242
184,0.0157,0.0014,0.0859,0.0217,0.1076,0.1223,-0.0230
185,0.0121,0.0016,0.1237,0.0323,0.1560,0.1822,-0.0145
186,0.0145,0.0011,4.7495,0.0300,4.7795,0.0500,-0.0169
187,0.0169,0.0021,4.6988,0.0469,4.7458,0.0500,-0.0133
188,0.0085,0.0022,0.0888,0.0000,0.0888,0.0925,-0.0230
189,0.0133,0.0019,0.1148,0.0551,0.1699,0.1246,-0.0181
190,0.0109,0.0013,0.1199,0.0300,0.1498,0.1951,-0.0133
191,0.0060,0.0016,0.1079,0.0000,0.1079,0.1507,-0.0193
192,0.0169,0.0015,0.0963,0.0301,0.1264,0.1289,-0.0193
193,0.0157,0.0015,0.1228,0.0346,0.1573,0.1847,-0.0230
194,0.0169,0.0011,4.6536,0.0308,4.6844,0.0500,-0.0266
195,0.0157,0.0012,0.0923,0.0313,0.1236,0.1010,-0.0218
196,0.0097,0.0014,0.0971,0.0000,0.0971,0.1327,-0.0205
197,0.0145,0.0015,0.1187,0.0311,0.1498,0.1654,-0.0157
198,0.0133,0.0015,4.6393,0.0331,4.6724,0.0500,-0.0109
199,0.0133,0.0008,4.6310,0.0314,4.6624,0.0500,-0.0218
200,0.0121,0.0013,0.1257,0.0294,0.1551,0.2039,-0.0181
201,0.0145,0.0013,0.0930,0.0311,0.1241,0.1462,-0.0218
202,0.0169,0.0016,0.1244,0.0310,0.1554,0.1597,-0.0181
203,0.0060,0.0009,4.6214,0.0000,4.6214,0.0501,-0.0266
204,0.0157,0.0020,0.1562,0.0309,0.1870,0.1726,-0.0181
205,0.0181,0.0028,0.0863,0.0533,0.1396,0.1268,-0.0169
206,0.0145,0.0023,0.0827,0.0837,0.1664,0.0644,-0.0205
207,0.0060,0.0011,0.0621,0.0000,0.0621,0.0619,-0.0169
208,0.0097,0.0018,0.1173,0.0000,0.1173,0.1682,-0.0218
209,0.0097,0.0011,4.6743,0.0000,4.6743,0.0500,-0.0121
210,0.0085,0.0009,4.6221,0.0000,4.6221,0.0501,-0.0230
211,0.0121,0.0009,4.5860,0.0320,4.6179,0.0456,-0.0205
212,0.0169,0.0016,0.0917,0.0324,0.1241,0.0929,-0.0218
213,0.0121,0.0015,0.0624,0.0468,0.1092,0.0652,-0.0218
214,0.0157,0.0014,4.8180,0.0346,4.8526,0.0500,-0.0230
215,0.0085,0.0012,0.1708,0.0000,0.1708,0.1073,-0.0205
216,0.0121,0.0018,0.0606,0.0309,0.0915,0.1818,-0.0157
217,0.0169,0.0027,0.1080,0.0321,0.1401,0.1468,-0.0181
218,0.0133,0.0025,0.0932,0.0314,0.1246,0.1612,-0.0254
219,0.0157,0.0010,4.6167,0.0552,4.6719,0.0500,-0.0230
220,0.0085,0.0010,4.5859,0.0000,4.5859,0.0500,-0.0169
221,0.0133,0.0020,4.5051,0.0232,4.5283,0.0500,-0.0169
222,0.0145,0.0024,4.5850,0.0251,4.6102,0.0500,-0.0109
223,0.0097,0.0011,4.5109,0.0000,4.5109,0.0501,-0.0121
224,0.0060,0.0013,0.0557,0.0000,0.0557,0.1295,-0.0181
225,0.0145,0.0022,0.0943,0.0312,0.1254,0.1202,-0.0073
226,0.0085,0.0030,0.0928,0.0000,0.0928,0.0764,-0.0145
227,0.0121,0.0016,0.0884,0.0236,0.1120,0.1229,-0.0193
228,0.0157,0.0017,4.6137,0.0474,4.6611,0.0500,-0.0193
229,0.0169,0.0013,4.5109,0.0311,4.5419,0.0500,-0.0193
230,0.0085,0.0020,0.1217,0.0000,0.1217,0.0610,-0.0181
231,0.0036,0.0014,3.2291,0.0000,3.2291,3.9624,-0.0181
232,0.0193,0.0017,4.5333,0.0383,4.5716,0.0500,-0.0205
233,0.0133,0.0014,0.1080,0.0254,0.1333,0.1394,-0.0169
234,0.0181,0.0021,0.1236,0.0380,0.1616,0.1832,-0.0230
235,0.0193,0.0019,0.0931,0.0309,0.1240,0.1507,-0.0218
236,0.0073,0.0014,0.0921,0.0000,0.0921,0.1415,-0.0085
237,0.0048,0.0009,0.0970,0.0000,0.0970,0.1322,-0.0205
238,0.0133,0.0018,0.0354,0.0270,0.0623,0.1068,-0.0205
239,0.0097,0.0013,0.1352,0.0000,0.1352,0.1549,-0.0218
240,0.0109,0.0024,0.1235,0.0319,0.1554,0.1904,-0.0085
241,0.0109,0.0019,4.5211,0.0523,4.5734,0.0500,-0.0121
242,0.0036,0.0013,4.5779,0.0000,4.5779,0.0500,-0.0218
243,0.0121,0.0019,0.0915,0.0303,0.1218,0.0980,-0.0073
244,0.0193,0.0009,4.5644,0.0307,4.5952,0.0500,-0.0218
245,0.0133,0.0033,4.6191,0.0260,4.6451,0.0500,-0.0169
246,0.0205,0.0026,4.5875,0.0311,4.6186,0.0420,-0.0193
247,0.0157,0.0019,4.5472,0.0317,4.5789,0.0500,-0.0109
248,0.0145,0.0014,4.5406,0.0320,4.5726,0.0500,-0.0205
249,0.0157,0.0016,0.0884,0.0316,0.1200,0.0881,-0.0254
250,0.0109,0.0025,0.1225,0.0305,0.1530,0.1879,-0.0157
251,0.0145,0.0028,0.0938,0.0314,0.1252,0.1435,-0.0145
252,0.0109,0.0023,4.5683,0.0619,4.6302,0.0500,-0.0073
253,0.0085,0.0030,0.1059,0.0000,0.1059,0.0644,-0.0073
254,0.0145,0.0020,0.0927,0.0310,0.1237,0.0923,-0.0242
255,0.0133,0.0020,4.6036,0.0310,4.6345,0.0500,-0.0230
256,0.0169,0.0020,0.0622,0.0311,0.0932,0.1842,-0.0205
257,0.0169,0.0037,0.0944,0.0606,0.1550,0.1213,-0.0205
258,0.0121,0.0022,0.0929,0.0201,0.1130,0.1544,-0.0218
259,0.0145,0.0026,4.5613,0.0315,4.5929,0.0500,-0.0218
260,0.0181,0.0026,0.0926,0.0322,0.1248,0.1189,-0.0181
261,0.0085,0.0017,4.4893,0.0000,4.4893,0.0500,-0.0181
262,0.0145,0.0019,4.5021,0.0304,4.5325,0.0500,-0.0230
263,0.0145,0.0020,4.4994,0.0313,4.5307,0.0500,-0.0218
264,0.0133,0.0027,0.0935,0.0381,0.1316,0.1585,-0.0169
265,0.0193,0.0017,0.0944,0.0304,0.1249,0.0965,-0.0193
266,0.0085,0.0015,4.5595,0.0000,4.5595,0.0500,-0.0181
267,0.0073,0.0028,3.3069,0.0000,3.3069,3.7396,-0.0181
268,0.0181,0.0022,0.0768,0.0625,0.1393,0.0449,-0.0205
269,0.0133,0.0022,0.1240,0.0257,0.1497,0.2027,-0.0109
270,0.0133,0.0022,0.0939,0.0302,0.1241,0.1352,-0.0205
271,0.0133,0.0025,0.0929,0.0306,0.1235,0.1631,-0.0193
272,0.0133,0.0030,0.1000,0.0558,0.1558,0.1240,-0.0169
273,0.0133,0.0015,0.1659,0.0455,0.2114,0.1399,-0.0193
274,0.0169,0.0021,0.1074,0.0304,0.1378,0.1382,-0.0218
275,0.0157,0.0029,0.0982,0.0280,0.1262,0.1367,-0.0133
276,0.0133,0.0019,4.7931,0.0305,4.8236,0.0500,-0.0145
277,0.0133,0.0012,4.5754,0.0619,4.6374,0.0170,-0.0218
278,0.0121,0.0020,0.0602,0.0625,0.1227,0.0595,-0.0157
279,0.0181,0.0020,4.7291,0.0303,4.7594,0.0500,-0.0218
280,0.0097,0.0015,0.1449,0.0000,0.1449,0.1390,-0.0169
281,0.0097,0.0023,0.1409,0.0000,0.1409,0.0728,-0.0181
282,0.0145,0.0029,4.6873,0.0316,4.7189,0.0500,-0.0145
283,0.0169,0.0036,0.0314,0.0319,0.0633,0.0954,-0.0193
284,0.0109,0.0021,0.0926,0.0316,0.1241,0.0976,-0.0181
285,0.0109,0.0013,0.1193,0.0313,0.1507,0.1703,-0.0169
286,0.0133,0.0019,4.6971,0.0308,4.7279,0.0500,-0.0193
287,0.0169,0.0018,0.0861,0.0442,0.1303,0.0676,-0.0230
288,0.0169,0.0018,4.6700,0.0309,4.7010,0.0500,-0.0181
289,0.0121,0.0033,0.1086,0.0308,0.1393,0.1363,-0.0193
290,0.0097,0.0018,4.6339,0.0000,4.6339,0.0501,-0.0193
291,0.0181,0.0013,0.1195,0.0308,0.1503,0.1712,-0.0218
292,0.0121,0.0016,0.1059,0.0309,0.1368,0.1316,-0.0121
293,0.0169,0.0020,0.0852,0.0329,0.1181,0.0758,-0.0242
294,0.0133,0.0022,0.1073,0.0200,0.1273,0.1316,-0.0205
295,0.0121,0.0020,0.1024,0.0351,0.1375,0.1268,-0.0109
296,0.0133,0.0011,0.1095,0.0554,0.1649,0.1303,-0.0157
297,0.0085,0.0018,0.0943,0.0000,0.0943,0.1297,-0.0145
298,0.0157,0.0018,4.6029,0.0299,4.6328,0.0500,-0.0218
299,0.0145,0.0015,0.1057,0.0314,0.1371,0.1466,-0.0133
300,0.0073,0.0019,4.5905,0.0000,4.5905,0.0500,-0.0169
301,0.0048,0.0016,0.1187,0.0000,0.1187,0.1940,-0.0205
302,0.0145,0.0015,0.1234,0.0315,0.1548,0.0950,-0.0097
303,0.0181,0.0019,4.5831,0.0378,4.6208,0.0500,-0.0205
304,0.0157,0.0021,0.1255,0.0373,0.1628,0.1853,-0.0218
305,0.0060,0.0018,1.3366,0.0000,1.3366,3.8551,-0.0205
306,0.0145,0.0024,0.1088,0.0560,0.1648,0.1373,-0.0145
307,0.0121,0.0030,4.6980,0.0346,4.7326,0.0500,-0.0181
308,0.0133,0.0023,0.1119,0.0284,0.1403,0.1451,-0.0181
309,0.0157,0.0020,0.0934,0.0201,0.1134,0.1456,-0.0157
310,0.0133,0.0018,0.0532,0.0246,0.0778,0.1375,-0.0205
311,0.0181,0.0022,0.1972,0.0327,0.2299,0.1693,-0.0121
312,0.0145,0.0020,0.1535,0.0319,0.1855,0.1451,-0.0193
313,0.0097,0.0017,0.0920,0.0000,0.0920,0.1441,-0.0205
314,0.0145,0.0018,0.1201,0.0308,0.1509,0.1435,-0.0193
315,0.0060,0.0014,0.1094,0.0000,0.1094,0.1418,-0.0097
316,0.0193,0.0023,0.0921,0.0298,0.1220,0.1126,-0.0205
317,0.0181,0.0024,0.1149,0.0245,0.1394,0.1477,-0.0230
318,0.0181,0.0023,4.5869,0.0309,4.6178,0.0500,-0.0218
319,0.0097,0.0017,0.1241,0.0000,0.1241,0.2027,-0.0121
320,0.0109,0.0020,4.5620,0.0545,4.6164,0.0500,-0.0205
321,0.0121,0.0025,0.0975,0.0258,0.1233,0.1265,-0.0193
322,0.0169,0.0016,0.0886,0.0313,0.1199,0.0728,-0.0230
323,0.0169,0.0023,4.5916,0.0534,4.6450,0.0500,-0.0230
324,0.0169,0.0024,4.5854,0.0311,4.6164,0.0501,-0.0230
325,0.0085,0.0015,4.5521,0.0000,4.5521,0.0500,-0.0169
326,0.0048,0.0016,4.5925,0.0000,4.5925,0.0500,-0.0169
327,0.0133,0.0010,0.0300,0.0311,0.0611,0.0887,-0.0193
328,0.0121,0.0021,4.6029,0.0310,4.6339,0.0500,-0.0218
329,0.0048,0.0009,4.5436,0.0000,4.5436,0.0500,-0.0169
330,0.0060,0.0021,0.1597,0.0000,0.1597,0.0637,-0.0254
331,0.0169,0.0030,0.1190,0.0620,0.1810,0.1729,-0.0230
332,0.0097,0.0015,4.5513,0.0000,4.5513,0.0500,-0.0157
333,0.0097,0.0013,4.5027,0.0000,4.5027,0.0500,-0.0157
334,0.0097,0.0014,4.5439,0.0000,4.5439,0.0500,-0.0157
335,0.0145,0.0017,0.0933,0.0307,0.1239,0.1382,-0.0109
336,0.0145,0.0017,0.0912,0.0477,0.1389,0.0923,-0.0121
337,0.0157,0.0021,4.5423,0.0311,4.5734,0.0501,-0.0193
338,0.0121,0.0020,0.0853,0.0309,0.1162,0.0959,-0.0242
339,0.0085,0.0012,0.0991,0.0000,0.0991,0.1229,-0.0133
340,0.0181,0.0022,0.1254,0.0306,0.1560,0.2029,-0.0169
341,0.0181,0.0024,0.0915,0.0314,0.1229,0.1322,-0.0218
342,0.0060,0.0017,0.1141,0.0000,0.1141,0.1274,-0.0145
343,0.0157,0.0020,0.1078,0.0306,0.1384,0.1367,-0.0193
344,0.0169,0.0018,0.1029,0.0214,0.1243,0.1306,-0.0157
345,0.0109,0.0015,0.1519,0.0285,0.1804,0.1316,-0.0205
346,0.0097,0.0020,0.0622,0.0000,0.0622,0.0701,-0.0193
347,0.0145,0.0011,0.0960,0.0275,0.1235,0.1246,-0.0205
348,0.0048,0.0010,2.8480,0.0000,2.8480,5.1532,-0.0193
349,0.0133,0.0013,4.6486,0.0324,4.6809,0.0500,-0.0157
350,0.0169,0.0029,0.0358,0.0271,0.0629,0.1083,-0.0193
