Elapsed Time (s),Position (mm),Force (N)
-0.020,81.8092,-0.018962
0.011,81.8092,-0.018962
0.042,81.8092,-0.018962
0.073,81.8092,-0.018962
0.103,81.8092,-0.018040
0.135,81.8092,-0.018040
0.166,81.8092,-0.018040
0.197,81.8092,-0.018040
0.227,81.8092,-0.018040
0.260,81.8092,-0.018040
0.289,81.8092,-0.018040
0.317,81.8092,-0.018040
0.353,81.8092,-0.016487
0.384,81.8092,-0.016487
0.415,81.8092,-0.016487
0.446,81.8092,-0.016487
0.478,81.8092,-0.016487
0.510,81.8092,-0.016487
0.542,81.8092,-0.016487
0.573,81.8092,-0.016487
0.603,81.8092,-0.015386
0.634,81.8092,-0.015386
0.660,81.8092,-0.015386
0.698,81.8092,-0.015386
0.729,81.8092,-0.015386
0.760,81.8092,-0.015386
0.791,81.8092,-0.015386
0.822,81.8092,-0.015386
0.853,81.8092,-0.015386
0.884,81.8092,-0.014577
0.914,81.8092,-0.014577
0.945,81.8092,-0.014577
0.976,81.8092,-0.014577
1.007,81.8092,-0.014577
1.039,81.8092,-0.014577
1.071,81.8092,-0.014577
1.101,81.8092,-0.013918
1.133,81.8092,-0.013918
1.163,81.8092,-0.013918
1.195,81.8092,-0.013918
1.226,81.8092,-0.013918
1.257,81.8092,-0.013918
1.288,81.8092,-0.013918
1.319,81.8092,-0.013918
1.350,81.8092,-0.013391
1.381,81.8092,-0.013391
1.412,81.8092,-0.013391
1.443,81.8092,-0.013391
1.474,81.8092,-0.013391
1.505,81.8092,-0.013391
1.537,81.8092,-0.013391
1.568,81.8092,-0.013391
1.599,81.8092,-0.012996
1.630,81.8092,-0.012996
1.661,81.8092,-0.012996
1.693,81.8092,-0.012996
1.722,81.8092,-0.012996
1.753,81.8092,-0.012996
1.784,81.8092,-0.012996
1.814,81.8092,-0.012996
1.845,81.8092,-0.012591
1.876,81.8092,-0.012591
1.906,81.8092,-0.012591
1.938,81.8092,-0.012591
1.968,81.8092,-0.012591
1.999,81.8092,-0.012591
2.031,81.8092,-0.012591
2.061,81.8092,-0.012591
2.092,81.8092,-0.012234
2.124,81.8092,-0.012234
2.155,81.8092,-0.012234
2.187,81.8092,-0.012234
2.218,81.8092,-0.012234
2.249,81.8092,-0.012234
2.280,81.8092,-0.012234
2.310,81.8092,-0.012234
2.341,81.8092,-0.011904
2.372,81.8092,-0.011904
2.404,81.8092,-0.011904
2.436,81.8092,-0.011904
2.467,81.8092,-0.011904
2.498,81.8092,-0.011904
2.530,81.8092,-0.011904
2.560,81.8092,-0.011904
2.590,81.8092,-0.011659
2.621,81.8092,-0.011659
2.652,81.8092,-0.011659
2.684,81.8092,-0.011659
2.714,81.8092,-0.011659
2.745,81.8092,-0.011659
2.777,81.8092,-0.011659
2.809,81.8092,-0.011659
2.840,81.8092,-0.011434
2.870,81.8092,-0.011434
2.901,81.8092,-0.011434
2.933,81.8092,-0.011434
2.964,81.8092,-0.011434
2.995,81.8092,-0.011434
3.027,81.8092,-0.011434
3.058,81.8092,-0.011434
3.089,81.8092,-0.011255
3.120,81.8092,-0.011255
3.151,81.8092,-0.011255
3.182,81.8092,-0.011255
3.213,81.8092,-0.011255
3.243,81.8092,-0.011255
3.274,81.8092,-0.011255
3.305,81.8092,-0.011255
3.336,81.8092,-0.011255
3.367,81.8092,-0.011255
3.399,81.8092,-0.011048
3.430,81.8092,-0.011048
3.462,81.8092,-0.011048
3.493,81.8092,-0.011048
3.524,81.8092,-0.011048
3.555,81.8092,-0.011048
3.585,81.8092,-0.011048
3.618,81.8092,-0.010775
3.649,81.8092,-0.010775
3.680,81.8092,-0.010775
3.711,81.8092,-0.010775
3.742,81.8092,-0.010775
3.772,81.8092,-0.010775
3.803,81.8092,-0.010775
3.833,81.8092,-0.010775
3.864,81.8092,-0.010615
3.900,81.8092,-0.010615
3.926,81.8092,-0.010615
3.957,81.8092,-0.010615
3.989,81.8092,-0.010615
4.021,81.8092,-0.010615
4.053,81.8092,-0.010615
4.082,81.8092,-0.010615
4.113,81.8092,-0.010455
4.144,81.8087,-0.010455
4.175,81.8076,-0.010455
4.207,81.8056,-0.010455
4.237,81.8030,-0.010455
4.269,81.7995,-0.010455
4.301,81.7954,-0.010455
4.331,81.7906,-0.010455
4.363,81.7850,-0.010154
4.393,81.7787,-0.010154
4.424,81.7719,-0.010154
4.455,81.7641,-0.010154
4.488,81.7550,-0.010154
4.516,81.7466,-0.010154
4.547,81.7365,-0.010154
4.578,81.7260,-0.007406
4.609,81.7145,-0.007406
4.637,81.7039,-0.007406
4.672,81.6894,-0.007406
4.703,81.6759,-0.007406
4.734,81.6616,-0.007406
4.765,81.6465,-0.007406
4.795,81.6311,-0.007406
4.827,81.6141,-0.007406
4.858,81.5970,-0.001016
4.889,81.5791,-0.001016
4.920,81.5602,-0.001016
4.951,81.5411,-0.001016
4.988,81.5173,-0.001016
5.030,81.4889,-0.001016
5.060,81.4676,-0.001016
5.094,81.4420,0.006550
5.122,81.4209,0.006550
5.153,81.3966,0.006550
5.184,81.3721,0.006550
5.215,81.3472,0.006550
5.245,81.3209,0.006550
5.276,81.2943,0.006550
5.307,81.2662,0.006550
5.338,81.2381,0.006550
5.370,81.2086,0.012704
5.401,81.1778,0.012704
5.431,81.1482,0.012704
5.462,81.1174,0.012704
5.493,81.0865,0.012704
5.524,81.0550,0.012704
5.555,81.0249,0.012704
5.586,80.9930,0.012704
5.617,80.9624,0.016628
5.648,80.9305,0.016628
5.679,80.9005,0.016628
5.710,80.8695,0.016628
5.741,80.8377,0.016628
5.772,80.8071,0.016628
5.803,80.7763,0.016628
5.834,80.7451,0.016628
5.865,80.7140,0.020345
5.896,80.6825,0.020345
5.928,80.6514,0.020345
5.960,80.6190,0.020345
5.990,80.5889,0.020345
6.021,80.5574,0.020345
6.052,80.5273,0.020345
6.083,80.4960,0.020345
6.114,80.4660,0.025352
6.146,80.4335,0.025352
6.177,80.4027,0.025352
6.207,80.3714,0.025352
6.238,80.3410,0.025352
6.269,80.3104,0.025352
6.300,80.2788,0.025352
6.331,80.2480,0.030527
6.362,80.2167,0.030527
6.394,80.1856,0.030527
6.425,80.1544,0.030527
6.457,80.1229,0.030527
6.488,80.0919,0.030527
6.519,80.0610,0.030527
6.550,80.0295,0.030527
6.582,79.9980,0.030527
6.611,79.9677,0.033670
6.642,79.9373,0.033670
6.672,79.9071,0.033670
6.703,79.8758,0.033670
6.734,79.8450,0.033670
6.765,79.8143,0.033670
6.796,79.7827,0.033670
6.827,79.7527,0.025653
6.858,79.7218,0.025653
6.888,79.6909,0.025653
6.920,79.6598,0.025653
6.950,79.6288,0.025653
6.981,79.5989,0.025653
7.012,79.5671,0.025653
7.046,79.5340,0.025653
7.074,79.5045,0.025653
7.106,79.4735,0.013984
7.138,79.4414,0.013984
7.169,79.4106,0.013984
7.201,79.3782,0.013984
7.231,79.3478,0.013984
7.262,79.3163,0.013984
7.294,79.2857,0.013984
7.324,79.2548,0.013984
7.354,79.2253,0.010822
7.385,79.1942,0.010822
7.416,79.1637,0.010822
7.447,79.1325,0.010822
7.478,79.1012,0.010822
7.508,79.0710,0.010822
7.540,79.0390,0.010822
7.571,79.0083,0.010822
7.602,78.9769,0.010380
7.632,78.9475,0.010380
7.664,78.9150,0.010380
7.695,78.8847,0.010380
7.727,78.8517,0.010380
7.755,78.8238,0.010380
7.786,78.7932,0.010380
7.817,78.7622,0.010380
7.849,78.7297,0.010041
7.879,78.7001,0.010041
7.910,78.6692,0.010041
7.941,78.6376,0.010041
7.972,78.6072,0.010041
8.002,78.5764,0.010041
8.035,78.5443,0.010041
8.064,78.5149,0.010041
8.096,78.4834,0.010041
8.126,78.4524,0.009768
8.158,78.4219,0.009768
8.188,78.3901,0.009768
8.219,78.3601,0.009768
8.251,78.3291,0.009768
8.282,78.2969,0.009768
8.312,78.2677,0.009768
8.343,78.2361,0.009768
8.374,78.2053,0.009486
8.406,78.1732,0.009486
8.436,78.1431,0.009486
8.467,78.1119,0.009486
8.498,78.0823,0.009486
8.529,78.0502,0.009486
8.560,78.0194,0.009486
8.591,77.9877,0.009486
8.623,77.9567,0.009213
8.655,77.9236,0.009213
8.685,77.8943,0.009213
8.717,77.8618,0.009213
8.748,77.8317,0.009213
8.780,77.7997,0.009213
8.810,77.7691,0.009213
8.842,77.7373,0.009213
8.873,77.7060,0.008996
8.904,77.6753,0.008996
8.936,77.6429,0.008996
8.966,77.6132,0.008996
8.999,77.5796,0.008996
9.029,77.5502,0.008996
9.058,77.5205,0.008996
9.090,77.4892,0.008996
9.124,77.4547,0.008733
9.153,77.4268,0.008733
9.183,77.3957,0.008733
9.214,77.3663,0.008733
9.246,77.3361,0.008733
9.278,77.3072,0.008733
9.309,77.2789,0.008733
9.339,77.2527,0.008733
9.370,77.2268,0.008441
9.400,77.2012,0.008441
9.431,77.1761,0.008441
9.462,77.1515,0.008441
9.493,77.1288,0.008441
9.524,77.1056,0.008441
9.555,77.0839,0.008441
9.586,77.0618,0.008441
9.617,77.0417,0.008149
9.650,77.0207,0.008149
9.679,77.0023,0.008149
9.710,76.9837,0.008149
9.741,76.9665,0.008149
