Elapsed Time (s),Position (mm),Force (N)
-0.019,75.8092,-0.067303
0.011,75.8092,-0.067303
0.043,75.8092,-0.067303
0.074,75.8092,-0.067303
0.106,75.8092,-0.067303
0.137,75.8092,-0.063605
0.168,75.8092,-0.063605
0.200,75.8092,-0.063605
0.230,75.8092,-0.063605
0.260,75.8092,-0.063605
0.291,75.8092,-0.063605
0.324,75.8092,-0.063605
0.355,75.8092,-0.060970
0.386,75.8092,-0.060970
0.416,75.8092,-0.060970
0.447,75.8092,-0.060970
0.478,75.8092,-0.060970
0.509,75.8092,-0.060970
0.540,75.8092,-0.060970
0.572,75.8092,-0.060970
0.601,75.8092,-0.060970
0.633,75.8092,-0.058871
0.664,75.8092,-0.058871
0.695,75.8092,-0.058871
0.725,75.8092,-0.058871
0.756,75.8092,-0.058871
0.787,75.8092,-0.058871
0.818,75.8092,-0.058871
0.849,75.8092,-0.057187
0.884,75.8092,-0.057187
0.910,75.8092,-0.057187
0.942,75.8092,-0.057187
0.973,75.8092,-0.057187
1.004,75.8092,-0.057187
1.036,75.8092,-0.057187
1.067,75.8092,-0.057187
1.098,75.8092,-0.055747
1.129,75.8092,-0.055747
1.159,75.8092,-0.055747
1.191,75.8092,-0.055747
1.221,75.8092,-0.055747
1.253,75.8092,-0.055747
1.283,75.8092,-0.055747
1.315,75.8092,-0.055747
1.345,75.8092,-0.054543
1.376,75.8092,-0.054543
1.406,75.8092,-0.054543
1.438,75.8092,-0.054543
1.468,75.8092,-0.054543
1.499,75.8092,-0.054543
1.530,75.8092,-0.054543
1.561,75.8092,-0.054543
1.592,75.8092,-0.053489
1.623,75.8092,-0.053489
1.654,75.8092,-0.053489
1.686,75.8092,-0.053489
1.717,75.8092,-0.053489
1.747,75.8092,-0.053489
1.778,75.8092,-0.053489
1.810,75.8092,-0.053489
1.841,75.8092,-0.052529
1.872,75.8092,-0.052529
1.904,75.8092,-0.052529
1.935,75.8092,-0.052529
1.966,75.8092,-0.052529
1.997,75.8092,-0.052529
2.028,75.8092,-0.052529
2.059,75.8092,-0.052529
2.090,75.8092,-0.051663
2.120,75.8092,-0.051663
2.152,75.8092,-0.051663
2.184,75.8092,-0.051663
2.214,75.8092,-0.051663
2.245,75.8092,-0.051663
2.276,75.8092,-0.051663
2.308,75.8092,-0.051663
2.339,75.8092,-0.050891
2.370,75.8092,-0.050891
2.400,75.8092,-0.050891
2.430,75.8092,-0.050891
2.461,75.8092,-0.050891
