Elapsed Time (s),Position (mm),Force (N)
-0.008,77.8092,-0.039119
0.023,77.8092,-0.039119
0.054,77.8092,-0.039119
0.085,77.8092,-0.039119
0.116,77.8092,-0.037190
0.147,77.8092,-0.037190
0.178,77.8092,-0.037190
0.210,77.8092,-0.037190
0.240,77.8092,-0.037190
0.271,77.8092,-0.037190
0.302,77.8092,-0.037190
0.333,77.8092,-0.037190
0.364,77.8092,-0.035675
0.396,77.8092,-0.035675
0.427,77.8092,-0.035675
0.458,77.8092,-0.035675
0.491,77.8092,-0.035675
0.521,77.8092,-0.035675
0.552,77.8092,-0.035675
0.582,77.8092,-0.035675
0.613,77.8092,-0.034433
0.643,77.8092,-0.034433
0.674,77.8092,-0.034433
0.707,77.8092,-0.034433
0.736,77.8092,-0.034433
0.767,77.8092,-0.034433
0.798,77.8092,-0.034433
0.830,77.8092,-0.034433
0.861,77.8092,-0.033454
0.892,77.8092,-0.033454
0.922,77.8092,-0.033454
0.953,77.8092,-0.033454
0.984,77.8092,-0.033454
1.015,77.8092,-0.033454
1.046,77.8092,-0.033454
1.077,77.8092,-0.033454
1.108,77.8092,-0.032645
1.139,77.8092,-0.032645
1.169,77.8092,-0.032645
1.201,77.8092,-0.032645
1.233,77.8092,-0.032645
1.264,77.8092,-0.032645
1.294,77.8092,-0.032645
1.326,77.8092,-0.032645
1.359,77.8092,-0.031929
1.390,77.8092,-0.031929
1.420,77.8092,-0.031929
1.451,77.8092,-0.031929
1.482,77.8092,-0.031929
1.512,77.8092,-0.031929
1.543,77.8092,-0.031929
1.573,77.8092,-0.031929
1.605,77.8092,-0.031280
1.637,77.8092,-0.031280
1.668,77.8092,-0.031280
1.699,77.8092,-0.031280
1.730,77.8092,-0.031280
1.762,77.8092,-0.031280
1.792,77.8092,-0.031280
1.823,77.8092,-0.031280
1.854,77.8092,-0.030725
1.885,77.8092,-0.030725
1.916,77.8092,-0.030725
1.948,77.8092,-0.030725
1.978,77.8092,-0.030725
2.009,77.8092,-0.030725
2.040,77.8092,-0.030725
2.071,77.8092,-0.030725
2.102,77.8092,-0.030725
2.132,77.8092,-0.030236
2.163,77.8092,-0.030236
2.194,77.8092,-0.030236
2.226,77.8092,-0.030236
2.256,77.8092,-0.030236
2.289,77.8092,-0.030236
2.320,77.8092,-0.030236
2.350,77.8092,-0.030236
2.381,77.8092,-0.029774
2.413,77.8092,-0.029774
2.444,77.8092,-0.029774
2.475,77.8092,-0.029774
2.505,77.8092,-0.029774
2.536,77.8092,-0.029774
2.567,77.8092,-0.029774
2.598,77.8092,-0.029774
2.629,77.8092,-0.029774
2.660,77.8092,-0.029323
2.691,77.8092,-0.029323
2.722,77.8092,-0.029323
2.753,77.8092,-0.029323
2.784,77.8092,-0.029323
2.816,77.8092,-0.029323
2.845,77.8092,-0.029323
2.876,77.8092,-0.028880
2.907,77.8092,-0.028880
2.938,77.8092,-0.028880
2.969,77.8092,-0.028880
3.000,77.8092,-0.028880
3.032,77.8092,-0.028880
3.063,77.8092,-0.028880
3.093,77.8092,-0.028880
3.124,77.8092,-0.028495
3.155,77.8092,-0.028495
3.186,77.8092,-0.028495
3.216,77.8092,-0.028495
3.247,77.8092,-0.028495
3.278,77.8092,-0.028495
3.309,77.8092,-0.028495
3.341,77.8092,-0.028495
3.371,77.8092,-0.028137
3.404,77.8092,-0.028137
3.434,77.8092,-0.028137
3.465,77.8092,-0.028137
3.496,77.8092,-0.028137
3.527,77.8092,-0.028137
3.559,77.8092,-0.028137
3.590,77.8092,-0.028137
3.621,77.8092,-0.027817
3.652,77.8092,-0.027817
3.684,77.8092,-0.027817
3.715,77.8092,-0.027817
3.747,77.8092,-0.027817
3.778,77.8092,-0.027817
3.809,77.8092,-0.027817
3.840,77.8092,-0.027817
3.871,77.8092,-0.027478
3.902,77.8092,-0.027478
3.933,77.8092,-0.027478
3.965,77.8092,-0.027478
3.995,77.8092,-0.027478
4.027,77.8092,-0.027478
4.058,77.8091,-0.027478
4.089,77.8083,-0.027187
4.120,77.8070,-0.027187
4.152,77.8047,-0.027187
4.183,77.8016,-0.027187
4.213,77.7982,-0.027187
4.248,77.7931,-0.027187
4.273,77.7890,-0.027187
4.305,77.7832,-0.027187
4.335,77.7767,-0.027187
4.366,77.7698,-0.026039
4.398,77.7615,-0.026039
4.428,77.7531,-0.026039
4.460,77.7435,-0.026039
4.490,77.7338,-0.026039
4.522,77.7223,-0.026039
4.552,77.7113,-0.026039
4.582,77.6991,-0.026039
4.613,77.6864,-0.020468
4.644,77.6727,-0.020468
4.675,77.6580,-0.020468
4.708,77.6413,-0.020468
4.737,77.6269,-0.020468
4.768,77.6104,-0.020468
4.799,77.5928,-0.020468
4.830,77.5749,-0.020468
4.860,77.5568,-0.009975
4.891,77.5370,-0.009975
4.921,77.5171,-0.009975
4.956,77.4938,-0.009975
4.984,77.4742,-0.009975
5.015,77.4510,-0.009975
5.046,77.4283,-0.009975
5.077,77.4043,-0.009975
5.109,77.3791,0.001882
5.139,77.3539,0.001882
5.171,77.3279,0.001882
5.202,77.3007,0.001882
5.232,77.2743,0.001882
5.263,77.2459,0.001882
5.295,77.2156,0.001882
5.326,77.1860,0.001882
5.358,77.1549,0.011650
5.388,77.1247,0.011650
5.420,77.0935,0.011650
5.450,77.0620,0.011650
5.481,77.0315,0.011650
5.513,76.9995,0.011650
5.544,76.9687,0.011650
5.576,76.9365,0.017588
5.607,76.9063,0.017588
5.638,76.8742,0.017588
5.668,76.8444,0.017588
5.699,76.8129,0.017588
5.730,76.7827,0.017588
5.762,76.7505,0.017588
5.793,76.7202,0.017588
5.824,76.6882,0.017588
5.856,76.6572,0.021578
5.886,76.6266,0.021578
5.917,76.5963,0.021578
5.947,76.5660,0.021578
5.978,76.5341,0.021578
6.009,76.5035,0.021578
6.041,76.4716,0.021578
6.072,76.4413,0.021578
6.103,76.4095,0.025690
6.134,76.3791,0.025690
6.165,76.3477,0.025690
6.196,76.3170,0.025690
6.227,76.2858,0.025690
6.258,76.2553,0.025690
