Elapsed Time (s),Position (mm),Force (N)
-0.018,53.7000,-0.032628
0.013,53.7000,-0.035045
0.045,53.7000,-0.033837
0.076,53.7000,-0.029003
0.107,53.7000,-0.032628
0.138,53.7000,-0.027794
0.169,53.7000,-0.030211
0.190,53.7000,-0.030211
0.216,53.7000,-0.025377
0.247,53.7000,-0.026586
0.278,53.7000,-0.027794
0.310,53.7000,-0.024169
0.340,53.7000,-0.024169
0.372,53.7000,-0.024169
0.403,53.7000,-0.026586
0.434,53.7000,-0.027794
0.465,53.7000,-0.024169
0.497,53.7000,-0.024169
0.529,53.7000,-0.029003
0.561,53.7000,-0.029003
0.592,53.7000,-0.024169
0.623,53.7000,-0.021752
0.655,53.7000,-0.025377
0.687,53.7000,-0.021752
0.717,53.7000,-0.018127
0.749,53.7000,-0.022961
0.779,53.7000,-0.019335
0.812,53.7000,-0.021752
0.842,53.7000,-0.025377
0.873,53.7000,-0.024169
0.893,53.7000,-0.022961
0.919,53.7000,-0.022961
0.949,53.7000,-0.020544
0.981,53.7000,-0.019335
1.011,53.7000,-0.020544
1.042,53.7000,-0.022961
1.072,53.7000,-0.022961
1.103,53.7000,-0.021752
1.133,53.7000,-0.022961
1.165,53.7000,-0.020544
1.196,53.7000,-0.018127
1.227,53.7000,-0.021752
1.258,53.7000,-0.018127
1.290,53.7000,-0.019335
1.322,53.7000,-0.025377
1.353,53.7000,-0.024169
1.384,53.7000,-0.021752
1.409,53.7000,-0.020544
1.430,53.7000,-0.020544
1.461,53.7000,-0.020544
1.492,53.7000,-0.020544
1.526,53.7000,-0.020544
1.556,53.7000,-0.020544
1.586,53.7000,-0.022961
1.617,53.7000,-0.019335
1.649,53.7000,-0.020544
1.679,53.7000,-0.019335
1.710,53.7000,-0.019335
1.741,53.7000,-0.018127
1.773,53.7000,-0.020544
1.803,53.7000,-0.021752
1.836,53.7000,-0.019335
1.866,53.7000,-0.024169
1.897,53.7000,-0.024169
1.928,53.7000,-0.019335
1.949,53.7000,-0.019335
1.974,53.7000,-0.016918
2.005,53.7000,-0.019335
2.036,53.7000,-0.019335
2.066,53.7000,-0.019335
2.102,53.7000,-0.021752
2.129,53.7000,-0.020544
2.160,53.7000,-0.015710
2.191,53.7000,-0.020544
2.221,53.7000,-0.018127
2.252,53.7000,-0.019335
2.284,53.7000,-0.016918
2.315,53.7000,-0.014501
2.346,53.7000,-0.021752
2.377,53.7000,-0.021752
2.397,53.7000,-0.021752
2.423,53.7000,-0.020544
2.445,53.7000,-0.019335
2.469,53.7000,-0.016918
2.500,53.7000,-0.015710
2.531,53.7000,-0.016918
2.562,53.7000,-0.024169
2.596,53.7000,-0.025377
2.624,53.7000,-0.019335
2.655,53.7000,-0.019335
2.687,53.7000,-0.015710
2.718,53.7000,-0.015710
2.749,53.7000,-0.014501
2.781,53.7000,-0.014501
2.812,53.7000,-0.022961
2.843,53.7000,-0.020544
2.875,53.7000,-0.019335
2.905,53.7000,-0.018127
2.926,53.7000,-0.018127
2.952,53.7000,-0.021752
2.983,53.7000,-0.019335
3.004,53.7000,-0.013293
3.031,53.7000,-0.021752
3.052,53.7000,-0.021752
3.076,53.7000,-0.020544
3.108,53.7000,-0.013293
3.139,53.7000,-0.014501
3.170,53.7000,-0.014501
3.204,53.7000,-0.020544
3.233,53.7000,-0.020544
