Elapsed Time (s),Position (mm),Force (N)
-0.012,69.1307,0.347107
0.051,69.1307,0.347107
0.113,69.1307,0.347107
0.174,69.1307,0.348209
0.237,69.1307,0.348209
0.299,69.1307,0.348209
0.362,69.1307,0.348209
0.424,69.1307,0.353067
0.487,69.1307,0.353067
0.550,69.1307,0.353067
0.612,69.1307,0.353067
0.674,69.1307,0.356380
0.735,69.1307,0.356380
0.798,69.1307,0.356380
0.862,69.1307,0.356380
0.924,69.1307,0.358753
0.986,69.1307,0.358753
1.048,69.1307,0.358753
1.109,69.1307,0.358753
1.172,69.1307,0.360598
1.234,69.1307,0.360598
1.296,69.1307,0.360598
1.358,69.1307,0.360598
1.420,69.1307,0.362208
1.485,69.1307,0.362208
1.546,69.1307,0.362208
1.608,69.1307,0.362208
1.671,69.1307,0.363592
1.734,69.1307,0.363592
1.794,69.1307,0.363592
1.857,69.1307,0.363592
1.920,69.1307,0.364835
1.983,69.1307,0.364835
2.049,69.1307,0.364835
2.110,69.1307,0.364835
2.170,69.1307,0.365945
2.231,69.1307,0.365945
2.294,69.1307,0.365945
2.356,69.1307,0.365945
2.420,69.1307,0.365945
2.479,69.1307,0.366896
2.541,69.1307,0.366896
2.604,69.1307,0.366896
2.667,69.1307,0.367725
2.729,69.1307,0.367725
2.790,69.1307,0.367725
2.853,69.1307,0.367725
2.914,69.1307,0.368534
2.976,69.1307,0.368534
3.039,69.1307,0.368534
3.102,69.1307,0.368534
3.165,69.1307,0.369306
3.229,69.1307,0.369306
3.291,69.1307,0.369306
3.354,69.1307,0.369306
3.416,69.1307,0.369306
3.480,69.1307,0.370078
3.541,69.1307,0.370078
3.605,69.1307,0.370078
3.666,69.1307,0.370728
3.729,69.1307,0.370728
3.791,69.1307,0.370728
3.854,69.1307,0.370728
3.915,69.1307,0.370728
3.977,69.1307,0.371340
4.041,69.1307,0.371340
4.103,69.1298,0.371340
4.166,69.1260,0.371340
4.228,69.1194,0.371971
4.289,69.1098,0.371971
4.353,69.0974,0.371971
4.415,69.0850,0.376348
4.477,69.0726,0.376348
4.539,69.0603,0.376348
4.601,69.0478,0.376348
4.663,69.0355,0.390178
4.725,69.0231,0.390178
4.788,69.0105,0.390178
4.851,68.9980,0.390178
4.914,68.9853,0.407868
4.975,68.9730,0.407868
5.036,68.9609,0.407868
5.097,68.9486,0.407868
5.160,68.9359,0.423072
5.221,68.9239,0.423072
5.284,68.9113,0.423072
5.346,68.8987,0.423072
5.408,68.8865,0.423072
5.470,68.8739,0.437005
5.533,68.8615,0.437005
5.595,68.8490,0.437005
5.658,68.8364,0.437005
5.721,68.8238,0.450147
5.783,68.8113,0.450147
5.846,68.7989,0.450147
5.909,68.7864,0.462782
5.969,68.7743,0.462782
6.032,68.7617,0.462782
6.094,68.7493,0.462782
6.156,68.7370,0.475208
6.218,68.7244,0.475208
6.280,68.7120,0.475208
6.343,68.6996,0.475208
6.404,68.6872,0.475208
6.467,68.6748,0.487466
6.528,68.6624,0.487466
6.591,68.6498,0.487466
6.654,68.6372,0.487466
6.716,68.6250,0.499488
6.777,68.6125,0.499488
6.840,68.6000,0.499488
6.903,68.5876,0.511463
6.965,68.5750,0.511463
7.027,68.5628,0.511463
7.089,68.5502,0.511463
7.152,68.5378,0.511463
7.214,68.5253,0.523325
7.277,68.5128,0.523325
7.338,68.5005,0.523325
7.401,68.4880,0.534990
7.464,68.4754,0.534990
7.526,68.4628,0.534990
7.589,68.4503,0.534990
7.651,68.4380,0.546494
7.714,68.4255,0.546494
7.775,68.4132,0.546494
7.838,68.4005,0.546494
7.900,68.3881,0.557923
7.963,68.3755,0.557923
8.025,68.3631,0.557923
8.086,68.3509,0.557923
8.148,68.3387,0.569173
8.210,68.3260,0.569173
8.272,68.3137,0.569173
8.335,68.3011,0.569173
8.397,68.2888,0.580188
8.459,68.2763,0.580188
8.523,68.2636,0.580188
8.585,68.2511,0.580188
8.649,68.2384,0.591052
8.712,68.2255,0.591052
8.773,68.2134,0.591052
8.837,68.2006,0.591052
8.898,68.1885,0.591052
8.961,68.1759,0.601794
9.023,68.1635,0.601794
9.083,68.1515,0.601794
9.146,68.1390,0.601794
9.208,68.1264,0.612479
9.271,68.1138,0.612479
9.336,68.1010,0.612479
9.396,68.0889,0.622901
9.457,68.0767,0.622901
9.520,68.0642,0.622901
9.582,68.0519,0.622901
9.644,68.0393,0.633134
9.705,68.0271,0.633134
9.767,68.0146,0.633134
9.830,68.0022,0.633134
9.892,67.9896,0.633134
9.953,67.9775,0.643264
10.016,67.9651,0.643264
10.079,67.9523,0.643264
10.139,67.9402,0.643264
10.204,67.9273,0.653206
10.264,67.9151,0.653206
10.325,67.9031,0.653206
10.388,67.8907,0.653206
10.450,67.8782,0.662968
10.512,67.8659,0.662968
10.575,67.8531,0.662968
10.638,67.8406,0.672665
10.701,67.8279,0.672665
10.764,67.8153,0.672665
10.827,67.8027,0.672665
10.889,67.7903,0.672665
10.950,67.7782,0.682324
11.012,67.7658,0.682324
11.074,67.7534,0.682324
11.137,67.7409,0.682324
11.200,67.7281,0.691899
11.261,67.7159,0.691899
11.324,67.7034,0.691899
11.386,67.6910,0.691899
11.448,67.6786,0.701388
11.511,67.6661,0.701388
11.571,67.6539,0.701388
11.634,67.6415,0.701388
11.696,67.6291,0.710756
11.758,67.6165,0.710756
11.820,67.6043,0.710756
11.881,67.5918,0.710756
11.943,67.5794,0.720048
12.005,67.5672,0.720048
12.068,67.5545,0.720048
12.131,67.5419,0.720048
12.195,67.5293,0.729311
12.256,67.5170,0.729311
12.317,67.5046,0.729311
12.379,67.4923,0.729311
12.440,67.4800,0.738424
12.503,67.4675,0.738424
12.564,67.4552,0.738424
12.627,67.4427,0.738424
12.688,67.4306,0.747528
12.750,67.4181,0.747528
12.812,67.4056,0.747528
12.874,67.3933,0.747528
12.937,67.3808,0.756557
13.001,67.3680,0.756557
13.063,67.3555,0.756557
13.126,67.3430,0.756557
13.187,67.3308,0.765434
13.250,67.3181,0.765434
13.313,67.3057,0.765434
13.376,67.2930,0.765434
13.439,67.2805,0.774284
13.500,67.2682,0.774284
13.563,67.2557,0.774284
13.625,67.2433,0.774284
13.687,67.2307,0.783067
13.749,67.2182,0.783067
13.812,67.2057,0.783067
13.874,67.1933,0.783067
13.935,67.1810,0.791832
13.998,67.1684,0.791832
14.060,67.1562,0.791832
14.122,67.1438,0.791832
14.184,67.1313,0.800559
14.246,67.1190,0.800559
14.308,67.1066,0.800559
14.370,67.0942,0.800559
14.432,67.0818,0.809230
14.495,67.0693,0.809230
14.558,67.0565,0.809230
14.620,67.0441,0.809230
14.684,67.0314,0.817853
14.746,67.0188,0.817853
14.809,67.0064,0.817853
14.872,66.9937,0.817853
14.934,66.9813,0.826449
14.996,66.9691,0.826449
15.058,66.9567,0.826449
15.120,66.9443,0.826449
15.182,66.9319,0.835100
15.243,66.9196,0.835100
15.305,66.9070,0.835100
15.366,66.8948,0.835100
15.429,66.8825,0.843705
15.489,66.8703,0.843705
15.551,66.8581,0.843705
15.614,66.8453,0.843705
15.677,66.8329,0.852282
15.739,66.8205,0.852282
15.799,66.8083,0.852282
15.861,66.7960,0.852282
15.922,66.7838,0.860802
15.985,66.7711,0.860802
16.048,66.7586,0.860802
16.111,66.7461,0.860802
16.173,66.7335,0.869246
16.235,66.7211,0.869246
16.297,66.7087,0.869246
16.358,66.6966,0.869246
16.421,66.6841,0.877644
16.482,66.6718,0.877644
16.545,66.6591,0.877644
16.607,66.6468,0.877644
16.668,66.6344,0.886164
16.729,66.6223,0.886164
16.792,66.6098,0.886164
16.855,66.5974,0.886164
16.917,66.5848,0.894646
16.979,66.5724,0.894646
17.041,66.5599,0.894646
17.104,66.5475,0.894646
17.166,66.5350,0.903053
17.229,66.5223,0.903053
17.291,66.5100,0.903053
17.353,66.4975,0.903053
17.416,66.4850,0.903053
17.478,66.4726,0.911526
17.541,66.4601,0.911526
17.603,66.4477,0.911526
17.665,66.4351,0.919971
17.728,66.4226,0.919971
17.791,66.4101,0.919971
17.854,66.3974,0.919971
17.917,66.3849,0.928369
17.978,66.3725,0.928369
18.041,66.3601,0.928369
18.102,66.3480,0.928369
18.165,66.3351,0.936644
18.228,66.3225,0.936644
18.291,66.3100,0.936644
18.353,66.2975,0.936644
18.416,66.2849,0.944947
18.479,66.2723,0.944947
18.542,66.2599,0.944947
18.604,66.2474,0.944947
18.668,66.2346,0.953279
18.731,66.2221,0.953279
18.793,66.2095,0.953279
18.855,66.1973,0.953279
18.917,66.1847,0.961620
18.980,66.1722,0.961620
19.043,66.1597,0.961620
19.106,66.1469,0.961620
19.169,66.1345,0.970140
19.231,66.1220,0.970140
19.293,66.1096,0.970140
19.356,66.0971,0.970140
19.418,66.0848,0.978754
19.480,66.0722,0.978754
19.543,66.0597,0.978754
19.604,66.0474,0.978754
19.666,66.0349,0.987415
19.729,66.0224,0.987415
19.791,66.0099,0.987415
19.854,65.9975,0.987415
19.917,65.9848,0.987415
19.980,65.9722,0.996208
20.043,65.9595,0.996208
20.104,65.9475,0.996208
20.166,65.9348,1.005067
20.229,65.9224,1.005067
20.291,65.9100,1.005067
20.353,65.8975,1.005067
20.416,65.8850,1.014086
20.480,65.8722,1.014086
20.542,65.8597,1.014086
20.604,65.8473,1.014086
20.666,65.8349,1.023124
20.729,65.8223,1.023124
20.792,65.8098,1.023124
20.854,65.7974,1.023124
20.915,65.7851,1.032209
20.977,65.7729,1.032209
21.040,65.7603,1.032209
21.103,65.7477,1.032209
21.164,65.7354,1.032209
21.226,65.7231,1.041397
21.289,65.7105,1.041397
21.351,65.6981,1.041397
21.413,65.6857,1.050633
21.476,65.6730,1.050633
21.539,65.6606,1.050633
21.602,65.6478,1.050633
21.664,65.6356,1.059981
21.725,65.6233,1.059981
21.787,65.6109,1.059981
21.849,65.5982,1.059981
21.912,65.5857,1.069386
21.975,65.5731,1.069386
22.038,65.5605,1.069386
22.101,65.5479,1.069386
22.163,65.5355,1.078838
22.227,65.5227,1.078838
22.290,65.5100,1.078838
22.353,65.4976,1.078838
22.414,65.4854,1.088337
22.476,65.4731,1.088337
22.538,65.4607,1.088337
