Elapsed Time (s),Position (mm),Force (N)
-0.015,63.3807,0.015590
0.047,63.3807,0.015590
0.109,63.3807,0.015590
0.170,63.3807,0.015590
0.233,63.3807,0.015609
0.296,63.3807,0.015609
0.358,63.3807,0.015609
0.421,63.3807,0.015609
0.483,63.3807,0.015656
0.544,63.3807,0.015656
0.606,63.3807,0.015656
0.668,63.3807,0.015656
0.728,63.3807,0.015637
0.790,63.3807,0.015637
0.852,63.3807,0.015637
0.915,63.3807,0.015637
0.978,63.3807,0.015656
1.042,63.3807,0.015656
1.105,63.3807,0.015656
1.168,63.3807,0.015656
1.228,63.3807,0.015656
1.290,63.3807,0.015656
1.352,63.3807,0.015656
1.414,63.3807,0.015656
1.478,63.3807,0.015609
1.540,63.3807,0.015609
1.603,63.3807,0.015609
1.669,63.3807,0.015609
1.730,63.3807,0.015637
1.792,63.3807,0.015637
1.851,63.3807,0.015637
1.914,63.3807,0.015637
1.975,63.3807,0.015713
2.038,63.3807,0.015713
2.101,63.3807,0.015713
2.163,63.3807,0.015713
2.224,63.3807,0.015713
2.286,63.3807,0.015741
2.351,63.3807,0.015741
2.412,63.3807,0.015741
2.475,63.3807,0.015741
2.537,63.3807,0.015713
2.599,63.3807,0.015713
2.662,63.3807,0.015713
2.723,63.3807,0.015713
2.785,63.3807,0.015637
2.847,63.3807,0.015637
2.910,63.3807,0.015637
2.972,63.3807,0.015637
3.034,63.3807,0.015637
3.095,63.3807,0.015637
3.158,63.3807,0.015637
3.220,63.3807,0.015637
3.283,63.3807,0.015675
3.345,63.3807,0.015675
3.407,63.3807,0.015675
3.469,63.3807,0.015675
3.532,63.3807,0.015684
3.595,63.3807,0.015684
3.657,63.3807,0.015684
3.721,63.3807,0.015684
3.784,63.3807,0.015684
3.846,63.3807,0.015684
3.908,63.3807,0.015684
3.970,63.3807,0.015684
4.033,63.3807,0.015647
4.092,63.3807,0.015647
4.154,63.3802,0.015647
4.216,63.3771,0.015647
4.278,63.3711,0.015628
4.341,63.3623,0.015628
4.403,63.3507,0.015628
4.465,63.3381,0.015628
4.526,63.3259,0.015665
4.590,63.3130,0.015665
4.651,63.3009,0.015665
4.713,63.2884,0.015665
4.774,63.2761,0.015731
4.840,63.2630,0.015731
4.899,63.2513,0.015731
4.963,63.2383,0.015731
5.023,63.2265,0.015694
5.084,63.2142,0.015694
5.147,63.2017,0.015694
5.209,63.1893,0.015694
5.272,63.1765,0.015647
5.335,63.1641,0.015647
5.396,63.1517,0.015647
5.457,63.1397,0.015647
5.518,63.1274,0.015637
5.580,63.1150,0.015637
5.642,63.1028,0.015637
5.704,63.0902,0.015637
5.769,63.0773,0.015637
5.828,63.0653,0.015637
5.890,63.0531,0.015637
5.953,63.0406,0.015637
6.015,63.0281,0.015647
6.077,63.0157,0.015647
6.140,63.0030,0.015647
6.202,62.9908,0.015647
6.264,62.9782,0.015637
6.328,62.9656,0.015637
6.390,62.9532,0.015637
