Elapsed Time (s),Position (mm),Force (N)
-0.007,60.1308,0.016503
0.055,60.1308,0.016503
0.117,60.1308,0.016503
0.179,60.1308,0.016494
0.242,60.1308,0.016494
0.304,60.1308,0.016494
0.368,60.1308,0.016494
0.428,60.1308,0.016437
0.494,60.1308,0.016437
0.553,60.1308,0.016437
0.616,60.1308,0.016437
0.678,60.1308,0.016419
0.741,60.1308,0.016419
0.805,60.1308,0.016419
0.865,60.1308,0.016419
0.928,60.1308,0.016475
0.990,60.1308,0.016475
1.053,60.1308,0.016475
1.116,60.1308,0.016475
1.179,60.1308,0.016475
1.242,60.1308,0.016475
1.305,60.1308,0.016475
1.368,60.1308,0.016475
1.432,60.1308,0.016475
1.494,60.1308,0.016475
1.556,60.1308,0.016475
1.617,60.1308,0.016475
1.680,60.1308,0.016522
1.743,60.1308,0.016522
1.807,60.1308,0.016522
1.872,60.1308,0.016522
1.930,60.1308,0.016532
1.992,60.1308,0.016532
2.054,60.1308,0.016532
2.116,60.1308,0.016532
2.180,60.1308,0.016532
2.240,60.1308,0.016494
2.304,60.1308,0.016494
2.366,60.1308,0.016494
2.428,60.1308,0.016475
2.490,60.1308,0.016475
2.552,60.1308,0.016475
2.615,60.1308,0.016475
2.677,60.1308,0.016437
2.740,60.1308,0.016437
2.804,60.1308,0.016437
2.867,60.1308,0.016437
2.928,60.1308,0.016428
2.988,60.1308,0.016428
3.051,60.1308,0.016428
3.113,60.1308,0.016428
3.175,60.1308,0.016466
3.237,60.1308,0.016466
3.299,60.1308,0.016466
3.361,60.1308,0.016466
3.423,60.1308,0.016447
3.485,60.1308,0.016447
3.548,60.1308,0.016447
3.610,60.1308,0.016447
3.672,60.1308,0.016475
3.734,60.1308,0.016475
3.796,60.1308,0.016475
3.858,60.1308,0.016475
3.920,60.1308,0.016437
3.983,60.1308,0.016437
4.046,60.1308,0.016437
4.108,60.1308,0.016437
4.169,60.1288,0.016372
4.232,60.1240,0.016372
4.295,60.1161,0.016372
4.358,60.1051,0.016372
4.422,60.0922,0.016494
4.483,60.0801,0.016494
4.545,60.0678,0.016494
4.607,60.0554,0.016494
4.669,60.0430,0.016494
4.732,60.0303,0.016550
4.795,60.0177,0.016550
4.857,60.0051,0.016550
4.918,59.9930,0.016466
4.980,59.9806,0.016466
5.043,59.9681,0.016466
5.106,59.9555,0.016466
5.168,59.9431,0.016437
5.231,59.9307,0.016437
5.294,59.9180,0.016437
5.354,59.9059,0.016437
5.417,59.8934,0.016475
5.479,59.8810,0.016475
5.540,59.8687,0.016475
5.603,59.8562,0.016475
5.665,59.8438,0.016466
5.727,59.8311,0.016466
5.790,59.8187,0.016466
5.852,59.8062,0.016466
5.914,59.7939,0.016475
5.977,59.7813,0.016475
6.040,59.7688,0.016475
6.101,59.7565,0.016475
6.164,59.7440,0.016475
6.226,59.7314,0.016485
6.288,59.7190,0.016485
6.353,59.7061,0.016485
6.414,59.6938,0.016503
6.476,59.6817,0.016503
6.538,59.6693,0.016503
6.601,59.6566,0.016503
6.662,59.6444,0.016503
6.724,59.6320,0.016503
6.786,59.6196,0.016503
6.849,59.6069,0.016503
6.911,59.5946,0.016381
6.973,59.5821,0.016381
7.036,59.5696,0.016381
7.098,59.5573,0.016381
7.160,59.5448,0.016390
7.223,59.5321,0.016390
7.285,59.5198,0.016390
7.347,59.5074,0.016390
7.409,59.4950,0.016485
7.471,59.4825,0.016485
7.533,59.4701,0.016485
7.596,59.4576,0.016485
7.659,59.4451,0.016513
7.721,59.4325,0.016513
7.784,59.4200,0.016513
7.847,59.4074,0.016513
7.908,59.3952,0.016522
7.971,59.3825,0.016522
8.033,59.3701,0.016522
8.095,59.3577,0.016522
8.158,59.3450,0.016503
8.222,59.3324,0.016503
8.283,59.3202,0.016503
8.346,59.3074,0.016503
8.408,59.2951,0.016503
8.470,59.2828,0.016503
8.531,59.2707,0.016503
8.592,59.2583,0.016503
8.657,59.2454,0.016503
8.718,59.2332,0.016503
8.779,59.2208,0.016503
8.840,59.2085,0.016503
8.903,59.1960,0.016503
8.966,59.1835,0.016456
9.027,59.1713,0.016456
9.090,59.1588,0.016456
9.152,59.1464,0.016456
9.213,59.1341,0.016475
9.275,59.1218,0.016475
9.337,59.1093,0.016475
9.399,59.0969,0.016475
9.462,59.0845,0.016494
9.526,59.0715,0.016494
9.587,59.0593,0.016494
9.650,59.0467,0.016494
9.712,59.0344,0.016466
9.774,59.0219,0.016466
9.836,59.0096,0.016466
9.899,58.9970,0.016466
9.963,58.9841,0.016466
10.022,58.9724,0.016466
10.086,58.9596,0.016466
10.146,58.9475,0.016466
10.209,58.9349,0.016485
10.272,58.9224,0.016485
10.336,58.9095,0.016485
10.396,58.8976,0.016485
10.456,58.8856,0.016428
10.517,58.8733,0.016428
10.580,58.8608,0.016428
10.642,58.8483,0.016428
10.704,58.8360,0.016419
10.768,58.8233,0.016419
10.830,58.8108,0.016419
10.893,58.7981,0.016428
10.956,58.7855,0.016428
11.018,58.7733,0.016428
11.080,58.7608,0.016428
11.143,58.7483,0.016428
11.205,58.7359,0.016419
11.268,58.7232,0.016419
11.330,58.7110,0.016419
11.390,58.6987,0.016494
11.453,58.6863,0.016494
11.515,58.6738,0.016494
11.578,58.6612,0.016494
11.640,58.6487,0.016494
11.702,58.6364,0.016522
11.763,58.6241,0.016522
11.825,58.6117,0.016522
11.888,58.5991,0.016522
11.949,58.5869,0.016475
12.012,58.5744,0.016475
12.073,58.5621,0.016475
12.136,58.5495,0.016475
12.199,58.5371,0.016485
12.260,58.5248,0.016485
12.323,58.5123,0.016485
12.385,58.4997,0.016485
12.448,58.4872,0.016522
12.511,58.4746,0.016522
12.574,58.4620,0.016522
12.636,58.4496,0.016522
12.697,58.4374,0.016522
12.759,58.4250,0.016522
12.823,58.4121,0.016522
12.883,58.4003,0.016522
12.945,58.3879,0.016494
13.008,58.3754,0.016494
13.069,58.3629,0.016494
13.131,58.3504,0.016494
13.194,58.3381,0.016456
13.256,58.3257,0.016456
13.318,58.3132,0.016456
13.381,58.3006,0.016456
13.443,58.2883,0.016456
13.507,58.2753,0.016456
13.567,58.2634,0.016456
13.629,58.2510,0.016456
13.692,58.2386,0.016456
13.753,58.2263,0.016456
13.815,58.2140,0.016456
13.876,58.2015,0.016456
13.940,58.1887,0.016475
14.001,58.1767,0.016475
14.063,58.1643,0.016475
14.126,58.1517,0.016475
14.188,58.1392,0.016475
14.251,58.1266,0.016475
14.314,58.1139,0.016475
14.376,58.1018,0.016475
14.439,58.0891,0.016475
14.501,58.0766,0.016475
14.563,58.0643,0.016475
14.624,58.0520,0.016475
14.686,58.0396,0.016475
14.749,58.0271,0.016475
14.811,58.0147,0.016475
14.874,58.0020,0.016475
14.935,57.9899,0.016475
14.998,57.9772,0.016456
15.060,57.9648,0.016456
15.122,57.9524,0.016456
15.185,57.9398,0.016485
15.248,57.9273,0.016485
15.311,57.9147,0.016485
15.374,57.9022,0.016485
15.436,57.8897,0.016494
15.498,57.8773,0.016494
15.559,57.8651,0.016494
15.621,57.8527,0.016494
15.682,57.8404,0.016475
15.745,57.8279,0.016475
15.807,57.8154,0.016475
15.870,57.8029,0.016475
15.931,57.7903,0.016447
15.993,57.7782,0.016447
16.055,57.7657,0.016447
16.118,57.7532,0.016447
16.179,57.7411,0.016437
16.241,57.7286,0.016437
16.303,57.7163,0.016437
16.366,57.7038,0.016437
16.429,57.6910,0.016447
16.490,57.6788,0.016447
16.554,57.6659,0.016447
16.614,57.6540,0.016447
16.677,57.6414,0.016466
