Elapsed Time (s),Position (mm),Force (N)
-0.019,82.4902,0.062889
0.012,82.4902,0.062889
0.043,82.4902,0.063162
0.074,82.4902,0.063162
0.105,82.4902,0.063162
0.136,82.4902,0.063162
0.167,82.4902,0.063162
0.198,82.4902,0.063162
0.229,82.4902,0.063162
0.260,82.4902,0.063162
0.293,82.4902,0.063275
0.323,82.4902,0.063275
0.354,82.4902,0.063275
0.385,82.4902,0.063275
0.417,82.4902,0.063275
0.448,82.4902,0.063275
0.480,82.4902,0.063275
0.510,82.4902,0.063275
0.541,82.4902,0.063332
0.572,82.4902,0.063332
0.603,82.4902,0.063332
0.634,82.4902,0.063332
0.666,82.4902,0.063332
0.696,82.4902,0.063332
0.728,82.4902,0.063332
0.758,82.4902,0.063445
0.789,82.4902,0.063445
0.821,82.4902,0.063445
0.851,82.4902,0.063445
0.882,82.4902,0.063445
0.913,82.4902,0.063445
0.945,82.4902,0.063445
0.975,82.4902,0.063445
1.007,82.4902,0.063445
1.038,82.4902,0.063445
1.069,82.4902,0.063549
1.100,82.4902,0.063549
1.131,82.4902,0.063549
1.162,82.4902,0.063549
1.193,82.4902,0.063549
1.225,82.4902,0.063549
1.257,82.4902,0.063549
1.288,82.4902,0.063549
1.319,82.4902,0.063596
1.349,82.4902,0.063596
1.380,82.4902,0.063596
1.412,82.4902,0.063596
1.443,82.4902,0.063596
1.474,82.4902,0.063596
1.506,82.4902,0.063596
1.536,82.4902,0.063596
1.567,82.4902,0.063671
1.598,82.4902,0.063671
1.629,82.4902,0.063671
1.660,82.4902,0.063671
1.691,82.4902,0.063671
1.722,82.4902,0.063671
1.752,82.4902,0.063671
1.783,82.4902,0.063671
1.814,82.4902,0.063718
1.845,82.4902,0.063718
1.876,82.4902,0.063718
1.907,82.4902,0.063718
1.938,82.4902,0.063718
1.969,82.4902,0.063718
2.000,82.4902,0.063718
2.030,82.4902,0.063718
2.061,82.4902,0.063718
2.093,82.4902,0.063718
2.124,82.4902,0.063718
2.154,82.4902,0.063718
2.185,82.4902,0.063718
2.216,82.4902,0.063718
2.248,82.4902,0.063718
2.279,82.4902,0.063718
2.310,82.4902,0.063718
2.341,82.4902,0.063718
2.371,82.4902,0.063718
2.403,82.4902,0.063718
2.433,82.4902,0.063718
2.464,82.4902,0.063718
2.495,82.4902,0.063718
2.526,82.4902,0.063718
2.557,82.4902,0.063756
2.587,82.4902,0.063756
2.619,82.4902,0.063756
2.649,82.4902,0.063756
2.680,82.4902,0.063756
2.711,82.4902,0.063756
2.742,82.4902,0.063756
2.773,82.4902,0.063756
2.804,82.4902,0.063850
2.835,82.4902,0.063850
2.866,82.4902,0.063850
2.897,82.4902,0.063850
2.929,82.4902,0.063850
2.960,82.4902,0.063850
2.991,82.4902,0.063850
3.023,82.4902,0.063850
3.054,82.4902,0.063878
3.085,82.4902,0.063878
3.115,82.4902,0.063878
3.147,82.4902,0.063878
3.177,82.4902,0.063878
3.208,82.4902,0.063878
3.239,82.4902,0.063878
3.271,82.4902,0.063878
3.301,82.4902,0.063831
3.332,82.4902,0.063831
3.364,82.4902,0.063831
3.395,82.4902,0.063831
3.426,82.4902,0.063831
3.457,82.4902,0.063831
3.487,82.4902,0.063831
3.518,82.4902,0.063831
3.548,82.4902,0.063869
3.579,82.4902,0.063869
3.611,82.4902,0.063869
3.642,82.4902,0.063869
3.674,82.4902,0.063869
3.704,82.4902,0.063869
3.736,82.4902,0.063869
3.766,82.4902,0.063869
3.797,82.4902,0.063878
3.829,82.4902,0.063878
3.860,82.4902,0.063878
3.892,82.4902,0.063878
3.923,82.4902,0.063878
3.954,82.4902,0.063878
3.985,82.4902,0.063878
4.017,82.4902,0.063926
4.047,82.4902,0.063926
4.079,82.4897,0.063926
4.110,82.4885,0.063926
4.140,82.4866,0.063926
4.171,82.4840,0.063926
4.201,82.4807,0.063926
4.231,82.4768,0.063926
4.263,82.4717,0.064387
4.294,82.4663,0.064387
4.325,82.4601,0.064387
4.356,82.4540,0.064387
4.387,82.4478,0.064387
4.418,82.4416,0.064387
4.448,82.4354,0.064387
4.479,82.4292,0.064387
4.511,82.4230,0.064387
4.542,82.4166,0.065640
4.574,82.4102,0.065640
4.606,82.4039,0.065640
4.636,82.3979,0.065640
4.667,82.3916,0.065640
4.699,82.3854,0.065640
4.731,82.3790,0.065640
4.761,82.3730,0.065640
4.792,82.3666,0.066799
4.823,82.3605,0.066799
4.854,82.3543,0.066799
4.885,82.3482,0.066799
4.916,82.3419,0.066799
4.948,82.3354,0.066799
4.980,82.3291,0.066799
5.011,82.3229,0.067242
5.043,82.3166,0.067242
5.074,82.3104,0.067242
